,dates,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029
0,1999-12-25 21:58:52+00:00,136.6023655777579,137.26136812259492,134.37980535732683,125.7548008825582,118.55133076135503,126.1206675686152,137.58266911737036,133.87705045366587,141.62426786234224,142.88628025268042,140.58771912887576,137.75159902979618,129.37728876582236,127.16609443930767,130.02237676573256,131.28993857853942,129.44897726759513,131.23936625931833,129.96407149966677,126.62819827948371,125.80408621907785,118.53787252784454,113.42312357153035,116.6404845312208,127.84912407458575,129.37740915827382,118.2116263403577,125.80681510089178,130.45676316423504,132.5125771672938
1,2000-01-10 21:58:52+00:00,155.7439379778951,156.61585871222098,148.46622623533884,139.98426060017036,140.40469877789025,150.8303787403144,152.1269685304049,151.05741641383992,150.73838027264503,159.71994252222754,155.86508911188764,145.8109875913386,117.17756246337805,131.1556261471363,150.18729212107434,150.59667454885164,150.51982214347254,151.35406709926497,145.95450206241443,142.63568190576552,141.27438964454683,124.41540749268033,123.1244052417336,120.21710632177142,134.3563930432473,137.1533581497843,135.3779461498537,147.12602145288753,153.4165769287489,147.2365148359043
2,2000-03-30 21:58:33+00:00,169.7874455741409,165.47018656312113,150.49529873726598,146.63607639040913,153.90694752029378,159.82706017172202,,159.15297952123677,161.22714666078798,162.09135579382584,156.1527116696899,155.93596425526223,,,,,,,,,145.6981868066351,139.42614338783062,138.0234472127292,141.70576794690788,143.6443208695239,144.7119020570437,143.6437269142791,157.47296284373775,168.2625270553816,168.68090310088834
3,2000-05-17 21:58:07+00:00,,,117.99133929295338,105.37409300869574,,,,,,,,,,,,,,,,,,102.10738391990687,,,,99.36408248927503,,,,
4,2000-08-05 21:57:08+00:00,,,143.4909377731681,144.30343174343741,143.44553639179495,176.7638297467462,,,173.93224442521552,158.0721046214955,141.63455288455526,,,,,,,,,,,135.18758705573327,147.17831916312701,,150.5420733166241,134.97898391457386,130.92793857521784,165.4797730062571,177.4815576633408,159.3085952590505
5,2000-11-09 21:56:21+00:00,140.05583958128386,137.02821243283023,143.27644256863047,148.69518175486195,139.4808582501064,148.6364676195875,149.4458238149192,137.93366537400513,133.59704027445594,120.14689304428929,119.7114516048623,128.24469926089006,144.4069557047789,141.67499813668363,136.11967587574435,125.2290049277552,118.07570281817378,113.65154447031584,120.52190977007741,121.4353063023366,117.28967816435426,107.23654420243474,,,,141.9993028994436,143.91674880936336,134.8013475171137,,139.1777127989027
6,2001-03-01 21:56:21+00:00,,,,,,186.02405115799422,,,,,,,179.69442956804286,182.21769077076218,175.56825800733318,149.35519566626454,153.8684528408319,153.94599608203944,157.48657743972421,,169.27753586607614,159.22324641921148,181.5032027129624,,178.16831113842548,,162.56672721044097,,188.50684942416282,
7,2001-03-17 21:56:16+00:00,,171.69669010270584,171.6759329415093,174.23802697736136,175.2872777603106,188.88186771129634,186.0072344700598,,,,,,179.88750763223132,170.3908566554638,168.84145143540343,165.54260286306658,150.41937125915453,141.39838272051256,161.18715529125853,,165.88291602795897,155.46878492005325,171.96961117861568,182.4479638677614,193.8931049654923,,175.26106223846222,,183.8890768818424,
8,2001-06-05 21:55:40+00:00,118.02746300163464,125.95878729989286,122.06935079964055,,,,,,113.74669331338171,128.91345359284202,117.13354086210771,118.3480373042513,,,,,,,,112.71212879623303,,139.1075785861483,138.02076808841286,122.51352192792625,135.06362825458714,127.80007527584135,107.78013838336379,124.92245517793107,124.86218943174008,126.17579731057842
9,2001-08-08 21:55:01+00:00,137.94707307152748,152.66352474239915,154.53027890433015,160.0842387244678,134.5483459317672,,,147.2815049234836,147.12248085567697,144.00403185563158,136.8940077532729,,,,,,,152.69618211973577,,,148.7181190007233,148.27851855238006,135.72267385644358,136.4293637559285,140.05132942319628,147.64469656120744,141.71274557295197,145.6477585132523,146.91901619631483,140.26266096021254
10,2001-08-24 21:54:48+00:00,182.32154384577615,176.35558281349708,172.99626161906997,177.21665487380903,123.82955641111889,149.61605020462636,,,160.1795064540703,163.3474105243005,146.5364831459361,,,,,,,,,,,154.38053891822176,164.45521777262854,147.2641225255783,156.03946559557016,157.9980309418609,146.73141933095582,157.0174231752193,165.10439544942952,141.53432023066404
11,2001-09-09 21:54:36+00:00,200.0666528469747,189.32636309137067,202.8272611163198,185.86954842754028,,,198.13289604535345,,201.3311535196788,187.87060946301375,164.40795125239538,148.01690630436502,146.14364142904486,,,,,181.56196465173207,,,164.38434760749237,168.91428202646816,197.47084996866695,,203.45056462259433,,,187.2655051698411,177.93001348609926,165.30057861054607
12,2002-02-16 21:54:54+00:00,176.24900530616776,172.2033461325004,183.25990098086174,171.5745044904976,,175.87854395085725,174.74268158994218,,192.0823426154763,189.80497719634724,188.69252700355622,189.13025570635304,193.3265240840442,194.88039651932826,188.32528667930777,174.37476771195588,161.86220476603665,164.29016901850366,172.72341874383176,164.67922795730922,169.1318024661168,175.15283943978892,179.3083978994601,170.56722341743267,172.4174037715194,173.1218691878779,173.8492841974179,179.602349953878,180.33789076260157,180.13850079077125
13,2002-03-20 21:54:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2002-06-24 21:54:28+00:00,,,134.2317922853395,,106.08300814567747,,,,,,,,,,,,,,,,,,,,,,,,,
15,2002-08-27 21:54:00+00:00,139.08374018535318,139.4309353269669,141.45163063303676,,106.6477044026178,,,,,154.23288741634352,146.00467270372496,,,,,,,,,,,144.84284671607492,141.96300991328937,135.87474370086989,148.03308458730584,141.47537799953813,,149.96814221262483,157.4869605466478,148.18448096335945
16,2002-10-14 21:53:43+00:00,176.58918932458272,168.51807602135926,174.44835821540468,190.72441286953722,173.72424683004095,190.65339023072124,193.24869041850405,,192.73933826942135,181.65616808537146,167.98247724882168,173.96855564958537,160.7293568108746,,151.63674123985354,177.3514926948156,187.18264236026266,182.29317628206604,169.1921276454089,167.5710904696801,166.70102546011856,162.04904816459194,180.96643394635697,176.20567846092615,165.3593508054263,162.56113945831964,178.18729761611476,,,194.94428672717467
17,2002-12-01 21:54:16+00:00,,,148.5048919756517,132.9651510591599,135.95865551440437,145.73870350048702,142.54629630451643,127.83862321101611,,,,,,,,,145.9168601260614,,134.40871960594973,135.70827296357254,130.9935083879135,122.50385156635443,,,136.02770820904314,137.48712378620405,129.7331492125121,144.24094566194225,158.57255501082363,158.7028487837918
18,2003-01-18 21:54:30+00:00,,130.69409985877115,133.46529999544518,92.57133984839669,99.98026317330594,121.38266777187494,120.2402485954211,101.01944992352173,,,,,119.4114674361465,,132.87883495214618,,121.84485122887114,,121.66495499048816,123.6629460781675,115.88143375955207,108.74037702869114,,,106.1682111039718,112.36105801926709,108.72410486126938,123.16930544265298,135.9252412454913,142.655772006424
19,2003-03-23 21:54:40+00:00,,,,,,,,,,170.22813574497974,166.74903354425294,192.49355803992523,,,,212.64834939849823,,216.44067514729903,,,,159.09047292223568,185.78943371343314,188.61425050107553,,,,,,
20,2003-04-08 21:54:47+00:00,162.88224522778825,144.8507596027511,143.304628929456,,,154.87648357406906,,,164.15792435450652,154.45868367115506,140.5967171669143,,,,,,,,,,,134.6519974733849,136.95491169780828,141.0204769265316,148.89435889430558,136.94354569352336,127.76542400753412,164.5250608718997,162.65283932773826,159.31702603443668
21,2003-04-24 21:54:46+00:00,,,153.46173479174774,,,154.18436569273547,,,157.39870309610419,164.18028473862847,150.21750168267263,,,,,,,155.21193847848556,,,,149.38984820526292,147.516973140117,152.37034660819765,149.02968205901016,144.2580713254672,145.29380896505754,159.26460228545844,164.18167416096887,161.81184126018417
22,2003-07-21 21:42:33+00:00,,,175.2081590104786,,,182.22506698976918,,,138.55857650933035,166.29091831582573,,,,,,,,,,,,149.96227009540695,171.17392772199003,156.49268145819866,184.6080433016037,179.45353400785314,178.55045824835497,188.7557059949721,180.0987696532942,178.96786447167585
