,dates,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029
0,1999-12-25 21:58:52+00:00,153.00706703483814,149.5648942154051,147.80183382221065,142.15950233963844,134.95603221843527,144.57595670783047,156.03795825658563,152.33233959288114,155.04629632722606,156.30830871756424,152.89124522168595,150.05512512260637,144.14152007719457,140.5881229041915,143.44440523061638,143.5934646713496,142.87100573247895,144.66139472420215,141.32117250841463,140.05022674436754,140.56831753045006,131.95990099272836,129.8278250286106,135.09577367043607,142.61335538595796,142.79943762315764,132.9758576517299,144.26210424010705,145.22099447560726,144.816103260104
1,2000-01-10 21:58:52+00:00,165.42506977449122,163.8767075596681,156.38715225073568,149.6653923967665,150.08583057448638,161.72165201148502,163.01824180157553,161.94868968501055,158.65930628804188,167.64086853762439,163.12593795933475,153.0718364387857,125.89058108031458,139.07655216253315,158.10821813647118,157.85752339629875,158.44074815886938,159.2749931146618,152.65682407544253,150.55660792116237,149.98740826148335,132.33633350807716,132.80553703832973,131.10837959294207,143.06941166018382,145.07428416518115,144.09096476679022,158.01729472405816,162.12959554568542,154.4973636833514
2,2000-03-30 21:58:33+00:00,166.9292860998387,163.32656695739448,148.15680462192782,143.77791691610693,151.04878804599159,156.61163076313204,,155.9375501126468,158.88865254544982,159.75286167848768,154.00909206396324,153.79234464953558,,,,,,,,,143.12584327976313,137.08764927249246,135.165287738427,138.4903385383179,141.07197734265193,142.37340794170552,141.07138338740714,154.25753343514776,165.69018352850964,166.5372834951617
3,2000-05-17 21:58:07+00:00,,,140.62477036253998,133.03717542707935,,,,,,,,,,,,,,,,,,124.74081498949346,,,,121.99751355886163,,,,
4,2000-08-05 21:57:08+00:00,,,130.18617808799473,128.04205879489217,127.1841634432497,158.46978517963282,,,160.62748474004215,144.76734493632213,129.43852317314634,,,,,,,,,,,121.8828273705599,130.91694621458177,,135.90683766293338,121.67422422940048,116.29270292152712,147.1857284391437,162.84632200965007,147.11256554764157
5,2000-11-09 21:56:21+00:00,157.55862026083472,150.15529794249338,157.59689948826298,166.1979624344128,156.98363892965725,168.3270958840822,169.1364520794139,157.62429363849984,147.91749719408844,134.4673499639218,132.83853711452545,141.3717847705532,160.15945831637467,155.99545505631613,150.44013279537685,138.35609043741835,132.3961597378063,127.97200138994836,132.63921947130493,135.75576322196912,133.04218077595002,121.55700112206726,,,,156.3197598190761,159.6692514209591,154.4919757816084,,152.30479830856584
6,2001-03-01 21:56:21+00:00,,,,,,172.61606069262703,,,,,,,168.9680371957491,172.46642497776784,165.81699221433885,140.41653535601975,144.11718704783758,144.1947302890451,149.23550638411365,,158.55114349378238,149.47198062621715,169.58498896596936,,167.44191876613172,,151.84033483814721,,177.78045705186906,
7,2001-03-17 21:56:16+00:00,,162.0433117324475,161.1449747194093,161.36685581701693,162.41610659996616,174.40180015590883,171.5271669146723,,,,,,168.30345358792133,159.8598984333638,158.31049321330343,155.88922449280824,139.88841303705453,130.86742449841256,152.27634448794316,,154.29886198364898,144.93782669795326,159.09844001827125,167.96789631237388,182.30905092118232,,163.67700819415222,,172.30502283753242,
8,2001-06-05 21:55:40+00:00,145.87471020110954,146.84422269949903,144.85346214466546,,,,,,136.53080465840662,151.69756493786693,138.01897626171387,139.23347270385747,,,,,,,,135.49624014125794,,161.8916899311732,165.86801528788774,153.8416750273355,160.12615073411453,150.58418662086626,132.8426608628912,156.25060827734032,149.92471191126748,147.06123271018458
9,2001-08-08 21:55:01+00:00,141.52352307814215,155.34586224736015,157.4564652733785,163.66068873108247,138.12479593838185,,,151.3050111809251,150.04866722472534,146.93021822467995,139.57634525823389,,,,,,,155.62236848878413,,,151.93692400667652,151.20470492142843,139.29912386305824,140.45287001337002,143.2701344291495,150.5708829302558,144.9315505789052,149.67126477069382,150.13782120226804,142.94499846517354
