dates,nzd0362-0000,nzd0362-0001,nzd0362-0002,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0023,nzd0362-0024,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0029,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0034,nzd0362-0035,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0054,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0135,nzd0362-0136,nzd0362-0137,nzd0362-0138,nzd0362-0139,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0144,nzd0362-0145,nzd0362-0146,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0163,nzd0362-0164,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0175,nzd0362-0176,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0181,nzd0362-0182,nzd0362-0183,nzd0362-0184,nzd0362-0185,nzd0362-0186,satname
1999-07-02 21:59:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.1596551724138,322.7142857142857,,,,,,350.5842857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1782352941176,371.4814285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.875,,359.15999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-09-04 22:00:09+00:00,321.5248275862069,320.19,319.15555555555557,328.5663157894737,338.05411764705883,340.5546153846154,347.27,342.3403703703704,336.3947826086956,334.1871428571428,332.1971428571428,331.41714285714284,329.3177777777778,331.7077777777778,335.90777777777777,343.8348275862069,349.0747826086956,349.11555555555555,348.5664102564103,355.0548275862069,353.58927835051543,347.4103738317757,339.2964102564103,336.6225806451613,339.3663157894737,343.0155555555555,349.2361904761905,350.06555555555553,351.5848275862069,353.31619047619046,352.57461538461536,354.15303030303033,347.1971428571428,351.46411764705886,353.7025,363.80619047619047,356.47258064516126,361.45363636363635,356.37666666666667,355.44,355.17619047619047,354.81619047619046,351.75619047619045,352.51,349.9782352941176,349.99666666666667,342.15461538461534,344.60027027027024,346.22461538461533,345.37555555555554,341.0848275862069,342.6241176470588,348.4036363636364,344.24619047619046,345.6782352941176,348.3982352941176,344.455,342.4166666666667,348.67,346.90909090909093,344.86655172413793,343.87435374149663,347.3024832214765,354.22092715231787,358.4496732026144,346.81870967741935,346.138025477707,345.2476100628931,344.6174534161491,347.14754601226997,349.7978787878788,342.2684431137725,346.65923076923076,346.66,349.0363157894737,345.7282352941176,340.9882352941176,337.9063157894737,336.3663157894737,337.2182352941176,336.55,341.19823529411764,345.455,350.80478260869563,351.8463157894737,355.2182352941176,353.99823529411765,358.75619047619045,358.96,361.865,357.8463157894737,356.4782352941176,354.57823529411763,357.9392307692308,350.06909090909096,345.21923076923076,345.5766666666667,346.735,340.00619047619045,339.84,340.8563157894737,340.8063157894737,347.25555555555553,346.9061904761905,345.2747826086956,342.5242857142857,343.9842857142857,343.44823529411764,340.86454545454546,343.145,345.6892307692308,347.2942857142857,351.025,346.1182352941176,343.51428571428573,343.1182352941176,342.695,340.87666666666667,338.37666666666667,335.515,335.87823529411764,335.7442857142857,338.62428571428575,339.08,347.55,355.2882352941176,364.9461904761905,369.55619047619047,363.1361904761905,355.67,355.15,357.41,355.3982352941176,347.5592307692308,346.69666666666666,349.4666666666667,351.94428571428574,354.9242857142857,353.4242857142857,344.70428571428573,345.01823529411763,343.14923076923077,338.475,340.5592307692308,346.5866666666667,348.425,347.975,346.2166666666667,345.7766666666667,342.93666666666667,347.45428571428573,345.5442857142857,345.63428571428574,346.8692307692308,348.63428571428574,346.6392307692308,342.80333333333334,348.3092307692308,343.9492307692308,348.7592307692308,348.8892307692308,349.9033333333333,350.89923076923077,349.2142857142857,350.08923076923077,345.7592307692308,342.6892307692308,344.74333333333334,342.43333333333334,343.1,346.0490909090909,344.4611111111111,342.70909090909095,342.82,347.1711111111111,352.11,349.01111111111106,351.7511111111111,355.0311111111111,354.03,356.0185714285714,358.7766666666667,361.0,368.42857142857144,369.29857142857145,376.84857142857146,375.8666666666667,L7
1999-09-20 22:00:08+00:00,308.6465517241379,309.88,312.71222222222224,318.8157894736842,325.45882352941175,328.14923076923077,330.46,332.57481481481483,326.60869565217394,326.1971428571428,322.89714285714285,321.6771428571428,317.4111111111111,324.2111111111111,331.7711111111111,337.5165517241379,336.27869565217395,339.78222222222223,344.4994871794872,345.0265517241379,346.12030927835053,342.90280373831774,333.6194871794872,327.93774193548387,326.79578947368424,332.3022222222222,335.0261904761905,341.3622222222222,340.74655172413793,340.1561904761905,342.29923076923075,341.860303030303,341.1171428571428,343.64882352941174,339.1,330.4061904761905,348.47774193548383,339.1663636363636,339.6566666666667,335.92,335.55619047619047,339.5461904761905,342.25619047619045,337.33000000000004,337.36764705882354,336.0366666666667,337.02923076923076,333.6051351351352,334.5592307692308,335.38222222222225,332.0465517241379,334.55882352941177,336.7363636363636,338.8261904761905,334.99764705882353,338.05764705882353,334.77,331.18666666666667,330.96,330.2009090909091,326.5510344827586,332.5200680272109,328.59805369127514,333.2850331125828,334.241045751634,334.56612903225806,333.5903184713376,335.2636477987421,337.16614906832297,337.95785276073616,332.6187878787879,330.15898203592815,337.61846153846153,339.58,336.10578947368424,335.4576470588235,327.43764705882353,330.61578947368423,331.16578947368424,328.61764705882354,328.28,336.27764705882356,338.92,341.58869565217395,334.5757894736842,341.6476470588235,343.49764705882353,345.5261904761905,342.47,342.91,347.61578947368423,347.66764705882355,344.47764705882355,349.09846153846155,343.97090909090906,339.95846153846156,340.1566666666667,334.87,333.24619047619046,332.74,331.91578947368424,337.47578947368424,337.6822222222222,334.50619047619045,332.40869565217395,334.7142857142857,336.25428571428574,332.29764705882354,332.32545454545453,338.01,341.78846153846155,347.07428571428574,343.51,341.53764705882355,333.7742857142857,334.90764705882356,337.53,330.62666666666667,330.1066666666667,330.62,331.35764705882355,329.62428571428575,330.6042857142857,338.21,345.47999999999996,350.79764705882354,357.68619047619046,364.9061904761905,357.4061904761905,348.69,352.12,351.88,352.48764705882354,342.7484615384615,345.3566666666667,347.1166666666667,350.8342857142857,354.6542857142857,352.4142857142857,349.76428571428573,351.72764705882355,350.47846153846154,347.24,344.41846153846154,345.31666666666666,346.53,350.8,351.62666666666667,347.25666666666666,343.7766666666667,339.9742857142857,341.20428571428573,342.37428571428575,346.89846153846156,344.6642857142857,341.82846153846157,338.1433333333333,341.11846153846153,345.58846153846156,347.36846153846153,350.22846153846154,346.62333333333333,352.8784615384615,,,345.9984615384615,343.42846153846153,342.7733333333333,339.1533333333333,341.09000000000003,343.41090909090906,342.64444444444445,338.5109090909091,340.55,343.9244444444445,348.68,345.20444444444445,346.62444444444446,346.7944444444445,347.09,343.1985714285714,346.00666666666666,353.45,360.77857142857147,363.97857142857146,360.67857142857144,361.8366666666667,L7
1999-12-09 22:00:09+00:00,313.6813793103448,314.09000000000003,316.23,319.69473684210527,322.5388235294118,331.8046153846154,335.38,335.8833333333333,330.19521739130437,328.5957142857143,331.7757142857143,330.5157142857143,326.25,328.97,336.8,341.2613793103448,338.89521739130436,341.09,341.2830769230769,346.3313793103448,342.8334020618557,339.2893457943925,334.4130769230769,331.05129032258066,331.41473684210524,330.68,335.2742857142857,340.72,340.40137931034485,338.75428571428574,340.34461538461534,339.72090909090906,341.9657142857143,338.49882352941177,342.205,336.3042857142857,343.49129032258065,341.8290909090909,342.28,342.53,337.81428571428575,338.7342857142857,336.8042857142857,335.74,334.8776470588235,337.62,334.14461538461535,331.47297297297297,329.07461538461536,330.69,332.9913793103448,331.6088235294118,330.6990909090909,336.7342857142857,339.65764705882356,332.58764705882356,332.32,325.85999999999996,331.61,330.67272727272723,332.52758620689656,320.1036734693878,326.8309395973154,328.0293377483444,336.4788235294118,338.46935483870965,337.59089171974523,338.6633962264151,337.12683229813666,340.67116564417177,340.8463636363636,331.2423952095808,333.89923076923077,336.16,334.3647368421053,330.40764705882356,327.1376470588235,330.08473684210526,327.40473684210525,329.5076470588235,332.18,331.41764705882355,332.28,335.69521739130437,333.1147368421053,332.7676470588235,336.54764705882354,339.6042857142857,345.38,342.45,343.84473684210525,338.52764705882356,344.27764705882356,344.5092307692308,341.39272727272726,339.2692307692308,336.09,330.4,326.5442857142857,325.54,328.0647368421053,330.9347368421053,330.46,334.5942857142857,336.50521739130437,336.69142857142856,341.01142857142855,335.73764705882354,334.4563636363636,338.12,338.6792307692308,334.38142857142856,331.64,338.15764705882356,332.8514285714285,335.23764705882354,334.4,330.7,331.0,326.57,327.0176470588235,329.38142857142856,325.3014285714286,328.39,339.43,345.8976470588235,350.3642857142857,358.3642857142857,348.7342857142857,337.24,341.46000000000004,346.03000000000003,346.0776470588235,341.96923076923076,338.14,341.83,346.56142857142856,347.1014285714285,345.37142857142857,342.07142857142856,341.7676470588235,335.02923076923076,331.83,330.58923076923077,332.23999999999995,330.99,332.13,333.4,333.09999999999997,331.44,336.68142857142857,337.95142857142855,342.13142857142856,342.90923076923076,340.9214285714286,339.1392307692308,335.26,340.7692307692308,339.6892307692308,339.22923076923075,341.78923076923076,342.66,344.85923076923075,343.25142857142856,347.15923076923076,341.0792307692308,337.4292307692308,334.43,335.38,334.05,338.44272727272727,340.08,337.51272727272726,340.23,347.2,342.34,347.77,347.72,350.22,348.87,353.22285714285715,355.23,357.88,363.0028571428572,369.2428571428572,369.29285714285714,372.65,L7
1999-12-25 22:00:04+00:00,320.2596551724138,322.1,322.03555555555556,321.9778947368421,328.9,338.9307692307692,344.5,341.037037037037,338.3530434782609,334.10714285714283,334.34714285714284,331.8171428571428,329.96777777777777,333.09777777777776,335.35777777777776,346.57965517241377,342.19304347826085,349.85555555555555,347.3371794871795,347.3096551724138,346.9761855670103,350.28308411214954,336.9071794871795,335.0870967741935,338.6378947368421,343.99555555555554,345.1061904761905,348.0755555555555,340.6296551724138,341.4461904761905,348.0707692307692,342.1412121212121,346.6771428571428,346.02,346.19,345.2261904761905,349.4170967741935,348.01545454545453,347.7766666666667,346.69,344.86619047619047,343.7161904761905,344.75619047619045,341.96,341.19,338.82666666666665,339.35076923076923,336.82567567567565,337.5507692307692,338.1455555555555,333.5396551724138,338.3,338.16545454545457,342.80619047619047,344.79,340.77,340.88,339.50666666666666,346.74,345.1636363636364,347.55310344827586,337.77721088435374,341.46577181208056,345.2086092715232,350.1455555555555,348.6364516129032,349.8611464968153,349.27949685534594,348.09136645962735,339.5866257668712,332.6451515151515,300.43682634730544,340.78153846153845,343.71000000000004,337.9678947368421,332.54,323.87,329.24789473684206,334.3178947368421,335.81,334.24,331.28,335.73,341.9730434782609,341.93789473684205,344.46,347.45,347.86619047619047,356.29,351.39,353.30789473684206,350.19,353.27,354.0015384615385,352.5436363636364,348.7415384615384,343.90666666666664,338.69,333.49619047619046,334.31,335.79789473684207,335.55789473684206,337.15555555555557,338.1361904761905,335.2730434782609,342.7442857142857,339.0342857142857,338.5,336.5718181818182,342.78,343.01153846153846,341.1142857142857,340.65,344.78,346.20428571428573,347.28,346.96,338.07666666666665,339.06666666666666,341.76,339.17,339.9042857142857,339.68428571428575,344.12,348.67,360.31,364.25619047619045,366.2861904761905,344.50619047619045,347.15000000000003,359.93,354.72,358.13,353.54153846153844,350.83666666666664,353.08666666666664,357.88428571428574,361.4142857142857,359.87428571428575,359.44428571428574,353.92,343.08153846153846,342.57,347.48153846153843,348.19666666666666,353.85,355.24,353.2866666666667,347.58666666666664,346.95666666666665,350.9142857142857,349.2142857142857,352.94428571428574,353.08153846153846,352.39428571428573,353.8015384615384,353.2833333333333,358.60153846153844,353.84153846153845,356.5015384615385,358.29153846153844,358.2333333333333,357.96153846153845,362.87428571428575,367.3015384615384,363.53153846153845,358.03153846153845,352.43333333333334,355.9033333333333,358.86,354.5836363636364,360.8511111111111,358.2936363636364,361.67,366.4011111111111,367.39,367.2311111111111,366.5811111111111,369.8311111111111,371.19,375.5785714285714,377.4766666666667,377.18,377.86857142857144,385.71857142857147,385.1385714285714,392.4566666666667,L7
2000-01-26 22:00:02+00:00,327.1203448275862,329.27,332.3355555555555,337.79526315789474,339.45941176470586,345.9230769230769,353.58,350.6337037037037,346.64565217391305,338.01,340.01,337.81,336.72777777777776,339.7677777777778,343.77777777777777,354.0003448275862,353.95565217391305,358.1455555555555,353.65871794871794,360.16034482758624,357.2028865979381,355.8677570093458,348.49871794871797,346.15774193548384,348.35526315789474,348.61555555555555,351.8433333333333,355.7055555555555,354.2603448275862,352.7333333333333,352.4430769230769,353.0966666666667,354.11,354.52941176470586,353.0225,355.12333333333333,358.28774193548384,356.61,356.37666666666667,356.71000000000004,353.9733333333333,356.25333333333333,355.5933333333333,354.35,351.9188235294118,349.4266666666667,347.3030769230769,343.2921621621622,345.4430769230769,351.6355555555555,346.85034482758624,341.71941176470585,344.42,350.2933333333333,355.32882352941175,350.4088235294118,352.435,349.8666666666667,351.21999999999997,357.66,356.34689655172417,353.92904761904765,360.0362416107383,361.3182781456954,366.23496732026143,361.2261290322581,361.9015923566879,360.28119496855345,361.6247826086956,364.37220858895705,363.50333333333333,358.52802395209585,358.87615384615384,351.75,349.61526315789473,349.49882352941177,341.9088235294118,341.5652631578947,344.40526315789475,346.20882352941175,343.07,347.36882352941177,351.635,350.65565217391304,353.48526315789474,354.4888235294118,358.64882352941174,358.37333333333333,366.01,360.115,357.41526315789474,358.62882352941176,360.3488235294118,360.3861538461539,362.65,355.3161538461539,356.96666666666664,348.935,343.8333333333333,339.86,338.76526315789476,347.34526315789475,348.17555555555555,344.43333333333334,345.5456521739131,350.45,352.92,346.7188235294118,347.04,349.445,354.78615384615387,353.96,352.895,358.74882352941177,353.69,352.30882352941177,354.535,351.24666666666667,349.89666666666665,344.615,353.07882352941175,352.3,347.45,345.9,353.32,364.70882352941175,374.4033333333333,376.75333333333333,371.4133333333333,357.56,359.61,367.34999999999997,348.2988235294118,325.0161538461539,319.5466666666666,317.1066666666666,345.72,,,,,349.85615384615386,346.605,346.10615384615386,347.57666666666665,327.335,347.945,356.12666666666667,357.2966666666666,355.97666666666663,357.02,357.9,357.89,359.5861538461539,362.74,362.41615384615386,363.6933333333333,365.05615384615385,358.55615384615385,362.2061538461539,368.16615384615386,364.7233333333333,369.42615384615385,371.28,372.93615384615384,369.36615384615385,365.99615384615385,363.8533333333333,364.3933333333333,364.91999999999996,365.16,368.32111111111107,366.44,369.64,376.7511111111111,379.84,376.9111111111111,377.1211111111111,379.2311111111111,379.83,383.64,386.24666666666667,386.42,389.64,393.19,401.91,400.7166666666667,L7
2000-02-11 21:59:57+00:00,325.32965517241377,327.06,327.59555555555556,334.0378947368421,336.34,342.10076923076923,352.27000000000004,346.147037037037,343.74304347826086,337.9971428571428,334.72714285714284,334.60714285714283,333.61777777777775,335.1277777777778,341.03777777777776,348.44965517241377,347.11304347826086,353.74555555555554,352.6171794871795,357.26965517241376,354.9161855670103,351.4930841121495,341.8471794871795,335.05709677419355,339.1578947368421,341.8255555555555,344.4061904761905,345.36555555555555,346.9896551724138,346.6561904761905,347.08076923076925,349.1912121212121,350.8071428571428,351.5,350.54,352.06619047619046,350.5870967741935,349.7254545454545,350.4666666666667,348.21999999999997,347.42619047619047,346.7661904761905,344.0961904761905,345.5,349.71,344.6666666666667,339.6207692307692,337.1156756756757,338.85076923076923,343.50555555555553,341.3096551724138,338.44,341.62545454545455,343.06619047619046,345.97,343.98,347.76,347.44666666666666,347.46000000000004,348.12363636363636,346.65310344827583,349.39721088435374,346.09577181208056,350.10860927152316,354.47555555555556,355.1564516129032,350.6211464968153,352.21949685534594,354.5713664596273,355.30662576687115,355.2951515151515,351.9868263473054,349.97153846153844,344.68,340.7078947368421,338.51,335.7,336.8778947368421,335.8878947368421,337.3,334.46000000000004,337.46,341.73,345.36304347826086,346.1578947368421,349.96,351.18,351.7761904761905,359.31,355.38,354.3278947368421,350.82,353.1,356.10153846153844,355.32363636363635,348.64153846153846,343.45666666666665,338.99,336.99619047619046,332.35,333.6678947368421,337.2878947368421,341.77555555555557,339.6061904761905,339.12304347826085,341.89428571428573,347.63428571428574,344.47,341.89181818181817,349.44,349.03153846153845,349.38428571428574,347.16,348.33,345.89428571428573,344.75,346.22,340.84666666666664,339.0366666666667,340.63,338.25,340.3342857142857,339.5242857142857,341.05,347.12,356.13,363.6461904761905,368.42619047619047,361.9161904761905,351.63,355.96000000000004,353.94,353.63,349.8015384615384,348.33666666666664,350.40666666666664,354.31428571428575,354.93428571428575,357.2142857142857,353.9142857142857,350.57,346.58153846153846,345.81,341.14153846153846,345.19666666666666,345.56,346.61,346.63666666666666,347.7866666666667,345.14666666666665,345.89428571428573,346.12428571428575,346.63428571428574,351.54153846153844,351.6742857142857,353.04153846153844,351.55333333333334,354.27153846153846,347.96153846153845,346.53153846153845,349.7415384615384,353.31333333333333,361.33153846153846,356.06428571428575,359.98153846153843,355.89153846153846,351.1815384615385,353.87333333333333,352.4133333333333,354.95000000000005,352.19363636363636,357.0911111111111,351.4136363636364,357.29,366.26111111111106,367.02,368.0411111111111,371.2711111111111,374.3711111111111,372.92,380.05857142857144,377.56666666666666,373.37,376.4585714285714,384.25857142857143,384.73857142857145,388.31666666666666,L7
2000-02-27 21:59:52+00:00,333.0813793103448,334.28000000000003,327.6,331.40473684210525,337.11882352941177,341.68461538461537,345.39,344.8333333333333,339.7452173913044,343.68571428571425,341.04571428571427,341.37571428571425,339.64,344.07,347.7,354.04137931034484,350.26521739130436,350.87,350.7130769230769,355.73137931034483,353.1534020618557,352.3993457943925,348.1830769230769,344.75129032258064,344.41473684210524,351.47,352.9942857142857,359.88,352.54137931034484,352.9242857142857,351.16461538461533,353.8109090909091,351.99571428571426,352.25882352941176,351.335,359.2242857142857,358.85129032258067,357.4290909090909,358.14,353.75,353.4042857142857,355.1742857142857,353.1542857142857,349.4,350.58764705882356,349.78999999999996,346.95461538461535,344.832972972973,349.4246153846154,353.38,353.0513793103448,349.37882352941176,349.0190909090909,356.4842857142857,354.16764705882355,352.04764705882354,349.52,349.9,353.0,353.51272727272726,352.92758620689654,354.69367346938776,361.2309395973154,359.3293377483444,366.25882352941176,358.41935483870964,363.8108917197452,363.7933962264151,356.9268322981366,357.12116564417175,358.68636363636364,354.5623952095808,353.9392307692308,350.1,349.82473684210527,347.18764705882353,345.9576470588235,347.02473684210526,344.0647368421053,348.6976470588235,350.28000000000003,347.29764705882354,349.03,352.0652173913044,357.5547368421053,356.97764705882355,355.46764705882356,359.6142857142857,361.38,360.65,361.51473684210526,360.52764705882356,360.7676470588235,360.9292307692308,359.69272727272727,353.5692307692308,350.94,344.16,339.13428571428574,339.59,339.53473684210525,342.19473684210527,345.33,349.44428571428574,347.7452173913044,352.2914285714286,354.00142857142856,352.22764705882355,349.2763636363636,351.83,352.71923076923076,353.14142857142855,350.24,354.54764705882354,354.26142857142855,349.6976470588235,349.04,347.97999999999996,345.37,342.6,344.16764705882355,344.18142857142857,346.88142857142856,348.86,354.53000000000003,360.74764705882353,369.9642857142857,374.5242857142857,368.0542857142857,360.42,355.48,355.8,355.67764705882354,352.1792307692308,354.78,358.59999999999997,361.27142857142854,363.89142857142855,362.0414285714286,361.44142857142856,361.80764705882353,359.6792307692308,352.27,347.45923076923077,348.34999999999997,352.65,353.02,351.58,344.07,345.17999999999995,345.5414285714286,355.95142857142855,355.95142857142855,359.7392307692308,361.89142857142855,361.1792307692308,362.19,361.83923076923077,357.85923076923075,353.84923076923076,353.1992307692308,358.53,363.71923076923076,365.02142857142854,365.8892307692308,358.39923076923077,358.9392307692308,358.71,358.97,355.75,358.10272727272724,362.57,362.1227272727273,361.66,366.69,366.85,365.06,365.35,370.17,368.33,371.3128571428572,371.84,376.97,380.95285714285717,380.09285714285716,387.27285714285716,380.75,L7
2000-03-30 21:59:45+00:00,324.87206896551726,324.0,327.28555555555556,330.9668421052632,336.7964705882353,342.61538461538464,349.07,345.3037037037037,339.0743478260869,339.9457142857143,335.6557142857143,333.85571428571427,338.8777777777778,342.41777777777776,345.6977777777778,351.69206896551725,351.2543478260869,353.36555555555555,355.8402564102564,357.50206896551725,354.90247422680415,350.7316822429907,344.4602564102564,343.48,342.1068421052632,345.5155555555555,346.83761904761906,353.68555555555554,352.2820689655173,352.54761904761904,348.6953846153846,354.3112121212121,348.7857142857143,351.7964705882353,354.5525,354.627619047619,357.92,357.1554545454546,355.7166666666667,354.84,351.747619047619,354.067619047619,355.03761904761905,353.52,347.64294117647063,344.19666666666666,342.72538461538466,346.1043243243243,348.9553846153846,344.44555555555553,348.19206896551725,346.4664705882353,348.16545454545457,353.85761904761904,350.64294117647063,346.26294117647063,345.365,354.2866666666667,356.16999999999996,353.70363636363635,354.17137931034483,349.4370068027211,354.70060402684567,359.26225165562914,361.46202614379087,362.7,361.42624203821657,360.0108176100629,360.58378881987574,355.5552147239264,358.77515151515155,350.1736526946108,352.58076923076925,351.41999999999996,352.18684210526317,347.2729411764706,344.3529411764706,344.5268421052632,342.26684210526315,345.6129411764706,346.51,348.4829411764706,352.235,356.1443478260869,356.8668421052632,356.4829411764706,362.7529411764706,363.46761904761905,361.57,361.515,357.9768421052632,361.1929411764706,360.3429411764706,361.03076923076924,359.8336363636364,354.91076923076923,349.6166666666667,350.795,346.01761904761906,344.15999999999997,346.69684210526316,347.3668421052632,350.2655555555555,347.17761904761903,350.42434782608694,350.8614285714286,350.5514285714286,350.2229411764706,347.7318181818182,349.915,350.1307692307692,354.50142857142856,355.655,350.8429411764706,345.09142857142854,343.5029411764706,343.935,342.7866666666667,344.49666666666667,343.885,345.01294117647063,343.0414285714286,344.88142857142856,350.62,360.17999999999995,361.8329411764706,366.46761904761905,371.447619047619,362.877619047619,359.15,359.21,362.96,362.57294117647064,356.9307692307692,350.6166666666667,353.2366666666667,354.78142857142853,359.75142857142856,360.88142857142856,357.40142857142854,361.1129411764706,356.89076923076925,351.115,350.9207692307692,352.7866666666667,352.315,352.725,351.7166666666667,349.2266666666667,350.7766666666667,351.58142857142855,350.90142857142854,352.33142857142855,357.7507692307692,357.0514285714286,355.8107692307692,356.06333333333333,356.2607692307692,354.84076923076924,355.58076923076925,356.7507692307692,359.8233333333333,362.04076923076923,362.3614285714286,364.40076923076924,358.14076923076925,354.39076923076925,353.1333333333333,354.0333333333333,350.93,357.18363636363637,352.5411111111111,354.95363636363635,353.05,355.76111111111106,359.7,360.7111111111111,355.7411111111111,363.0611111111111,359.59,359.0628571428572,360.7866666666667,371.08,372.5128571428572,376.2428571428572,378.3828571428572,383.4766666666667,L7
2000-04-15 21:59:31+00:00,323.50827586206896,319.65999999999997,326.49666666666667,325.73263157894735,337.4576470588235,341.2330769230769,344.22999999999996,345.57111111111107,339.54086956521735,338.31571428571425,339.4057142857143,338.1457142857143,338.6933333333333,340.6433333333333,345.5833333333333,350.298275862069,349.65086956521736,348.7766666666667,355.73538461538465,355.178275862069,358.41752577319585,353.42906542056073,347.28538461538466,343.94193548387096,341.60263157894735,339.44666666666666,347.31428571428575,348.2766666666667,354.62827586206896,351.93428571428575,354.4430769230769,354.83,353.98571428571427,353.80764705882353,356.395,353.9142857142857,357.75193548387097,362.08,358.02,353.26000000000005,347.01428571428573,347.89428571428573,350.3442857142857,351.41,344.99529411764706,343.88,347.9230769230769,352.43243243243245,346.3730769230769,342.1566666666667,347.61827586206897,346.97764705882355,349.0,346.9242857142857,346.13529411764705,347.76529411764704,348.4,344.46999999999997,350.35999999999996,344.13,345.4855172413793,343.71653061224487,346.1632214765101,349.08576158940394,352.44431372549025,353.6990322580645,352.3400636942675,351.6675471698113,348.56161490683235,348.6723926380368,346.54,340.56455089820355,348.48615384615385,344.03999999999996,347.3926315789473,340.0352941176471,337.2152941176471,339.2026315789473,336.1926315789473,334.63529411764705,341.15,341.9552941176471,343.08,346.03086956521736,347.21263157894737,349.2752941176471,352.30529411764707,354.9742857142857,348.62,352.72,356.49263157894734,355.3552941176471,355.61529411764707,355.17615384615385,348.14,344.3261538461539,340.0,340.94,339.38428571428574,338.48,337.23263157894735,338.8926315789473,342.7766666666667,342.0242857142857,346.58086956521737,347.37142857142857,347.3014285714286,345.44529411764705,344.64,342.04,341.72615384615386,346.09142857142854,345.29,343.2852941176471,340.4814285714286,341.00529411764705,338.14,337.56,336.51,332.79,334.00529411764705,333.28142857142853,334.49142857142857,339.57,350.06,353.62529411764706,362.4042857142857,368.50428571428574,360.32428571428574,353.47999999999996,353.35999999999996,357.82,353.8552941176471,345.3961538461539,346.03,346.88,351.45142857142855,354.8014285714286,350.16142857142853,348.4214285714286,353.44529411764705,347.12615384615384,343.74,337.12615384615384,339.94,341.44,342.1,340.33,337.68,336.19,338.26142857142855,339.4814285714286,342.16142857142853,344.37615384615384,346.52142857142854,345.62615384615384,342.36,349.2061538461539,345.16615384615386,345.79615384615386,346.4561538461539,346.27,347.7761538461539,349.21142857142854,350.47615384615386,346.04615384615386,342.74615384615385,342.33,342.7,340.5,342.53,341.4633333333333,343.91,348.63,350.9233333333333,352.54,352.62333333333333,355.1333333333333,354.9833333333333,356.23,351.6328571428572,354.2,362.34,361.8228571428572,361.46285714285716,366.8628571428572,375.96,L7
