,dates,mex0017-0000,mex0017-0001,mex0017-0002,mex0017-0003,mex0017-0004,mex0017-0005,mex0017-0006,mex0017-0007,mex0017-0008,mex0017-0009,mex0017-0010,mex0017-0011,mex0017-0012,mex0017-0013,mex0017-0014,mex0017-0015,mex0017-0016,mex0017-0017,mex0017-0018,mex0017-0019,mex0017-0020,mex0017-0021,mex0017-0022,mex0017-0023,mex0017-0024,mex0017-0025,mex0017-0026,mex0017-0027,mex0017-0028,mex0017-0029,mex0017-0030,mex0017-0031,mex0017-0032,mex0017-0033,mex0017-0034,mex0017-0035,mex0017-0036,mex0017-0037,mex0017-0038,mex0017-0039,mex0017-0040,mex0017-0041,mex0017-0042,mex0017-0043,mex0017-0044,mex0017-0045,mex0017-0046,mex0017-0047
0,1985-09-30 16:17:33+00:00,167.4899376235976,166.94689390892844,164.0756046875361,173.12017033408867,180.27618964952924,190.52181738661798,192.88491869352018,201.99736245505522,198.13112486287716,181.4887843501634,162.20567865091246,,,170.927897644542,179.78595607400823,186.59518196380102,185.7206331151879,180.54983599561254,178.643797361163,178.77047054537758,183.24773295160256,189.16183366186877,191.1984516293609,186.92264056781158,187.1229849318423,187.6781078387034,193.38057756951818,192.1758665028842,189.1163799699428,185.72751916741558,188.44568660517203,191.62837918413558,187.07980235201669,187.16992841045328,189.111547355056,194.25190778478634,191.98841744883342,187.23282361323035,192.0149428857674,196.15262428839046,201.44735447919982,204.76504685748534,204.11142397479202,204.21425981859414,208.3832481244976,203.637169973599,201.96907406094888,
1,1986-01-20 16:15:42+00:00,209.44962515641097,203.84978635089325,209.16152419260018,218.73017887570683,204.99382276109188,206.81566898041308,208.5616413204474,213.3704760346349,204.12316485074723,203.31603537091803,206.85702279724424,208.2347357189291,213.6542662194702,208.61106451867389,216.23243324668238,209.55481170852744,213.17870036296532,207.612909497084,207.22639104367406,208.3000283717777,209.19318018480487,214.4405599348433,212.82386741582204,219.02274175966974,216.53341917581065,217.23458691446027,213.75658247997356,215.76065312976885,222.09764974590507,216.23407037679655,222.2702685315841,211.95805736442776,212.4758793151011,213.31023693759207,216.6386508561992,216.7209590743521,223.91218033508991,219.6870310772025,208.55763569948036,216.08786854113254,220.853938247282,222.53810353581477,226.25127243675558,227.82922613939263,230.56427791931355,228.63995409618732,224.33656332811012,228.16669196994903
2,1986-03-25 16:14:19+00:00,209.148818050656,209.13476040883478,208.2307855619789,211.3820293132908,202.73434634701135,198.485768371962,204.59795821183795,204.15123067288042,211.91433975509133,205.03503480247136,197.23294998532486,201.16825994664154,207.42845968901216,211.94846480394423,213.18281482541514,218.32437410257523,218.05108969552262,212.7492691569509,210.24995628972235,210.23713253396207,211.99677646996864,216.89471717971324,219.22363058546435,214.65315030823788,215.77463082301213,216.65647588819994,213.71297219931475,209.84020524850922,212.312863634823,212.83101547561816,211.29885754998674,214.62016454025954,212.32413034707577,212.53515532386953,212.993651402756,209.99014853835334,208.59266852116906,205.32961483134054,,212.2005160941472,215.23476382336227,215.23202515086814,224.5212608482414,229.7895669117965,232.16301517719293,229.29199620286172,225.9553786228925,225.18391778112664
3,1986-04-10 16:13:58+00:00,192.67308467639427,189.41234854473805,187.6245997957451,201.09697606776402,200.06143771020896,204.7619223414085,207.46784077256297,211.57286826317133,210.54545938402407,187.51696357172958,176.2784910695288,176.00119159554026,186.0999140049192,190.69983174466745,199.4119741032617,205.06143123890294,196.13747811914166,199.8309389914826,197.3323015637288,203.40216549210973,202.30735475966,203.6258938844423,209.1608302350145,208.02246035502458,208.43914241075058,204.65034404943808,203.11757201955115,199.3348216530973,199.82121704116597,200.48711411998184,196.76938583009056,198.11474605672674,194.35841994065626,201.20862649863224,198.1187236940691,195.9072577073885,197.06175679850006,196.12277097145923,,203.43592430226127,207.55486803278376,207.47682925740463,206.03864047746208,211.6608561376255,208.38407095579367,208.49628450882832,206.73159953653297,201.3511092857332
4,1986-04-26 16:13:36+00:00,191.49682118420884,196.8949758867552,197.51014432883375,206.39050031869942,205.92371731369346,204.5433428713508,207.9075305430226,208.02382508500355,220.2330170201806,202.9039794746898,185.92967026592365,183.44407896317125,181.05286474061364,184.6599559702901,198.62871408564806,207.34174777442573,204.79722262676364,201.72397336208604,199.92313300021502,201.16607349879163,200.53928530646735,203.89828929926725,205.92351544293865,208.77579936470815,205.92644128657503,206.22359126311133,204.61555717062825,201.1040628450318,199.32878782684247,193.09372146906802,189.95333123243893,191.62238168811658,196.63294223060984,192.1979096669301,198.65055611058574,198.44028265771797,199.78286048278764,194.13787740934416,,202.68066422724402,203.05250106623163,206.17354693827016,206.6582890779892,208.3295672991771,207.9449184368105,209.38329616744835,207.55262133830112,201.05253908183866
5,1987-07-18 16:13:40+00:00,159.69390574693693,172.40975461581044,170.86351175111506,170.7065558064093,176.22925671253313,171.1407392516019,178.82770505568863,167.1424163695373,,181.52872049961837,171.01439863181272,170.39585096180284,173.14332242626816,176.4102900905902,175.2245857237082,177.77416164515418,177.92586187464153,184.3616317625592,186.24120810355322,181.4305681877207,189.08452658454593,181.09687239021744,187.7324729061651,185.44587733033626,189.7858696906087,187.85491570404847,194.53737065999718,191.05859839497867,188.37490254815367,177.57382370656921,183.21057108967722,174.26179159794768,179.9325401597816,183.72289298447015,189.13501648978695,183.38768871308568,186.6811883446525,187.6998318733513,186.18133444600718,184.13994682850702,186.6035019120768,190.9998991154329,199.71932558966964,201.6856071950938,210.84126513107628,201.68802611486055,195.337969089563,187.8904952378981
6,1987-08-03 16:14:08+00:00,143.063037677677,149.83551584794523,145.3625161882439,153.48374097718104,139.4225524822512,140.9144214730181,148.81441012178934,143.34677785538773,,,164.0583055223697,152.55565926583088,151.38401892210757,145.23585698000727,146.46828142727983,154.96360704170857,164.20243254401237,166.71435950256955,169.0147950118857,169.33856903140605,167.2478979079714,163.6224447118094,159.73321114232186,164.15674647643687,165.55081151590278,169.11951278546368,174.08523333363277,174.72283301649796,170.4643465408495,168.33325807695908,162.7613915415541,165.65635277521307,166.29110480816638,162.21604960879114,165.14352146706798,162.83360083114502,163.33638280938553,163.99141643099833,169.2816534354149,163.63597438046315,165.92608047139078,167.17258838356713,174.6981552264513,173.25102102829948,,,172.05376896354997,176.40640892773618
7,1987-08-19 16:14:36+00:00,163.28431448754807,163.88366160490295,165.42703630378634,166.85495012892855,161.55114068798727,155.80799100945728,165.1093188730629,158.24747873298773,,177.23605167246797,167.7794034226281,161.6272357572679,150.6985433552068,159.59958333743708,165.6776311712852,174.69271985681712,176.00198688678967,176.65553270668013,172.90343432909026,176.59515029957603,179.77376892443633,179.09445940150587,187.02188515094818,183.25279183930053,186.73597565734195,182.69248468607265,184.1516612800918,181.28471019867453,180.32668734762228,179.04647428075322,176.21682156582696,176.2392829929483,170.7729068268325,175.00096798703328,166.56380881413372,169.323183542839,165.28538916118197,174.31140801570817,174.63522340625218,175.37107981878464,178.59378859870674,187.88458034137798,186.9679434624412,179.03757079007875,183.65136766593125,193.63871755192247,187.96325381589003,189.5539799676245
8,1987-09-20 16:15:25+00:00,168.40605594651004,171.61916459949785,174.37230846252115,172.92336130513925,173.75606196359558,174.49148720495796,181.80020072000863,187.30182691287615,196.93948288312347,157.0330765010395,181.07780594606697,182.65184213880207,181.78884247184934,184.19745249423408,181.47306089752155,184.80177383500018,189.74765673922576,189.62082240409399,191.25827040179018,196.3423095155244,191.31621370228368,196.89962778928802,194.44073469787497,193.83215658911814,194.3979582591693,192.79468362966708,190.87881500129095,186.22488336223438,195.58336230728526,190.74692765690648,194.15420353303443,182.20661414995038,180.79422813498286,181.7405018013374,186.86207176629523,184.85903363985724,183.33787042212373,180.87602447853953,183.13142130433067,185.87759252272525,187.18501046712356,186.420339176652,194.36327499467623,193.3951417183835,201.97668330338678,201.18435540150907,200.64878744783238,194.63567214020017
9,1990-04-21 16:08:41+00:00,203.34709812111072,204.47662429023202,201.61829279446877,205.563209729609,211.82468261736145,211.98912777374423,216.32624508162647,218.90066040375797,213.50584525770182,194.56668413081832,181.83560253606444,191.4670635164422,198.16645848649094,205.24576962591533,207.60879117800283,206.4681186475402,204.412954491754,202.71194563908944,195.0323904184499,198.1432230332172,194.4656536549493,200.85629548789663,207.71792742221015,205.9297745532872,210.99585579751002,213.37356264075336,208.06620304211003,210.2098013766931,204.9291552552339,202.76959639512242,197.6348818255553,193.39822998357266,193.11993499356407,187.27092912784357,188.83490222876304,188.80225248320286,191.26656053503356,190.4920727631551,191.17236773311745,192.26995937870706,192.4271220521003,192.4291577696225,196.26545337529433,200.1835208811755,200.24308928820932,198.94986029739434,196.10297877911128,192.26108275910795
