,dates,chi0275-0000,chi0275-0001,chi0275-0002,chi0275-0003,chi0275-0004,chi0275-0005,chi0275-0006,chi0275-0007,chi0275-0008,chi0275-0009,chi0275-0010,chi0275-0011,chi0275-0012,chi0275-0013,chi0275-0014,chi0275-0015,chi0275-0016,chi0275-0017,chi0275-0018,chi0275-0019,chi0275-0020,chi0275-0021,chi0275-0022,chi0275-0023,chi0275-0024,chi0275-0025,chi0275-0026,chi0275-0027,chi0275-0028,chi0275-0029,chi0275-0030,chi0275-0031,chi0275-0032,chi0275-0033,chi0275-0034,chi0275-0035,chi0275-0036,chi0275-0037,chi0275-0038,chi0275-0039,chi0275-0040,chi0275-0041,chi0275-0042,chi0275-0043,chi0275-0044,chi0275-0045,chi0275-0046,chi0275-0047,chi0275-0048,chi0275-0049,chi0275-0050,chi0275-0051,chi0275-0052,chi0275-0053,chi0275-0054,chi0275-0055,chi0275-0056,chi0275-0057,chi0275-0058
10,1987-11-06 14:06:56+00:00,202.59864925242894,197.28077503107085,200.0571315803246,200.225287060016,194.25363087279212,198.59447198424513,200.46849126299998,204.04110530951556,211.35295047035294,207.48139888020313,206.7728991734907,207.0844892044671,207.86600234720524,201.06390423491135,201.22930696804957,202.04120261748048,211.94882426132773,197.7770677386152,187.05932142896808,179.48299124155363,173.20197733643803,172.61895914481858,175.5062656367235,174.57816905649418,183.25993482911164,195.20259567361867,186.32690299529241,184.08460437641472,178.1093389442529,185.90659338472548,187.26614181071668,183.74088521105773,185.65471979122543,193.84342358346464,191.3730453591923,195.10458411030794,199.07508766901577,192.83749024138146,194.05333494987818,194.1489958110768,183.16734131102305,181.9810725249236,185.48907165423407,190.8627548301386,192.16881754922764,188.79432519213853,199.16887115953756,195.7930608081162,189.22181949727354,191.7622573697083,190.3998037276264,194.9337901505985,188.4273588929442,194.8734362109318,197.52400009109846,196.14602525013055,190.25684988074477,193.02574021317923,194.90806655172722
11,1987-12-24 14:07:44+00:00,213.35050106158926,204.57373021236677,211.57056909013087,204.33729097265987,202.7289129165136,200.8759463142085,197.87341730235832,202.54747215686302,204.81817797749372,204.21448832788906,201.5491602897165,202.02021281808663,199.72426573297383,197.56011656250445,197.65886527888546,200.41462463948494,206.70502154778958,192.52595666576522,181.5838178300359,163.87792398244807,168.98247102222984,167.94927358561145,173.79206274718513,172.11355653492467,191.7582423212417,200.5283235627631,190.99032893787515,181.01012065430695,173.59335242375016,177.71708113907238,186.7904323954241,180.49741237733062,187.45626421101562,185.53043346318952,183.0431439265691,186.075900590358,193.95317681580815,197.25446179958942,194.42955630392467,180.07756528913023,170.38586516627413,171.69285679037284,173.86225984261017,185.18899109105524,185.49028569018998,185.06333684383424,190.23796349850477,193.95125168881873,192.71320719946397,199.95181520654435,195.91718860559754,189.98557478850128,184.65782162592123,192.55831895999,190.77060540231628,187.66654674937726,184.89204510560128,182.55456098391159,177.07453388129747
12,1988-06-01 14:09:33+00:00,203.81942453090497,197.05685819807528,199.91236763791093,192.86592988924156,191.71278238523988,189.90476723242003,200.46618926695845,199.59451133194239,200.45687889610036,192.06155768807056,192.8865049076883,196.56469379237674,188.86195871418886,194.6575140300691,189.5151085390204,199.71713681158602,200.66374686348195,189.3547751341178,174.80817627101894,163.65613141842817,154.92656306803883,158.69489727024825,165.1893975923367,173.87066756294192,179.54842081801553,193.3028581209346,187.5205629185656,177.1523903571627,175.19875639063122,176.72942115201243,175.76816324567267,182.69249636964565,180.0650928271792,181.89924360456266,184.1173129470335,184.73356206770285,187.87871204473288,187.53197445401153,193.02303909109003,191.1651741549539,177.44591659587218,175.57093140412775,181.73510391426225,187.05942818581116,187.1387012707551,190.22251784450287,192.01097635934948,189.283321037691,186.24621638887203,186.0813682781801,189.60473830336068,183.8169531995898,185.11682956573634,184.69532277362893,191.2447694060728,184.98993306768853,184.03284543053485,180.54181432650807,181.8621288198643
13,1988-07-03 14:09:43+00:00,202.59052900600508,200.20903782804072,201.85620154661743,201.03658864808511,197.0696862464884,198.16751488752072,200.62909385127003,211.60097755524072,212.63288610672234,202.62832366587878,200.68403009277205,198.18058877491956,201.02157107933022,197.27866951040988,196.92355353684835,201.539575668786,208.9543541618734,194.12607648471655,183.26461625650217,177.6513516493216,167.69063162912153,167.45437855243443,173.59624136961676,179.83410866704878,189.44061051101198,200.61862930928186,194.80192186235553,193.67750831689006,186.47329119374828,185.82677096528124,186.29999071060166,191.50122932880203,191.77864904511196,196.80300390934832,193.66543829076005,192.41112483942584,195.77801306447105,199.47470168290252,203.3310599061917,198.48345424480544,185.348161310045,180.33840281628989,182.4389346675166,191.44422988321023,191.5801506030251,191.04742896706324,189.2997950989031,189.40520999287293,187.24604323964525,188.4926305838564,190.60326826998624,192.5135924338755,185.74135040963085,191.73598911479164,197.09717268694618,195.26854948910372,189.56558607166318,186.25848805124892,189.86268208246378
14,1988-08-20 14:09:48+00:00,209.4450568418598,209.10879322615378,208.56963333323867,207.69215764977665,203.37704276895087,201.94571891590414,206.57716020741725,216.06181105678672,217.07615240915197,213.37121150227262,213.5439758552744,212.21996715982624,212.4015193377321,210.83802575467845,203.80719218187295,207.98201190160134,215.86910013805198,202.8988950604285,193.4341751322174,190.95588006625206,185.33748750059326,185.75197513993095,191.8057684789591,194.84176820765907,201.48020570234215,210.1084147010601,201.99982191437522,202.29518354741052,197.30097194056265,194.39545075223523,199.3999842826579,195.48970895273717,195.1240419184012,201.18396466232215,198.58827095412062,201.23332591689876,202.10713828427023,198.88843040990704,202.04672422264696,199.4551524564083,193.69180338689188,186.13026551421126,190.54715772307048,192.7902635601331,190.31312403092284,193.77801596180254,193.28633615855915,192.02194116393576,189.27824743530508,183.17206500857475,188.30231399880944,191.4999659673125,187.08606776181387,192.59827390662872,196.33905584336932,193.6098345067777,186.68222000390486,190.88981605688954,187.34983461322543
15,1988-09-05 14:09:51+00:00,203.6598163666977,202.7629948662418,206.47276250074955,200.43994098272464,199.4577561707765,198.05577008763242,202.68099956651034,209.9217578390929,213.66247541096337,207.67444474073892,210.91494128053816,210.0288450330317,206.09692078402497,205.1024517165777,202.617698050565,207.7146001714103,210.06541722757393,198.73997093948077,191.59000650087359,177.01722727234693,181.40797831270964,181.28832615203746,187.17997133338173,189.9492316896293,195.45162104779934,208.1571026366983,200.66221192174714,197.0689298851409,196.67044475509857,197.6896791725206,194.88603759962945,192.72005317153005,196.894067091157,202.76311143376154,200.49083478156865,201.76548978216996,200.3354848176508,198.36616762273945,201.79573252483226,203.05548002476345,190.69407904410068,188.3757989634302,189.33495300438238,190.35375855471966,191.54023901937535,190.11074701555088,197.41584226358896,200.03312117256706,189.79766855921088,190.50994285789943,190.52063327239944,187.34598167287385,188.62994901172544,193.31714283695595,193.36940426431943,191.97287830864383,184.04072739289586,187.52465301073195,186.96842932951802
16,1988-10-23 14:09:36+00:00,211.4330634659457,205.04525317696744,210.82880762509788,208.14313550537747,204.20325370085462,202.1752608863211,208.10285382555793,215.44152694506502,216.513155312909,210.2791799601854,208.77232541239664,204.91677790718222,203.51627509119612,204.80531674895903,202.94597600471258,209.02211845366128,213.57939431652352,199.41998689042777,192.7018819898438,186.3784411460592,176.62598672429664,171.35916510952254,177.79890044655696,182.25823806860961,195.27906743418959,207.66812899424608,199.79193335458342,195.27421942214866,193.071033803896,192.38518341829712,194.0362511525899,193.92699181144468,197.81913037995264,201.45273926445287,196.87907130116753,196.67746815530336,200.34595790059637,200.36214846979732,207.4389674735522,201.63235741733695,192.72327816534232,190.9888755900499,193.09201165554768,199.17489212552675,195.57845306815997,202.02678427049642,196.03554185835173,195.79330365518382,197.35386275072813,197.91449372503774,197.6205042360138,195.21652024856098,195.14162320449304,200.6585836497464,201.60248412387068,202.19154925070757,197.3053952129312,196.3256605452204,190.5862604502725
17,1988-11-08 14:09:39+00:00,,,,,,,,211.12649290892455,208.41880486050962,210.49733010447278,209.62743134419253,208.90304269209196,207.5100550739901,197.40252309228484,197.40058838472183,200.00993525118926,207.60643461326833,193.91031369656784,183.37725293939997,183.9470936281721,173.6598047455597,179.77431743525057,182.014753021141,185.7169295471823,194.39129101074238,205.47338410350517,199.1692403213995,193.55444733634465,194.4010277580444,196.576554024767,189.61096947240884,190.15272395337394,193.17044605655133,202.2618401035413,199.0695185284523,201.37910287190618,202.6406973696299,204.08779787101872,209.25064590194216,202.35918810860738,197.3281656192591,196.33866881344485,189.99808701770883,193.5974113837732,193.70367574370934,201.20813086105375,197.1655019810595,198.7613254799286,199.10325188985138,195.33385432751155,197.13130481583033,196.02219910454795,193.41305577341654,193.92757760579195,195.58916919733088,193.64865584958727,190.8407307088813,194.36862780596235,196.52692488591964
18,1989-08-23 14:05:35+00:00,203.01778502048646,194.0471090164825,196.9820578743176,192.6105350711608,196.6624195895243,195.58546093487905,203.30054725741377,204.6222485829735,205.70742045074525,201.14064490024515,190.650674593046,193.99955901484606,193.10411017593105,191.10738475655234,187.04022105571227,191.72845381102502,202.08708848419093,191.48006986928897,180.5345077721794,171.59212486455834,177.20348889934712,173.79708639846177,179.1044554541691,192.46321129637408,192.71189137986514,207.51563356448372,193.87290088321538,195.44386323903598,187.85058759585704,183.5444138441773,187.120712081411,186.27690257927756,184.68293471365064,194.29482444400503,192.75138224332278,188.83166100357215,192.14397027481476,203.98601505047495,209.02497519564136,201.4484384325812,191.9715840343576,195.84383905411283,197.9696662335099,201.53747723496372,199.50297469695067,201.58436102472416,201.7843516107584,193.34830678829206,193.7871940521142,195.8948085516319,195.71531378250694,195.84753775980883,196.537766677655,200.3911496590593,203.75938385702915,200.390548111775,195.55976816114395,193.3360468235517,198.87359928267628
19,1989-09-24 14:04:47+00:00,205.76318684461688,203.3024617677704,203.9353690025664,199.1458368598821,198.19174309927126,196.09827111370754,201.61886827194846,202.76048507502225,208.12458828372928,205.86308116433605,210.04927931839612,206.01932130051597,204.13372652715432,206.4172568830837,206.06033262516218,209.50312951895245,213.87831855045883,202.04579282018744,194.4196194314649,185.99804739661514,182.48934418286015,181.05243279424033,185.00244575182637,192.37811040244293,195.75622301411693,203.1923254994238,195.98893424720168,193.8221635286974,195.52172703990976,191.7181804793933,194.37631236638373,193.57259949365283,197.07397365703133,199.40436552509195,201.87089283903526,200.32320595451398,204.58377627645854,204.58764815672055,202.72854643300815,198.39298951927682,188.4739578342504,188.43172699832712,189.41029383506958,192.4334753156043,195.17376899515062,195.84935081846132,198.8417445760188,199.86237601076118,202.88088820349822,195.94363933524573,199.5950386544592,199.85802442907837,201.22143284205677,201.7517912046498,207.93408314776903,207.50107176318076,202.44761259306784,201.3162911089105,207.78494900220488
20,1990-07-09 13:59:11+00:00,201.80112252083367,195.35116350485052,197.4935583673966,191.94845260884335,192.89002092627888,190.7728084082645,199.28295340853185,202.3672457101427,203.41535787091087,201.52925762843245,204.80991824939179,199.5832294885297,196.63151809394952,200.2206598378089,202.58988226931558,202.55855507228813,209.12754801787082,194.49172612621152,186.1447379483514,178.55977365489764,175.77736772708857,174.94495549565187,179.91299642190853,190.73242686016812,190.1805743138217,198.8933914585146,194.92803931439883,191.0731089777214,189.96878331615932,188.01911760461905,191.00879064401283,189.2335688547122,193.03818245506193,194.73062501639714,201.27581945697167,199.51181959926663,204.14696674016156,204.62830746705112,203.18926746522817,197.16618488565686,194.21686407557095,189.5838957719672,192.93552388772156,194.2434093047475,196.47477352373596,195.58448573537714,196.91753638403168,197.3055818180419,200.4352999882866,197.6193054279782,197.11461274194366,199.3225427813604,194.4369070671165,198.9372605426105,201.90597876736024,201.0975880168442,196.719884815423,200.20072008233842,200.78059034564208
21,1990-07-25 13:59:07+00:00,203.93062666143211,198.59313662705554,202.09567445797006,196.74348907025845,196.54782538136027,194.98853899167983,203.86697381121724,205.33641706778695,206.4620658507002,205.65758736888733,206.92877422958915,203.29485494891952,203.01818404337112,206.04661178171082,202.73036380770105,201.12886201404214,207.46629805950943,192.66086456140562,183.95140333703785,176.85631002215973,174.6512422501667,172.65660942298013,179.40876466840777,186.6980079428715,190.84229542683204,198.51906489909877,190.80331724150219,185.20750029810472,186.70326827447963,187.19297174784037,186.10874094816688,183.4850201768186,187.36396889691054,189.421638090854,186.10028573286,186.5446869998083,193.54102795914918,194.5567834794114,195.87353339621745,194.73275574219215,184.04719787621568,188.02085060090172,190.18497550581017,185.54714519012444,188.84232162580037,190.56914297058123,195.49422361912633,194.75188763185236,191.1405089483389,191.3200768315542,194.83008023600877,197.00111673039183,193.39522655362802,196.53330774918462,199.11136403588324,193.65709569047002,192.25961428081263,193.9064399227687,197.5354806162581
22,1990-09-11 13:58:54+00:00,228.63271501993108,222.11641170655957,225.31165616698,221.06879613844316,212.8047570682708,212.5408963221226,210.6453787059035,221.69819570354733,219.11682220298556,217.91653468598082,216.94448364327982,216.05493433134876,217.16756630637133,216.27683613729667,214.68724710391703,219.97142139460843,227.6105437731918,211.50364759105094,203.07700264509208,195.0982688581425,190.9814847328343,194.67283956380925,195.77903150619042,204.1937033186773,213.74299348021702,222.70101749426584,209.80442601563738,203.56873455525349,200.0702534569176,202.61837275424338,203.22995660799745,203.86635411448282,204.5192320395571,209.06994629345488,209.7318204296324,208.7593140272912,208.70992538152058,214.3351700012903,216.7482743816896,206.40513842036614,197.0816761609383,197.8445732719688,198.47643126446985,199.56191803361975,200.83898641895576,205.34971790391,206.3658418458139,202.09665435012016,206.30577144845688,205.48433248011102,204.02441471897714,202.3602056759795,200.1409630892444,204.0081077098921,207.07226590717954,206.36264353799075,208.50584915351305,206.64928624917962,207.74701149029232
23,1990-11-14 13:58:32+00:00,220.7632454837594,222.93997528770976,219.39366893296523,219.595049927371,217.14752412980104,219.78332946258996,220.96860553801125,227.03832738593414,230.58252698106315,226.3747634167619,224.68439137316943,216.33546336840416,213.18273577389445,211.59547598890308,212.1226525209987,214.98125914932166,219.07359596782584,207.19280289378315,195.5149032503706,190.13600744041784,186.36095472694765,187.59187098902075,190.05486466256468,194.72637642041371,203.16282827061445,213.21836198257617,207.62881109788518,206.36116403690255,203.69093826384605,193.5378491746181,193.65286737887806,196.66834093924155,196.51780069268557,200.13480029917628,200.40591621935326,206.62910498346523,209.97805464943985,211.80538098472073,216.61449085788325,212.74594417764587,209.70380509117706,197.3307398230375,198.91696611381425,201.41559353699537,203.94711461280835,205.61914650430606,203.62459084798832,206.71713015265968,211.47030227223104,212.18673369096496,209.97902301475997,217.5622253885893,216.72954713537163,210.51784457138382,213.17331398762548,212.31891621509175,216.92131929891394,217.96743853203307,221.5000668263745
24,1991-01-01 13:58:55+00:00,220.16922578199433,212.6008562475754,216.5784071788059,213.36082055957462,210.34043555705318,211.62794529810077,214.06915481523055,218.88697674675626,224.86720559153147,220.52731933527866,215.80119139482395,213.01538838667764,212.7591244358966,215.401210516991,218.1457751983766,222.20882713345796,215.99390583711045,197.33871636442683,188.04692232353847,180.3243231475625,178.79262286220228,178.641070754503,182.4322813003602,190.0845061240327,199.58596747293333,208.31065037519016,200.50173325298886,194.73952763135603,193.19481527813068,193.16709857763396,191.49903060441488,191.66060111926203,187.3832395550229,190.81093540734645,191.80746377901733,199.98246760654592,200.6094826193857,204.31531494489587,212.12021845504154,204.12724714205916,197.64646016883563,193.84593746715498,199.1543695860294,204.91272106020307,199.6076193244923,205.04368699583608,207.06743727893024,209.34740852881438,208.7279593437011,210.11439590210244,212.07804957396186,214.21229699046802,213.14698603313366,220.13559772302904,224.69471938910712,219.61486898092053,219.96518163430017,221.30301198320763,223.29636069674325
25,1991-02-02 13:59:36+00:00,217.51602800328342,215.2522485891275,213.636525716388,213.09906758339687,209.77413373491112,212.52816572941293,213.36994030405236,217.75954875901095,218.48229747922946,217.1633486401348,218.10761894189554,209.7397226724551,206.26771664121574,204.36911617897664,209.3581905188379,213.33176944526605,216.20595397194725,206.91635455279197,192.2017917845555,185.9624066352781,179.39933420418134,182.32121306477555,178.53288256996217,182.89034372622473,192.40450038564578,198.9239994701252,193.85110334337304,193.08729520301404,189.1134990083586,187.77479777227285,188.7589798756572,192.68519617852405,194.03140854318735,197.56345299152466,195.2928428873704,195.4298398958959,196.70420673019075,200.38291626564296,208.39527746930537,207.96097365554158,197.254431424887,197.39288936450785,198.3773763552714,201.37355522612,203.325291789481,204.17366678353088,211.93435555150512,202.07294381367296,200.54983243472324,199.0220157264563,203.58573595189927,200.484178984193,200.5086291699501,207.55226760694438,215.72564199072139,212.89643152572893,216.36150568122252,215.70112440314207,210.27004369551278
26,1991-04-07 14:00:49+00:00,214.05497073357637,210.97643122334276,212.44844400501293,215.31200208629087,206.34953356303996,195.91943623020495,202.8899256746854,204.55776819975642,209.00948654497049,206.87575473719497,208.31213404370715,210.2638078715862,209.35599908109617,209.60775960978668,210.03353616979686,214.28941999295128,217.99521284580982,203.23287357959157,186.55752742873852,175.20389378663626,171.75338441046551,171.40026877337675,179.50018968740545,191.97231617713481,195.05073437526428,209.46049496731194,197.6893858684179,195.39751107074872,194.65753518111686,190.7368941625748,,,,,,,,,,,,,,,,,,,207.80673560322714,206.17627732749264,210.58258543560913,213.76993632083105,210.0990084514712,208.43587183352219,214.42888744311566,,,,
