,dates,chi0275-0000,chi0275-0001,chi0275-0002,chi0275-0003,chi0275-0004,chi0275-0005,chi0275-0006,chi0275-0007,chi0275-0008,chi0275-0009,chi0275-0010,chi0275-0011,chi0275-0012,chi0275-0013,chi0275-0014,chi0275-0015,chi0275-0016,chi0275-0017,chi0275-0018,chi0275-0019,chi0275-0020,chi0275-0021,chi0275-0022,chi0275-0023,chi0275-0024,chi0275-0025,chi0275-0026,chi0275-0027,chi0275-0028,chi0275-0029,chi0275-0030,chi0275-0031,chi0275-0032,chi0275-0033,chi0275-0034,chi0275-0035,chi0275-0036,chi0275-0037,chi0275-0038,chi0275-0039,chi0275-0040,chi0275-0041,chi0275-0042,chi0275-0043,chi0275-0044,chi0275-0045,chi0275-0046,chi0275-0047,chi0275-0048,chi0275-0049,chi0275-0050,chi0275-0051,chi0275-0052,chi0275-0053,chi0275-0054,chi0275-0055,chi0275-0056,chi0275-0057,chi0275-0058
0,1985-07-27 14:08:53+00:00,200.57719016615926,199.4679823311249,199.61298611766637,196.56386750158137,193.8345822000173,198.50536872511333,200.1078980022775,205.0415271763512,208.28790622088928,204.7443614260932,198.84919129751952,196.14975635947837,194.24926704149706,195.4949430743354,198.57233569986954,198.68724380321558,206.24773801595563,193.82834642576697,178.47527067105167,166.18005597140947,162.4637046031751,161.23175796685896,165.38093019761178,168.8774385092073,182.7082269390784,191.3623636625683,185.5591285920529,182.2524392199406,180.63969723546296,173.7915149138406,174.72739264893144,176.4595304433521,181.52486985092628,179.35218401896702,183.25531499545338,184.64424756076423,185.39127556661404,186.0052915020599,187.26802151924477,187.33467712921032,180.02764918991934,169.51519219047347,167.81501326423773,173.05473709935058,184.9245771443463,180.52517002497632,185.9791270207133,178.03084853977634,179.3012577984151,180.41764352202088,181.20179874604165,181.7970896289005,179.19182539550684,177.1219190364272,184.33944635631042,180.5178259131689,179.49936940916604,179.08541170218427,181.05226146616604
1,1986-02-04 14:05:59+00:00,216.70379536303003,210.27349443125192,209.45676564617455,204.13955043694244,198.85703593710943,199.39077153063818,201.19236541186655,208.1721798294663,205.3720023622685,202.4178012719587,204.37088856828743,204.7346047777785,206.36615452947848,205.1699763274699,204.67827509853726,205.8615414030733,207.9037287213624,191.76709046820724,180.01024940197908,171.20804932245102,170.7459056854087,166.95561768083482,169.09494482716866,180.87173692337822,191.70344507719983,197.88847797529334,188.121676883622,186.7771490174374,186.77114123525055,190.39506737066657,188.30327448797883,191.64332090272686,195.09312425095752,199.6550053639001,199.69202322206337,200.94776026142912,206.12105324987883,207.947615061619,207.61525425043544,204.2853720202468,193.62835427487,190.28642843059387,192.36060068154168,196.6227397248836,198.18696947631264,199.64895129226431,200.43883506490613,197.81832360620348,202.5459747819287,200.99043644227783,200.58358706198624,198.31888407975424,200.91013983942372,200.7061103223993,207.61791125396846,202.5845239991495,198.26679187241808,196.9371547232288,193.8862055078328
2,1986-07-30 14:01:16+00:00,208.15477894301128,206.62419912884837,205.31379149815564,205.39895090013312,203.06670862480638,204.99656825588372,208.3212188430892,216.63737617058837,214.75352892637287,213.50232464170728,210.75710132929404,204.3982200862002,201.33771278104118,200.52770718445444,204.69620931108298,207.13461851794517,212.68138237973457,197.1718236350198,185.4010093045638,177.83899626414365,173.4972622041555,173.5396163667059,174.20777820961888,181.27257512490556,190.4723341696195,200.32155008581375,189.5647085199795,188.3628066221516,185.8647330799539,184.56900052352617,186.9615159480798,187.34516470648273,191.50434204049333,195.6302944432862,195.98778123982092,198.41829821730576,202.77185542548452,201.95426483155694,205.02157362185616,201.66082283337116,190.89097141271904,186.84084489176698,188.35056823192363,189.9586754892982,193.1978224474243,195.46327945500366,194.74499057153912,192.62773151676333,194.43014993813276,188.76429065607493,191.72900130789932,191.8238541021785,188.37528166282178,189.58149529248055,190.78197966186235,192.96097247083165,187.1796914934222,190.30765850841624,188.67231686836388
3,1986-08-15 14:00:41+00:00,211.6769047073231,202.36428384436562,206.6806482891965,199.9971849712774,201.85597001943376,200.45973514377133,204.42289855701534,211.6006791871551,213.43720616950617,211.77744769347416,207.34598263070183,209.07819649817966,206.33032970837527,203.79921525837926,203.3624247914077,207.05068171552847,210.32629775617343,198.29296093176532,190.6455819047831,180.20556976699203,178.817738847193,178.55869468158164,182.29248744583816,182.47150318741484,189.59588600213218,201.01057146400666,199.61039742269818,196.73302339312784,191.0354775623747,191.67571826990974,195.597083366447,196.11185674186666,200.51153693266136,201.69485497519133,204.3693431627725,208.1702752893293,207.70422594260685,203.78287695361007,208.97068993880023,204.43820127779023,195.89972496106213,193.14302479656743,198.96970931289553,201.433472045053,203.26524117959866,199.98675004600275,203.67243887907557,201.02937900417888,198.30645796107444,193.4614125329262,195.08022485981343,191.95362174970353,194.56435788461417,193.16357496829,194.4455560773285,195.10558464476807,192.50795879952383,196.9737850622029,197.78034797398223
4,1986-08-31 14:00:04+00:00,207.56022120881826,207.57586256873284,204.57882581961775,202.8867755876338,198.74728137934997,194.64089368633537,202.49260070863596,205.48789981600396,204.83222749897786,205.78974921279297,202.50710786832872,201.82770609406745,198.12412334614544,200.60931874299553,201.37150361766936,203.48555949282883,209.6479958082641,196.88388453615238,180.36494121207463,171.78709923553322,163.85005480446702,164.8203635772148,168.4461867348031,172.2322477066265,183.7276887695119,196.07184298078673,183.46893367394216,179.7924589113354,176.26270123623084,179.292758097801,181.19840786507353,180.45598218615456,182.3666313181969,186.24697509357253,182.91183306413106,183.7435834715597,188.9575144406524,191.0683486160703,195.17397027836765,187.70269372907762,176.07372967131798,174.13232709448485,179.24714958156227,180.34750964189135,178.69187213705192,183.24109598602715,181.34720187832679,178.23010071360062,181.3462880406615,181.26699273791402,184.85961338820974,184.915964549465,181.78733827995924,179.60615468030156,187.39043844503,184.50786399023573,189.37756229832448,185.26251749560694,187.62900106020572
5,1986-09-16 13:59:34+00:00,214.2136773943751,210.8868300317265,211.94708237375377,206.7355873533497,206.43581062547838,203.77449370829643,208.9038622976415,213.2923224484513,213.05896090981534,207.19259472099438,207.94354364530093,203.67224342307316,204.90885705676604,203.69381787523724,204.48775804426825,205.8820274822095,209.22698885450885,199.40230326688678,185.94601314387612,182.8830861887842,167.70827964272158,163.99525049272492,166.91523624809201,175.44106294450435,185.2222795781988,203.87115992607008,194.46643110726066,191.49788489975455,181.4848300680089,182.39420743118015,183.973220994443,182.65304131885384,189.0646967965064,190.09454661117,189.3123863465484,188.67555026542098,195.80852731250067,199.93081516697163,202.38545543530185,196.89891772074307,189.32279296882305,187.86915955121745,186.22794942374873,192.17069637192944,189.84732821935492,197.15827468106954,190.03211477741795,,,,184.7575654094617,189.21906880106002,190.28502195152268,185.66458708520216,190.42939855862573,191.96194469967764,196.70113427214068,189.8694652108345,194.47437703759866
6,1986-11-03 13:57:58+00:00,227.8057949674069,214.70529645472743,222.38596088431848,211.95897132417988,211.57360783953365,209.21712417099604,214.32682071272959,217.96823926890892,215.14657561266185,209.3549888368237,210.80153253648658,213.84363508244002,211.36537734447256,209.39548129513804,207.73332508345976,213.9169698269731,217.910104263228,203.11466651005168,196.95137505340756,182.30584888676196,176.03925188154346,176.03406433554068,179.12997443036187,186.44202916497457,202.23761906674392,206.43760405740335,200.5416765245803,196.1027380427232,195.17539689374505,195.32738385885807,197.35804769474535,201.39816122459618,205.3856775207108,211.85862929034474,202.92649367528372,204.48279029530661,204.38712328447545,212.33091795687912,209.95195282882688,210.72830385737925,200.83206965005985,195.9704990806564,203.3094714082442,207.60948654671537,207.08893505598692,212.08223074173156,205.77993488734828,204.04208557165487,206.6568470000143,204.13550677956349,206.45081469977941,202.1151864156435,205.05995895874022,208.12562491060658,213.82357436325336,214.62899370057022,207.5177901767038,206.32947077377312,202.79668650452695
7,1987-01-22 13:58:58+00:00,215.83636863588086,211.20223807219446,206.34230363556296,207.31720698256052,200.7008429514153,198.83140772623514,200.27539176823646,208.8499837665869,206.55518517257516,204.43416551706858,203.56020946758028,204.01563535307352,204.04979088192735,201.50916022964248,204.28275845870178,205.47897866876806,210.49755124868787,192.88505640705125,182.22902506236824,173.93468524345354,167.0859484708585,166.96456613995443,171.32855208284758,179.85661744900142,189.69709011129058,196.46981734589747,187.46181335586635,182.13834320244945,180.90154031417455,182.18875286019727,182.76177085567528,187.7484900791601,189.12965848871931,193.50228510959678,192.6542779636537,194.6566152938692,198.14824369475915,201.21161038105814,206.51349189924338,195.14925724708343,186.11825095174586,182.1485187103118,184.70180059852936,189.342210125779,189.05747655964603,193.6920599432616,193.32540324436678,191.744410138393,191.57424452593966,194.0663102271393,193.76714989904593,195.80090176727768,193.45004051229947,195.69070988951515,196.1156390074709,193.5930374963103,192.91094197003432,189.7361999674221,181.60428368963073
8,1987-02-07 13:59:33+00:00,218.9253801713363,211.64227974365323,213.2243857207707,208.6916836546941,210.87349551010283,208.35515989043475,212.07350727331476,210.73875678996617,209.89671651052714,204.3328501464634,204.54316948055407,202.0277828191166,204.67329753076856,206.70560973878366,204.39888797254844,208.42973906054138,214.3754187530961,199.149180371825,185.20732576825824,166.9217503112905,161.61839770847973,160.36937502962473,164.89140227721325,170.0335780364581,180.33425302836602,192.23317308791152,185.5473584226814,183.5237003811361,183.47903337813602,186.03663664155985,186.99030834450133,189.6126529967654,193.5964561959278,192.6021592321221,187.2142668947513,188.1689302770346,192.16803298201205,193.4382548870064,194.32259544858533,189.8904390730926,185.8067580197367,184.88300750187173,185.12100561209877,191.28278342020823,189.13538755112364,190.09119198912873,192.39209938723027,190.4530575463002,194.40261452118185,193.61919722688205,195.39821347396602,200.1250250334164,199.8169905908131,203.0314034379969,205.16991152825952,205.8799735163359,198.039074698834,195.989823061354,190.74473748589963
9,1987-03-27 14:01:21+00:00,221.2207265108808,209.79020074359028,213.57913434628003,207.72692339610958,209.88205532483738,205.95886306412356,211.57063164115277,211.96574833011766,211.7018119794787,211.61961631366873,210.87320423682507,206.62693629576378,210.6622424825392,214.60245130526758,211.0604839342394,217.23335332945473,220.02860147754737,209.55729161695265,197.15343117987462,187.51209309731755,179.45073845599822,179.69892923412223,183.82594505880613,190.80015981167702,202.49751951102627,213.97871650673574,203.97385355141833,196.78318074249395,197.50793228928632,197.88836777383264,203.62970963400386,202.70846404887442,206.77127648699468,210.20610315337308,207.62026104064776,210.09940365497005,213.3135105818513,214.53823637169344,222.05515922688164,213.6214207121028,200.96996967152404,198.98339470118427,205.08587325577162,204.02510263867867,203.2127956545135,210.16172263364987,216.5991021097843,213.4514137856399,211.1001940299907,212.0544776971402,211.58860003881082,212.58409404023783,210.67977106565257,214.1415355240439,216.12751350570738,213.99526275872182,208.9033561581229,205.49859937422912,198.77153848514413
