,dates,usa_CA_0055-0000,usa_CA_0055-0001,usa_CA_0055-0002,usa_CA_0055-0003,usa_CA_0055-0004,usa_CA_0055-0005,usa_CA_0055-0006,usa_CA_0055-0007,usa_CA_0055-0008,usa_CA_0055-0009,usa_CA_0055-0010,usa_CA_0055-0011,usa_CA_0055-0012,usa_CA_0055-0013,usa_CA_0055-0014,usa_CA_0055-0015,usa_CA_0055-0016,usa_CA_0055-0017,usa_CA_0055-0018,usa_CA_0055-0019,usa_CA_0055-0020,usa_CA_0055-0021,usa_CA_0055-0022,usa_CA_0055-0023,usa_CA_0055-0024,usa_CA_0055-0025,usa_CA_0055-0026,usa_CA_0055-0027,usa_CA_0055-0028,usa_CA_0055-0029,usa_CA_0055-0030,usa_CA_0055-0031,usa_CA_0055-0032,usa_CA_0055-0033,usa_CA_0055-0034,usa_CA_0055-0035,usa_CA_0055-0036,usa_CA_0055-0037,usa_CA_0055-0038,usa_CA_0055-0039,usa_CA_0055-0040,usa_CA_0055-0041,usa_CA_0055-0042,usa_CA_0055-0043,usa_CA_0055-0044,usa_CA_0055-0045,usa_CA_0055-0046,usa_CA_0055-0047,usa_CA_0055-0048,usa_CA_0055-0049,usa_CA_0055-0050,usa_CA_0055-0051,usa_CA_0055-0052,usa_CA_0055-0053,usa_CA_0055-0054,usa_CA_0055-0055,usa_CA_0055-0056,usa_CA_0055-0057,usa_CA_0055-0058,usa_CA_0055-0059,usa_CA_0055-0060,usa_CA_0055-0061,usa_CA_0055-0062,usa_CA_0055-0063,usa_CA_0055-0064,usa_CA_0055-0065,usa_CA_0055-0066,usa_CA_0055-0067,usa_CA_0055-0068,usa_CA_0055-0069,usa_CA_0055-0070,usa_CA_0055-0071
0,1984-06-30 17:56:50+00:00,,,,,,,,,,,155.2755654322832,165.41612225538336,170.51695266288826,,,,,,,,,,180.12155910912435,187.85877531965227,194.40942738437735,183.93889383224516,182.22241339170006,196.10337606518067,197.3333031076815,199.67651106929168,201.06020645139182,196.9980087697928,198.482109801107,192.24265884369368,194.3880661430491,196.32681102723177,195.7096659512837,197.83459913804018,198.9061503811113,200.99550419845286,201.3262606786939,200.37099186197304,197.48579593934062,191.28752922709612,195.90764094198005,200.6425558228327,195.0415271081644,202.0516865816787,196.17734480944296,197.0022753732863,191.63069419719395,189.4449635581607,183.94710397677687,181.70407981042996,183.68513469212928,186.17472689247228,186.7353203665697,186.31493270457543,186.39739860902267,195.3488563262049,197.34545456813677,192.1232652806269,191.0925236378891,190.74933893064227,191.5121603516833,173.7287080359453,170.2067537575613,,,,,
1,1984-07-16 17:57:29+00:00,160.64337173271392,159.05401484746147,160.47951535685914,167.64757682057567,161.92656724833677,162.59351292377468,166.70704604598882,172.92548098453528,174.8421402051606,176.04514967197775,179.3013186241877,179.80093998028488,193.12083389764712,191.77110070236807,186.08816407195187,184.0119497093145,187.47177949994708,192.4282224589059,193.91826424081765,196.04329066585953,192.09585162265154,188.89332206080167,193.06034448339628,202.99907133998633,200.13570158092853,202.24062696580185,203.58668965730422,206.01186337798362,209.80721555776202,202.76663108687922,206.93277854525846,207.89578298717043,209.22882144349336,201.82799294186393,201.45470696992814,205.0576654866484,206.9159630948788,205.41732948487316,204.4976395550043,208.72023059040274,210.23233563434067,209.3831215903052,207.46443196896814,206.4754027202094,211.9611851525805,208.26435097671637,209.65127757161517,214.14163607305213,213.17392526834354,209.25532444529475,204.46641849098657,205.0863033543615,200.6403391928748,193.30337887143045,194.30135730129064,199.34950886084968,197.93216297182818,199.1975467104458,210.28463514724763,206.6460256604292,208.99429249915653,205.29719447879924,207.38291409730658,208.64001051637618,204.18081300275296,200.18730391349465,196.36786089904308,,196.81290367225958,189.27279936824453,182.41633997772252,
2,1984-11-21 17:58:12+00:00,152.0895689988999,129.4900444507269,148.39708098003413,153.428215846472,154.13770530149102,158.75830338502698,159.41026988321497,152.90155286522588,161.8088116532698,160.8535186382656,164.58968970735444,163.65237043753442,162.9045414542248,163.35155806718367,167.97690062527883,165.66265179157534,166.59829412049564,168.9529345181432,175.31374712721572,177.06093196903896,180.4901324522741,180.46665195045858,179.75796547796736,178.55816600351102,182.41136947515793,183.70662125960644,187.38375867440112,187.180016894206,190.18225608202147,192.67618807765214,190.35903845227614,190.17769315897823,192.11737863041947,188.62350908899253,187.09008779569055,181.8096457058753,184.4313613853235,186.83921819256972,191.6729021550707,195.74361733456908,190.569441346397,192.03636496931938,191.60117379736351,194.1150359753921,194.32736362368865,194.09253359379355,196.13906893563723,194.1565176228625,192.19223942131657,194.3054982006958,192.08724329497147,181.17504648229024,177.63995304379125,167.27807805996827,173.9986998560729,180.43691465824602,193.00379447795842,191.45843078267666,189.42536530813766,186.48760034523934,185.48341965237978,183.97808069997984,176.59139833496408,182.51959971121568,181.05196607934943,167.44901826260073,164.11539289936528,,175.07182693039658,,,
3,1984-12-07 17:58:44+00:00,,,,,,,,,164.4834412132517,159.6841617136012,165.88280797172587,164.5716970705008,162.78199053040518,169.56463503580662,172.72730890371915,175.3086496994894,174.43568740627322,180.55334132563917,186.70212927500774,186.2423796031373,187.584914349158,185.9848968901901,183.2184765316445,189.26744786023445,188.5739482737394,191.17651440362778,189.1695003083454,193.12600317577,192.11390912813613,197.70788050563343,199.47668794584774,197.71847318891878,194.81211028822628,191.06177386937358,185.82933959786442,190.0221959866411,187.8827947220195,193.89327378415123,202.62982232909837,200.79823514111257,192.33612349097382,198.56920791365764,,,,,,,,,,,180.57066486071136,,,,,,,,,,,,,,,,,,,
4,1985-01-08 17:58:37+00:00,,,,,,,,,,,,162.46709441218147,165.9000761993448,160.6432434129883,156.76287942499468,162.66792499209217,162.8493729817026,162.72606592674606,171.18966738640125,175.4192241361825,178.18779631202335,177.95651954803645,180.44166325448188,176.37740348063335,180.16161410300714,184.96803393654108,189.75859857918203,192.75863299052963,193.6747687045418,187.67613570949408,187.02715866005695,193.9544700105261,198.09810406679838,194.5372206193615,187.7617926262628,193.1498576008051,186.52905868945777,188.41881148308954,194.63444322814775,195.86292970016973,195.51588768449574,193.6137063960564,193.87075761750032,199.60845628521656,194.82547502598445,193.0452023912833,194.21922275798389,196.43014628182118,189.23025147446396,186.9777064485973,189.59133542041607,187.29714786332616,173.5326542446449,177.06253906991805,178.91743799601818,183.60608923405783,180.903860247311,181.64880884999175,183.5102140290977,180.05556228760304,185.12602884570953,189.03271756284312,184.9154501882826,188.26512777634724,185.16434591852195,170.57663465989276,,,173.50003094561558,171.76469778768464,,165.75626765470219
5,1985-03-29 17:58:42+00:00,153.91012874287352,150.28077935177467,155.98268698899366,166.92701535865683,161.27520530019828,170.62480314457738,174.45151611053132,168.4948024906922,173.2330038868674,176.2180396450749,175.4361794001171,177.51171630319632,178.52704751864212,173.0316459719383,172.68991702210147,165.81337351354756,171.7912193966509,179.82727775800507,185.6421280445162,187.5063394296144,183.81724120524316,185.28623104517342,190.1156041187812,185.7284188083771,191.61073527621616,197.0285577478161,200.37344911011687,198.8946459840065,205.1307540154605,199.51157437972267,200.18370418580858,201.28179545793407,202.30719535091305,201.7824150607402,197.8752187248118,197.1331287855174,196.5803603042535,199.690722959467,201.8271043154042,203.7090262346411,205.7684554099003,201.43065410121383,204.90367855017186,199.2854287542675,201.98354553319695,201.78009171182504,201.62713748088052,199.58267603055816,197.3296815313479,197.89397190787085,198.18275538574522,194.24611789285558,191.25184718161432,184.79742468074016,186.23806537163193,194.5964253979076,196.8221781293462,199.35903433065587,195.8549514613642,202.6551499521695,200.08383607369558,196.08039062322302,197.0794205499321,197.2166542867902,192.38840466081606,184.8319905462315,177.9983532900337,174.36449255491974,177.42122508814623,180.81188046860512,163.34305658455426,176.6095145259687
6,1985-06-17 17:58:24+00:00,161.92928587339452,163.5080447684901,166.46201123487333,170.42153743750302,172.12592855116537,169.9544043595607,173.04760187821518,180.82379223978575,177.7758654075877,184.1609650594768,186.31163489692767,187.05958111346348,189.97698240227777,188.9128999163614,186.20455781644122,184.8006822366121,186.26937594926915,191.8733818440798,197.17803650535356,194.29983323912663,192.5273477515916,193.10806989026094,194.50993913610296,199.11687834168964,194.47983301804115,201.43798961151936,206.36181123268025,206.71117832688807,205.09479732785042,204.10877927361008,199.83428745733076,201.31850620222832,204.84403218405126,202.49072311354197,201.4007581040956,195.5873343514271,203.37544078971123,205.18614351654813,210.36893015210546,211.28358685651042,207.82098473574146,208.389372694749,202.43866629016932,204.72964542078256,213.1170134383017,214.54545783318045,215.60902536053248,213.74870457799412,212.89646898671631,213.18812548199907,211.87356842325076,207.18853985394853,201.37884204869678,197.08455494126733,196.09066778654233,201.75435688594152,209.35075880237773,208.03882636268463,206.0943925425928,208.18727154599878,209.11670470120134,206.50319990477053,203.54123611467,200.78643914678528,200.54984908657445,185.6799116610482,190.7292015973459,,190.51831411878203,188.21562739960538,182.4227720669303,186.6042406551836
7,1985-08-20 17:58:19+00:00,160.5140262547594,166.40114862683413,171.3706122504703,172.10008238269864,173.2750121614471,173.8927480076456,177.46249078408889,179.15513189551794,179.28693764166968,183.17226024271335,184.33211467057149,187.35110989838816,196.42511313144658,191.85064201929922,189.32245824246104,190.85310836503245,191.63067256843527,191.74658438780156,200.55214233045135,198.05747726502264,195.99241218243293,190.9946650933935,197.360004382945,199.36134364543975,199.69298614685815,208.26382808343087,209.22642566472672,212.53946893810038,212.42558398070446,209.1905696010128,209.25453210928058,209.780055825157,210.51532434132352,207.45162462553097,210.9956964641137,209.31814019749476,209.79925665099788,212.75148974543598,213.66618223296663,217.30236307380576,217.49699792773256,214.52447215552579,212.21475967195485,218.5551018408242,217.62492379736486,218.68297672918814,219.72204253490577,223.11549158111097,219.3709337989912,216.2321828746431,215.48704224040935,211.3908362967355,205.55945988679449,197.98282164465613,198.51513634655407,205.9661120332433,204.5962688233537,204.5801428921529,209.62894328546182,214.8382827487371,213.28777650849233,206.47300655949957,207.53996866025284,209.82144631296214,206.26613905194685,200.43688351882943,199.65799915888405,201.03020146674373,203.11474373900063,203.44359366195985,202.50538737472976,204.12949125460534
8,1985-09-21 17:57:55+00:00,166.88423641877742,161.89499315034206,172.84894259103436,171.8178662965543,172.85967125380932,174.09583490671565,174.9927319240316,175.7436809166777,178.71468444462897,185.2599349122641,188.95042237202296,188.45061475683482,192.4268874180944,194.12100785269888,190.83169819318576,190.46627936829864,188.38152099825942,190.78924838442742,196.98237043284325,199.60878069214522,197.43276176996778,198.76036941055617,195.99675975589878,196.85829613318202,197.9592102508393,205.1154017675116,210.70364515601113,212.31024068746473,213.69667089714736,214.47828458809374,210.45274916220285,210.6926343658648,212.27884963585194,209.54738818460137,207.64569468327784,204.3366661052842,207.1362951994885,209.24175616006218,208.51324459039134,211.60759472573562,209.14043159621545,211.77838978031787,210.21110518915359,214.7094523579234,220.53289915316572,218.91837709555983,218.16351988471695,219.53138988067377,217.52880778561996,218.15837646446238,210.61545105657308,204.77562065627262,197.27189649129662,191.14350399194564,195.8871043734989,202.150977952557,205.0937441326346,208.62914050206868,205.84303024108857,209.75359518285265,208.48157623407673,206.29481970479043,208.59887174306863,208.15612812826504,207.69474084274884,199.5501910189592,202.46014088936235,207.9860638723358,212.29977161479175,205.7068668899182,203.97542757853145,206.60103876759695
9,1985-12-10 17:56:22+00:00,,,,155.83018570164575,156.35976106072152,157.66003587434085,162.9477631865625,167.62076390157466,170.13566243268426,168.79800300063656,169.87989610226893,169.02756447610653,171.5004642175542,173.35612142259563,171.22594654817297,167.67823242923947,175.8134539980579,174.8244285617042,184.47266276989117,185.5538091707282,179.73997020278614,182.4253618689293,181.91151884281877,181.41309162469923,187.73427095337365,190.66004326877797,191.069999765215,191.23353235513318,192.23830470723843,194.59293944216842,192.33008791654956,193.9888427555026,193.24696631566064,192.68422015176623,189.1540818513669,191.1558076254285,192.62938729869043,191.29148397744223,193.7690773451055,194.74580260653846,195.89453341824208,198.03180267056158,201.9615939847635,198.23183151805543,201.48142149636408,203.97267964523112,198.83983756466756,204.03001912116184,203.51414081496196,200.82200724409145,197.46114795145618,191.24423550278962,184.1260728863282,179.58244351969572,178.01438132152904,185.04846746447382,178.92167708007761,183.8008062796537,,,,,,,,,,,,,,
