,dates,usa_CA_0055-0000,usa_CA_0055-0001,usa_CA_0055-0002,usa_CA_0055-0003,usa_CA_0055-0004,usa_CA_0055-0005,usa_CA_0055-0006,usa_CA_0055-0007,usa_CA_0055-0008,usa_CA_0055-0009,usa_CA_0055-0010,usa_CA_0055-0011,usa_CA_0055-0012,usa_CA_0055-0013,usa_CA_0055-0014,usa_CA_0055-0015,usa_CA_0055-0016,usa_CA_0055-0017,usa_CA_0055-0018,usa_CA_0055-0019,usa_CA_0055-0020,usa_CA_0055-0021,usa_CA_0055-0022,usa_CA_0055-0023,usa_CA_0055-0024,usa_CA_0055-0025,usa_CA_0055-0026,usa_CA_0055-0027,usa_CA_0055-0028,usa_CA_0055-0029,usa_CA_0055-0030,usa_CA_0055-0031,usa_CA_0055-0032,usa_CA_0055-0033,usa_CA_0055-0034,usa_CA_0055-0035,usa_CA_0055-0036,usa_CA_0055-0037,usa_CA_0055-0038,usa_CA_0055-0039,usa_CA_0055-0040,usa_CA_0055-0041,usa_CA_0055-0042,usa_CA_0055-0043,usa_CA_0055-0044,usa_CA_0055-0045,usa_CA_0055-0046,usa_CA_0055-0047,usa_CA_0055-0048,usa_CA_0055-0049,usa_CA_0055-0050,usa_CA_0055-0051,usa_CA_0055-0052,usa_CA_0055-0053,usa_CA_0055-0054,usa_CA_0055-0055,usa_CA_0055-0056,usa_CA_0055-0057,usa_CA_0055-0058,usa_CA_0055-0059,usa_CA_0055-0060,usa_CA_0055-0061,usa_CA_0055-0062,usa_CA_0055-0063,usa_CA_0055-0064,usa_CA_0055-0065,usa_CA_0055-0066,usa_CA_0055-0067,usa_CA_0055-0068,usa_CA_0055-0069,usa_CA_0055-0070,usa_CA_0055-0071
10,1986-01-27 17:55:50+00:00,166.731232213562,137.56898696291637,155.58998084591084,160.87103192849804,166.98941345489965,171.30168239721226,182.95618288276438,175.87711539125073,179.20523414319214,182.57768633104985,178.87475618955347,178.29613443363368,176.75251396001346,175.17613189143205,169.0108550256034,171.4605080858772,169.1087518938247,177.62582048938222,182.28519007361015,189.03459406608658,191.3454548896457,191.53338559262397,194.79231976392884,193.40115330399595,196.67886977473057,200.00505072734654,202.80294795754565,199.23903618383753,201.97625741912378,200.96504035446674,197.11191592155052,203.7897357751334,202.89046292081923,199.38022360179195,196.84806414348188,199.09306231411733,196.67957387508966,197.42491998435938,202.5212018901896,198.77472613122706,206.24787947151592,200.73871040680052,203.50659587766754,204.45156636097505,209.18246868127395,209.76596202706745,201.51651835285952,206.02576441360745,203.6495792921794,208.67882051423294,203.71362502755778,199.4025223802533,192.07278915396014,182.54388927809782,187.52289599253916,187.17684984444335,184.72933388282792,186.53502592492384,186.60022321230372,191.00839985739208,189.76900256378946,183.6863478147522,185.1919042539044,184.4738012262444,175.78585651208334,166.00890250284937,165.3758022487002,,172.66046137487757,160.92640539484188,167.95547118063524,178.0611839510056
11,1986-04-17 17:53:42+00:00,145.66651465826405,123.01086560401919,127.83930197493738,136.6480095702758,151.63553246401898,160.76466626825408,170.96617586900106,169.56686792662316,165.21798311007052,176.36139959049834,177.99502200429183,173.9816810560202,170.77654073504726,166.66297189954187,163.16667504876443,167.24432263536553,164.70060500261025,167.60811685477677,172.08751331184155,183.05130584970215,189.54481236835056,195.92087528332286,194.37584017697088,197.4391876672168,199.7711333300104,202.40024864885223,202.25848259903984,211.05619720733765,200.83948333101247,205.9950650169257,209.07693022958534,212.20755592446577,211.58387199276504,201.70905647647203,196.30332257373968,189.6399008285126,193.97959775622996,204.62046704936628,209.56913697569803,212.17018374887692,209.431225740225,200.48094308966938,201.97597335413082,215.42684550393426,212.2551310607765,206.02673093775175,205.7243513696982,207.82027202200783,201.97065660289434,198.88067353059535,194.14605053786116,194.5450120723542,195.46414334464956,183.21667623984078,181.49475385047862,188.1601120459535,192.3902210147135,197.35067015064124,179.9649697403732,190.02197299697303,183.83494405778998,172.8696831486641,185.8280536916647,197.47904603600114,189.4825178165807,156.4095043668143,163.03463283834807,,165.68155820114058,173.759999417889,169.55421514236775,168.5186540299386
12,1986-06-20 17:52:18+00:00,145.03346225687085,122.48561188759811,136.92579147315314,146.67513440712247,150.48391454099954,152.48056347305499,158.90435303209807,158.00965535293975,165.47754249401828,167.4525641864709,166.1521284186788,164.75361331497328,167.4516344564464,163.87235490971858,162.8734386595734,168.87879788163335,170.93092420700452,174.8426703304387,179.02495009908063,180.77003215303978,177.674207786333,183.00173584600986,179.2747605526974,186.78349466426278,187.92824858742668,189.39253016140358,191.53354007659797,196.44681362180802,200.08378796075846,198.43158280276106,195.82884781945177,197.99639522034127,198.40517645928142,193.97459305300364,190.65205693400117,192.3373081856675,191.28457466750945,191.6302461075783,197.07174608934938,198.39541773846574,200.01298626182245,198.332890530359,200.92191388504088,200.2748469033713,200.7979427311646,197.8347621151737,196.52880290639297,203.72798321922082,199.9631162172809,196.50121636737947,189.94121957733898,186.6408030924295,180.75636451508723,169.59547966237875,176.2089979621884,182.3176327185854,180.88994568208125,183.23734007479902,180.21916481118075,181.0741497906553,179.114525318375,174.95299922264272,171.65719129234537,170.18239784895255,164.65384341234306,159.2641167572101,163.09922449853016,,164.31366892700925,,,154.50170063699247
13,1986-08-23 17:50:03+00:00,160.34098034969907,136.54273348922857,147.72681819251488,157.94071480172144,159.19409597324517,163.30532717424003,168.11428663953149,172.92169631496643,177.37164481234578,177.20696229636167,183.3729697365626,186.118001948545,187.20315845225866,179.38375263320077,178.5662534124261,177.34946103612626,182.95262685812818,182.81099078803118,188.16511750934546,187.34176227261622,184.16082575675776,188.6574085199474,194.42161865156595,199.36614370948686,197.5260790747252,197.99789805218506,204.49113445162178,203.93913448883495,209.10399137992803,210.94801490966063,207.74445663682087,207.26368836530668,204.18996976017024,207.36081291635557,208.0309647536496,205.68912739025018,201.07574997806086,203.4441753831869,204.33743760788352,211.7472567775429,206.49817872272467,208.477175844591,202.85537492139568,208.71937469470743,207.5837683454318,208.03420862425483,212.76667055024512,210.8392300473546,211.3159073980605,207.95087511363974,203.82084634751357,196.41869030334857,192.46388960419236,185.84999056489906,189.40582633031175,189.34851859935884,186.35155109096564,191.87005640051592,192.8958972786441,192.50076509796858,193.75620644428574,187.30598932957102,185.03855364994172,186.89601092280404,182.31543925859162,168.25185583665248,179.28729436271095,172.1189583694372,185.55362901310622,187.79160646261607,181.10619524406678,182.557232868952
14,1986-10-10 17:48:28+00:00,,137.70655806311788,152.631129882094,156.6448831616516,162.00696997310268,,,,,,,,,,,,174.57562219294178,180.43717285321196,,,,,,168.35684094138242,195.06106161287497,203.88851460551234,205.50272944639798,209.31786127431465,209.2958056664936,210.8350990401026,212.03533853427848,216.25499335873832,217.57965540836545,218.98427524116522,200.60954887583864,204.20610856963896,202.9450860814826,205.17082524670496,207.3423024799559,209.35008429991115,207.59192359161705,202.09491456355232,201.67617698233704,209.16958068295583,207.07651497145702,207.67323881031825,209.78299791106207,210.44171338414117,207.35197559692654,200.78881206946158,198.88307378026954,191.61084951658285,183.22618632885576,172.3514334273696,179.93106524824935,187.1295234418031,192.1460631745221,199.063228702171,180.7161620171351,192.07214683597414,186.0116931998372,178.64160518479798,175.592090169432,180.00414506172888,176.19066130636196,,,,,,,
15,1986-11-11 17:46:55+00:00,163.3834760961791,150.15283494488432,165.3709105753891,174.5818872184053,181.18004246688395,177.54895479074807,184.87942598879354,186.88976709074376,194.77192297600033,197.01855840077585,195.10242411227443,193.01702129896518,207.70421527584904,205.8151303570183,204.72290968666036,203.64156878734627,206.54887236416172,214.62718701569753,210.95420896532556,214.91089281825663,210.1247911920587,211.5423304486631,212.54363177899776,212.48246242335472,217.43621141745206,218.4256098413034,219.96186383403023,222.13671213045743,220.2570740152284,223.9661467671877,222.13814282052425,226.56591074408988,228.02062246346665,226.81312468309358,223.35216710420872,223.47222271127947,220.3801626670217,219.39981129050852,226.82267695853847,229.57435077120476,228.21190460907422,226.56809684967666,229.44012251901114,233.06664152626257,234.73513857122876,238.51300345408197,233.37662316754322,239.81656889198854,238.53575282219043,230.76167598176272,222.8774005248548,214.9367874911492,212.9740114788354,195.58638670216325,199.5419168838496,205.71795297220743,203.89068488961402,203.84294702904367,205.19585793107962,206.54953827311016,205.89795718576545,203.7621514127972,200.55209533113788,205.88070621474986,202.52568872752312,190.97641116824934,202.85854914030307,,219.01774754169094,210.15830926812276,204.98075295237595,203.50601072504944
16,1986-11-27 17:46:36+00:00,161.4083507386564,153.9394959422833,162.8392665538411,177.12997984038063,180.66946853521733,184.99357883612169,182.76818909356098,189.2684938610272,190.58785212264843,199.98575990034084,199.5842349060527,198.68545435304048,206.12370898434816,200.61565291462634,201.82479542998868,204.135800673095,205.82249970040687,204.36000477844377,213.34729522493825,212.32736179593175,209.7169582121386,208.22850909852343,207.54798136072523,210.5070698866089,212.6245116432878,219.09477030908863,219.82560389462196,224.13321345344468,220.36857264356865,217.96190061221031,217.47407288103008,224.70463266324037,220.86247938671,217.7777686326959,218.56807460152453,215.4806621391814,219.71675219822646,227.71408537241655,230.64731950061682,231.8669675067676,226.70907984944597,227.82679932274064,230.71334789665218,234.66433476468836,235.80098381200415,236.27828980945975,235.97427218776681,236.6238802803035,233.91928573517555,231.02842465275333,225.30652924533354,219.50409973473722,207.46403363075058,203.77563391120395,204.25346349765468,210.77840998775218,212.66709396763076,211.30245232661485,214.5764410835987,213.092877888388,214.27973647623884,209.37052092432796,207.54705515350247,207.41370268065043,203.6934999227744,199.57916483266104,205.9087176920383,211.97595637226323,217.2983053956026,206.69739449962105,202.25722986773496,202.89449255975322
17,1986-12-13 17:47:04+00:00,143.9791772941623,110.64649458861534,142.55222473843315,155.73773537022728,157.5252468883197,161.27481174812425,166.38616232615828,165.75593494169965,169.59526299069256,171.30947046481612,173.39141104960396,177.67713273668,173.38540919659476,170.4739593338451,174.28496729028126,172.40151534027564,177.20066940896064,182.15325674333428,183.97384568148286,183.3878899068042,179.81971984839709,181.72565009758938,187.13052218657924,193.45433026668596,193.42467203253761,191.07926875755945,194.25031177126067,200.30903757939063,200.81762428278324,203.79787155362914,199.53235256004575,196.58194978524412,197.93601170801108,198.3887717115652,197.39126324378861,198.55605999551148,197.92012848828097,200.72310863692644,197.4776669618816,196.41211522456666,199.13844756146725,201.4084748917444,201.28350631501218,203.02014481885857,206.81889799873684,207.9707160476368,210.7262471106227,209.41752862239915,205.15394114711432,207.0773805133027,196.14861865739317,191.59097487315745,195.68892416705012,186.40403480889063,188.2612547835759,186.95997396236558,186.86395608279844,186.98376589464897,186.5165750782228,190.3860203700018,188.7487801668223,182.4036442199166,179.67099594988665,183.05382123727543,175.65303129217435,144.8843795337594,,,,,,
18,1986-12-29 17:47:33+00:00,147.8848696215348,114.16798216797605,141.93716900127134,153.87103780886451,166.41710509161385,169.23193397957118,170.36638475318,168.03468830803592,173.2423429419773,174.92452841121678,174.53998163104535,172.7118535299693,169.51085042051,167.4192268333404,166.14073588463157,170.39854719145313,173.58909313092474,181.08615376480213,184.90829229167548,188.81880419734674,189.98133323853398,188.30993881913514,189.39789410506904,186.6559782101391,189.6838148004234,189.89952325786348,196.06566717235557,204.80999643553542,202.50293679361732,203.74320418049194,200.62079309318364,204.62282791243788,207.2175435115796,204.15002929896355,201.50433988730498,199.89754380068567,200.72926302721305,201.06929710583663,202.95196285348567,206.9872671763526,204.88219435255849,202.7909422011636,202.9228824368762,207.6368318726385,212.07241255437594,212.5540103460183,210.11557792205144,211.75226744396338,205.1815707060411,203.7260981091909,202.41295327266317,195.19675296954355,184.68812443825834,175.72624712368054,181.58258566869324,185.66435638438986,184.93624193187657,185.28422729076175,184.12116628164105,184.82996275202737,183.6461062316189,181.13114893864847,179.23204599064692,177.8106051640051,177.12361775892794,163.98717830260372,,,,,,174.48973121998966
19,1987-01-14 17:48:25+00:00,154.87451180068442,109.29880518285762,128.35013004998328,143.05189299292718,151.47239986226322,159.97036927363405,166.13798732383162,165.13153578956044,165.76374307272079,169.79907409326455,169.4677864525138,169.65352292750168,168.1015599648838,164.95930303648686,164.65810433677714,161.78383852905628,162.5783304789074,168.67715296183405,171.23653114592227,174.30028824591983,177.74678955831752,180.06293003904403,183.48497445605216,186.8953513681817,189.45686151002877,189.14717185565922,189.09763526214041,190.84605599667464,191.45379722329358,195.52977510901565,190.43443802274913,194.55639411104514,201.84590499362753,199.27005236553356,198.98478515068064,195.9356775887751,192.32293558533507,196.6282005119578,192.55418386596628,195.08053912487736,194.05752791647214,198.47735649761495,195.8809446457356,199.28694185839169,200.99800332886588,203.00570484101416,204.47338606385398,204.1273963045864,203.80243713009642,199.51801342971504,195.38438158816507,190.6722356668296,182.11440840655678,173.10811256286564,177.2290337103041,177.65354080573212,176.13584564496017,177.96437001893185,179.17987834226204,184.05837906399762,179.64060283912073,175.46291271571374,170.58935802402783,168.42563124503832,169.3485374132224,154.91371106882693,153.66055395788607,,176.61744642627446,159.48493165122403,160.83217216306915,166.92859529649732
20,1987-03-19 17:50:45+00:00,154.60920414096532,125.03942443939881,133.03352131385225,141.9099528186601,150.92629978162472,156.30274600652658,159.41656234612898,165.9317258325331,166.40598711789636,170.20832477014807,165.26163112392416,169.8894486907128,170.63345300854922,165.40730301443287,164.22816263815014,165.80797162795074,169.21087215666017,170.7660357460943,182.11131713959114,181.43436709250003,183.38655108791096,184.32505526384227,188.96337191111434,192.61349092615916,192.23318562532185,193.47602947037183,191.74743502299322,197.54887192305904,196.4724235467788,200.47628489326996,201.99606346692377,200.13868275476324,202.3824118441393,200.71578636072513,198.71906662465676,198.176148715795,199.15529487851063,197.5912618630568,199.98888850416083,198.77166217106165,201.0054704983793,202.14755980611574,205.29903936642768,206.01799020146126,209.24887588053582,206.00368177444565,208.49004506188135,207.7746806241568,206.13610852611575,202.68665686317632,201.2204718459659,196.44936850516433,183.60163495032143,184.46360779148068,189.1966350500656,183.7988589553015,189.7000797973332,190.26377161044445,187.10482318789798,185.3627234113024,187.25399114481615,177.17999375660304,183.7303915559445,171.8771738958677,173.29195367720442,170.9644585937986,167.35385342662659,,190.62364089960988,175.65897192938235,167.02095222636865,174.65703099196537
21,1987-04-04 17:50:55+00:00,155.17731305916587,135.76258315047522,145.66049274284833,152.9834835944924,164.10414284925977,170.8097513898128,174.32727057313832,168.3937192742116,174.25931003391875,176.54074538881363,175.93079646138256,183.97737861413702,183.856519039243,178.33265180336195,170.2390284658895,177.92184410608456,174.95282171259203,183.2726709178964,190.8018813112563,194.0203356103346,190.2782145558208,197.38274159165348,205.3865546595178,207.05337450343174,198.18925329471833,203.43171506115368,210.417081831139,216.2156041894873,208.994215819389,207.3449348046941,210.55457144141235,207.24634557659263,210.98363328540478,216.94104276288346,207.37128816327794,209.8088100489575,208.39105390502178,210.0788674557876,213.3016715947512,224.1767518132165,216.37247547657276,210.81851223336474,206.9032080550325,210.68335577743954,217.167788625803,217.99876085667364,223.75526571574912,218.33474568729375,214.77182885253924,212.9072041524359,213.20273840181173,207.00117704507116,196.79948891613355,187.48112011953742,186.58640272759436,185.98182781232538,191.58861133307988,192.81039615706376,195.904926362345,189.20928135582395,186.721542154396,176.32237710463127,190.34340596864325,178.33177645484807,183.2319693604453,169.04317856097236,165.0072724615648,,192.99194150291504,186.42727102621325,178.31372648720748,179.74332029694042
