,dates,usa_CA_0013-0000,usa_CA_0013-0001,usa_CA_0013-0002,usa_CA_0013-0003,usa_CA_0013-0004,usa_CA_0013-0005,usa_CA_0013-0006,usa_CA_0013-0007,usa_CA_0013-0008,usa_CA_0013-0009,usa_CA_0013-0010,usa_CA_0013-0011,usa_CA_0013-0012,usa_CA_0013-0013,usa_CA_0013-0014,usa_CA_0013-0015,usa_CA_0013-0016,usa_CA_0013-0017,usa_CA_0013-0018,usa_CA_0013-0019,usa_CA_0013-0020,usa_CA_0013-0021,usa_CA_0013-0022,usa_CA_0013-0023,usa_CA_0013-0024,usa_CA_0013-0025,usa_CA_0013-0026,usa_CA_0013-0027,usa_CA_0013-0028,usa_CA_0013-0029,usa_CA_0013-0030,usa_CA_0013-0031,usa_CA_0013-0032,usa_CA_0013-0033,usa_CA_0013-0034,usa_CA_0013-0035,usa_CA_0013-0036,usa_CA_0013-0037,usa_CA_0013-0038,usa_CA_0013-0039,usa_CA_0013-0040,usa_CA_0013-0041,usa_CA_0013-0042,usa_CA_0013-0043,usa_CA_0013-0044,usa_CA_0013-0045
0,1984-03-23 17:50:13+00:00,190.00285152511597,184.18779144480493,193.60255746008497,193.19877218076508,183.68168332014213,193.78242156798908,196.79131213659062,193.09143504076783,181.71812930980664,203.51391827107318,211.20847900747327,211.16378762672488,203.89889003306794,198.23481843170967,197.7116937634766,203.31848428312998,200.41453288312508,209.09369974377836,203.25593740448252,207.40139191436123,203.74750497758544,206.21654678097258,207.1578768330767,191.4363259001679,191.14366914072397,196.12285409902054,217.62108186482953,214.30621715021448,193.75725106369708,201.82468771464605,223.8287948551296,209.43611510316867,188.36375446453044,190.481807909676,174.35576219974305,184.47239735473156,186.45086348368733,190.92427349673505,192.80375332671173,194.8518586937074,196.75359734800406,206.1053235611343,205.1451763355791,194.36418559222605,175.16955638260117,196.42137191920187
1,1984-05-06 17:49:52+00:00,190.4553406322379,186.98491004434916,189.36496202979683,187.98987805396231,190.26642815249687,180.01956303198776,191.36186507402303,191.91898605002825,191.06262019604497,195.2575459133202,193.39277467956194,204.08351649499744,207.70878188667695,200.83097991687157,194.75618494128187,195.22776040453877,205.61297663019982,194.90974783655477,198.66167081773153,196.78288809438797,193.25289492969483,195.2328238663086,191.2474438940525,184.64489583015282,181.83300989199046,183.23093410382464,206.5423626703736,199.42952447876,195.6580249566096,205.20242041406075,212.5272381755059,198.58162254649002,187.24101483106224,189.49748731478263,185.21027767508147,181.70020166223551,181.65027723739823,188.83475725612158,189.35539159619364,182.5281719274801,180.17704550520523,177.5573916423955,181.6984356658704,178.2465502807751,174.66241233669456,202.7230411216663
2,1984-06-07 17:50:43+00:00,215.9637118780383,190.11168071214658,188.0433443466768,196.97584908370632,209.653154801922,216.59904744127104,204.4683578641351,204.14630156595464,211.80290616934573,205.17041622891483,200.50766098230073,215.8837568722938,211.4821897963176,203.04699020281853,198.27048635867345,191.84794034517424,205.41444849298338,210.07341903534675,206.4590777790542,198.6900215662001,190.7434788025608,188.40434285511043,184.56665711436895,194.6547350542839,195.7955231497342,186.43448410968506,200.7885412966549,180.12864602317157,160.54420028505248,188.73913267921037,202.18035662822544,199.55452561595283,189.05480304647713,,,,,,,,,184.69353089549907,185.12480753155077,,,
3,1984-06-23 17:50:58+00:00,212.0581632324377,192.03307400361737,187.690305083741,192.89054464759565,203.1307581935244,207.94211001753428,226.13305105492668,220.38517039955516,214.15907967956915,212.52637829893789,210.59403520723478,230.92362170479748,225.5717340990301,212.02180595802272,211.90724862475977,208.7664314223096,221.64115037920877,221.11580064076296,210.52603043387865,206.6210200545279,201.65580953416838,199.10147601753857,199.8857360325031,194.4793718845722,201.8086627094153,207.2104586008675,217.43700750045326,217.5004180446717,212.51239029677106,224.95014377161945,230.12548797276526,212.66528463228556,209.48979297649646,205.37072329681843,205.188404596278,207.00086188730737,196.57092019227858,205.31845822860706,203.2608195987004,196.47692957602393,193.4016821548236,195.56789813010607,182.43996422887938,186.85516556224422,195.84931789630582,213.0478102648591
4,1984-08-26 17:52:34+00:00,201.52567181166899,190.5116095201158,181.93421081061516,186.58998948585875,189.30142008500326,202.6835414259718,215.7507285239925,203.1688720205994,202.97418962331878,210.11634427296886,212.81034969160683,215.43549279813274,222.33008914348835,210.14155823595962,201.88640189011923,200.74918375629403,201.04958646828098,208.6116076224657,211.34710437227292,198.2330044974846,197.43072043647308,191.70750951565728,185.58800898792066,190.34895868892045,206.534410675656,214.1440746406488,205.6390571895934,201.88098744812928,209.25306153293394,211.50300582285516,,,,,,,,,,,,,,,207.40163585256494,227.64008264633236
5,1984-10-13 17:52:38+00:00,202.58414079448806,200.5630746211957,193.96963546871953,197.8092199755398,198.49425298720539,216.53368974087664,219.5009118933285,209.48362921265604,209.259021239049,209.1465229961846,215.79170146820803,215.56794975191764,213.77449228690568,210.1878051860665,203.38564792842269,208.61223201865258,201.75079367136826,208.44564027634203,212.4617202791595,199.75410431670014,201.51663585404035,203.89092137638792,204.00835374676078,203.10556958333015,214.36530030859262,223.94729305815363,216.6233125462661,216.06049036582692,211.0150583783765,217.87888936787348,224.0625274643718,213.68285674788527,214.44883350284704,214.36239195819604,209.89303769747792,209.65284476666383,212.0732261992931,213.00341770255994,206.25093628288178,201.85944984152837,203.87678755060085,205.63642200305708,201.46971200110042,205.0911467582513,208.43718262464708,227.366573572594
6,1985-04-23 17:52:47+00:00,203.86722342956978,194.665054380991,196.85218356615133,203.95239840144126,196.7640778895538,219.0661788072288,221.80858100583885,215.15357616958488,210.88728614004708,213.68477304286955,211.0777840487863,214.1134832686014,218.1967378096537,208.3349471156788,205.83123662706657,212.10920911862286,215.51298314298785,214.69246585066873,212.13698061632442,209.37126924063892,216.7167814255143,206.59605444876456,212.7218161156316,202.08243699302764,209.41142604400756,214.3400593583909,212.76439255423108,216.83445809182555,217.47372432054948,216.1723350153134,228.88410093292862,218.48858754056047,208.25721761014978,199.52399374790764,199.19925847384002,193.34072544889847,192.37896794825292,197.1846214306893,200.22750884136357,195.2907249850755,192.14826054292834,201.53863491318026,200.08625508478613,198.5213006345636,196.37074517199713,217.94085731017432
7,1985-08-13 17:52:13+00:00,206.76396181393457,207.56235086106545,204.9616048734492,212.1317256043007,207.1993373628616,223.7925064794119,227.2262074314152,214.7918574989127,216.78374797970073,222.23542744742062,218.23192248026285,228.4559015319807,227.54279551697212,222.01664922094164,224.241261102934,230.3822453145902,224.43123536795366,235.58380030645208,233.3186206259444,226.87094658304102,226.8090222870677,230.22759429311756,231.48849385177036,225.99294199569906,233.6151826998984,245.44411278675258,245.53916894112353,223.48436291690302,223.14403139232022,233.00509835732944,239.05248495888117,228.64161295336265,221.24042116443542,230.05815811866347,217.63919088796266,214.72814678229406,213.7913907869051,211.86181187080786,209.21359568348575,211.85378672645706,207.46310112062386,216.75779155309473,219.9899994622855,218.17501882948386,226.8236363667602,245.18981609974813
8,1985-09-14 17:51:50+00:00,208.27819286353264,205.73666443588135,204.48371535907137,210.01340929867087,202.09377231770222,220.60771252891743,232.012312106863,220.251542719922,220.77542613822578,222.65485802093184,219.7059126721773,227.49016545358046,223.76343504257423,221.5103582415677,221.59184888023225,223.73862157609318,219.6637279182092,230.7927291474071,227.38849340417323,213.7230796461189,213.34829227733547,218.58349602846226,228.3080572226149,225.19286564323352,230.0956843578589,243.4699012294637,247.60346987650576,234.54974518950777,227.6217592842203,231.69082653026567,231.72545937949357,225.1685111304521,224.9825700555582,224.11737779066013,221.57135615569285,221.09689651426226,220.5316693423855,218.08952958017878,217.9453367931496,210.2330541307685,210.82496710537697,215.37441118555782,215.08782907292104,222.10898172793276,222.2660625591947,242.3204936924759
9,1985-11-01 17:51:17+00:00,205.60322015180023,200.38857073939693,194.5084071556919,202.22586040342043,194.62346276549462,219.4792232286397,223.40547276484884,208.41996278506224,207.48754531299323,209.09335186057106,212.9827852535933,214.68824102604486,217.32501308246668,209.81987409281115,201.6352662401975,215.3011805355654,207.21502053216463,215.4192729903954,219.9690749541608,201.27273988453595,204.85230020817696,212.64137463903666,224.31381703648648,228.1697734197634,232.1045573584552,239.5251657804761,235.3491629678074,231.95825467483945,216.73181733434785,212.9538288824632,225.32363791946491,213.90709440868778,209.5098867100391,215.84540735554103,213.69648607207324,211.22421844323256,214.7594892402624,214.13738616856037,212.21806254233735,213.33511358732545,217.2408208189426,220.45950412045997,223.75571036532153,224.85367399493308,226.58175860061314,239.69336648701957
