,dates,per0033-0000,per0033-0001,per0033-0002,per0033-0003,per0033-0004,per0033-0005,per0033-0006,per0033-0007,per0033-0008,per0033-0009,per0033-0010,per0033-0011,per0033-0012,per0033-0013,per0033-0014,per0033-0015,per0033-0016,per0033-0017,per0033-0018,per0033-0019,per0033-0020,per0033-0021,per0033-0022,per0033-0023,per0033-0024,per0033-0025,per0033-0026,per0033-0027,per0033-0028,per0033-0029,per0033-0030
0,1985-09-03 15:03:30+00:00,209.30078719615662,196.87501931467526,199.18409410583433,196.78015994839788,197.49157364007723,202.25234261929378,211.22835334430525,202.06553429793766,193.66120899488973,,186.70541509385495,,,191.46147492857477,188.50494149018334,197.17628135974152,200.67803191734103,201.4674985679766,212.6554337834315,218.62882567370394,215.00880477655446,222.5130943275532,220.1329584874653,219.6423736484457,217.77516382291643,219.91295574506955,223.96345296642792,223.93640916652313,225.0832993390661,226.86215612469002,222.04331351495296
1,1985-10-05 15:03:08+00:00,201.19894904494927,194.04127793123592,195.5519285496981,191.58963996663553,194.60366601884166,200.4402531368104,207.13846383512757,199.3576824814626,,,,,,,,,,,,,217.07293273790094,216.9767408251265,217.10997846173206,219.50341335563024,214.40822722290707,218.26902149255554,217.16718124434203,219.84923462666882,217.40131859918765,222.1694635895761,214.64509504781776
2,1985-12-08 15:02:09+00:00,,,,187.59446340786388,188.07369104343738,,,,,,,,,,183.37889257563273,184.01831430494545,189.9001094945302,193.42230311629595,,,,,,,,,,,,214.4982186553405,212.32868274856557
3,1986-01-09 15:01:10+00:00,,,,,,,,,,,,,,208.7657907749318,207.9368509501912,207.8234281129684,198.59111425744243,195.9963132695094,230.50228163173227,228.00354671990357,214.9077744125203,216.62723987802,222.17898099638344,217.76783208608947,227.5137256945352,230.97030424263951,229.68675566657208,231.23892437387335,224.42159402232653,224.16876231276788,221.61039790574236
4,1986-03-14 14:59:46+00:00,224.28393541868294,200.74749996273627,205.73409520956758,200.50664152781752,202.33997094818196,204.80538761587445,215.486221574683,208.04296158718066,200.2380183462435,195.5463116249293,193.81107816935096,187.336934768143,188.3219116054933,192.99648010593057,188.800107352792,191.26760033408243,196.42008170361993,202.05080058643327,205.80184623397682,211.6232258484993,210.4960690167842,213.5588634092252,210.86293653106114,209.3033567810476,208.06974542459935,209.32618222695916,217.22031742401532,221.16706576200073,218.72471539127153,216.4466967589535,223.12345218689458
5,1986-08-05 14:55:41+00:00,,209.2855039065946,214.0411896579702,206.10454722869818,214.808609170809,220.3909288694964,215.95027117962206,211.70685081686128,206.40746236481658,201.13373335621768,206.10350376702257,200.18639552769687,200.25544957047714,196.81150600492475,201.62706027339894,203.80496409994623,203.3863573264788,208.47837355788434,217.07562190447322,215.71573425951476,217.40493202978786,217.6295452195411,216.86432241134494,211.77385598848394,217.79874439620514,225.0470194141641,226.12092880753767,226.77033722639183,223.66399552625128,223.68023555592768,224.82809372735818
6,1986-09-06 14:54:53+00:00,207.49894640652855,194.84516411255038,192.82669346973836,187.14989548167227,197.44924609695175,201.8162520731025,206.67493004631248,203.45150368931598,199.5509217249358,190.72020355278144,190.0448362283526,194.1347759064372,192.13231483393145,190.21088551889258,193.63362078051412,196.95764381909598,198.44640058384297,208.4644839325338,218.22652581026264,215.6677031984962,218.63188373811917,220.8659959298129,218.44170688597566,212.4755004645499,220.54832736421,220.3713872057734,224.406510908823,226.97250455641725,229.0766273789164,227.62674720779438,231.59496629777627
7,1986-11-09 14:52:45+00:00,207.08309008616445,194.48041062220474,193.71637744820822,195.24350173070215,197.54189529393446,205.28535040804945,205.60275974311702,202.2876721575899,197.88838879744875,188.37075395067663,183.03839772689892,186.31237125216475,182.56014286546954,186.79074290335234,190.11247217714313,192.14155616016416,193.57442304988984,200.91273736210357,206.31970966024244,214.9927753634019,209.21167752413808,212.9656281257601,207.97649025801593,208.76731448548804,206.96430417954403,207.3607729003793,210.56306428054594,215.06398322304818,216.44147797826426,215.28572398141617,216.63365651528403
8,1986-12-11 14:52:20+00:00,222.6131903085281,207.6026563613016,209.56313312438957,206.8738353653335,215.66058388890596,215.42934030251774,219.66710176523603,217.80507882146586,209.61041779003153,205.5461508835208,207.55206466942755,206.53051956723863,206.4632613885714,207.76344167326417,208.1789033896334,208.8987984222406,210.41743896892783,215.71423515469706,221.72691196018147,225.69112336327683,227.03708494522246,226.51947017203847,226.14417888913854,222.2541982077747,224.49158475331228,228.90487884465318,234.44131372593546,233.0603109297223,236.3423274326552,232.13198578484295,238.99050371433648
9,1987-04-18 14:56:42+00:00,212.29565593666726,199.07039532593802,194.95732518431356,196.19294184010494,199.68719379994374,202.81080433002103,204.52062514221672,196.1728979153671,192.7193145715819,183.40031636423288,183.30934134377634,184.40057803595425,186.5879762408727,185.1256277475633,191.45527735832266,,,,,,,210.73801398510975,214.865465254992,209.77498201381627,210.23337717857405,212.64089888963505,216.82682767139872,222.36892565809453,223.61985905094198,223.9476812658866,223.74492309400986
