,dates,per0033-0000,per0033-0001,per0033-0002,per0033-0003,per0033-0004,per0033-0005,per0033-0006,per0033-0007,per0033-0008,per0033-0009,per0033-0010,per0033-0011,per0033-0012,per0033-0013,per0033-0014,per0033-0015,per0033-0016,per0033-0017,per0033-0018,per0033-0019,per0033-0020,per0033-0021,per0033-0022,per0033-0023,per0033-0024,per0033-0025,per0033-0026,per0033-0027,per0033-0028,per0033-0029,per0033-0030
0,1985-09-03 15:03:30+00:00,212.4222540551848,199.99648617370343,202.58933067931963,199.90162680742606,200.6130404991054,205.99810285012762,214.63358991779054,205.18700115696583,196.7826758539179,,189.82688195288313,,,195.2072351594086,192.66689730222092,200.92204159057536,204.42379214817487,205.62945438001418,216.40119401426534,222.79078148574152,218.7545650073883,226.67505013959078,224.29491429950286,224.32457393698797,221.937119634954,224.07491155710713,228.1254087784655,228.0983649785607,229.24525515110366,231.0241119367276,225.7890737457868
1,1985-10-05 15:03:08+00:00,201.6248978699967,194.46722675628334,196.01659999520436,192.01558879168294,195.02961484388908,200.9513917268673,207.60313528063384,199.78363130651002,,,,,,,,,,,,,217.58407132795784,217.5446725918564,217.67791022846194,220.14233659320138,214.97615898963696,218.83695325928542,217.73511301107192,220.4171663933987,217.96925036591753,222.737395356306,215.15623363787466
2,1985-12-08 15:02:09+00:00,,,,187.72892987577208,188.20815751134558,,,,,,,,,,183.55818119951033,184.17967406643527,190.06146925602002,193.60159174017355,,,,,,,,,,,,214.6775072792181,212.4900425100554
3,1986-01-09 15:01:10+00:00,,,,,,,,,,,,,,223.93207723280602,224.78828034782924,222.98971457084264,213.75740071531666,212.84774266714743,245.6685680896065,244.8549761175416,230.07406087039453,233.47866927565804,239.0304103940215,236.72569015843226,244.36515509217324,247.82173364027756,246.53818506421013,248.0903537715114,241.27302341996457,241.02019171040592,236.7766843636166
4,1986-03-14 14:59:46+00:00,226.9225413466928,203.38610589074614,208.61257440376016,203.1452474558274,204.97857687619182,207.97171472948628,218.36470076887557,210.68156751519052,202.87662427425337,198.18491755293917,196.44968409736083,189.97554069615288,191.2003907996859,196.1628072195424,192.3182485901385,194.43392744769426,199.58640881723176,205.56894182377977,208.96817334758865,215.1413670858458,213.66239613039602,217.0770046465717,214.38107776840764,213.26126567306238,211.58788666194584,212.84432346430566,220.73845866136182,224.68520699934723,222.24285662861803,219.9648379963,226.2897793005064
5,1986-08-05 14:55:41+00:00,,215.93222284987542,221.29215577791288,212.75126617197898,221.4553281140898,228.36699160143337,223.20123729956475,218.35356976014208,213.05418130809738,207.78045229949848,212.75022271030338,206.83311447097768,207.50641569041983,204.78756873686172,210.48935219777331,211.7810268318832,211.36242005841575,217.34066548225871,225.0516846364102,224.57802618388914,225.38099476172482,226.49183714391546,225.72661433571932,221.74393440340512,226.6610363205795,233.9093113385385,234.98322073191204,235.6326291507662,232.52628745062566,232.54252748030206,232.80415645929514
6,1986-09-06 14:54:53+00:00,215.67394102480188,203.0201587308237,201.74486941694562,195.3248900999456,205.62424071522508,211.62624561503048,215.59310599351974,211.62649830758932,207.72591634320912,198.89519817105477,198.21983084662594,202.30977052471053,201.0504907811387,200.02087906082056,204.53361360487855,206.76763736102396,208.25639412577095,219.36447675689823,228.03651935219062,226.56769602286064,228.44187728004715,231.76598875417733,229.3416997103401,224.7379923919599,231.44832018857443,231.27138003013783,235.30650373318744,237.87249738078168,239.97662020328085,238.5267400321588,241.40495983970425
7,1986-11-09 14:52:45+00:00,202.49985665933843,189.89717719537873,188.7164864371253,190.66026830387614,192.95866186710845,199.78547029585826,200.6028687320341,197.70443873076388,193.30515537062274,183.78752052385062,178.4551643000729,181.72913782533874,177.56025185438662,181.29086279116115,184.00149427470848,186.64167604797296,188.07454293769865,194.80175945966892,200.81982954805125,208.88179746096725,203.7117974119469,206.85465022332545,201.86551235558127,201.89246434524904,200.85332627710937,201.24979499794463,204.4520863781113,208.95300532061353,210.3305000758296,209.1747460789815,211.13377640309284
8,1986-12-11 14:52:20+00:00,224.06857913698022,209.05804518975373,211.15083002815553,208.32922419378562,217.1159727173581,217.1758068966603,221.25479866900199,219.26046764991798,211.06580661848366,207.00153971197292,209.00745349787968,207.98590839569076,208.05095829233736,209.50990826740673,210.11942182756957,210.64526501638315,212.1639055630704,217.65475359263323,223.47337855432403,227.631641801213,228.78355153936502,228.45998860997463,228.0846973270747,224.43728145045287,226.43210319124844,230.84539728258935,236.38183216387162,235.00082936765847,238.28284587059136,234.07250422277912,240.73697030847904
9,1987-04-18 14:56:42+00:00,210.75904609583617,197.53378548510693,193.28102353977056,194.65633199927385,198.15058395911265,200.96687252102373,202.8443234976737,194.636288074536,191.1827047307508,181.8637065234018,181.77273150294525,182.86396819512316,184.9116745963297,183.281695938566,189.40646423721455,,,,,,,208.68920086400163,212.81665213388388,207.47006725256963,208.18456405746593,210.59208576852694,214.7780145502906,220.32011253698641,221.57104592983387,221.89886814477848,221.90099128501257
10,1990-01-20 14:56:00+00:00,217.33937805500432,199.99636651211662,198.95510942575223,196.1071979968335,199.70574389061187,204.0762551597131,211.57438119951476,210.0861886360699,202.93919211477746,196.44055603899463,199.15885867585106,195.8568352385446,198.76085228366975,196.24742603969833,198.52990976779608,198.66039541824247,207.15011268354868,218.19629242730738,223.8276271575108,224.35091075640233,221.3867514292336,223.11387398781363,218.48389976943827,218.49958512996204,217.27678431986297,221.62129475581733,223.1748905170303,230.4958252252767,232.84737237788565,229.72581056554515,228.70135150505402
11,1990-02-05 14:55:29+00:00,220.7266365198268,204.02442258123085,206.5676492215407,204.1972125046146,212.83683042577172,210.76801665591654,216.808268804121,212.99603215396013,206.69037841382453,201.10326252313135,206.23820385082183,202.01769462694114,205.27138372699358,205.15904374899492,207.91650140932964,206.82294217864177,209.5970337988366,213.85213369377752,221.82913829121347,219.67739320671333,225.5633976392466,223.65834316050123,222.75417256660373,219.79451349525283,221.29773078461753,219.39685235173025,223.12936267301518,226.7998998440362,230.24488224619057,227.10814591892546,227.9969432258807
12,1990-02-21 14:54:59+00:00,216.72482641955887,209.5981830330618,203.4624759596289,210.36741639847634,214.4188480915563,219.56820212113377,221.81080766472462,219.76227350811536,214.12958736807218,208.14948233044595,207.30569836508954,209.82558807359976,205.47725839503406,207.19937375955158,212.46546045393495,215.07570240296886,216.90360475759363,222.88942773454016,233.22532560513386,230.30889841724405,227.13713939154778,232.55790027662584,226.79037774596,228.9483410625126,235.92651317551736,236.10307513628305,237.00194502922886,243.19821183532503,241.82995131854614,237.9266573232705,239.5368105459836
13,1990-04-26 14:53:52+00:00,233.1578911048003,225.78037466544203,229.17191252119707,229.2944959850338,229.76788285334143,237.97259013179763,242.22067280456665,237.49403111646382,227.5518130568241,233.95081383554833,227.65608334614905,228.91935265023693,231.9265436572596,233.29723593480009,229.62980422649218,236.46633717107807,238.23104659910248,242.72859423876503,249.99797805754824,256.85286867737733,251.0337814799201,246.908909133941,253.67762831547645,252.4510868739233,254.78241541321043,256.25090649188587,264.782039317568,261.09366437588807,262.62561023221315,261.294340496632,262.7384550534855
14,1991-03-28 14:55:37+00:00,226.38625804684168,215.65961828500664,219.2987334216424,219.24249701640622,220.67578010918717,225.99543800179822,227.653895360369,221.525862072178,212.48958984300208,213.37404362784466,208.4895789275851,211.95752344872497,215.85419383774,219.88404657940856,219.30069850316664,225.88326991554794,223.59742060289528,229.75608675363105,239.02651874749898,238.4703771099749,235.5516475230179,240.91493300542012,243.77836886657565,242.5473375469829,242.7161497516699,249.29584563211938,251.1239743985024,250.64372759161677,254.00867810892163,249.27513906552406,247.3098666251629
15,1991-04-13 14:55:59+00:00,231.75076075629084,217.4032070985811,218.722775215851,209.4742365218665,212.4679676281047,218.4565552156963,222.17315500658833,219.88262219897484,220.23347163492542,215.8740289455561,213.58243025007533,216.52531446090885,218.46768295142797,215.01113597561343,215.90314169809366,221.3453892738216,225.18077016796477,233.72260495061983,249.10595776041444,249.3428341154355,246.28535036774676,243.666975696993,243.09663149480323,240.57669886656828,240.82181969202213,242.2129866853484,247.81849572784697,251.91669099843568,256.91128991989257,253.61623064409866,251.88876668856187
16,1991-04-29 14:55:50+00:00,232.4594091918971,216.31424362625046,219.15978165757332,220.26662669210316,216.89987775243532,223.59044286852867,228.2359935209335,224.0763741521513,217.6617866692291,218.7165504390302,218.0022405144701,216.84107193264845,220.4746540318302,219.532148068492,216.88962665153247,215.8196611707268,221.0642599329101,223.31986040093346,230.83330135707573,237.78638670082358,236.27149471580935,234.5961115177031,237.58466820945284,237.8570731869214,236.0949680841954,237.4197870007896,241.5819662422969,244.5186646222935,246.44165674916442,248.9307187631298,249.4781415295447
17,1991-05-31 14:56:21+00:00,215.70866129963696,199.32413239600862,199.96637212730596,199.3683201591872,204.45012754393028,206.2516864163166,208.5796051721019,205.03637051963562,194.69987888087428,193.9887242991883,195.8785347790302,194.51573975090375,196.14037559610108,198.73682832813034,200.9383063362967,200.77341525663218,205.13805882377738,213.47394532503307,218.6129468198751,219.59332423903197,221.43443972043514,220.09836445911313,219.30288576828724,215.13274777640288,218.50554758548043,218.77726946156264,219.64821616617778,224.22981715886675,229.327635255845,223.4490659980267,223.89452181442022
18,1993-07-07 14:56:04+00:00,203.27630669143252,191.37064579795026,183.61270653722607,189.29240139090433,197.30836575349005,211.2317472868889,219.4534896345308,217.562597300182,211.77798946109155,203.7059351590264,204.80973965575504,204.9713975609483,204.03357698355578,203.52041950721537,204.52149459100573,208.6628796583364,214.83623640842453,222.38857899816333,237.5193358114748,234.9355497470985,221.6013708032291,223.55339947931975,224.889722782547,225.41201717606185,225.59746926226512,227.55232928015369,228.44541023736656,236.8702342291375,234.5468111111338,232.566057536848,229.06656262535125
19,1993-10-11 14:55:54+00:00,213.88982812751308,192.72721334593206,196.67875030094223,191.90460689471968,199.6673077248214,202.534784308589,211.43415003763687,209.10003407115704,199.4226730005962,195.9133297348828,196.28836695684242,194.13244332635352,195.04249718527433,195.41903559738267,196.25021005949625,202.57965941405504,209.2563398584918,214.56887840834318,222.32050447883876,219.74535543180872,221.193933152466,222.6259943757385,214.9463048420434,214.4344511698702,221.5285920020112,220.67673896347418,222.37249929472267,227.37604075409388,230.28274471827817,220.8221108844433,224.89435855657223
20,1993-10-27 14:56:12+00:00,218.004762668823,197.18064202292481,203.17297886416895,208.2216092485765,209.06429228289252,216.14078828097814,219.17903401045012,210.44364154228413,201.42183120574305,194.969146651594,195.58347206354375,197.9547375953324,204.0219053906952,204.492782445806,203.75900658349488,208.00176738706915,215.83669463319742,219.8210587517655,228.3220810125014,228.29635508240688,226.71888801247064,223.94861186450296,227.42800747397803,227.26004600737505,225.62921273524597,224.2203942731444,233.13671528915995,239.5488665862751,235.14436536512636,232.1339221957013,236.95950504641337
21,1993-12-30 14:55:42+00:00,229.5827111903328,218.29051196893323,216.96708826073575,216.76541128766138,231.18764978278205,237.26215514319063,242.67700953634682,239.63733983141768,234.80217361722293,232.96225351470105,227.02418082493992,231.41405979077766,232.12887566709094,234.2384321451184,236.18695643121998,242.75982639393314,240.1550124077459,251.62700380833263,258.96498415467926,261.20913678540154,255.17418990608604,258.52698572283333,253.3746397646076,253.5300965708576,253.47006339306273,258.32760814253015,259.71316471443396,261.250547466077,263.09669231008115,260.69234277006274,254.89514711724343
22,1994-03-04 14:54:27+00:00,214.99748422183924,199.7771022453918,200.52652209950463,199.8931123208901,204.30874944092437,204.3794261832964,211.5588976402875,205.0137313714973,200.68035150870176,196.67892566065282,192.37514313952892,192.64262597593307,,,,,202.37125959158405,,220.80197568777444,,219.88651885327658,,220.04146712082778,221.35149855145744,222.30614007396542,222.35412460989417,226.6566779801334,229.10833862875862,227.83902950756115,228.0579755391747,227.58140230782826
23,1994-04-21 14:53:38+00:00,235.4733906163022,225.56799231111125,218.7811112884064,200.310953679131,197.45316866769915,202.14158914350756,201.7326507301494,194.01146455179,182.60368197916844,178.89743875656106,169.063265356498,162.8554332310745,,,,,,,,,,,,,,,,,,,
24,1994-06-08 14:52:45+00:00,227.43463256434018,205.30250522614352,211.11513246342528,211.1154644779613,219.73636127915296,222.6499347611555,228.46684684467226,221.19573118608304,218.70394029995325,217.10307892032554,210.54806068416423,212.8016650622891,214.5648789405054,215.39324454562347,212.3451171625601,215.40841536522953,221.80092339562717,226.74791839017905,235.47967359867536,237.28867767784962,236.1194673639393,232.356289808337,234.8932840640088,236.11743562234506,235.58051876084428,235.8929182911137,239.58763475105079,238.91190969792146,239.92032457369638,243.31624047400825,243.86391607812465
25,1994-07-10 14:51:57+00:00,217.77631791823444,202.5773493915234,204.1855646751122,209.345310791336,218.04561954879142,218.32986529638907,225.66976866355964,220.1456252938455,213.49062473449428,207.0781515485866,206.11475434511078,205.41006240533017,204.4416055149182,210.6324447096356,213.63878611158268,215.79072101177997,218.40596335441913,225.5028640290064,233.56672640097685,234.08252688295582,230.87343270772536,235.63464433203205,230.1117265488016,233.41473866899514,235.03081207018548,233.88544008183914,235.6060940256901,241.1738360421693,242.2935853206434,239.0927702487491,237.28840313422788
26,1994-12-17 14:47:39+00:00,,,,210.2004903864269,225.19017214537496,224.3882920377695,230.25665943142363,226.51102001642408,219.04730453556536,214.94563167208238,213.13322587595275,216.46860711784518,213.33742301441436,212.8041279043726,219.93478946590227,218.36627442094772,222.6317658730757,,,,,242.3400406880466,,,,,,,,,
27,1995-01-02 14:47:07+00:00,223.05765352609936,203.48118582654263,200.82055720074624,195.97701185151632,213.72381921493636,216.2263802686009,222.2273693587775,217.66202807202694,210.0830791078611,198.43748790524936,200.7356714067997,199.97634176851273,196.02624113321164,195.45421943151024,201.78463256668323,204.16798227934663,215.36919704563417,213.59933588782732,221.8212830971072,221.93799855998137,218.769266174795,222.64199181117976,215.35297716069596,215.00504465163056,218.36581252867364,219.38553333581385,221.51095462030065,231.05207074470863,225.3968850972169,226.45581766916936,228.3558594078803
28,1995-12-04 14:33:55+00:00,220.2370098277908,202.48626852249376,205.14422930135802,213.53767390403402,222.29647990166342,226.74681014431766,233.41314093648367,228.46352004186417,220.00626094998324,218.23447455892216,218.37018023869055,216.52007816928923,214.9211563235696,216.01354142431973,214.25580692332858,219.83079257651087,224.8499584512838,231.15575306323905,231.6322412850441,235.73204564147676,232.48332533720654,231.7872628793682,229.64520760347142,234.31716040069708,234.33568133892453,234.95846345424235,239.33585323516144,243.24858046793656,243.18142339825744,241.20566108184022,242.2952642462124
29,1996-02-22 14:40:00+00:00,211.05589798121383,195.0329493024899,193.2731360154744,196.51609442641995,200.6543016395097,206.3175869258547,211.34060881174167,209.9139318253147,199.5594329440943,193.1534727041472,192.12522386685674,191.02884446331515,193.68896095289844,195.10224748798592,197.85756543477436,194.63894021916147,202.59097414506078,206.6531826730933,210.09107454266703,211.52889024475778,213.6747461104967,207.64705696286666,208.21760347832335,210.0803930004928,214.81098722189998,216.65661039680757,220.5347433833743,226.63766207522377,227.00671826586455,224.45606801271896,222.8560773185904
30,1996-03-25 14:42:06+00:00,205.98079860777946,192.75399883795455,191.9224265294195,192.2797593030693,201.5946431140094,205.401880186501,211.47021710663236,202.76370521919154,194.44644074573873,190.6398368021557,183.00780289083826,186.23689286417977,186.5127407450034,190.4998552669486,189.78202617892987,191.5556803132182,192.4469039142525,200.48011567739664,206.30754117315402,211.31769735904612,205.6637764710934,203.34920087584993,202.14258357456805,205.2413379990517,209.98750325640913,211.89064364095603,215.89485465452304,217.03887581914404,216.49074429522548,219.0038444965724,217.01913582396102
31,1996-04-10 14:43:06+00:00,205.73039949327278,187.56144413060775,189.27593610540572,192.892372301595,195.95426618062316,202.9728546655995,211.71916138130564,199.378673371927,191.45851485564302,187.73326697910286,185.27599417423704,183.91281377887532,185.26258273999497,188.31949685224902,187.8924853923861,191.2903782373504,197.87760737438703,203.05475669199453,207.24082482486597,210.72169969689816,211.9576191432123,206.27908355305374,203.13960275376562,207.01004855470742,207.07031766660248,208.47189707080267,215.49351143162886,221.32315252203654,219.45223664239367,219.37403222154254,220.2757715674401
32,1996-04-26 14:44:04+00:00,216.85869184653768,199.9775111590205,202.90741677255318,203.39905228565536,212.4704524230054,217.36663672160617,220.47797471913603,217.7774675094264,214.49972835820083,206.90687045043103,204.78775857110526,207.17673023152707,206.87723250912103,206.50406437002684,210.2503816088168,216.63214014608016,217.89110232301226,222.7157897655177,232.01980739871706,230.34091744836599,229.92501256892663,231.45945690779848,224.6546850096779,226.21959097925526,227.69984825908108,233.19349778514697,236.8895237381386,241.5260730244259,243.46714359154862,239.96935286678885,237.76096327527884
33,1996-05-12 14:44:36+00:00,208.65277771573847,192.56800212472308,195.9881934987062,199.2971417849451,202.76909205703186,206.60440728966483,212.51741429437496,209.44566858828318,202.39724919687242,193.1810575279514,191.9462816390008,190.8124311064452,196.22076813177145,196.2350891221531,196.70316982350522,193.2997365890928,204.66863621363098,207.67108390741166,216.9103838514931,215.17364702684011,216.89255706988624,209.3046940285264,213.11576039980605,210.4086718332919,212.63783470757323,211.84675723586219,216.83143051197283,222.77668503945404,225.17785221456802,220.2494191603381,220.31384204155924
34,1996-09-01 14:51:02+00:00,215.01417506388833,198.93168076332958,200.8250316706454,203.88209929557996,208.8708630041216,211.00424281001509,217.56790029186214,211.77519594918385,204.21248566762682,196.86887528216025,199.7312201945936,201.62901549704833,201.2607057260597,200.47320247694535,202.6519894220821,207.31909861054527,205.58668705744498,216.91667203222792,223.7431309910844,224.39952366211438,224.7642378436973,225.57222854832958,222.32606235878822,222.09906480052754,220.31646633512395,224.1106884774133,224.33154257764411,228.4845961629469,234.3864277361747,228.0667327971265,225.65453221208276
35,1996-09-17 14:51:31+00:00,213.58865645964562,197.42204171610658,198.74945041975292,207.60057421092276,206.85434398473507,212.960033021143,220.68528649440756,215.42836572626294,204.10744559540828,203.92992851032983,201.3868721777721,200.84345111979755,199.36715409162107,204.8325216794493,200.58065591856328,204.47908986182847,208.17407746662616,216.44488186688116,220.58050382223587,224.37400473471786,223.05737982520526,220.94534329542628,219.96999287597154,221.66550099038608,219.65228196163008,222.24727191811772,227.83163676890698,232.0637681762512,232.30639097143637,228.41749954529865,229.6297897625624
