,dates,per0140-0000,per0140-0001,per0140-0002,per0140-0003,per0140-0004,per0140-0005,per0140-0006,per0140-0007,per0140-0008,per0140-0009
0,1984-05-06 14:44:27+00:00,,,,,,,,,,
1,1984-12-25 14:41:08+00:00,130.68236300165117,143.491304591743,158.21721558730167,176.1979212489396,160.0164639636431,147.49704429686028,,,,
2,1986-02-14 14:37:39+00:00,,,,,,,,,,93.88190369872137
3,1986-04-19 14:36:16+00:00,119.53162495477204,132.7863155102895,144.36049756292257,142.33598739488693,137.43935030109822,121.30723519598882,127.60507708309864,118.98520089552541,127.03658617050412,118.65254830353166
4,1986-05-05 14:35:53+00:00,110.08052141419545,116.56355413995527,122.555386267572,130.69186398672244,136.01419416614976,123.57171054069593,119.38458880437895,122.37324352497274,114.37961260196366,106.28903157717849
5,1986-08-09 14:32:48+00:00,,,,,,,,,,
6,1986-08-25 14:32:12+00:00,,,,,,,,,,
7,1986-09-10 14:31:38+00:00,,,,,,,,,,
8,1986-09-26 14:31:09+00:00,,,,,,,,,,
9,1986-10-12 14:30:38+00:00,,,,,,,,,,
10,1986-12-15 14:29:44+00:00,,,154.14517885933427,175.70647119149714,,,,,,
11,1987-02-08 14:37:40+00:00,129.92210930043714,134.94518502630524,156.5709679598015,157.24056440183205,147.96404224858665,132.53204759009768,147.28657387256143,142.89028624798797,113.45683554158812,134.3149579974162
12,1987-03-05 14:32:27+00:00,128.16243607150804,133.396067737679,152.85958899144376,157.57930620959536,154.89690989366244,140.50306921946205,144.82323610590933,143.00275725076628,132.35234470989988,125.87566426303715
13,1987-04-06 14:33:36+00:00,,,,,,,,,,
14,1987-05-24 14:35:00+00:00,106.38721743887638,100.67590345099623,119.67572840970433,136.96201758023437,136.7406201034017,106.39461318994017,94.52841380888503,111.98660332240286,114.86889935084895,101.96956509025394
15,1987-06-09 14:35:23+00:00,,,,,,,,,,
