dates,nzd0354-0000,nzd0354-0001,nzd0354-0002,nzd0354-0003,nzd0354-0004,nzd0354-0005,nzd0354-0006,nzd0354-0007,nzd0354-0008,nzd0354-0009,nzd0354-0010,nzd0354-0011,nzd0354-0012,nzd0354-0013,nzd0354-0014,nzd0354-0015,nzd0354-0016,nzd0354-0017,nzd0354-0018,nzd0354-0019,nzd0354-0020,nzd0354-0021,nzd0354-0022,nzd0354-0023,nzd0354-0024,nzd0354-0025,nzd0354-0026,nzd0354-0027,nzd0354-0028,nzd0354-0029,nzd0354-0030,nzd0354-0031,nzd0354-0032,nzd0354-0033,nzd0354-0034,nzd0354-0035,nzd0354-0036,nzd0354-0037,nzd0354-0038,nzd0354-0039,nzd0354-0040,nzd0354-0041,nzd0354-0042,nzd0354-0043,nzd0354-0044,nzd0354-0045,nzd0354-0046,nzd0354-0047,nzd0354-0048,nzd0354-0049,nzd0354-0050,nzd0354-0051,nzd0354-0052,nzd0354-0053,nzd0354-0054,nzd0354-0055,nzd0354-0056,nzd0354-0057,nzd0354-0058,nzd0354-0059,nzd0354-0060,nzd0354-0061,nzd0354-0062,nzd0354-0063,nzd0354-0064,nzd0354-0065,nzd0354-0066,nzd0354-0067,nzd0354-0068,nzd0354-0069,nzd0354-0070,nzd0354-0071,nzd0354-0072,nzd0354-0073,satname
2000-05-01 21:59:30+00:00,326.16,326.88,323.12,322.73,318.82,318.54,317.91,322.10,324.15,323.67,326.61,330.41,328.38,331.47,327.84,326.33,330.80,334.08,333.57,335.91,336.52,339.55,341.69,346.84,345.42,339.91,344.42,344.46,339.80,341.15,344.82,345.91,347.35,351.01,357.89,357.51,353.92,351.29,349.74,346.85,347.26,347.95,342.87,346.31,346.93,349.07,347.06,357.23,356.92,358.96,357.05,357.09,356.69,359.13,357.98,354.73,356.60,357.96,355.26,355.90,352.32,351.51,349.20,346.15,345.23,346.58,345.10,340.98,336.36,335.95,335.33,337.93,334.52,350.41,L7
2000-05-17 21:59:19+00:00,317.35,319.01,321.12,319.68,313.29,310.26,314.73,314.78,313.17,314.34,314.05,318.35,320.86,325.23,322.86,323.23,325.35,330.65,330.32,329.45,332.45,336.27,332.60,336.80,336.75,336.20,339.35,341.47,338.95,341.09,340.65,344.26,346.51,352.15,350.42,355.96,352.90,351.39,345.15,346.50,347.85,349.31,344.63,348.62,349.52,349.65,348.49,352.75,355.41,354.48,353.08,359.12,356.37,358.36,358.28,358.52,359.20,358.59,353.26,352.32,349.57,343.72,345.88,342.37,348.19,345.62,344.28,340.31,338.99,333.51,333.47,328.73,334.11,334.14,L7
2000-06-18 21:59:03+00:00,300.87,307.30,312.29,310.66,309.29,310.15,310.91,313.46,319.52,317.27,318.40,319.76,322.29,320.66,318.38,324.16,327.90,328.25,333.51,330.77,337.06,335.24,337.81,337.56,339.44,337.47,342.25,341.21,342.12,344.40,346.28,345.64,348.64,353.90,353.41,353.66,350.66,350.95,348.23,349.34,351.59,348.70,352.48,352.51,348.76,354.14,350.81,358.54,355.99,355.14,355.38,357.92,356.84,356.98,360.72,361.18,362.23,359.65,357.64,349.68,351.49,346.62,338.87,343.67,344.06,342.03,339.66,339.98,337.89,,,,,,L7
2000-08-05 21:58:20+00:00,312.52,317.91,321.04,315.68,318.46,320.10,327.47,323.32,325.80,327.34,324.92,324.01,330.27,333.14,335.87,333.70,333.79,337.68,338.97,336.45,344.09,340.23,342.23,340.12,338.36,340.55,344.49,343.21,345.11,347.50,347.80,349.00,352.68,358.04,359.12,356.38,358.03,356.17,353.30,353.90,354.62,354.43,350.91,349.57,351.99,353.95,354.13,356.75,356.10,357.82,357.22,361.62,360.26,358.33,365.63,361.53,366.79,363.97,359.38,359.14,355.66,348.29,346.66,347.11,346.42,347.54,346.11,349.62,345.65,342.43,343.47,338.29,343.90,333.82,L7
2000-10-24 21:57:29+00:00,306.88,308.03,309.57,310.29,309.28,313.25,310.90,312.53,315.81,315.80,319.42,322.02,318.43,323.40,317.33,318.21,319.37,328.36,328.84,331.98,334.35,334.82,336.58,337.03,340.77,336.92,341.39,342.29,340.67,340.97,342.50,345.41,351.15,352.13,355.83,355.16,355.41,351.51,349.39,346.02,348.01,346.50,343.82,339.34,343.47,346.26,343.89,347.54,351.36,351.24,353.67,353.20,352.95,350.42,355.54,354.64,356.13,355.23,351.27,351.69,377.33,,,,,371.08,,,,,,,345.75,346.93,L7
2000-11-25 21:57:34+00:00,302.94,305.96,303.46,306.10,310.33,310.55,313.21,314.54,318.11,317.36,319.74,321.60,323.51,321.35,322.98,320.76,326.52,326.09,330.22,328.48,334.37,333.78,333.80,337.46,337.54,337.01,341.42,340.80,339.84,341.61,340.77,343.06,344.61,347.51,347.23,347.28,348.65,347.86,346.50,343.77,342.83,345.56,340.44,342.66,344.44,346.12,345.42,345.53,350.02,349.04,348.71,349.94,351.91,358.76,355.33,356.38,353.07,354.08,350.97,345.35,346.05,340.94,340.83,339.34,336.89,340.96,343.61,343.31,343.07,335.80,335.16,329.93,330.97,331.13,L7
2000-12-11 21:57:36+00:00,303.49,300.95,307.07,307.06,308.72,309.54,310.22,314.35,313.08,314.07,318.13,316.07,313.37,312.21,317.56,321.26,323.79,323.13,326.40,328.39,325.85,328.50,330.42,332.42,332.07,330.24,332.90,333.49,333.04,339.44,336.18,337.98,338.06,343.52,347.12,346.70,350.16,344.61,344.65,339.48,338.40,342.44,340.51,340.37,338.50,342.45,343.26,343.74,345.05,349.55,349.84,351.49,352.43,349.87,355.24,354.94,355.57,354.95,349.66,343.09,345.66,344.33,338.53,339.97,338.87,342.36,342.83,343.33,337.15,334.46,332.93,329.45,331.26,327.99,L7
2001-04-02 21:57:18+00:00,313.06,312.65,310.88,312.94,315.63,318.19,316.86,317.03,323.78,317.95,323.69,324.16,327.31,324.30,325.69,328.01,329.43,332.36,333.91,331.11,335.29,336.53,336.03,335.13,337.39,337.37,334.23,336.21,340.11,341.89,342.73,345.86,348.26,351.37,354.31,352.38,352.17,349.97,346.08,347.49,343.49,346.09,343.13,346.25,347.26,346.52,344.82,349.35,349.95,349.33,349.54,348.62,352.77,350.12,353.15,355.23,353.74,352.84,347.64,346.79,343.92,342.48,337.94,339.52,337.60,340.32,335.71,336.65,330.83,330.05,330.91,333.37,335.79,331.90,L7
2001-05-20 21:57:04+00:00,320.83,318.81,315.57,314.19,313.26,319.23,317.51,322.26,322.02,322.54,325.77,327.50,325.19,324.00,326.32,329.52,327.62,331.75,332.33,332.99,335.82,,,,,,,,,,,,,,,,,,,325.21,323.38,325.80,,,,,,,,351.71,353.42,355.50,353.07,356.25,354.73,356.19,354.34,354.04,352.26,350.82,346.72,345.81,340.70,340.44,341.27,341.35,337.71,337.77,337.16,331.06,336.44,338.90,335.68,336.25,L7
2001-06-05 21:56:52+00:00,297.41,306.29,303.93,301.02,304.06,303.23,307.32,308.74,308.63,308.49,313.11,315.21,318.56,320.67,321.33,320.67,321.98,322.82,325.96,326.75,325.08,331.93,324.98,328.77,333.07,328.88,334.34,333.53,337.86,338.14,338.25,346.17,346.82,347.99,349.31,345.60,345.60,345.96,346.47,342.09,341.82,349.25,345.39,346.79,345.36,348.42,347.21,348.09,347.10,346.96,342.78,346.63,350.86,348.94,354.60,355.67,356.28,353.63,350.08,344.79,343.94,340.27,339.76,338.19,337.34,336.72,337.07,337.99,337.97,336.78,336.41,329.14,331.64,340.42,L7
2001-07-07 21:56:36+00:00,278.51,311.53,296.73,293.97,292.37,297.37,303.65,300.51,303.73,300.56,301.49,305.02,299.77,313.94,318.26,318.64,323.74,323.48,328.29,331.49,333.15,336.64,331.73,331.12,328.56,327.55,329.90,333.90,329.63,338.23,339.16,347.63,352.35,355.64,354.72,355.93,357.18,354.96,353.36,352.32,354.49,352.27,348.69,349.95,353.74,354.80,354.91,357.21,357.19,357.02,362.67,364.30,361.72,358.92,362.98,361.58,363.10,360.67,356.10,358.46,357.40,351.52,353.77,347.88,355.76,,,,,,,,,,L7
2001-08-24 21:56:00+00:00,306.10,305.00,307.83,302.39,297.19,301.44,308.50,322.18,316.14,312.84,319.53,318.63,323.08,321.64,326.73,329.53,332.13,323.68,323.44,320.66,,,,,,,,,,,,,,,,,,,,341.75,340.31,351.80,346.73,344.54,351.01,349.77,349.40,349.43,350.72,353.50,354.37,353.42,357.08,354.31,356.37,359.95,364.80,361.20,355.73,352.48,353.03,344.90,340.72,337.47,337.27,340.00,345.76,344.99,337.01,335.12,332.89,330.62,335.96,331.04,L7
2001-09-25 21:55:40+00:00,303.00,300.87,306.22,306.77,312.91,313.10,314.16,314.98,320.20,326.37,329.21,331.21,332.17,332.52,336.07,336.16,338.90,337.10,343.08,345.56,346.77,347.39,341.33,344.53,343.38,342.11,343.67,345.23,343.53,345.40,346.31,347.77,350.25,351.42,354.67,353.90,352.56,352.63,350.00,346.33,345.74,345.36,346.98,343.90,350.60,351.50,350.63,352.87,353.28,353.24,353.12,355.19,356.44,353.10,356.26,356.74,355.49,357.38,352.82,351.39,349.32,346.18,345.45,342.75,345.60,347.54,349.67,346.44,345.68,335.99,339.67,339.75,341.25,338.77,L7
2001-12-14 21:55:53+00:00,,,,,,,,,,,,,,,,,,,330.33,334.65,330.48,332.55,333.75,330.91,332.91,333.18,337.47,335.02,333.52,339.23,336.11,340.61,341.17,342.87,345.48,346.09,344.68,344.04,344.84,342.59,342.87,339.98,339.18,338.33,337.98,338.60,345.83,346.42,341.10,344.14,344.58,347.73,351.85,351.51,354.71,357.32,354.05,351.99,350.56,345.64,343.01,340.42,335.71,339.35,338.10,342.76,343.44,342.64,344.04,332.39,330.13,328.80,329.03,329.61,L7
2001-12-30 21:55:49+00:00,325.22,325.70,318.93,312.47,311.91,309.54,310.87,315.63,313.93,319.97,316.87,322.42,321.79,325.36,328.29,331.14,331.48,337.65,334.99,338.56,340.17,339.32,343.36,344.77,342.84,339.62,337.67,334.72,336.14,339.92,340.16,341.80,347.04,350.79,353.21,351.48,352.10,348.53,348.17,342.08,340.33,341.88,338.67,340.53,341.44,342.08,345.03,346.66,350.30,350.72,349.49,353.44,352.52,348.86,348.77,352.17,349.79,347.61,345.62,347.42,344.43,340.36,337.94,336.70,335.55,339.75,339.13,338.92,335.37,331.60,330.55,330.82,332.20,334.25,L7
2002-01-15 21:55:59+00:00,316.88,316.34,317.67,316.10,314.30,317.23,315.06,311.29,313.60,320.73,324.34,320.83,326.42,328.78,329.22,331.21,329.76,334.93,336.74,339.18,337.66,338.82,336.42,338.28,338.17,341.12,342.14,343.52,343.30,348.23,346.41,348.35,349.74,352.35,354.04,352.01,350.51,349.56,349.79,348.83,347.70,348.22,346.81,345.75,347.19,350.75,349.90,350.72,355.28,354.49,355.25,357.16,357.81,358.28,359.57,361.08,358.60,360.88,355.67,353.51,353.87,347.70,345.68,346.48,345.07,347.95,347.37,346.94,339.10,337.75,339.79,336.23,336.17,335.61,L7
2002-03-04 21:56:09+00:00,309.59,303.40,307.73,308.25,308.57,312.28,316.00,315.83,316.73,317.58,318.65,321.40,318.14,319.73,326.49,330.90,329.13,330.54,335.61,337.05,337.62,337.86,335.66,339.40,337.38,340.37,338.29,336.84,339.93,338.56,343.43,348.61,347.89,349.30,356.01,352.71,348.80,345.98,349.88,345.29,347.55,352.49,352.40,349.75,352.19,355.88,356.23,357.02,353.59,355.93,354.48,359.05,353.33,,,,,,,357.03,353.16,347.78,344.66,346.76,343.70,348.26,344.85,354.41,349.96,341.56,338.33,333.78,338.75,341.48,L7
2002-05-07 21:56:03+00:00,297.21,301.90,300.28,297.76,300.82,299.39,301.56,306.58,306.09,307.55,313.06,319.42,324.44,320.51,316.62,309.33,309.83,317.96,319.95,323.12,321.70,326.36,328.85,326.21,327.70,323.14,329.96,330.67,332.07,327.04,327.40,331.69,337.07,337.49,342.96,344.40,340.44,335.58,335.29,335.20,332.80,337.78,336.97,338.58,339.33,342.29,341.72,342.94,348.67,349.81,347.97,350.20,351.29,350.80,350.01,353.64,350.65,349.49,350.01,347.25,345.14,338.38,338.61,340.05,339.32,339.14,340.24,339.28,334.24,328.94,330.46,329.55,335.61,326.16,L7
2002-06-24 21:55:40+00:00,307.76,316.59,314.29,314.12,319.21,315.92,316.86,319.57,323.89,320.79,321.74,331.01,333.62,333.75,335.93,334.17,336.81,339.83,330.04,342.93,336.63,338.16,346.11,339.81,342.47,344.28,339.54,345.85,340.50,347.92,347.30,355.27,355.27,355.24,357.66,358.15,356.47,358.22,361.97,360.34,357.03,355.08,352.75,357.44,354.22,352.76,354.39,355.61,357.35,357.77,361.72,362.95,366.48,363.38,364.45,365.04,362.09,360.50,361.39,362.10,358.55,354.65,349.69,345.57,348.13,349.02,351.37,350.00,347.00,340.76,343.19,,,,L7
2002-08-27 21:55:12+00:00,299.93,297.80,295.68,294.38,297.30,299.44,298.77,299.50,302.10,304.54,305.68,304.96,309.42,310.44,314.22,312.03,313.95,316.09,319.72,320.75,323.78,325.37,323.51,329.91,323.47,319.52,324.95,324.51,327.90,327.41,330.33,330.17,330.22,337.05,341.97,338.04,334.74,335.27,337.53,335.62,332.03,332.88,331.36,332.80,331.70,328.24,337.18,342.28,339.83,345.16,347.31,344.39,345.62,346.82,344.09,347.49,347.92,346.17,345.99,347.72,343.45,339.35,334.37,338.09,337.30,337.14,338.74,333.13,332.36,330.33,327.52,323.72,326.16,320.68,L7
2002-09-12 21:55:07+00:00,320.97,308.68,317.10,316.26,315.48,316.18,317.70,317.28,318.78,320.55,327.70,326.11,328.92,332.22,330.58,333.49,335.96,338.93,336.73,341.97,344.84,341.75,339.78,344.79,341.51,342.19,340.08,341.05,341.94,344.07,344.81,346.19,350.80,347.54,356.06,357.77,355.67,355.92,353.45,351.44,349.65,349.90,349.32,349.43,344.38,350.90,350.50,351.66,356.71,355.85,358.34,357.77,358.49,353.69,357.94,361.09,358.23,356.84,357.08,356.49,356.82,350.83,346.33,348.70,346.67,348.22,347.94,349.48,342.60,342.04,342.18,339.59,338.14,332.68,L7
2002-10-14 21:54:55+00:00,310.77,306.04,309.10,306.58,311.46,305.55,306.68,309.74,309.70,307.56,312.24,318.54,320.76,325.65,326.33,331.06,324.51,333.72,335.75,340.08,339.93,340.32,341.41,341.21,341.57,339.68,340.57,338.48,336.36,337.77,338.59,344.18,342.66,346.21,349.76,347.79,349.13,350.04,347.41,346.65,341.55,345.21,343.11,345.09,343.03,341.89,347.24,348.20,350.44,351.56,354.35,354.02,353.54,352.47,353.58,352.86,348.90,349.56,351.74,348.20,349.72,343.06,341.40,339.93,339.11,344.09,345.64,344.75,341.17,335.53,335.87,337.05,333.72,326.78,L7
2002-10-30 21:55:01+00:00,328.87,327.61,325.37,327.46,328.24,326.84,328.52,327.46,323.97,333.76,332.22,332.83,336.92,337.68,341.61,339.68,339.74,343.17,343.78,347.14,347.84,348.84,346.90,344.39,349.27,348.64,350.77,350.46,347.08,347.33,347.78,348.83,351.11,350.37,360.76,362.95,356.17,356.98,358.77,362.15,358.60,353.30,350.78,354.47,355.25,350.63,348.73,356.54,357.09,359.28,366.30,361.53,361.28,359.47,361.22,361.64,358.36,357.76,358.21,362.75,356.08,359.15,350.91,346.49,354.40,352.29,354.49,355.31,348.56,340.30,339.17,333.41,336.22,335.00,L7
2003-01-02 21:55:34+00:00,323.48,316.63,315.13,315.43,318.21,318.65,316.79,318.11,320.00,325.21,328.13,329.29,325.73,328.24,333.01,333.01,334.59,333.83,338.01,333.03,338.53,336.02,342.62,342.98,345.82,343.10,345.01,346.06,349.70,347.42,348.01,348.77,351.15,354.73,360.90,359.12,356.41,352.52,354.16,349.10,348.17,346.97,347.41,347.82,345.04,347.78,345.86,348.45,350.18,353.33,355.83,356.24,356.13,355.54,360.31,356.89,355.71,353.45,353.25,353.86,353.49,353.44,350.18,349.07,349.23,350.35,356.00,353.21,347.09,337.89,338.15,334.09,340.74,329.09,L7
2003-01-18 21:55:42+00:00,324.42,318.46,314.23,314.15,311.19,315.74,314.81,319.89,320.86,321.35,324.12,323.86,326.35,328.15,327.15,327.30,332.36,333.42,335.20,335.65,339.35,341.18,340.31,339.46,339.67,338.17,339.95,343.55,341.69,344.56,345.27,345.53,348.83,348.88,352.66,353.73,353.90,352.46,351.05,351.30,346.91,346.98,345.45,345.09,343.91,345.27,345.28,346.50,351.95,350.79,352.03,354.63,354.61,353.74,353.80,354.96,354.47,354.25,353.16,350.83,350.64,345.38,341.96,342.37,343.51,345.17,349.41,346.67,335.74,334.01,332.37,328.65,330.88,327.15,L7
2003-02-19 21:55:54+00:00,315.05,308.06,310.95,311.63,315.23,313.17,313.53,314.76,315.96,322.06,322.79,322.32,323.56,325.51,326.41,331.15,334.04,334.01,340.31,341.11,339.88,344.63,341.91,341.00,341.17,343.72,345.39,343.70,343.82,346.78,346.97,345.34,349.11,350.95,354.48,354.65,350.86,352.53,353.84,353.13,351.49,350.30,348.05,346.79,347.77,346.33,348.57,350.66,352.05,354.10,356.52,356.85,357.76,354.91,357.01,357.24,357.47,357.59,356.44,352.95,353.48,348.42,344.17,346.64,348.41,351.18,355.01,350.65,344.05,339.32,339.88,334.80,333.81,326.89,L7
2003-03-23 21:55:52+00:00,311.76,304.25,307.14,307.34,298.82,301.98,301.99,303.40,305.89,311.39,315.26,314.17,314.56,317.56,316.23,314.25,318.17,317.49,321.41,324.68,329.99,331.64,331.45,330.41,332.63,335.68,332.93,331.48,331.95,336.37,337.57,338.70,342.98,348.56,353.18,348.59,351.78,350.92,348.16,346.22,342.85,340.96,341.89,342.64,340.63,340.58,344.07,349.56,348.20,352.09,350.46,350.40,351.50,353.55,352.60,349.76,353.81,350.22,351.93,350.65,349.79,342.87,337.69,340.36,339.28,344.54,346.00,346.17,336.87,335.68,328.92,330.82,332.67,323.81,L7
2003-04-08 21:55:59+00:00,303.91,304.11,298.30,297.63,299.68,305.26,305.79,301.29,303.62,305.55,305.60,306.73,308.14,308.84,312.51,315.72,320.68,320.39,319.39,321.05,322.07,322.59,323.60,324.32,323.73,325.51,329.66,331.73,331.40,327.71,330.46,332.69,338.60,338.61,343.09,342.26,344.24,345.83,345.44,338.86,332.99,331.26,327.96,331.55,332.80,332.24,335.04,339.27,338.15,341.89,341.87,340.85,343.63,345.06,344.86,347.06,347.23,345.00,345.43,348.66,339.93,336.53,333.12,335.34,335.91,339.86,340.14,340.82,331.92,328.69,322.45,322.36,322.45,317.31,L7
2003-04-24 21:55:58+00:00,292.16,297.93,299.22,304.68,301.79,306.38,304.30,307.70,306.85,307.81,309.61,307.53,308.76,312.97,315.04,318.92,319.75,319.63,323.20,325.48,322.59,328.12,329.67,328.52,331.04,328.66,327.69,329.06,331.25,335.68,332.85,336.45,336.35,335.70,342.30,341.37,341.18,341.42,339.09,338.37,338.44,337.07,337.98,337.64,333.07,334.65,338.58,339.43,342.44,347.74,348.48,347.72,348.15,346.61,344.38,349.17,349.14,348.82,348.85,345.34,343.76,336.43,335.15,336.93,333.61,342.50,341.49,342.35,336.87,332.21,329.51,329.00,327.22,323.32,L7
2003-07-21 21:43:45+00:00,290.72,302.77,302.35,305.57,301.98,299.80,304.02,305.22,305.34,308.64,309.22,310.30,308.33,310.54,311.04,308.87,319.26,315.24,319.65,317.35,318.32,319.17,316.90,317.37,323.61,319.38,330.02,328.41,326.47,330.63,330.07,333.49,337.19,340.47,346.36,342.74,345.20,345.57,342.86,341.06,337.21,337.43,335.85,339.77,339.57,337.38,337.24,338.21,340.48,346.27,349.08,354.29,353.14,351.12,352.78,352.76,353.18,346.49,345.06,344.05,343.14,339.06,341.00,336.19,340.17,343.57,344.26,341.91,332.72,334.24,,,,,L5
2003-07-29 21:55:41+00:00,290.57,300.55,300.31,288.89,292.63,290.59,288.75,296.90,310.17,312.31,319.85,315.62,321.47,317.22,320.08,323.20,323.25,329.27,326.66,326.25,329.43,332.83,333.43,332.25,330.42,334.63,336.01,338.60,338.43,339.77,337.09,337.25,337.33,339.48,340.08,341.12,338.64,342.39,345.25,345.06,341.80,341.81,342.21,339.19,342.20,339.58,340.93,343.22,344.38,348.36,345.11,350.10,351.94,349.88,350.64,351.79,351.78,344.40,348.45,345.64,345.20,339.71,335.73,336.49,335.67,343.38,339.80,342.66,341.39,332.63,331.43,325.94,325.51,315.27,L7
2003-08-30 21:55:34+00:00,300.75,295.12,296.31,297.87,301.06,306.21,308.28,309.31,310.35,307.51,310.49,312.44,317.34,320.04,322.76,320.36,320.76,324.73,322.98,320.10,322.42,324.46,329.22,327.30,330.13,325.43,327.67,331.02,326.07,329.41,334.40,337.46,339.27,340.60,345.18,344.08,339.32,342.45,343.24,344.61,343.84,337.81,336.68,334.92,334.60,331.38,334.03,340.92,346.95,347.11,349.21,349.26,351.56,349.88,352.07,350.19,352.48,347.45,348.26,346.64,346.88,345.30,337.93,337.53,339.18,342.65,344.95,345.03,333.61,332.20,326.91,323.11,320.50,311.36,L7
