dates,nzd0040-0000,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0004,nzd0040-0005,nzd0040-0006,nzd0040-0007,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016,nzd0040-0017,nzd0040-0018,nzd0040-0019,satname
2004-07-06 22:00:24+00:00,374.53,376.71,382.74,363.18,354.75,367.14,371.42,362.50,352.28,343.56,343.98,345.71,344.80,349.70,340.54,337.04,349.07,361.67,367.82,364.31,L7
2004-07-22 22:00:20+00:00,375.24,377.81,382.99,363.40,354.08,367.34,370.84,361.64,351.37,342.75,343.51,344.93,343.98,349.46,340.99,336.73,349.99,361.67,367.82,364.31,L7
2004-07-29 22:06:27+00:00,374.27,377.81,382.99,363.40,354.08,367.34,370.84,360.63,350.10,342.19,342.93,344.37,343.74,348.90,341.37,337.05,350.11,360.15,365.99,363.06,L7
2004-08-07 22:00:13+00:00,373.61,375.80,380.96,360.66,351.52,364.43,369.63,358.55,347.79,340.50,340.74,341.87,341.53,346.87,340.24,335.44,348.95,358.63,364.06,362.42,L7
2004-08-30 22:06:20+00:00,373.60,375.89,381.09,359.90,350.88,364.65,370.47,359.34,349.01,341.29,342.25,342.86,342.96,348.12,341.65,337.10,349.63,358.91,364.06,362.42,L7
2004-10-17 22:06:14+00:00,374.74,376.39,379.69,358.44,350.45,366.08,371.13,359.21,349.77,342.15,341.96,341.38,341.67,347.59,341.16,336.70,348.00,358.39,363.20,360.43,L7
2004-11-19 21:56:31+00:00,375.19,376.22,380.35,358.25,350.93,368.44,372.49,360.49,352.08,344.02,342.38,342.28,344.73,349.50,343.89,341.69,352.75,360.22,365.08,361.60,L5
2004-12-13 22:00:36+00:00,373.11,375.03,381.31,359.11,353.16,369.72,376.39,362.35,355.57,345.56,343.90,345.45,345.68,352.28,348.08,348.21,359.29,360.59,363.69,358.44,L7
2005-01-13 22:03:41+00:00,374.46,376.79,384.24,362.09,357.03,373.15,380.06,368.30,360.79,348.49,346.12,346.21,347.17,353.52,351.14,349.19,360.62,361.05,365.23,363.17,L5
2005-01-14 22:00:49+00:00,374.39,377.65,384.87,363.30,357.21,372.72,380.31,368.74,361.42,348.43,346.30,347.26,347.68,353.99,351.56,350.86,361.65,362.23,367.82,363.17,L7
2005-01-21 22:06:59+00:00,374.39,377.65,384.87,363.30,357.21,372.72,380.31,366.97,359.25,347.65,345.54,346.59,346.53,353.46,351.51,352.01,360.43,361.22,367.06,361.27,L7
2005-02-15 22:01:01+00:00,375.37,377.65,387.07,367.38,362.32,372.72,380.31,369.04,362.19,349.16,346.58,347.63,347.25,355.16,352.36,354.60,363.35,365.02,372.10,365.57,L7
2005-02-22 22:07:14+00:00,373.55,375.65,386.45,366.74,362.13,371.08,379.32,368.86,361.27,348.91,347.22,348.07,348.09,355.72,353.06,355.06,363.03,365.24,371.80,364.35,L7
2005-02-23 21:58:07+00:00,373.97,376.57,386.86,367.71,362.04,371.40,380.82,370.97,362.68,350.32,348.63,350.36,350.28,358.17,356.44,357.25,363.80,365.24,371.80,364.35,L5
2005-03-03 22:01:06+00:00,374.03,376.57,387.46,369.34,363.99,372.10,381.45,371.63,363.01,350.55,347.91,350.19,349.59,357.71,358.15,359.20,365.26,366.53,372.13,364.30,L7
2005-03-19 22:01:06+00:00,374.03,376.57,387.46,369.34,363.99,372.10,381.45,371.63,363.01,350.55,347.91,350.19,351.06,359.15,359.12,359.71,365.15,366.62,372.07,364.51,L7
2005-04-03 22:04:40+00:00,373.69,376.10,386.78,369.19,363.36,372.20,380.72,371.47,362.15,351.61,349.58,352.06,352.46,360.39,359.66,360.17,365.31,367.40,372.41,365.16,L5
2005-04-04 22:01:03+00:00,373.69,376.10,386.78,369.19,363.36,372.20,380.72,371.47,362.15,351.61,349.58,352.06,352.46,361.00,360.10,359.87,364.96,367.19,372.30,364.66,L7
2005-04-12 21:58:31+00:00,373.96,379.56,390.08,369.84,366.05,373.43,382.46,373.57,364.26,353.81,352.06,354.73,355.25,362.64,361.36,361.33,366.13,368.40,373.10,365.06,L5
2005-04-19 22:04:43+00:00,374.07,379.58,391.31,371.41,367.97,375.33,383.85,375.00,365.37,356.13,354.94,357.01,358.55,365.02,362.18,361.83,366.45,368.52,373.20,365.60,L5
2005-04-28 21:58:35+00:00,374.36,380.70,391.97,372.72,368.98,376.80,385.73,377.42,367.62,358.44,357.09,359.71,361.20,365.02,362.18,361.83,366.45,368.52,373.20,365.60,L5
2005-05-05 22:04:49+00:00,373.82,380.01,391.20,372.11,368.06,376.38,385.10,376.98,367.52,358.87,357.78,360.11,361.35,365.00,362.12,361.47,366.13,368.02,372.25,364.91,L5
2005-05-06 22:01:01+00:00,373.82,380.01,391.20,372.11,368.06,376.38,385.10,376.98,367.52,358.87,357.78,360.11,361.35,365.00,362.12,361.47,366.00,368.07,372.05,364.69,L7
2005-05-22 22:01:00+00:00,373.59,376.91,389.30,368.89,368.69,376.01,384.50,376.77,366.26,358.64,358.37,360.16,361.24,364.73,361.89,361.23,365.66,367.90,372.12,364.61,L7
2005-05-30 21:58:51+00:00,372.56,376.55,389.30,368.37,367.52,376.53,383.89,375.75,364.85,358.38,358.80,359.63,360.66,363.93,361.39,360.15,365.64,367.51,371.67,364.61,L5
2005-06-06 22:05:05+00:00,372.83,376.85,389.35,368.28,367.05,376.41,383.60,375.82,364.56,358.60,358.81,359.89,360.91,364.76,361.43,360.25,365.81,367.71,371.55,364.33,L5
2005-06-07 22:00:55+00:00,372.83,376.85,389.35,368.28,367.05,376.41,383.60,375.82,364.56,358.60,358.81,359.89,360.91,364.76,361.43,360.25,365.81,367.84,371.58,363.86,L7
2005-06-14 22:07:02+00:00,372.33,376.03,388.94,367.86,366.70,375.75,382.82,376.00,363.48,359.09,359.02,360.20,360.79,364.70,361.58,359.89,365.08,367.57,371.19,363.86,L7
2005-07-08 22:05:15+00:00,372.19,375.71,387.95,366.99,365.20,374.44,381.95,374.19,362.67,357.49,357.26,359.05,359.74,363.74,360.44,358.67,364.16,367.15,370.74,363.51,L5
2005-07-17 21:59:11+00:00,372.79,374.74,386.73,365.62,364.46,374.32,380.78,373.26,360.64,357.62,358.48,359.29,359.73,363.73,360.23,357.65,362.89,366.31,369.80,362.25,L5
2005-08-01 22:06:59+00:00,373.08,374.86,385.84,364.77,363.48,374.62,380.70,374.22,361.13,357.86,358.59,359.49,359.88,363.65,360.20,357.96,363.60,366.76,370.14,363.24,L7
2005-08-10 22:00:46+00:00,372.61,374.36,385.84,364.77,363.48,373.44,379.93,373.06,360.66,357.53,358.10,359.00,359.40,363.45,360.00,357.69,363.15,366.32,369.76,362.68,L7
2005-08-25 22:05:41+00:00,372.44,374.06,383.79,361.53,360.01,373.52,378.81,371.74,359.78,357.58,357.94,358.59,358.80,362.88,358.88,356.62,362.27,365.53,368.97,361.96,L5
2005-09-02 22:06:46+00:00,372.44,374.06,383.79,361.53,360.01,373.52,378.81,371.74,359.78,357.58,357.15,357.80,358.14,362.31,357.48,355.87,361.69,365.26,368.75,362.19,L7
2005-09-03 21:59:32+00:00,371.83,373.48,383.70,361.65,359.34,372.65,377.75,370.75,358.85,356.49,356.15,357.11,357.53,361.89,356.95,355.43,361.32,365.12,368.71,362.06,L5
2005-09-19 21:59:32+00:00,371.70,372.90,383.34,361.43,358.82,372.60,377.44,369.82,358.61,355.46,355.40,356.52,356.96,360.96,356.00,354.86,361.17,364.29,367.91,361.99,L5
2005-09-26 22:05:42+00:00,372.42,373.17,383.61,362.01,358.89,372.91,377.71,370.06,358.79,355.30,355.01,355.92,356.60,360.51,355.64,354.79,361.26,364.48,368.74,363.10,L5
2005-11-14 22:00:54+00:00,371.69,368.49,378.08,356.81,352.53,369.46,373.17,364.56,352.70,348.65,348.25,349.45,349.48,355.60,350.56,350.59,358.44,362.01,367.43,361.82,L7
2005-11-21 22:07:07+00:00,370.77,370.62,379.65,360.19,352.75,369.01,372.70,364.17,352.72,348.93,348.25,349.18,349.34,355.58,350.34,350.38,358.46,361.90,366.98,361.68,L7
2005-11-30 22:01:00+00:00,371.63,370.44,379.65,360.00,352.56,367.86,372.30,364.23,353.15,348.32,346.98,348.84,349.04,355.75,350.01,351.37,358.00,362.10,367.53,362.40,L7
2005-12-16 22:01:02+00:00,371.16,369.21,378.04,359.06,350.86,366.95,371.59,361.84,352.69,346.20,345.71,347.52,348.20,354.16,348.58,350.15,356.85,360.60,367.64,363.44,L7
2006-01-01 22:01:10+00:00,371.63,370.40,379.63,360.82,351.99,367.67,373.07,363.32,354.72,346.68,346.35,348.21,349.01,355.47,348.58,350.15,356.85,360.60,367.64,363.44,L7
2006-01-08 22:07:25+00:00,371.36,369.85,380.19,361.57,352.79,368.46,373.09,365.10,354.93,348.25,347.74,349.15,350.21,356.34,350.10,351.38,357.64,361.03,368.34,363.83,L7
2006-02-10 22:01:51+00:00,370.47,371.48,383.64,365.68,356.33,369.00,374.48,366.15,356.95,349.46,348.68,351.11,353.27,358.50,352.78,353.98,359.32,363.46,369.96,365.27,L5
2006-03-13 22:07:41+00:00,371.70,373.20,384.79,367.19,360.15,371.37,377.40,369.01,358.68,350.18,350.09,351.77,354.76,358.67,353.11,354.33,361.10,364.34,371.00,366.09,L7
2006-03-14 22:02:31+00:00,371.26,373.31,384.38,367.43,359.17,371.14,377.90,368.87,358.64,349.98,350.41,352.08,354.09,358.07,352.77,354.06,360.94,364.07,371.06,366.07,L5
2006-04-30 22:07:38+00:00,369.60,374.12,384.94,368.58,360.44,369.96,378.08,370.19,358.74,350.97,351.53,353.88,354.93,358.97,353.36,353.78,360.15,365.42,371.06,364.65,L7
2006-05-09 22:01:28+00:00,369.60,374.12,384.94,368.58,360.44,369.96,378.08,370.19,358.74,350.97,351.49,353.56,354.65,359.23,353.97,354.46,360.26,365.55,371.05,364.75,L7
2006-05-16 22:07:40+00:00,370.33,374.24,387.36,368.11,361.34,370.37,379.20,368.87,360.15,351.77,354.13,355.80,357.09,362.56,357.17,357.59,361.35,366.73,371.51,365.44,L7
2006-05-17 22:03:33+00:00,370.48,375.51,389.02,369.60,362.39,371.74,380.03,368.39,360.51,352.68,355.48,357.41,358.40,364.24,359.28,359.30,362.54,367.72,371.72,365.40,L5
2006-06-10 22:01:26+00:00,371.75,376.80,390.87,370.56,363.63,372.84,381.78,369.39,361.76,352.78,355.48,357.41,358.40,364.09,359.08,359.39,363.12,367.81,372.73,365.48,L7
2006-06-17 22:07:34+00:00,371.69,376.80,390.87,370.56,363.63,372.84,380.49,368.71,360.83,352.31,356.18,356.88,358.51,364.35,360.04,359.89,362.89,367.16,371.51,364.14,L7
2006-06-25 22:10:20+00:00,370.87,374.79,388.35,367.65,361.24,371.61,379.19,366.72,359.28,351.59,355.77,356.08,357.76,363.84,359.74,359.10,362.20,366.69,370.06,362.07,L5
2006-06-26 22:01:20+00:00,371.16,374.45,387.24,367.65,359.68,370.75,378.59,365.26,358.72,351.58,355.47,355.43,357.33,363.38,359.35,358.29,361.75,366.20,370.08,361.22,L7
2006-07-03 22:07:28+00:00,372.05,373.45,386.51,367.91,358.08,369.69,376.42,362.99,355.65,351.29,354.81,354.96,356.57,362.11,359.02,357.74,361.21,365.53,369.88,361.22,L7
2006-07-04 22:04:17+00:00,372.76,373.67,385.97,366.73,357.80,369.49,375.73,361.91,353.72,349.70,353.40,354.27,355.12,360.21,357.85,356.24,359.37,363.81,369.88,361.22,L5
2006-07-27 22:10:47+00:00,373.59,374.58,386.61,366.27,358.19,370.49,376.98,361.93,355.31,350.12,353.67,354.11,355.07,360.34,358.04,356.49,359.22,363.66,370.10,361.17,L5
2006-08-13 22:01:05+00:00,372.91,374.21,385.23,364.82,356.82,369.77,376.00,360.23,354.51,349.58,352.79,353.73,353.99,359.10,356.82,355.83,358.47,362.85,369.42,360.33,L7
2006-08-21 22:04:55+00:00,372.73,373.71,384.29,363.85,356.53,370.23,375.94,360.69,354.80,348.98,352.12,353.34,353.60,358.91,356.48,355.08,358.03,362.20,369.17,359.88,L5
2006-08-28 22:11:11+00:00,372.63,374.35,384.62,363.60,357.07,369.99,375.69,360.68,355.15,348.92,352.21,353.62,353.65,358.99,356.02,354.99,357.75,362.05,369.21,359.99,L5
2006-09-14 22:00:57+00:00,373.71,374.83,385.23,363.09,357.40,371.24,375.49,359.65,355.35,349.24,351.89,353.71,354.34,359.76,356.73,355.21,357.59,362.04,369.04,359.79,L7
2006-10-16 22:00:55+00:00,373.15,374.83,385.23,363.09,357.40,371.24,375.62,359.57,355.32,349.47,351.68,353.33,353.98,359.50,356.69,355.33,357.75,362.25,369.06,359.82,L7
2006-11-24 22:07:37+00:00,373.15,373.75,381.74,360.83,355.21,369.94,373.76,358.95,353.42,347.95,348.94,350.78,351.61,356.01,354.04,351.60,355.28,359.49,368.11,358.56,L7
2006-12-02 22:12:34+00:00,370.63,371.13,379.90,360.66,356.95,371.14,374.39,359.62,355.88,350.31,351.99,349.82,351.84,356.82,355.43,353.71,357.82,362.29,371.48,362.84,L5
2006-12-10 22:07:44+00:00,370.29,370.83,380.64,360.12,357.44,370.50,374.47,360.35,355.78,349.95,351.80,349.60,351.48,356.20,354.80,353.15,357.19,361.67,371.36,362.37,L7
2006-12-11 22:06:28+00:00,367.34,369.94,381.24,362.02,357.44,370.50,377.41,363.68,355.78,349.95,351.80,349.60,351.48,356.20,354.80,353.15,357.19,361.67,371.36,362.37,L5
2007-02-13 22:06:23+00:00,360.90,367.45,381.73,363.11,362.91,374.14,382.55,371.36,361.68,353.41,355.35,350.33,353.02,359.26,356.19,356.57,361.13,364.87,374.90,366.96,L5
2007-04-17 22:08:06+00:00,355.29,363.41,382.33,366.25,367.01,373.80,386.53,375.90,364.87,359.45,362.75,351.39,354.01,360.58,359.79,361.99,365.92,371.67,381.43,375.01,L7
2007-05-03 22:08:02+00:00,358.98,366.14,382.52,367.12,368.54,375.86,385.82,375.09,365.02,360.10,363.05,354.45,356.49,362.86,361.78,364.14,367.67,372.44,381.15,373.28,L7
2007-05-12 22:01:48+00:00,360.56,366.99,382.72,366.72,368.17,375.65,385.14,372.86,364.39,358.73,361.16,353.39,355.57,362.14,360.92,364.14,367.67,372.44,381.15,373.28,L7
2007-05-28 22:01:40+00:00,360.56,366.99,382.72,366.72,368.17,375.65,385.14,372.86,364.39,358.73,361.16,353.39,355.57,365.61,364.47,367.76,370.41,374.10,380.33,373.74,L7
2007-06-13 22:01:40+00:00,371.45,373.37,384.81,367.87,368.52,376.97,380.89,366.74,362.21,357.62,357.96,358.54,357.99,366.73,364.12,366.79,368.70,371.69,370.53,361.02,L7
2007-07-22 22:07:45+00:00,371.45,373.37,384.81,367.87,368.52,376.97,380.89,366.74,362.21,357.62,357.96,358.54,357.99,366.73,362.90,363.40,366.75,369.80,370.36,360.38,L7
2007-08-07 22:07:40+00:00,374.48,375.00,385.14,368.63,368.80,379.61,384.97,371.37,364.67,358.88,356.96,356.70,355.86,364.09,361.31,362.99,367.36,369.60,370.90,363.50,L7
