dates,nzd0040-0000,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0004,nzd0040-0005,nzd0040-0006,nzd0040-0007,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016,nzd0040-0017,nzd0040-0018,nzd0040-0019,satname
2009-03-05 22:07:40+00:00,,375.34,368.45,348.06,348.16,360.94,,,,,,,,,,,,,,,L7
2009-03-21 22:07:47+00:00,,,,,,,,,,,,,,,352.03,351.71,354.76,360.88,365.39,353.87,L7
2009-03-30 22:01:40+00:00,371.15,376.95,375.49,362.13,360.85,373.09,376.03,,,,,,,,,,,364.60,371.85,365.27,L7
2009-05-01 22:01:49+00:00,,368.54,377.00,364.51,,,,,,,,345.18,348.46,368.93,355.08,354.44,352.31,344.70,,,L7
2009-06-02 22:01:51+00:00,,,,,,,,,,,,357.08,358.62,363.62,356.77,352.34,359.00,359.66,366.19,360.82,L7
2009-06-09 22:08:01+00:00,367.68,367.81,376.09,357.91,354.37,371.65,377.92,361.23,364.77,351.34,353.32,355.29,359.40,361.09,354.45,357.24,352.59,365.05,361.46,354.62,L7
2009-07-04 22:01:47+00:00,,,,,,,,,338.77,334.73,338.84,343.06,336.25,340.58,336.00,330.09,333.14,341.25,345.85,338.51,L7
2009-07-20 22:01:42+00:00,,366.17,377.37,353.13,348.08,364.97,381.54,352.81,342.97,341.79,338.61,344.43,337.31,342.79,341.44,341.44,,,,,L7
2009-08-05 22:01:37+00:00,,,,,,,,,,,,,,,347.54,346.14,350.16,352.05,361.24,356.13,L7
2009-09-06 22:01:35+00:00,,,,,,,,,,,,,,,,,362.81,364.41,372.91,369.12,L7
2009-09-13 22:07:45+00:00,368.42,359.58,368.52,343.06,339.45,360.21,374.26,361.41,336.99,343.18,340.78,344.07,339.32,347.16,341.27,344.10,374.36,,,,L7
2009-10-15 22:07:44+00:00,359.20,351.98,357.78,332.91,330.15,352.20,356.08,334.71,329.51,327.07,332.71,329.37,329.06,339.11,330.70,327.41,336.46,335.28,345.91,335.47,L7
2009-11-25 22:02:09+00:00,,,,,,,,,,,,355.18,362.26,370.38,361.46,359.39,369.55,370.43,378.18,372.99,L7
2009-12-02 22:08:24+00:00,,,389.47,355.98,,,,,,,,,,,,347.98,357.53,360.60,369.21,362.36,L7
2009-12-27 22:02:38+00:00,363.37,364.49,376.10,353.34,351.16,355.78,365.92,352.54,340.49,338.99,339.65,343.46,346.93,348.86,342.79,341.55,346.64,353.27,,,L7
2010-02-12 22:08:30+00:00,375.82,381.48,393.14,376.13,370.38,377.37,385.25,370.69,359.35,350.32,354.25,357.11,360.15,372.84,365.73,365.08,368.83,373.90,381.39,368.16,L5
2010-03-08 22:09:41+00:00,366.63,368.64,382.10,362.38,357.55,360.16,371.82,366.84,352.43,349.27,348.49,355.04,357.16,359.00,355.02,356.91,361.28,,,,L7
2010-03-17 22:03:33+00:00,370.54,373.83,387.47,369.39,355.63,369.71,379.88,381.13,,,,,,,,,,,375.60,364.06,L7
2010-03-24 22:09:46+00:00,357.32,365.96,378.24,358.71,351.94,363.52,366.47,,,,,352.22,,,,,,,367.32,360.79,L7
2010-05-04 22:03:35+00:00,,,,,,,,,362.18,359.91,363.31,365.69,368.72,378.40,371.85,373.65,376.95,379.91,381.86,371.30,L7
2010-05-27 22:09:43+00:00,,355.45,365.34,344.64,345.38,361.58,365.98,353.95,347.61,334.99,332.57,337.30,340.48,344.31,343.14,341.04,345.67,348.89,,,L7
2010-06-28 22:09:46+00:00,,,378.52,352.03,351.78,367.13,,,,,,,,,,348.25,351.86,359.46,364.96,357.59,L7
2010-07-07 22:03:37+00:00,374.83,366.65,374.64,356.82,340.57,350.80,364.18,374.71,338.37,343.95,343.12,337.70,344.71,342.12,326.09,330.52,349.93,347.36,,,L7
2010-07-14 22:09:48+00:00,,,,,,,,,,,346.63,352.00,354.32,357.55,357.86,357.64,367.08,368.49,366.90,366.76,L7
2010-07-23 22:03:38+00:00,,360.48,370.08,350.46,347.43,364.31,370.80,370.69,342.12,341.06,344.00,343.48,347.44,348.81,,,,,,,L7
2010-07-30 22:09:48+00:00,374.35,369.91,385.96,359.34,356.57,381.45,381.66,362.12,367.17,351.56,355.68,354.50,361.97,365.36,362.61,374.06,377.20,372.44,373.95,364.12,L7
2010-08-08 22:03:37+00:00,,,,,,,,,,,,,,,,341.94,336.65,339.63,345.46,347.38,L7
2010-10-02 22:09:49+00:00,378.08,,,,,367.19,371.69,349.61,336.51,336.10,337.20,337.35,337.35,342.34,338.08,339.59,340.27,343.70,357.70,359.85,L7
2010-11-12 22:04:06+00:00,379.68,368.72,379.96,363.40,366.00,373.47,378.30,374.31,,,,,,,,,,,374.34,376.15,L7
2010-11-27 22:07:24+00:00,382.10,384.77,384.63,372.85,365.60,376.82,378.92,371.93,364.35,355.08,354.12,366.82,357.83,368.45,362.76,368.80,372.67,380.54,386.25,383.44,L5
2011-01-15 22:04:42+00:00,360.98,363.76,376.64,351.86,355.12,362.08,372.25,354.82,344.91,345.95,342.39,344.81,345.18,347.93,350.29,,,,,,L7
2011-02-07 22:11:00+00:00,371.09,366.80,373.96,361.77,348.92,365.76,382.23,355.01,358.60,340.41,342.64,344.94,,,,,,,371.33,370.33,L7
2011-03-12 22:01:19+00:00,364.94,384.08,396.07,372.60,362.40,367.71,381.95,372.18,356.85,348.75,352.35,352.22,354.95,363.44,360.18,360.30,358.58,369.30,365.24,355.62,L5
2011-03-28 22:01:14+00:00,356.12,357.29,376.61,351.70,342.17,352.54,367.42,360.39,342.22,336.97,338.60,340.66,341.46,353.13,345.87,345.62,355.02,351.15,358.98,350.24,L5
2011-04-12 22:11:12+00:00,354.97,360.44,373.52,346.29,343.03,347.70,361.54,360.09,335.35,331.89,335.40,333.85,336.19,344.55,342.34,337.97,344.60,,,,L7
2011-05-07 22:05:01+00:00,370.89,366.16,376.82,352.69,344.88,364.79,368.89,358.08,352.62,338.35,337.07,336.34,340.98,343.78,340.90,345.18,354.54,,,,L7
2011-05-30 22:11:11+00:00,372.00,372.07,380.57,360.15,354.15,367.54,372.86,370.46,351.68,354.31,345.44,349.81,346.03,351.66,350.85,350.48,356.15,361.78,367.93,357.30,L7
2011-07-17 22:11:06+00:00,378.61,379.40,,,,372.99,383.29,376.10,365.55,352.74,352.27,353.00,358.77,367.63,355.87,356.97,361.80,368.18,369.75,363.57,L7
2011-08-02 22:11:02+00:00,,,,,,,,,,,,338.72,344.32,349.68,346.67,348.94,360.08,361.48,355.03,356.97,L7
2011-08-18 22:10:59+00:00,374.34,369.96,378.19,361.17,351.73,363.84,378.61,364.07,359.46,350.67,350.83,350.92,354.68,357.50,356.22,353.89,360.79,366.92,,,L7
2011-08-19 22:00:12+00:00,369.65,371.60,382.08,357.62,354.64,372.20,375.03,369.32,363.20,356.03,356.96,359.33,349.32,354.31,348.17,342.92,342.16,356.40,361.86,345.88,L5
2011-09-04 22:00:03+00:00,377.00,374.13,379.25,362.77,355.93,369.39,376.35,363.91,355.66,349.41,351.31,355.17,353.73,364.60,360.00,358.36,369.77,365.75,374.57,375.40,L5
2011-09-12 22:04:41+00:00,,,,,,,,,,338.54,335.38,340.58,346.38,351.96,347.48,347.16,352.40,359.68,364.57,358.26,L7
2011-10-21 22:10:56+00:00,,,,,,,,,354.05,348.50,345.74,349.31,343.63,348.79,349.85,355.15,361.95,357.26,362.28,361.38,L7
2011-11-22 22:11:15+00:00,,,,,,,,,,,,,,,341.38,339.71,349.98,355.49,362.72,361.75,L7
2012-01-25 22:11:35+00:00,376.48,377.85,383.50,372.55,362.64,372.35,384.76,378.56,358.42,345.43,345.75,346.42,348.05,355.14,354.66,360.93,371.58,370.98,381.35,,L7
2012-02-10 22:11:42+00:00,,,,,,,,,,,342.06,341.45,344.66,348.75,351.14,357.70,366.12,371.79,379.43,379.35,L7
2012-04-23 22:05:40+00:00,,,,,,,,,,,,,,,,,,370.36,,,L7
2012-05-09 22:06:03+00:00,378.24,369.96,379.97,361.96,357.50,376.92,378.24,352.69,,,351.00,,,,,,,,361.74,368.43,L7
2012-05-16 22:12:19+00:00,385.33,382.38,388.83,369.44,371.41,379.22,390.60,378.56,361.89,352.32,351.07,349.16,349.50,350.02,352.20,358.05,365.14,362.16,366.15,366.59,L7
2012-06-01 22:11:59+00:00,371.26,,,,,,385.08,366.36,352.09,342.77,348.94,347.65,349.47,352.05,357.16,359.05,363.45,365.78,365.06,359.29,L7
2012-11-08 22:13:27+00:00,374.60,372.79,379.17,362.72,359.86,369.51,378.99,365.98,354.44,352.60,345.65,352.25,,,,,,,359.33,359.21,L7
2012-12-19 22:07:32+00:00,,,,,,,,,,,,350.92,350.39,356.71,353.04,357.94,361.88,362.62,371.30,366.04,L7
2013-01-04 22:07:34+00:00,,,,,,,,,,,,,,,365.52,364.40,,,,,L7
2013-01-11 22:13:44+00:00,374.66,381.59,389.57,371.46,366.05,377.70,382.80,374.40,362.52,354.70,353.43,351.75,354.88,366.41,361.26,361.64,364.51,367.88,377.62,,L7
2013-02-05 22:07:37+00:00,373.54,372.94,384.23,365.69,365.02,368.92,374.87,368.62,350.37,352.03,346.35,351.08,353.96,359.41,358.63,354.41,361.37,,,,L7
2013-02-21 22:07:34+00:00,365.79,368.96,379.13,359.52,356.62,363.36,375.18,362.79,349.48,347.04,346.33,349.31,354.25,358.41,348.95,350.92,351.96,354.50,359.89,,L7
2013-03-25 22:07:27+00:00,,,,363.80,359.99,366.36,375.20,366.55,355.38,349.88,349.47,356.46,,,,,,,,,L7
2013-04-25 22:19:21+00:00,365.01,365.67,373.17,356.47,351.32,368.68,374.09,364.05,351.38,343.87,347.75,343.18,347.45,354.47,348.96,349.52,351.14,358.61,366.91,351.63,L8
2013-05-11 22:19:31+00:00,370.78,374.60,379.89,358.41,355.52,371.34,383.89,375.23,362.80,347.08,350.64,345.58,347.37,351.91,348.31,350.65,355.58,366.16,370.40,361.06,L8
2013-05-19 22:13:27+00:00,,375.77,380.55,364.11,,,,,,,,,,,,357.62,364.94,365.20,373.79,370.57,L7
2013-05-20 22:13:26+00:00,378.11,373.91,380.95,361.75,360.70,369.68,382.94,369.39,353.76,349.46,348.67,348.20,350.33,355.08,350.54,350.94,359.49,361.02,368.18,366.26,L8
2013-05-28 22:07:11+00:00,,372.21,385.45,360.77,360.89,377.49,382.24,384.58,370.63,,,,,,,,,,359.94,364.13,L7
2013-06-04 22:13:16+00:00,,356.09,362.74,341.94,341.96,358.52,381.61,,,,,,,,,,343.64,345.61,346.65,345.14,L7
2013-06-05 22:13:27+00:00,363.17,377.30,384.34,371.27,,,,,,,,,,,353.81,355.48,356.83,341.60,348.24,336.80,L8
2013-06-28 22:19:33+00:00,369.80,366.15,375.65,354.17,353.08,369.64,377.91,364.30,354.82,346.12,350.11,349.35,348.68,351.83,348.15,348.04,354.35,363.01,362.40,358.37,L8
2013-06-29 22:06:57+00:00,378.68,370.24,379.40,365.31,362.51,375.92,384.97,373.25,359.66,352.78,351.50,353.31,357.82,356.68,354.27,358.86,362.46,359.02,369.83,,L7
2013-07-06 22:13:02+00:00,377.80,374.66,382.18,360.14,358.17,376.81,384.66,374.12,355.17,352.05,346.66,348.20,347.00,351.96,347.23,353.14,353.02,356.58,363.60,360.87,L7
2013-07-07 22:13:24+00:00,369.09,365.48,377.92,354.45,356.76,366.73,378.86,368.29,356.43,346.43,346.63,343.94,344.86,350.37,346.23,347.90,350.43,355.45,361.65,349.56,L8
2013-07-14 22:19:34+00:00,366.72,369.86,374.10,351.88,352.45,372.15,376.38,360.32,354.43,346.28,353.24,348.21,353.21,359.94,350.52,352.78,350.86,361.38,362.95,355.49,L8
2013-07-15 22:06:47+00:00,374.44,373.04,376.94,363.90,362.73,376.48,394.90,,,,,,,,,,,,364.02,357.91,L7
2013-08-23 22:12:58+00:00,377.37,371.57,377.93,359.73,358.33,375.24,376.21,360.07,351.59,350.34,345.24,348.39,351.22,,,,,,,372.12,L7
2013-08-31 22:19:38+00:00,382.04,374.95,382.87,370.08,359.50,376.33,394.71,375.61,353.84,340.84,339.16,345.95,340.34,350.20,349.67,353.69,357.09,366.91,372.14,371.90,L8
2013-09-25 22:13:17+00:00,,,,352.89,344.80,360.42,364.74,348.83,339.88,335.64,338.32,339.43,340.71,344.23,340.70,340.73,347.91,353.53,360.73,354.77,L8
2013-10-02 22:19:28+00:00,372.74,369.49,384.02,367.63,357.73,379.83,383.37,372.62,360.41,348.07,343.64,347.17,343.43,351.58,351.16,351.89,357.54,365.75,371.20,360.77,L8
2013-10-19 22:07:27+00:00,,,,,,,,,,,,,,,,350.49,357.15,363.38,370.77,361.47,L7
2013-10-26 22:13:39+00:00,365.04,371.72,375.37,359.30,355.09,369.19,375.10,359.72,353.14,340.04,342.82,339.98,341.19,349.03,349.65,351.07,358.28,,,,L7
2013-11-03 22:19:20+00:00,366.56,370.42,380.21,361.27,354.68,369.12,372.11,360.04,351.45,338.68,342.25,342.23,343.12,351.87,347.27,349.45,356.50,362.44,370.26,361.88,L8
2013-12-14 22:12:57+00:00,372.50,378.66,384.36,362.78,360.58,377.07,379.83,365.15,356.89,342.98,345.56,348.37,345.35,350.24,352.69,352.94,360.66,362.46,371.53,364.95,L8
2013-12-22 22:07:47+00:00,376.44,376.25,384.81,379.64,361.26,368.77,377.79,362.75,355.20,341.41,349.61,346.46,350.97,357.38,356.67,361.50,367.87,,,,L7
2014-01-06 22:18:54+00:00,367.21,375.18,377.66,366.39,355.53,354.15,382.73,374.73,365.36,343.54,364.50,379.53,357.74,356.60,357.38,361.37,362.39,366.13,375.77,366.66,L8
2014-01-15 22:12:33+00:00,375.80,383.57,396.69,377.87,374.25,376.57,392.93,383.38,367.86,353.23,356.49,362.49,361.62,369.31,367.57,369.84,368.74,371.78,385.41,370.87,L8
2014-01-31 22:12:28+00:00,371.91,373.43,372.32,360.68,356.16,370.17,380.31,371.08,353.83,341.18,345.30,338.38,344.18,351.80,351.02,358.44,367.10,364.30,369.84,368.82,L8
2014-02-23 22:18:20+00:00,365.98,370.55,382.00,362.28,358.80,370.12,378.46,373.62,354.90,352.90,348.64,355.32,352.42,357.41,355.92,352.85,360.66,364.53,368.25,362.02,L8
2014-02-24 22:08:07+00:00,359.68,361.21,371.40,351.74,349.01,357.02,368.20,357.96,338.13,335.86,340.76,343.10,348.05,350.08,344.50,341.29,344.41,,,,L7
2014-03-27 22:17:50+00:00,380.92,372.13,368.09,344.79,347.30,360.76,378.24,370.53,353.58,343.45,338.18,341.01,337.93,345.04,342.82,341.84,359.45,365.43,383.84,378.86,L8
2014-03-28 22:08:22+00:00,,,,,,,,,,,,,,351.74,344.47,349.13,358.51,361.37,375.39,376.06,L7
2014-04-05 22:11:34+00:00,360.05,364.63,371.19,347.49,341.92,355.70,367.43,359.84,351.29,340.97,337.37,341.64,343.81,352.26,354.18,348.40,345.61,351.97,363.55,352.68,L8
2014-04-12 22:17:37+00:00,366.18,366.88,364.68,348.15,346.31,352.51,371.14,368.55,352.61,339.11,339.86,342.00,345.74,350.66,349.80,346.76,352.87,363.80,372.30,362.28,L8
2014-04-21 22:11:18+00:00,372.35,371.35,374.43,355.27,351.32,364.19,383.11,372.76,362.01,347.06,350.69,355.15,354.89,356.30,356.51,352.08,357.75,360.95,375.39,366.56,L8
2014-05-14 22:17:08+00:00,364.62,372.00,371.02,357.09,352.64,363.14,372.67,367.20,356.43,351.25,353.85,348.55,351.39,361.23,355.86,351.69,357.85,360.70,372.23,356.08,L8
2014-05-15 22:08:44+00:00,,,,,,,,,,,361.68,365.17,360.26,362.52,361.16,361.07,361.22,372.08,376.43,363.39,L7
2014-05-30 22:17:11+00:00,373.18,369.60,375.87,358.03,346.23,359.82,377.76,364.48,364.99,346.25,347.33,348.37,355.06,357.12,350.88,347.19,353.91,363.61,371.01,363.08,L8
2014-05-31 22:08:48+00:00,,379.79,384.08,366.41,356.34,370.84,386.08,366.02,375.80,352.82,354.55,358.88,359.66,,,,,,,,L7
2014-07-17 22:17:28+00:00,370.15,364.75,370.98,353.44,345.71,358.15,371.05,339.80,351.91,349.12,359.63,351.44,356.13,360.51,359.96,354.42,350.54,355.84,362.73,357.60,L8
2014-07-26 22:11:19+00:00,363.73,360.40,372.77,348.41,343.49,357.14,366.75,340.49,353.60,347.96,354.44,355.96,353.23,353.98,351.13,350.13,347.05,353.49,364.74,350.53,L8
2014-08-11 22:11:28+00:00,,,,,,,,340.06,334.88,327.34,331.74,332.54,336.28,339.60,,,,,,,L8
2014-08-27 22:11:29+00:00,364.91,365.30,360.99,348.37,346.86,367.19,367.72,,326.43,,307.93,306.80,324.15,334.42,344.72,351.14,357.57,356.66,362.47,364.39,L8
2014-09-20 22:09:08+00:00,,,,,,,,,,,,,,,336.52,330.04,341.94,346.91,349.71,351.60,L7
2014-10-06 22:09:20+00:00,373.84,370.72,378.31,352.69,352.18,368.58,371.13,333.11,337.83,335.81,338.27,336.13,336.19,343.12,337.73,341.01,,,,,L7
2014-10-14 22:11:38+00:00,368.60,367.93,374.03,356.93,345.37,361.85,365.49,353.03,360.65,351.84,355.08,357.53,353.19,361.93,353.19,350.98,352.06,357.61,368.36,357.15,L8
2014-12-09 22:09:48+00:00,,,,,,,,,,,,352.62,354.42,356.33,357.47,360.15,371.87,373.21,382.60,375.39,L7
2015-01-25 22:17:32+00:00,368.40,370.31,378.06,363.18,354.59,364.72,376.29,375.62,366.99,349.08,348.92,352.00,355.70,359.86,359.90,358.27,361.38,359.29,368.70,365.20,L8
2015-02-19 22:11:13+00:00,374.09,374.82,386.41,372.06,364.82,374.90,383.31,382.38,372.42,354.83,354.91,361.64,359.61,365.12,362.42,368.10,367.31,368.86,376.95,366.92,L8
2015-02-26 22:17:23+00:00,366.79,371.59,382.98,363.78,363.02,371.21,384.31,374.59,363.98,358.78,358.46,361.36,366.83,367.52,353.31,344.83,350.68,362.20,363.33,350.64,L8
2015-02-27 22:10:16+00:00,,370.73,378.57,359.59,354.48,370.41,,,,,,,,,,,,359.67,359.41,350.75,L7
2015-03-15 22:10:22+00:00,350.51,342.98,,,,315.62,,325.59,327.14,319.24,315.39,315.13,318.16,322.82,318.27,314.71,321.37,331.94,344.45,,L7
2015-03-30 22:17:01+00:00,381.37,379.57,376.08,354.90,348.15,351.44,375.46,363.15,357.04,345.73,339.59,343.83,340.17,347.44,342.43,338.84,352.52,360.76,378.54,380.33,L8
2015-03-31 22:10:28+00:00,,,,,,,,,,,,,,,,333.79,345.52,355.14,372.77,380.28,L7
2015-04-24 22:10:44+00:00,366.65,364.16,374.86,354.01,347.00,354.90,369.35,369.45,363.28,349.70,347.52,346.55,346.64,356.51,351.42,343.41,347.70,355.11,359.76,351.21,L8
2015-05-02 22:10:44+00:00,,,,,,,,,,,,,341.48,348.37,343.30,336.57,343.41,352.67,365.19,356.58,L7
2015-05-10 22:10:28+00:00,365.65,365.36,375.62,353.57,343.51,363.36,375.15,361.76,355.42,347.76,347.48,345.56,345.99,352.71,346.70,343.17,345.76,353.74,363.63,354.85,L8
2015-06-03 22:10:57+00:00,365.46,365.87,367.21,348.44,343.84,355.92,368.10,354.58,349.09,338.34,337.64,338.00,340.74,343.17,338.81,339.11,349.33,,,,L7
2015-06-27 22:10:46+00:00,380.90,382.93,387.76,362.89,341.65,364.98,367.83,354.70,345.25,344.85,342.12,,,,,,,,,,L8
2015-07-05 22:11:06+00:00,,373.04,378.44,359.89,352.44,374.78,381.75,366.84,357.05,348.93,344.85,349.17,356.14,,,,,,,,L7
2015-07-20 22:17:10+00:00,373.63,368.27,376.81,361.22,348.77,366.96,382.21,371.57,363.05,350.26,351.68,352.98,356.21,363.63,355.62,350.93,355.55,362.82,364.37,365.45,L8
2015-07-21 22:11:10+00:00,363.79,367.79,373.51,356.49,345.11,360.24,376.17,356.78,352.14,351.92,351.34,,,,,,,,,359.26,L7
2015-07-29 22:11:01+00:00,380.09,377.74,382.49,355.00,352.13,360.71,367.44,358.84,352.52,351.18,344.67,343.39,344.78,345.20,339.22,341.65,354.08,358.45,365.82,360.19,L8
2015-08-05 22:17:13+00:00,364.51,361.26,365.61,345.22,344.93,358.61,361.88,350.51,341.88,336.12,336.57,338.06,338.80,342.87,338.19,339.75,347.82,352.29,358.52,356.98,L8
2015-09-07 22:11:17+00:00,374.10,375.17,383.84,364.47,363.53,371.93,375.64,361.30,360.59,351.19,354.00,345.08,346.08,350.88,347.23,351.71,361.01,367.86,375.32,,L7
2015-10-09 22:11:30+00:00,,,,348.98,348.05,354.31,364.08,355.17,340.40,343.68,342.82,343.54,340.65,345.47,343.53,336.03,348.76,,,,L7
2015-10-24 22:17:40+00:00,360.64,362.17,372.96,353.81,347.51,359.11,366.79,355.20,349.62,342.90,340.12,341.53,339.00,341.25,338.54,341.50,353.90,363.98,364.53,361.48,L8
2015-11-18 22:11:33+00:00,367.34,375.87,386.75,370.30,363.28,370.36,382.28,374.52,361.13,351.37,356.51,353.40,352.22,355.87,351.69,356.14,358.87,365.04,374.65,363.81,L8
2015-11-25 22:17:44+00:00,362.52,369.83,377.20,362.92,361.68,361.96,371.35,366.91,351.89,342.21,343.99,352.39,351.16,357.58,353.33,353.85,358.34,364.37,371.57,369.45,L8
2015-11-26 22:12:17+00:00,368.52,371.68,379.91,356.68,351.01,366.66,372.55,366.13,349.05,337.18,341.04,344.92,345.58,,,,,,,,L7
2015-12-11 22:17:42+00:00,360.91,366.60,387.21,362.40,346.76,359.73,376.09,371.74,357.79,341.36,347.63,343.14,344.40,350.26,343.41,344.46,355.54,364.16,373.24,362.86,L8
2015-12-20 22:11:33+00:00,366.71,366.56,382.06,358.64,350.97,367.38,370.46,358.43,356.94,354.09,348.42,352.61,354.00,360.08,351.87,349.52,358.03,362.85,363.45,362.39,L8
2015-12-27 22:17:43+00:00,376.31,373.64,387.53,372.43,360.63,372.15,389.70,387.76,365.80,350.77,351.45,352.36,354.11,358.83,355.80,359.90,368.99,370.45,388.99,375.91,L8
2016-01-12 22:17:40+00:00,371.55,366.31,371.61,358.98,355.63,372.26,371.32,362.74,351.62,343.58,344.40,341.47,345.23,348.70,351.04,356.26,369.28,364.62,367.46,371.42,L8
2016-01-21 22:11:30+00:00,363.16,362.36,384.18,359.77,350.44,353.64,368.63,358.06,346.67,339.69,341.47,339.54,340.71,344.04,344.05,343.69,351.44,360.12,365.55,357.75,L8
2016-01-29 22:13:12+00:00,,,,,,,,,,,,,,,347.61,348.79,351.74,363.43,376.16,362.55,L7
2016-02-22 22:11:18+00:00,,,,,,,,,,,336.85,335.25,336.58,344.39,340.78,343.61,352.38,359.21,367.50,358.61,L8
2016-03-09 22:11:16+00:00,371.45,371.06,381.59,359.80,351.85,367.77,370.83,364.03,349.43,338.00,337.95,340.30,344.79,347.52,348.15,350.96,360.84,365.48,373.93,365.08,L8
2016-03-25 22:11:08+00:00,372.07,366.76,370.39,353.46,352.96,371.22,368.60,363.69,350.14,339.38,338.98,344.02,343.61,346.28,345.87,349.82,360.74,360.22,365.57,366.71,L8
2016-04-26 22:10:57+00:00,372.24,,,,,,,,,,,358.04,359.58,365.51,362.31,358.77,365.99,368.54,374.86,360.67,L8
2016-05-03 22:17:13+00:00,,,,,,363.49,369.31,354.03,335.06,337.18,337.96,344.20,332.18,343.18,341.85,342.97,343.14,349.13,350.16,353.80,L8
2016-05-12 22:10:56+00:00,373.14,373.09,382.77,367.83,363.38,375.19,377.79,365.01,355.78,353.61,358.13,351.74,348.58,352.96,355.12,355.42,354.47,361.17,365.62,359.00,L8
2016-05-19 22:17:11+00:00,368.22,368.78,383.13,362.63,357.29,368.86,378.67,361.19,350.32,346.24,345.67,350.35,349.18,354.42,355.41,356.86,366.16,364.76,361.70,350.07,L8
2016-05-28 22:11:03+00:00,363.92,362.42,376.43,360.86,345.88,362.16,363.86,350.41,349.46,345.08,340.82,344.32,342.34,351.74,348.32,349.70,350.75,354.12,356.71,345.78,L8
2016-06-04 22:17:16+00:00,367.05,365.86,380.45,356.67,355.84,363.32,367.54,355.49,345.79,347.37,344.55,342.12,344.42,353.56,349.65,347.14,358.16,354.46,359.69,345.92,L8
2016-06-13 22:11:06+00:00,388.36,387.53,392.20,377.84,362.20,375.45,386.69,369.95,357.35,352.72,348.68,348.96,352.67,355.79,353.62,355.78,367.70,366.23,379.71,378.82,L8
2016-06-29 22:11:15+00:00,365.35,370.67,382.74,367.89,350.38,363.90,383.28,374.40,347.95,349.49,340.68,339.94,342.88,348.73,343.79,347.89,354.37,352.76,361.31,358.44,L8
2016-07-15 22:11:22+00:00,342.47,362.09,383.64,367.26,361.04,369.73,379.05,369.54,352.92,349.74,346.16,344.77,347.94,354.13,351.64,351.36,357.56,362.55,365.21,357.19,L8
2016-07-31 22:11:26+00:00,,,,,,,,364.56,342.49,339.19,334.77,339.42,334.34,346.20,342.66,339.38,341.72,336.20,345.56,331.99,L8
2016-08-16 22:11:29+00:00,376.00,375.87,386.49,364.22,357.22,366.74,375.01,363.47,347.84,349.77,346.35,348.43,350.32,358.32,353.33,355.70,362.79,361.81,365.11,362.22,L8
2016-09-08 22:17:48+00:00,372.11,374.75,377.85,361.66,357.58,368.99,368.38,356.11,349.69,340.38,347.45,343.87,346.67,355.65,351.68,356.07,357.36,359.55,367.41,354.70,L8
2016-09-24 22:17:49+00:00,370.51,368.74,379.71,356.86,352.45,364.18,372.76,364.88,345.08,344.91,341.14,345.07,341.19,347.87,346.83,346.01,354.81,357.19,360.17,353.70,L8
2016-10-10 22:17:54+00:00,369.76,372.12,380.40,358.11,356.82,372.80,380.40,369.63,359.65,354.51,347.24,349.24,348.43,354.46,353.17,350.38,363.98,360.75,368.23,363.49,L8
2016-10-27 22:14:06+00:00,,,,,,,,,,,,,,,,351.16,358.08,359.09,363.70,362.65,L7
2016-11-20 22:11:45+00:00,375.79,375.76,387.31,369.26,366.68,375.77,384.19,370.09,360.42,350.67,355.40,352.59,353.51,355.56,357.55,359.82,367.10,368.89,374.45,369.10,L8
2017-01-30 22:17:38+00:00,377.56,383.88,383.10,372.21,368.54,379.94,392.76,391.33,363.22,349.82,350.42,350.63,351.32,361.46,359.24,366.00,371.44,376.07,394.31,377.06,L8
2017-02-16 22:13:23+00:00,366.86,367.40,380.09,370.13,370.01,376.27,381.73,385.55,357.94,356.84,363.73,364.50,362.68,363.92,361.94,363.20,366.63,,,,L7
2017-02-24 22:11:18+00:00,373.72,374.92,386.55,368.36,366.10,377.52,383.95,372.26,356.39,364.66,359.13,362.41,364.28,370.53,365.78,363.87,368.07,372.74,373.02,365.72,L8
2017-03-03 22:17:25+00:00,368.99,370.84,388.25,379.87,375.34,380.00,388.42,382.27,364.96,356.72,370.02,365.23,363.61,374.47,371.53,374.40,370.21,373.63,385.32,370.01,L8
2017-03-19 22:17:15+00:00,,372.87,379.85,366.77,364.43,370.95,373.78,366.25,356.36,353.20,356.80,353.79,352.03,363.61,356.10,355.00,352.59,,,,L8
2017-03-28 22:11:00+00:00,370.08,364.34,375.89,355.94,350.07,365.10,369.27,360.26,344.58,336.76,340.51,344.01,344.17,348.19,345.98,345.84,356.29,359.26,365.75,360.17,L8
2017-04-20 22:16:59+00:00,369.98,374.61,384.25,371.58,361.33,377.41,386.88,380.22,370.96,363.17,362.10,363.49,364.36,373.11,363.90,359.24,361.55,366.03,366.58,363.89,L8
2017-05-06 22:16:55+00:00,368.41,371.54,381.02,369.32,363.89,377.78,395.98,383.15,378.33,366.76,366.86,366.34,363.52,372.50,362.86,358.95,360.75,361.16,362.24,359.39,L8
2017-06-07 22:17:15+00:00,369.24,369.16,381.33,362.20,357.40,370.18,379.52,369.57,364.80,358.84,,,,,,,,375.23,378.28,361.66,L8
