,dates,aus0006-0000,aus0006-0001,aus0006-0002,aus0006-0003,aus0006-0004,aus0006-0005,aus0006-0006,aus0006-0007,aus0006-0008,aus0006-0009,aus0006-0010,aus0006-0011,aus0006-0012,aus0006-0013,aus0006-0014,aus0006-0015,aus0006-0016,aus0006-0017,aus0006-0018,aus0006-0019,aus0006-0020,aus0006-0021,aus0006-0022,aus0006-0023,aus0006-0024,aus0006-0025,aus0006-0026,aus0006-0027,aus0006-0028,aus0006-0029,aus0006-0030,aus0006-0031,aus0006-0032,aus0006-0033,aus0006-0034,aus0006-0035,aus0006-0036,aus0006-0037,aus0006-0038,aus0006-0039,aus0006-0040,aus0006-0041,aus0006-0042,aus0006-0043,aus0006-0044,aus0006-0045,aus0006-0046,aus0006-0047,aus0006-0048,aus0006-0049,aus0006-0050,aus0006-0051,aus0006-0052,aus0006-0053,aus0006-0054,aus0006-0055,aus0006-0056,aus0006-0057,aus0006-0058,aus0006-0059,aus0006-0060,aus0006-0061,aus0006-0062,aus0006-0063,aus0006-0064,aus0006-0065,aus0006-0066,aus0006-0067,aus0006-0068,aus0006-0069,aus0006-0070,aus0006-0071,aus0006-0072,aus0006-0073,aus0006-0074,aus0006-0075,aus0006-0076,aus0006-0077,aus0006-0078,aus0006-0079,aus0006-0080,aus0006-0081,aus0006-0082,aus0006-0083,aus0006-0084,aus0006-0085,aus0006-0086,aus0006-0087,aus0006-0088,aus0006-0089,aus0006-0090,aus0006-0091,aus0006-0092,aus0006-0093,aus0006-0094,aus0006-0095,aus0006-0096,aus0006-0097,aus0006-0098,aus0006-0099,aus0006-0100,aus0006-0101,aus0006-0102,aus0006-0103,aus0006-0104,aus0006-0105,aus0006-0106,aus0006-0107,aus0006-0108,aus0006-0109,aus0006-0110,aus0006-0111,aus0006-0112,aus0006-0113,aus0006-0114,aus0006-0115,aus0006-0116,aus0006-0117,aus0006-0118,aus0006-0119,aus0006-0120,aus0006-0121,aus0006-0122,aus0006-0123,aus0006-0124,aus0006-0125,aus0006-0126,aus0006-0127,aus0006-0128,aus0006-0129,aus0006-0130,aus0006-0131,aus0006-0132,aus0006-0133,aus0006-0134,aus0006-0135,aus0006-0136,aus0006-0137,aus0006-0138,aus0006-0139,aus0006-0140,aus0006-0141,aus0006-0142,aus0006-0143,aus0006-0144,aus0006-0145,aus0006-0146,aus0006-0147,aus0006-0148,aus0006-0149,aus0006-0150,aus0006-0151,aus0006-0152,aus0006-0153,aus0006-0154,aus0006-0155,aus0006-0156,aus0006-0157,aus0006-0158,aus0006-0159,aus0006-0160,aus0006-0161,aus0006-0162,aus0006-0163,aus0006-0164,aus0006-0165,aus0006-0166,aus0006-0167,aus0006-0168,aus0006-0169,aus0006-0170,aus0006-0171,aus0006-0172,aus0006-0173,aus0006-0174,aus0006-0175,aus0006-0176,aus0006-0177,aus0006-0178,aus0006-0179,aus0006-0180,aus0006-0181,aus0006-0182,aus0006-0183,aus0006-0184,aus0006-0185,aus0006-0186,aus0006-0187
0,1987-09-27 23:08:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.2196069784621,260.46386314179347,266.3773692562055,265.9012946614268,280.24998308223167,,,285.4480641756169,294.05568463804667,290.8167107484296,300.3866385778767,290.5004138493417,274.65661880126277,261.18458750773095,257.2179255246534,257.2260789883927,278.5138298024881,276.7871936210968,278.4628331005545,277.3632417084734,,282.693511391129,291.40500458137427,277.862305369216,265.84310143728953,258.975434165748,290.6646774657597,286.03070808725215,277.14789634199485,264.3460454523201,255.75152119276103,260.6986912473086,251.57543031565277,272.4078745437995,274.8465218814151,280.58075075559617,279.29658479256847,275.2595938507178,280.8135882074112,293.29030540370326,292.12687507198785,293.5788462580361,279.0319369072093,279.2610804704171,268.89291150460554,262.7676076696836,254.13697257109382,242.61096081913107,248.74222070313405,253.24398417299219
1,1987-12-16 23:10:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.573784745567,268.2532319243948,271.9100857634057,274.3350771291365,276.60944372122947,271.318193663013,272.74394853421444,264.9588998846935,268.79067611843965,271.5802748383689,267.89004387902844,282.267434639255,298.59217698080835,297.24158495416503,299.81065095057613,302.7761184211709,303.49620251600953,289.0770791967684,,265.52714996411333,257.637507200503,268.3821118269544,284.1012554753988,291.1376142480685,291.97767380258597,290.22252679608226,293.11759791402807,287.6306142619256,286.50707513222545,276.59060869331444,268.2935385311851,274.55599759563734,293.38285330138325,284.65726684733824,282.5116922573727,274.3993203265927,259.39009949062137,267.8663543531571,266.7173042518874,266.81849252422046,267.05930066297077,283.6983771173299,288.4876745171841,291.28074151336807,276.5584294378118,285.6947974915644,288.6973520075591,292.45797105984076,285.28866075728723,289.9645580101788,283.32361334976457,273.72380123295414,264.6168798340349,261.17227579985206,254.16371272531987,257.6218275356862
2,1988-01-17 23:10:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4831910982008,272.32224609018476,267.43471467315544,268.44118060987506,267.54378128045283,267.99678087400036,271.8659938288296,274.9631951418576,275.846726758403,282.4122295110318,281.2158630707231,282.20184364561106,277.33019728549624,297.0637220949732,296.8393602277704,299.17696738666626,293.53697974191186,302.4642816178292,284.1644194178111,243.166463393004,259.32746763734366,265.11144074592096,259.4912583772267,267.6289574646953,265.82350449105223,280.3693523161102,275.59964400213613,272.8046704223266,291.57283014501826,284.14448013972367,274.35275600015314,269.1593084386299,267.65931890278125,276.63611477724737,272.77612445984164,280.0830671490022,273.03408347524055,270.9104224403069,278.03774616502193,265.96294685389137,272.1331689453872,270.5513020174872,270.764036339689,278.6246148236433,280.577215217478,277.0425453123382,288.49229235509483,295.9879457615414,291.2298124699214,279.3699191232988,279.9083240820928,270.20082406087397,257.35743928516195,251.93343698141575,247.64752921415337,253.04804822078916,255.43500103058454
3,1988-02-18 23:11:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.2359041719482,254.1034467597666,262.88983500247133,265.6228909834349,247.60174996051666,259.1932572988077,266.5064623984893,266.1466695068108,276.1995029223645,276.25509754986206,280.68623307873605,279.6653477516595,271.85619957457476,264.8277574912127,255.87332284229046,272.2864540810426,278.34626931425885,266.6770209355143,274.7412823548604,262.61855361928593,227.41005417563056,239.37527524683688,247.75386603662196,256.478483910791,257.9906833625104,256.1659526670636,260.932204126294,263.83307857236343,262.19436657280784,274.6321124562451,277.52364926505936,271.10007345605385,261.5457328410433,265.3271517548591,268.00369761637177,271.34533075288994,267.44039321456614,266.69867305013696,260.2640203941412,268.5571011112365,261.628837534642,266.7628411632636,263.4107987105498,274.20844471885255,276.2618618453463,268.5706163777652,264.09263437407947,270.82755109674736,280.96538223398255,279.0243995265912,259.20824536125224,250.3076242462332,256.31816066502506,247.19470309782642,242.84990553196567,240.861591559173,254.14775849168998,250.78537900962309
4,1988-04-06 23:11:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.52955881804695,247.69462147361384,255.05097193922532,262.8802641478869,256.1058550938719,252.37873868751709,252.07913842518724,260.5792729781246,252.80182503910993,258.3707468598287,262.5298703922638,254.06123211871275,264.80285916132664,,206.16850126801523,231.17562147263897,231.92314938969255,229.41138342098148,241.95316406627936,237.60857655927992,242.71160713910274,244.43941791742145,239.48017507061218,244.2335804845654,246.36776557057726,,,,,,,,,,,,,,,,,258.2871216295993,260.1449969144459,258.2729548961904,240.19077891306725,237.8830672052405,242.25975933837003,231.9189905762079,228.7983476701,227.0418584959888,236.29771343181744,236.0157789546293
5,1988-04-22 23:11:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.6742034114091,239.30066319783143,252.37367901466186,257.72101477185817,251.0877360494863,256.33353660818864,252.04269198576017,253.2467234106326,262.56792166567317,260.51908333071253,258.7339385411006,260.2025185151304,272.87944616423664,268.2225703981146,256.4782989199291,268.8383988173313,249.589647997566,,241.84600829453152,254.90703553319,249.21902533522527,248.39776320760856,248.63731290359146,253.9747903275879,248.5310399336258,239.64885419096476,248.2654929660938,247.97530153202263,244.78329333948184,245.38981344789877,242.5950879643465,251.69319693191363,256.8001306913814,260.98912137986656,248.00998241859185,238.88675455079314,248.19036933105687,242.94289109555135,252.24024713005034,255.95692286426132,257.3731727786127,262.3198999221938,265.271940918645,255.39618942241705,261.1197113339048,255.21241344670702,259.689643234288,243.83535722589798,243.54585823341586,239.17818215897097,238.33884584601697,235.28191832796145,238.40013304841125,241.26245773383908,243.20008093813502
6,1988-05-08 23:12:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.6054274860384,237.10384027512333,234.72127282301068,235.24772540223609,241.75842484736717,240.03786647394222,245.9803405964668,233.81425170493955,250.2300154347691,259.6285714538666,255.8306959700291,248.0539232978643,243.29682262623345,265.4439989192944,264.4509037834127,257.6403734243792,248.3091707835162,261.4296065112883,257.5282792326476,260.4374062871304,282.80067930272827,273.22881235099817,253.8056371246368,,255.2499519862092,250.55371198650812,243.95998016163117,246.78708480719408,240.4357884741268,262.8261908598612,266.80517771858536,251.0514033269084,254.91922477322692,254.59863373473152,264.23764494018303,248.459548345771,257.9466430378118,257.21210429652,267.4472375716139,255.7177786939737,250.26172990575205,235.63039221340884,246.9331508674349,248.1507927829124,248.57986071776094,257.7207044307904,260.5844841732044,263.0287074401872,273.9093587587985,250.09477676372614,260.4709547135523,266.8227881223147,262.14702680783085,243.66846907564644,236.97278767068178,259.49202582859147,244.4246671163011,231.5764449226925,235.17989259861406,243.5952202015738,256.4800626191917
7,1988-05-24 23:12:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.64100619507346,236.4230575924777,260.2142529730869,263.33622926757386,253.34150891862257,263.42587736224914,258.5732149132738,266.0727239748912,268.27317580385994,267.94191188628486,268.2625597515288,271.3771794358094,271.0013616665649,288.6956355940342,283.93004900795034,271.7381986991017,255.82609835697411,,257.8052979909954,262.0601660395809,255.83127653894445,251.8876990179419,259.1739042797075,276.03822727941304,259.1214709091079,240.06961399837044,251.47451178877947,249.13484857677358,257.68430606301746,247.99374356476514,250.86178621730548,257.55187027115585,261.8808858607169,260.0866728009837,245.3809428380762,238.99660307894922,250.82133592720817,251.74561701466493,242.86750174839898,270.30156133706777,270.7249733513884,283.9371567337637,274.8408003660496,259.11452295005614,269.68130284387297,262.15518916066054,260.4920115318719,251.8493939300443,255.6272632598652,259.3368724105858,251.3416880876069,242.39668607565807,245.51107842475284,251.18314364813676,255.83778779188805
8,1988-06-09 23:12:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.94047665872336,242.6267640255502,255.62712530545497,251.15363137243844,247.06326011621093,240.83916963321715,257.06463829327254,257.6694622038348,249.89705593137978,236.9540530176052,231.10373510088908,240.21268862987063,252.74121236367043,256.3847070456539,241.63174164646642,252.54887083889793,255.6846245929932,268.365851072478,280.69801582689007,267.4969477765568,265.6840540243573,265.35616412150705,284.4017400541168,286.0432383920747,274.00431143052276,274.54080081832024,284.0417534728337,278.87297437339697,278.0402207006552,267.90188064099016,,263.94851391008814,260.9510779608413,260.10661945770323,251.8120223406119,247.76224903784532,253.48324751747128,250.8572197404723,252.0661347235206,265.25995381189045,254.17927077301246,250.87832487724933,250.125773768574,251.4712518555969,248.5788014758585,247.24874576273302,248.31806640973113,249.54875288666815,248.06797796654527,257.26093963064915,248.73220465334248,258.05805332500637,280.80846903636694,274.4647872955763,270.27758804416175,280.0690853804645,270.75265967976827,265.10538778889645,262.79366110982187,272.6011008948643,274.8724737628725,253.6324485944842,247.34869934623654,251.0597720706126,240.01720277177924,252.44315244935632,251.30043309763272,240.61937013181512
9,1988-08-28 23:12:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.4566994295365,,,,,,248.57969513911235,259.35013096930356,272.45871808650224,,,,,280.1124585673304,259.69900444774544,,,,,218.10003807139245,,,246.98163628245348,238.66593048248365,233.8943086476706,,,253.05420667871354,250.35435533064143,246.61675592230802,240.91342054767964,241.2084756940536,250.02710821564332,247.7150438005326,244.25837510517064,242.1711885752085,230.15833545200607,235.01228140338304,238.74249855388123,247.34527650619202,257.51663527805187,257.0892563807387,259.6132007820351,254.87980892322142,245.9877509850231,252.39413115278433,256.26022755131083,259.10375816389086,239.69939575803087,237.96505821281445,238.5799766823234,238.48538761353277,232.92821208594827,237.43309520066376,238.51377602725162,236.4450132592679
