,dates,aus0006-0000,aus0006-0001,aus0006-0002,aus0006-0003,aus0006-0004,aus0006-0005,aus0006-0006,aus0006-0007,aus0006-0008,aus0006-0009,aus0006-0010,aus0006-0011,aus0006-0012,aus0006-0013,aus0006-0014,aus0006-0015,aus0006-0016,aus0006-0017,aus0006-0018,aus0006-0019,aus0006-0020,aus0006-0021,aus0006-0022,aus0006-0023,aus0006-0024,aus0006-0025,aus0006-0026,aus0006-0027,aus0006-0028,aus0006-0029,aus0006-0030,aus0006-0031,aus0006-0032,aus0006-0033,aus0006-0034,aus0006-0035,aus0006-0036,aus0006-0037,aus0006-0038,aus0006-0039,aus0006-0040,aus0006-0041,aus0006-0042,aus0006-0043,aus0006-0044,aus0006-0045,aus0006-0046,aus0006-0047,aus0006-0048,aus0006-0049,aus0006-0050,aus0006-0051,aus0006-0052,aus0006-0053,aus0006-0054,aus0006-0055,aus0006-0056,aus0006-0057,aus0006-0058,aus0006-0059,aus0006-0060,aus0006-0061,aus0006-0062,aus0006-0063,aus0006-0064,aus0006-0065,aus0006-0066,aus0006-0067,aus0006-0068,aus0006-0069,aus0006-0070,aus0006-0071,aus0006-0072,aus0006-0073,aus0006-0074,aus0006-0075,aus0006-0076,aus0006-0077,aus0006-0078,aus0006-0079,aus0006-0080,aus0006-0081,aus0006-0082,aus0006-0083,aus0006-0084,aus0006-0085,aus0006-0086,aus0006-0087,aus0006-0088,aus0006-0089,aus0006-0090,aus0006-0091,aus0006-0092,aus0006-0093,aus0006-0094,aus0006-0095,aus0006-0096,aus0006-0097,aus0006-0098,aus0006-0099,aus0006-0100,aus0006-0101,aus0006-0102,aus0006-0103,aus0006-0104,aus0006-0105,aus0006-0106,aus0006-0107,aus0006-0108,aus0006-0109,aus0006-0110,aus0006-0111,aus0006-0112,aus0006-0113,aus0006-0114,aus0006-0115,aus0006-0116,aus0006-0117,aus0006-0118,aus0006-0119,aus0006-0120,aus0006-0121,aus0006-0122,aus0006-0123,aus0006-0124,aus0006-0125,aus0006-0126,aus0006-0127,aus0006-0128,aus0006-0129,aus0006-0130,aus0006-0131,aus0006-0132,aus0006-0133,aus0006-0134,aus0006-0135,aus0006-0136,aus0006-0137,aus0006-0138,aus0006-0139,aus0006-0140,aus0006-0141,aus0006-0142,aus0006-0143,aus0006-0144,aus0006-0145,aus0006-0146,aus0006-0147,aus0006-0148,aus0006-0149,aus0006-0150,aus0006-0151,aus0006-0152,aus0006-0153,aus0006-0154,aus0006-0155,aus0006-0156,aus0006-0157,aus0006-0158,aus0006-0159,aus0006-0160,aus0006-0161,aus0006-0162,aus0006-0163,aus0006-0164,aus0006-0165,aus0006-0166,aus0006-0167,aus0006-0168,aus0006-0169,aus0006-0170,aus0006-0171,aus0006-0172,aus0006-0173,aus0006-0174,aus0006-0175,aus0006-0176,aus0006-0177,aus0006-0178,aus0006-0179,aus0006-0180,aus0006-0181,aus0006-0182,aus0006-0183,aus0006-0184,aus0006-0185,aus0006-0186,aus0006-0187
0,1987-09-27 23:08:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.667237871577,251.9114940349084,256.7559540109598,256.2798794161811,271.6976139753466,,,276.8956950687318,287.05829173241347,282.26434164154455,290.76522333263097,280.878998604096,267.65922589562956,253.4874553115344,248.66555641776836,248.67370988150765,270.81669760629154,269.78980071546357,272.04855627039075,269.6661095122769,,273.0720961458833,283.7078723851777,270.8649124635828,258.8457085316563,251.9780412601148,282.9675452695632,278.3335758910556,269.4507641457983,256.64891325612354,248.05438899656448,252.14632214042354,244.57803741001953,263.8555054369144,267.84912897578187,273.58335784996297,272.29919188693526,268.2622009450846,273.816195301778,285.5931732075067,282.50545982674214,283.9574310127904,269.41052166196357,271.56394827422054,261.195779308409,255.7702147640504,247.72269574093002,235.61356791349783,242.32794387297025,246.82970734282839
1,1987-12-16 23:10:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.64219121776,269.22451053547934,272.97849223559865,275.225415855964,277.580722332314,272.386600135206,273.9310668366511,266.14601818713015,270.1261842086809,272.91578292861016,269.0771621814651,283.45455294169165,299.779295283245,298.4287032566017,300.78192956166066,303.96323672360757,304.8317106062508,290.41258728700967,,266.5955564363063,258.8246255029397,269.56923012939103,285.16966194759175,292.108892859153,292.8680125294135,291.29093326827524,294.18600438622104,288.96612235216685,287.5754816044184,277.56188730439897,269.26481714226964,275.52727620672187,294.4512597735762,285.7256733195312,283.5800987295657,275.4677267987857,260.45850596281434,269.05347265559374,267.68858286297194,268.0056108266571,268.0305792740553,284.66965572841445,289.4589531282686,292.2520201244526,277.52970804889634,286.76320396375735,290.0328600978004,293.793479150082,286.6241688475285,291.03296448237177,284.39201982195755,274.6950798440387,265.5072185608624,262.1435544109366,255.05405145214738,258.5121662625137
2,1988-01-17 23:10:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.06346059284266,257.5444886353624,254.00038971422606,253.66342315505275,255.22898340143422,254.56245591507098,257.08823637400724,258.5434646364995,259.4269962530449,263.9400326925039,262.7436662521952,265.78211314025293,260.9104667801381,280.64399158961504,280.41962972241225,285.7426424277369,277.11724923655373,283.9920847993013,265.6922225992832,229.7321384340746,244.54971018252135,248.69171024056283,243.07152787186857,252.851200009873,252.38917953212285,268.0545544370916,260.8218865473138,258.02691296750424,273.10063332649037,269.36672268490133,260.91843104122376,255.72498347970054,254.22499394385187,261.85835732242504,257.9983670050193,265.30530969417987,258.2563260204182,256.13266498548455,261.6180156596638,252.528621894962,255.71343844002905,257.11697705855784,257.32971138075965,265.1902898647139,267.1428902585486,263.6082203534088,273.7145349002725,277.51574894301353,272.7576156513935,260.8977223047709,265.13056662727047,255.42306660605166,243.92311432623256,239.61863910239714,234.21320425522399,240.73325034177054,243.12020315156593
3,1988-02-18 23:11:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.71427277386476,229.4079382289887,240.66387732477122,245.41747491279844,225.37579228281655,240.67162590072425,246.30104632785284,243.92071182911067,251.50399439158662,251.55958901908417,252.90378598161092,251.88290065453438,247.16069104379687,240.13224896043482,231.17781431151258,247.59094555026473,258.14085324362236,241.9815124047364,246.95883525773527,234.8361065221608,207.2046381049941,217.14931756913677,223.05835750584407,231.7829753800131,235.76472568481032,235.96053659642715,242.41057272821055,241.60712089466332,239.96840889510773,246.84966535912,255.29769158735925,250.8946573854174,241.34031677040682,245.1217356842226,245.77773993867166,249.11937307518983,245.21443553686603,244.47271537243685,238.0380627164411,243.8615925804586,241.42342146400554,242.06733263248572,243.20538263991332,254.0030286482161,256.0564457747098,248.36520030712873,243.887218303443,248.60159341904725,253.18293513685742,251.24195242946607,231.4257982641271,228.08166656853308,234.09220298732495,226.98928702718996,224.32827413388225,220.65617548853655,235.62612709360656,232.26374761153966
4,1988-04-06 23:11:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.4872169485093,245.44804541712244,252.55477632090157,260.38406852956314,253.2976350232577,249.57051861690286,249.58294280686349,258.0830773598008,250.30562942078618,255.87455124150497,260.48752852272617,251.565036500389,261.9946390907124,,204.1261593984776,228.92904541614757,229.4269537713688,226.91518780265773,239.70658800978796,235.5662346897423,240.8394604253599,242.19284186093006,237.23359901412078,241.42536041395118,244.12118951408587,,,,,,,,,,,,,,,,,256.0405455731079,257.3367768438317,255.4647348255762,237.38255884245302,235.63649114874912,240.01318328187864,229.87664870667027,226.92620095635715,224.99951662645117,234.4255667180746,234.14363224088646
5,1988-04-22 23:11:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.31309748195,244.4034466754264,256.62599857932435,262.3599088423991,256.1905195270813,262.0032960277386,257.71245140531016,259.6252027576263,268.9464010126669,266.1888427502625,264.40369796065056,265.87227793468037,278.5492055837866,272.8614644686555,262.14805833947906,275.21687816432507,255.96812734455972,,246.9487917721265,260.57679495274,254.88878475477526,253.50054668520355,253.27620697413235,258.2271098922504,253.6338234112208,244.75163766855974,254.64397231308752,253.0780850096176,249.42218741002273,250.02870751843966,247.2339820348874,256.7959804095086,261.9029141689764,266.09190485746154,253.11276589618683,243.98953802838813,253.86012875060686,247.58178516609223,257.9100065496003,260.5958169348022,262.0120668491536,266.95879399273474,269.9108349891859,260.03508349295794,266.22249481149976,261.59089279370073,266.0681225812817,250.2138365728917,248.64864171101084,244.28096563656595,242.97773991655785,239.53423789262393,243.03902711895213,245.51477729850157,247.4524005027975
6,1988-05-08 23:12:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.14826200071013,248.96452910412899,243.3472283350148,243.15485128823985,252.30125936203888,249.52641753714676,254.6062961084709,243.3028027681441,258.13714132077286,268.2545269658707,265.31924703323364,258.596757812536,253.83965714090516,277.30468774830007,276.31159261241834,268.18320793905093,258.8520052981879,271.97244102596,268.0711137473193,269.0633617991345,293.3435138174,285.0895011800038,265.66632595364246,,264.73850304941374,261.09654650117983,254.50281467630288,256.2756358703986,249.06174398613092,270.73331674586495,276.29372878178987,260.53995439011294,266.77991360223257,264.08718479793606,272.86360045218714,257.0855038577751,266.5725985498159,266.7006553597245,276.93578863481844,265.20632975717825,259.7502809689566,245.11894327661338,257.4759853821066,256.7767482949165,259.12269523243265,266.34665994279453,269.2104396852085,271.6546629521913,282.5353142708026,258.72073227573026,269.9595057767568,278.68347695132036,274.0077156368365,255.5291579046521,246.46133873388632,268.980576891796,253.0506226283052,239.48357080869627,243.80584811061817,251.50234608757756,264.38718850519547
7,1988-05-24 23:12:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.6703223177035,245.25530532737076,267.5744594188311,271.3655453902039,262.1737566535156,273.23948595657475,268.3868235075994,277.1130336435075,279.31348547247626,277.75552048061047,278.0761683458544,281.190788030135,280.8149702608905,296.72495171666424,293.74365760227596,282.778508367718,266.86640802559043,,266.63754572588846,271.8737746339065,265.64488513327007,260.71994675283497,267.20322040233754,283.39843372515725,267.95371864400096,248.9018617332635,262.5148214573958,257.96709631166664,265.7136221856475,256.0230596873952,258.8911023399355,266.3841180060489,270.7131335956099,268.91892053587674,254.21319057296927,247.82885081384228,260.6349445215338,259.77493313729497,252.6811103427246,278.33087745969783,278.7542894740185,291.96647285639375,282.8701164886797,267.1438390726862,278.513550578766,273.19549882927686,271.53232120048824,262.8897035986606,264.45951099475826,268.1691201454788,259.37100421023695,249.75689252140228,253.54039454738287,258.543350093881,263.19799423763226
8,1988-06-09 23:12:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.96776938264435,254.8823440214536,267.8827053013584,263.40921136834186,260.8507876116023,248.71775677344078,267.09193101719353,269.92504219973824,263.68458342677116,246.98134574152618,240.29542009781665,252.46826862577404,263.7712343599835,266.4119997695749,252.6617636427795,261.7405558358255,265.7119173169142,279.3958730687911,292.9535958227935,279.7525277724602,279.47158151974867,279.1436916168984,296.6573200500202,298.29881838797814,286.2598914264262,286.79638081422365,294.0690461967547,291.1285543693004,291.82774819604657,281.68940813638153,,274.97853590640125,273.2066579567447,272.36219945360665,262.84204433692497,257.7895417617663,262.67493251439885,261.88724173678537,263.0961567198337,279.0474813072818,265.20929276932554,260.9056176011703,260.153066492495,261.4985445795179,259.6088234721716,258.2787677590461,259.3480884060442,260.57877488298124,259.09799996285835,269.51651962655257,258.7594973772635,270.3136333209098,290.83576176028794,284.4920800194973,280.30488076808274,290.0963781043855,280.77995240368926,276.13540978520956,276.58118860521324,286.3886283902557,288.6600012582639,264.6624705907973,258.3787213425496,261.0870647945336,249.2088877687068,262.4704451732773,260.4921180945603,249.81105512874268
9,1988-08-28 23:12:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.02747956003813,,,,,,233.6583397285586,244.4287755587498,255.67219324962926,,,,,265.19110315677665,247.49062274820145,,,,,204.67081820189406,,,233.5524164129551,226.45754878293965,222.7032920897553,,,236.26768184184056,236.92513546114304,234.40837422276402,228.70503884813564,229.0000939945096,236.59788834614494,234.28582393103423,230.82915523567226,228.74196870571012,216.7291155825077,220.09092599282928,226.53411685433724,232.42392109563826,245.30825357850787,244.88087468119468,247.40481908249112,242.67142722367743,233.7793692854791,238.96491128328594,239.47370271443785,242.31723332701787,222.9128709211579,224.53583834331607,225.15075681282502,226.27700591398877,221.73719552803297,225.22471350111977,227.32275946933632,225.2539967013526
