,dates,nzd0500-0000,nzd0500-0001,nzd0500-0002,nzd0500-0003,nzd0500-0004,nzd0500-0005,nzd0500-0006,nzd0500-0007,nzd0500-0008,nzd0500-0009,nzd0500-0010
0,1999-08-26 22:07:32+00:00,255.73314542122074,260.58626999272894,261.3933032492958,279.09812910205005,274.1576750047317,268.81987693068555,,278.28203555383914,,285.06608697346155,
1,1999-09-27 22:07:36+00:00,242.848655492458,252.7298562123159,248.58067974173565,265.9769367133521,267.0527925036759,,,270.4727151161104,,265.8389335294899,280.867851532982
2,1999-10-20 22:13:38+00:00,,,,,,,,,,,
3,1999-12-16 22:07:33+00:00,267.4096605706041,281.30837479738574,262.5042952056047,,275.9305605011479,268.80681061744417,277.33320271015066,276.39779014672473,,273.63160595613834,
4,2000-02-18 22:07:16+00:00,283.28427261006044,,289.9688735301521,,,,281.43611830276024,,,296.5536553144526,
5,2000-02-25 22:13:25+00:00,276.7698780393434,270.2327746345243,272.2537147428381,264.2661403991231,266.24419683971445,271.59571134990875,,277.26923882881,279.48401779923165,288.0940406529749,293.9461244139001
6,2000-03-21 22:07:12+00:00,296.14152986987,298.17368126475355,,,299.1360578912035,293.56342493041757,,,,306.52941020598615,
7,2000-05-08 22:06:44+00:00,279.2408328853758,283.6372863024826,279.4883744469897,,289.1369336081119,,288.0961631505886,287.1187800457602,,291.3955772516832,
8,2000-05-15 22:12:54+00:00,264.03884195422444,266.64506861814016,256.4489455300758,266.95729447238534,264.0062246795416,,264.7688817387721,269.98817564638745,271.55680350462677,268.9450822185506,278.3385093618334
9,2000-06-16 22:12:38+00:00,,,,,,,,,,,
10,2000-06-25 22:06:19+00:00,225.404952209922,238.71552309872072,,,,,250.38867738839537,,,259.47939186389385,
11,2000-07-11 22:06:05+00:00,210.3161387453936,,,,,,226.85311038067186,,,,242.15967382237588
12,2000-07-27 22:05:48+00:00,220.10679786142484,230.13320940112425,,,,,,,,227.47109309035437,252.6399673753219
13,2000-08-03 22:11:55+00:00,237.24819488662237,247.3970691139455,245.00910048589589,261.36102406070137,261.50335535788344,,,269.4869067842018,266.2864547481362,253.76170110354818,249.83473430200775
14,2000-09-20 22:11:14+00:00,234.17953999700944,234.17712920836814,,222.39956471228837,230.06085885896852,,239.99988396356056,,,254.2019086770977,
15,2000-12-18 22:05:01+00:00,244.4179695632732,240.31917801774887,,235.62935175871112,228.5204458974977,,229.95988035888493,,247.11322495623912,,
16,2001-01-03 22:05:00+00:00,258.22012295844405,266.80937732745537,255.5594338423672,258.9068565259425,252.5315661675314,,256.0558949572315,255.26531970464004,,268.7735592401796,276.9890186016516
17,2001-02-20 22:05:00+00:00,287.35672418689825,285.9001323255039,274.21058496173447,278.88328662418337,273.72787864234147,277.4841821832353,,281.201409601677,,289.2012925193439,
18,2001-02-27 22:11:06+00:00,275.9707088784476,275.058197601873,,266.6442574907308,262.8938733491557,266.40980797077833,263.4916343941952,271.9365213391844,,,
19,2001-04-09 22:04:41+00:00,266.3836951903058,272.7929254678539,263.32304915346515,263.13288257988194,260.098406028268,254.683074780467,255.410199665514,264.7142433808545,,261.9200939605395,
20,2001-06-03 22:10:28+00:00,,,,,,,,,,,
21,2001-06-28 22:03:56+00:00,261.75328008392586,266.2803531765862,254.40085574236377,259.0465051782809,248.44325013250148,,,,,,263.28052011821995
22,2001-07-14 22:03:57+00:00,275.3729790651587,278.27693871922685,264.5018276499318,,267.8467900182583,255.98541407153667,258.98145659041796,258.6246204597379,,271.72691554888934,
23,2001-08-15 22:03:26+00:00,238.57808408703494,245.63368327479355,243.37259478016202,239.8139799788018,246.28856748814715,245.6333550225903,251.32543870299017,249.1401317146593,,,
24,2001-10-02 22:02:52+00:00,223.13661525837924,240.33732234588214,241.7503893846329,241.0012718256693,230.3905869788138,233.457550197518,235.7477587229348,240.5029986641434,242.00937320705515,245.59101450236574,
25,2001-11-03 22:02:58+00:00,271.945339510653,282.6139461614689,272.4432954708635,261.4295618938499,265.6925461121598,278.5581088367822,,280.3703623292001,,269.1603870710217,268.58377090668097
26,2001-11-19 22:03:08+00:00,255.97719799361647,268.86173498148776,257.9677845462892,,260.7419808506833,255.74078591846663,,257.6721878662935,,258.1849722137964,263.45266990427154
27,2002-02-23 22:03:31+00:00,241.99296727207917,259.4118658155875,244.27588265993725,255.48083057958158,245.02035631395322,243.37570096085364,246.6575297429035,248.16443314360404,,258.97979994493204,
28,2002-03-11 22:03:31+00:00,271.2401070534385,264.9876915297832,264.96181143411405,273.20618471461137,,260.2312921988697,,268.7635660877337,,274.14898222316987,274.10311768570114
29,2002-04-12 22:03:25+00:00,286.0886791555664,297.53197023723516,289.82976809793973,,293.151815371102,284.6564732241515,274.17342318010924,284.3509675571542,,280.09403740056945,288.52318286978465
30,2002-05-14 22:03:19+00:00,265.79452534290186,267.02362914397946,250.53117657698897,265.659687104137,256.1531678547069,258.3999317531534,254.0065627161813,262.24268454676746,,261.5762243297051,268.1948091314209
31,2002-06-15 22:03:07+00:00,248.33444798696152,256.41229883725714,246.16030169038385,241.6852426831241,246.8641064218405,246.25244924286028,249.16013638822218,252.30864473063477,251.37601470044103,255.06143432860532,
32,2002-06-22 22:09:15+00:00,,,,,,,,,,,
33,2002-08-18 22:02:45+00:00,,241.36323159326017,241.6166035564979,233.70440709751836,250.4147026084847,242.56919043954528,246.30464372557634,243.54547869782945,,243.77951186522486,
34,2002-09-26 22:08:32+00:00,,,,,,,,,,,
35,2002-12-24 22:02:57+00:00,234.80268009649785,253.80461771422696,245.20696143944596,250.27674981031802,243.64986208975216,240.9672294735213,242.78554958533195,,,244.3424922288666,265.53378404162623
36,2003-03-14 22:03:20+00:00,233.82429875412254,245.670769796171,257.65755023266325,239.00671290285973,240.46830711019166,,228.61754547605784,227.0035020588965,218.5581630845379,,
37,2003-08-13 21:51:32+00:00,257.1780699273877,239.53043907715923,251.86266235347307,,262.94787393478987,250.3645175384678,,253.99470512419734,,266.303162702779,
38,2003-08-29 21:51:49+00:00,230.7536914456381,238.17233612064726,,,250.6591394865516,248.88284925665346,246.72995989358682,248.46016437551734,238.6374885675834,244.75674313961454,260.8682261369163
39,2003-09-30 21:52:18+00:00,230.52660014276864,228.28805453582484,,235.11850277860407,,,229.8177000563834,,,,
40,2003-10-07 21:58:35+00:00,242.39904118607774,248.29116218278133,252.88057164698873,,,,,277.511173026649,,,
41,2003-10-24 22:02:58+00:00,267.4405317159332,289.41443835216853,,274.470508179882,267.13483993922796,,,276.05408214392287,,264.5142433992371,
42,2003-11-17 21:52:57+00:00,274.603820712382,276.7952833388397,269.7291840630802,271.4611270561511,269.4300529305102,260.71155811643393,,261.7322315581888,,280.2824535514394,
43,2003-12-10 21:59:17+00:00,,,,,,,,,,,
44,2003-12-11 22:03:21+00:00,267.9904437704018,271.5586743754311,265.83136506449426,267.8207252334616,260.3747012126319,257.83544671020854,256.3244386617216,261.29279322525576,,272.11115150561756,
45,2003-12-26 21:59:30+00:00,,,,,,,,,,,
46,2004-01-12 22:03:31+00:00,262.1512794887481,262.4054982821238,259.7381782094743,260.27596871154276,258.2735298131321,261.891494551716,,269.72199559102876,,274.43001914609795,
