,dates,jap0109-0000,jap0109-0001,jap0109-0002,jap0109-0003,jap0109-0004,jap0109-0005,jap0109-0006,jap0109-0007,jap0109-0008,jap0109-0009,jap0109-0010,jap0109-0011,jap0109-0012
0,1984-04-26 00:41:47+00:00,226.66861168534615,,251.57786736503584,262.5133342569058,262.49150388690754,,,259.14738485019666,267.8177756005743,,255.39758272735023,237.59060110685562,220.60483162816735
1,1984-08-16 00:44:25+00:00,220.36033937997712,,268.53347628926315,,262.40797589995486,284.3523133186786,,,285.90752118599454,283.8612255073587,274.0888074574628,,
2,1984-09-17 00:44:44+00:00,228.3856807072644,,,,,270.2043544125712,255.50269498846154,257.9111681070086,,,250.84926150964608,,199.68323972774868
3,1985-05-15 00:44:44+00:00,217.73982052322478,,246.82656613790843,252.01230749721202,246.84150062745599,240.46564045679062,263.0813629871565,283.86865707285443,292.79214049214124,284.9451404225873,,249.01759821992013,228.8957848593743
4,1985-05-31 00:44:45+00:00,220.68099925312836,,265.62849411226847,,259.20042358643695,270.3339489819213,,285.00496473989864,,270.3673071906767,263.26626390379874,245.2734467633948,221.19056393929364
5,1985-06-16 00:44:43+00:00,229.60232719330247,,280.3167217411277,275.39446298563905,,279.42513339165794,,,288.1972080230206,290.9360836388262,266.0323326075045,257.99431202315475,242.0484062212936
6,1985-07-02 00:44:39+00:00,,,,202.73108305715388,,,254.6341343023231,262.9567105751895,,271.23008343505234,,,
7,1985-08-19 00:44:15+00:00,228.40943797802086,250.99622668187635,269.4394163020819,,256.4673975014204,286.1176498796533,288.80707250981334,,,272.2739399817081,254.8581612639649,237.3717012157748,230.08513626841966
8,1986-09-23 00:34:56+00:00,205.6386279657314,224.4132982915753,265.6135645781734,234.7133695625999,238.06910789460832,261.7627438355213,253.0525819641604,254.27220606254912,,,251.93095426635642,225.60688380260044,
9,1986-11-10 00:33:17+00:00,217.56608484285616,,,,,232.95682870154548,243.73294334636032,253.53885273206123,,,,,
10,1986-11-26 00:32:52+00:00,,,,,,,,,,,,,
11,1987-04-03 00:37:09+00:00,215.28029637085956,,249.70854554240498,250.1385536743962,218.53064164138272,205.50003046320705,259.0006456695184,258.7945324712712,260.1948402515441,,246.11275684047868,223.98259646720848,209.12131234526632
12,1987-05-05 00:38:10+00:00,214.6135608936672,,254.521148270085,258.32698999625273,265.23691368873364,,280.15549559415837,,,270.68053217242306,257.0681230320933,244.99714129300347,231.88685011511518
13,1987-05-21 00:38:35+00:00,223.53398393196625,,266.11365062949216,275.2066407128532,,,275.5725388150017,,269.83696469640466,,250.87878902382812,234.08032062886895,234.19979956585632
14,1987-06-06 00:38:59+00:00,189.83821225278155,203.5234102671108,201.11139017222655,208.9467900595124,,188.65812892073203,219.17591585553282,207.7597966656033,204.8717521572981,211.03661762217232,213.47855518163755,190.36178077253516,191.2826685339274
15,1987-06-22 00:39:20+00:00,,,,,,,,,,,,,
16,1988-12-01 00:45:12+00:00,193.06239908169746,,226.78994427573608,215.79798285767987,225.32304777344444,215.1689517447305,209.50236158900458,230.11819249060358,232.34659267481803,227.63977765977413,,,
17,1989-01-18 00:44:40+00:00,,,,,,,,,,,,,
