,dates,chi0111-0000,chi0111-0001,chi0111-0002,chi0111-0003,chi0111-0004,chi0111-0005,chi0111-0006,chi0111-0007,chi0111-0008,chi0111-0009,chi0111-0010,chi0111-0011,chi0111-0012,chi0111-0013,chi0111-0014
0,1984-07-15 14:11:57+00:00,173.76430415001946,165.86815780570853,155.03973077705945,159.93440888857873,170.17962392969466,176.40961048556898,175.786321759922,179.96782070626261,167.78295140530972,169.5277251921638,171.57970974808077,176.73369522323713,170.83594693230245,162.4017451771103,163.86454858069033
1,1985-03-05 14:07:29+00:00,158.59717984379938,157.87821119536818,151.27655214819112,155.70567768557203,153.35523646471032,164.36037478690008,160.17824698977435,156.54655616220816,150.0600062238609,153.15336611515875,164.99604078949125,152.32782893125477,164.83097872639811,158.2735345834346,174.04692532759805
2,1985-03-28 14:13:37+00:00,163.53247668170144,132.51194280764523,,,,131.32391102475802,167.61877042743265,178.3703794091467,160.0659718250826,166.05874611803705,164.55317654896353,172.68455258443475,164.75618666822777,152.13067337745224,
3,1986-02-04 14:04:00+00:00,164.97394502429287,152.4328133166428,144.01665540519912,147.15460970116388,144.00202715104635,159.67824403204256,161.39657354626047,159.62037844352417,150.67389040597513,150.91542398181917,160.38753648006053,153.33540079599913,152.5181069335561,135.3080385786041,
4,1986-07-30 13:59:17+00:00,173.2098347026596,150.03097830032686,146.27260114725462,149.62547200282143,159.70320852230574,169.12900634069877,167.9712373574307,167.9320670409281,136.93860812451928,141.18828220370276,152.9615506021476,149.28727666086567,138.91759747908512,153.1869940297331,156.6971488719046
5,1986-09-07 14:04:01+00:00,159.4701375161694,154.9058145702552,146.91968299269968,152.93754603378034,177.00031028041064,186.09241722225002,169.6777489032811,165.8882159640131,157.68318499127244,156.80517287938255,162.90056266331834,165.3552310410642,166.15782121527945,159.92714580597874,256.6837687879005
6,1986-09-16 13:57:34+00:00,172.0672441865062,162.3010724534165,157.04933534165292,157.12857149606822,156.7486485942155,168.5647698200154,165.83462500589707,165.20284081791758,157.01284681395063,160.92336458465562,175.55206506858752,161.08242907498766,177.06473710037125,166.6188846652342,260.4682151127631
7,1986-11-10 14:01:53+00:00,151.8854057081458,142.16147296907525,135.04157382778752,141.1863699278609,146.19422859064193,160.58464519266704,156.2670668993597,150.73207400323045,146.54452513032066,144.48957296509357,156.66937192679316,139.13619340176345,158.96865215836036,176.20748525822853,275.6857260967519
8,1987-03-18 14:05:13+00:00,171.01656574896276,150.41028625591542,149.37434238274875,149.11467548416687,154.8142490055741,165.36003226761278,169.35618766365747,170.14804694570634,159.90234597097177,163.0308266990889,168.4317257233043,161.54015085231387,171.34029853383282,164.0667988594634,285.3235569472114
9,1987-11-06 14:04:57+00:00,163.27419835579192,156.439663585555,153.4921754976672,156.6105533769664,159.45685453609568,171.16561174920201,170.42956804131578,166.52532933097757,159.77457970112908,161.5969978245871,176.16250424654132,171.41529962350955,185.5268941185845,210.19945632323132,271.88167223828316
10,1987-11-22 14:05:16+00:00,170.3647278602686,166.34803185848824,159.30043768204848,156.28920946478402,163.51255014174114,175.5344693293551,176.16479500602406,173.43985794655708,164.51488890048876,165.40441902458363,178.20312354886198,180.9555884445577,181.23556936975982,220.19852247668015,250.79702036848056
11,1987-11-29 14:11:33+00:00,153.88616444282653,145.4015746179166,140.62859687874982,142.55015336615088,148.97897003480935,158.04903155717608,153.33034403367446,149.55240194919455,141.84177124067426,137.85412761804272,153.4824396103024,137.15036848042794,153.47222619586043,204.29800435178615,274.88689380814486
12,1988-01-25 14:06:19+00:00,160.94982543108748,143.73055824642762,139.75400318815647,141.25459015624227,144.9739281193116,158.73542466563694,158.6612613895972,153.90027990366104,148.24811372987756,146.16057383362042,160.01602611159598,146.8705860476978,161.37332951144955,153.40862999997123,279.10373469118076
13,1988-02-01 14:12:38+00:00,157.03821590029713,145.73492873701076,141.84184261444275,145.57623509533315,148.79927157518708,168.06135414905083,168.18838578073203,166.3018097040275,159.1172545310142,158.12033447916596,164.70047586216455,156.9403117216176,163.5100805935811,160.78065549803648,296.5104849429636
14,1988-02-17 14:12:53+00:00,169.03748740892567,151.3052078159822,156.2157073627391,156.75119603150188,160.32858289197534,174.28909490517273,174.04060977843375,167.7383127642257,156.69122567416358,158.08149482753092,166.56817051094905,158.6767021731156,173.2404188349799,158.04669986865358,284.1415239036993
15,1988-02-26 14:06:49+00:00,162.74583702055475,149.53512941766314,149.92960400800203,154.76666365002842,162.32934076662104,170.09309189142738,166.8654817824886,162.521098625599,153.44127858081146,151.13371809330354,164.62901287033523,145.35833850489783,168.27731201924624,149.68883002869063,277.552820187739
16,1988-03-04 14:13:03+00:00,161.92319973334463,154.90336849023865,158.5931270150039,160.90260403173752,163.8737773735087,173.3154538760975,168.97700048209697,166.0443490282627,158.97476733913737,163.5309537296178,167.12600283284993,157.71092050961374,167.57451928552177,158.43785464237195,284.17476348503516
17,1988-04-14 14:07:09+00:00,164.6330137826154,150.477283382805,151.0728970492824,154.02072401865865,166.51231142301495,175.18450751849238,171.20726903133763,169.93298568719067,158.57150603565526,160.9056104734281,166.10133792291492,170.537239165007,173.3168927207237,152.7042801048139,252.3397569740371
18,1988-04-21 14:13:23+00:00,163.26127115096935,154.38776367060257,146.78469653382615,146.521540959709,154.2467451816108,163.72794592938334,164.78692408168158,162.22241581033387,150.48427945219467,154.8343502110784,147.90770567590405,155.87670390915667,165.36830542077647,154.99482906852774,159.72054360176082
19,1988-04-30 14:07:16+00:00,171.34421090000836,166.1303430851455,148.36164027333913,152.46623633776278,161.1995286606432,171.23718188644168,171.35259751646004,167.79028134269618,159.49686006631393,163.55989196305518,172.21925331480344,157.17654246598536,180.4717698354511,167.34407933241616,169.19725492381326
20,1988-05-23 14:13:41+00:00,168.46816757167772,159.15665405979777,158.55846675732843,160.48043967916803,170.5891700861351,174.14740546768306,172.3116964579962,175.50603609590186,169.62323524159044,164.05940268177997,162.38403838970024,,190.55580320015267,140.72723257221713,161.33034217214572
21,1988-06-17 14:07:39+00:00,176.27484212196657,158.1187881117821,154.2569969612991,153.92310368364588,161.59221342705763,168.71501210944578,168.63052656357397,170.4870607524349,154.50029669833788,156.55998485606574,164.44043561863475,159.55425565855163,168.8093440685661,159.04427428751575,168.72029738339887
22,1988-06-24 14:13:51+00:00,173.77363981987637,149.62116470140433,148.24029491275058,152.65939774682545,165.99526668097357,171.52631019858956,165.62345018489452,171.23527710863885,154.8907184544112,155.6286103784868,156.68865040205287,145.56977306030416,156.02839500653752,144.41978888975362,157.9159511419907
23,1988-08-20 14:07:48+00:00,162.16476305286378,156.01724887407337,149.05026025206914,149.31735688946537,157.69978207709133,171.72610858949767,170.61628672615595,167.26796795548975,151.86501149992122,157.89313999183128,160.2891142817663,151.96178281885375,168.62148016974317,149.58365292207628,264.36864114559836
24,1988-09-21 14:07:46+00:00,169.15620110491375,152.66500255431134,153.29953556210043,151.23133925192442,162.12075200165685,165.56088595642998,166.0669533165854,162.67590101779675,150.47592580858066,154.43084341906902,167.63806716625683,152.5353719883192,176.50204288224603,182.15178163898688,269.02177524414986
25,1988-11-08 14:07:39+00:00,168.4054255475229,155.80147929781864,152.30512716278176,155.5342569690918,162.82873578237516,168.6349472270278,164.5488829070975,160.24312147685467,155.05568284102637,154.88740181201516,169.28182711939044,179.429960040413,201.93308033990894,224.57743320738265,284.1352548639237
26,1988-11-15 14:13:49+00:00,166.54319695309877,154.64630377385654,149.47062434127204,147.25401184203983,152.1110630851206,167.83685704859985,165.396472865906,159.75122963449044,153.99711722894517,148.50200944943774,160.71950334700426,,,218.05632639080034,292.3636778199218
