,dates,chi0028-0000,chi0028-0001,chi0028-0002,chi0028-0003
0,1985-03-28 14:12:49+00:00,180.1762422203181,178.10936879888834,176.71843032826465,178.95067677682715
1,1986-10-09 14:02:13+00:00,193.51900081686557,189.53254554390222,182.28954133258546,190.7903260846065
2,1986-10-25 14:01:41+00:00,191.09915702187695,194.17782484262648,182.18432335834714,177.4198221187405
3,1986-11-26 14:00:41+00:00,195.38074506550274,195.6054273643465,188.5970424169431,181.27778624757855
4,1986-12-28 14:01:38+00:00,198.654241568111,186.4739995057155,181.5612447294198,186.38259521696833
5,1987-01-29 14:02:34+00:00,190.6189060549232,189.89420072424537,180.9808855800043,181.3859564022881
6,1987-03-18 14:04:25+00:00,199.55149897264423,199.09644243224042,200.1037438567645,192.6457473946027
7,1987-11-29 14:10:45+00:00,192.35245882028826,189.2391333857372,187.68591121856556,182.30277692974778
8,1987-12-31 14:11:15+00:00,188.4125437957213,194.0256719233479,193.60528425999624,181.69170030515573
9,1988-02-01 14:11:50+00:00,198.73753596020705,209.4593157444978,193.73929418677722,203.2051158642337
10,1988-02-17 14:12:05+00:00,200.0596338526259,208.80543046502925,189.78177296827658,189.54361141565363
11,1988-03-04 14:12:15+00:00,206.86251954295918,196.843901095794,211.53546366154913,190.40901021661477
12,1988-10-14 14:13:00+00:00,188.7374868316145,177.84449226291224,196.80739575522605,183.7351417097761
13,1988-12-01 14:13:00+00:00,172.81203945611276,170.61166946714013,181.38445936513656,181.0281785345384
14,1988-12-17 14:12:47+00:00,183.32218549583214,183.11488575343844,188.38167389723796,192.96104663339702
15,1989-03-23 14:11:21+00:00,180.23750173734692,188.36875493993372,191.32116006656804,192.46096169756444
16,1989-04-24 14:11:18+00:00,,175.40349014015513,174.56943411001546,
17,1989-09-15 14:08:15+00:00,187.14198944901818,194.27971874669785,183.42564938901853,172.05440493543185
18,1989-12-04 14:06:13+00:00,179.40046299996243,171.11014435759247,196.40017670132113,201.38022539605703
19,1989-12-20 14:05:45+00:00,190.86449471419806,196.34885774459747,193.04584532707904,199.5143206558924
20,1990-01-21 14:04:45+00:00,183.33898717960724,181.2102766182189,191.63711239830732,193.65870546422357
21,1990-02-22 14:03:42+00:00,208.19352211524244,185.70179718375053,206.20590801729645,212.39710222103727
22,1990-03-10 14:03:08+00:00,185.45567759398403,200.75210279281873,185.83530646121346,193.81144975817605
