,dates,nzd0147-0000,nzd0147-0001,nzd0147-0002,nzd0147-0003,nzd0147-0004,nzd0147-0005,nzd0147-0006,nzd0147-0007,nzd0147-0008,nzd0147-0009,nzd0147-0010,nzd0147-0011,nzd0147-0012,nzd0147-0013,nzd0147-0014
0,1999-08-19 21:58:52+00:00,211.52513876607668,197.5467665644334,204.56735652132005,,200.8337787883639,199.40259273848795,,215.48033072141382,213.12390148504156,209.65039997267743,201.50635559947256,197.12292132188668,194.8103548254945,192.92137648949685,190.51937411906096
1,1999-08-26 22:04:44+00:00,214.94694800338027,203.91357940580244,212.70388781804704,,208.88906513778016,210.82464805427637,,224.80931721578955,224.80404785327104,220.540218204968,212.18656644646424,212.6378348435214,206.30591140020985,205.17714734959907,208.69337423702976
2,1999-09-20 21:58:56+00:00,225.7792957769598,196.63910417478385,204.6691788183491,,196.45385151661236,192.56279323144346,,210.0999260659981,211.68656131575972,205.76761556849223,194.36678256009426,189.08189257796772,182.42844543577726,174.96860082116393,174.69359039881465
3,1999-09-27 22:04:48+00:00,,204.91172084210993,205.8603805605023,,209.3921723467804,208.24239791875993,207.72493563747062,225.08503941339808,224.0399457789418,223.53662796245592,214.59480704190975,215.41746599728305,214.72716035944072,209.2270346022243,216.28488767053636
4,1999-11-14 22:04:42+00:00,,201.89248610402544,204.49122539304386,210.4351841659309,202.23397619705764,202.0880699377641,,220.85360611711846,219.90188309283,221.5204284449394,216.76706374412035,214.4969338891792,215.03632150339612,210.88078951072683,216.34338833298847
5,1999-12-25 21:58:52+00:00,,,,,176.9048872407449,181.50049549461934,191.32790557658075,200.03271775367412,192.64555796541993,206.562493273124,,191.94716698942736,189.86434701967747,,
6,2000-01-01 22:04:37+00:00,,,,227.54942260474766,214.41989590853223,202.8140618802095,,234.29838115353894,,234.50214926472148,219.27748537577517,217.17609267743086,202.09351456675225,201.16204190732233,207.35510871951325
7,2000-03-30 21:58:33+00:00,241.49943070038063,212.3872601950047,216.2547246525947,,212.80240946330642,209.55663132882523,218.3264900341036,222.88305289237198,226.5052673689562,,212.0381176204442,200.35124354299515,192.54715167627162,191.0034272391287,193.64570795961768
8,2000-05-24 22:03:46+00:00,223.3405412368774,210.13506804991707,215.7565104111239,,210.32670232039757,215.80204715077667,,231.0855018192931,233.1863853913594,229.669020167281,219.58897384970547,217.26686537511227,215.46552144659202,211.23210113859025,217.13241019684838
9,2000-07-11 22:03:17+00:00,218.52086039441798,211.02779911397698,216.52532405854257,,210.64289852425017,208.301300314032,214.93135138791118,225.91529155025867,228.21198525419587,226.49972640097326,214.81268235148443,218.02769144956815,220.6995231886353,207.75738936724662,
10,2000-07-20 21:56:59+00:00,,192.16454783034987,192.8163270850754,195.7707572186158,,202.50122269058562,,211.86596402961368,215.20381475875837,213.7059345190288,206.53775994198122,202.03506813996532,199.7849755009362,199.48728549021502,194.82160211643316
11,2000-08-12 22:02:54+00:00,220.9150604703236,203.95976378874445,200.93345267287447,,193.11266380791406,202.71794023200204,,211.73792014482865,212.57987310860582,215.3827914774128,204.15378834817028,197.8256891347322,193.50462765558987,183.73521230772664,193.54775649844652
12,2000-09-06 21:56:46+00:00,225.52670739277528,208.59786053549942,,,202.74540028904417,204.209864223831,,213.23161556352338,205.49002226166527,202.33223173590144,196.1854450931593,194.36403717781272,192.55984673815536,190.86915592371966,191.60732376588712
13,2000-09-13 22:02:26+00:00,,195.74512934575324,203.97234198191066,,194.20475255829464,197.9353474112668,,217.6144417605895,214.54434097067303,214.89434160335713,211.58393492329895,207.56611666624568,206.2503158952496,204.97734050344926,208.85361581466486
14,2000-10-15 22:01:56+00:00,,188.35086430522202,189.06419853824883,,182.49831475472752,192.95762364562407,,197.91957302362874,210.81315830573618,,204.25320036238753,,,,205.791098501464
15,2000-12-11 21:56:24+00:00,,193.98923371103803,197.99946969341494,,194.54532172277555,194.2733012242294,,212.55587006302576,212.94837254364228,211.20335772228663,207.64898145834718,201.19624748665544,200.1553383037454,197.26572963700946,196.51480706000973
16,2001-01-28 21:56:08+00:00,,196.82837175108565,202.20598060937482,,201.25951277256829,202.79261020299637,,223.07926152170137,224.28530521814406,221.1877939939373,230.8689767653332,233.85932049495852,,,
17,2001-03-17 21:56:16+00:00,219.26879372021773,210.19333679623333,,211.2913981496576,204.40445574072555,200.72923827647267,,216.15115835360572,214.53344052790308,213.00968913249716,203.73564268332643,194.93912747827332,195.093514616462,188.44612573588796,190.13760144318903
18,2001-03-24 22:01:59+00:00,221.21833920251603,212.41753775654612,215.37645220483597,,204.86264572311887,212.0743413879293,,229.00456275223317,230.8750554117442,226.415211423919,221.14561895928637,215.328142037982,216.52184945375404,210.9085127013336,214.07655703698913
19,2001-06-12 22:01:24+00:00,229.0151563350631,219.26650387192606,215.82994249681667,,204.33993908851147,206.05792803222403,,231.59028586909994,227.72820276764466,219.32182328476287,214.6966627465695,210.07827023523606,211.59822637755306,208.7387232825292,210.2791560120382
20,2001-06-28 22:01:09+00:00,226.57328574709143,212.55483184050135,223.57059915824811,215.78409083374956,210.56439108457204,206.17034804774616,,224.6386184125114,221.66787256629866,220.22138899627257,214.77334972408798,209.7814376928566,205.87459489916037,203.5465999979814,
21,2001-08-08 21:55:01+00:00,,206.43062402599932,211.60021908918716,,201.76559260582542,202.78669815251368,203.8521822695923,221.91268006710953,219.92399284197086,219.07152274309632,209.90956186157726,203.85515585339385,205.02871436733327,202.36716602069922,202.1692017760094
