,dates,nzd0336-0000,nzd0336-0001,nzd0336-0002,nzd0336-0003,nzd0336-0004,nzd0336-0005,nzd0336-0006,nzd0336-0007,nzd0336-0008
0,1999-08-17 22:12:02+00:00,189.69529795525239,,190.3757966495589,,152.56917344238323,148.8631844325749,114.05034118878521,119.62646741717238,128.96549412879918
1,1999-08-26 22:06:20+00:00,,,,,,,,,
2,1999-10-13 22:06:00+00:00,161.37226743729747,158.51284845140697,166.24896762144283,144.63061962346762,131.8603929463013,134.4655013031008,125.00504826512524,119.21033458486053,105.59826529662575
3,1999-11-21 22:12:00+00:00,145.8696758442798,151.42019204724443,152.54060470303602,142.35435498510623,120.95100650304742,113.32903224775933,101.57514505595758,109.13366082445333,105.01547756752943
4,2000-03-21 22:05:37+00:00,131.4310781426928,109.58785862460503,114.8141766574513,111.89293457530235,112.2708727970107,104.58958266880862,107.59035977785479,100.96083178515914,106.57179830656372
5,2000-04-13 22:11:30+00:00,164.0802852612983,120.55863607292528,160.16520210849936,,129.87298870298085,136.5643197180847,133.9741626683107,129.89067804516833,135.1408381456609
6,2000-08-12 22:04:05+00:00,,,,,,,,,
7,2000-08-19 22:10:13+00:00,,,,,,,,,
8,2000-09-13 22:04:02+00:00,145.99090397114242,140.7819922479655,130.6582290571754,122.39964098568008,113.05424892441297,99.38484545430997,93.37964860337485,82.21421250946375,
9,2000-11-07 22:09:29+00:00,163.26346154795357,163.65859451516155,164.67652074240232,152.1438393291461,131.542182827485,119.55528431236311,117.48831323063918,116.36554832862073,112.42369509646457
10,2000-11-23 22:09:30+00:00,142.7078904222396,142.70889484451362,145.85190250284904,137.79677077957274,117.32810236279872,111.54064555001331,105.99011412438836,117.27456488449562,112.40749188090933
11,2000-12-18 22:03:49+00:00,188.39892104724942,171.13119266197342,190.03366393249382,167.60190075448128,146.1269213718386,135.83274116845718,138.82757252953493,147.05513600921205,139.82321172762335
12,2001-01-03 22:03:24+00:00,188.20719869523077,172.87112420599829,175.68015832456516,166.55455492367184,151.82658768030572,137.95244714984673,133.74319826296895,136.2709639266006,132.60108402921406
13,2001-01-10 22:09:39+00:00,146.07167696012255,141.1581379880301,146.1977232772685,152.89595305867834,128.12470634073964,120.50077533272592,123.30578871375879,124.25487837296214,117.48524640858491
14,2001-01-19 22:03:31+00:00,157.4257513967027,138.3618794047103,166.86724942704748,159.70179177206404,129.08283412046464,132.19033357895864,133.3337077602074,127.16149177858641,130.98761233000062
15,2001-02-20 22:03:24+00:00,,124.51635957702199,136.49723049841634,144.6259815144533,106.26701587842331,120.66065953697101,125.52861223772474,119.91361362899862,118.2990309506604
16,2001-03-08 22:03:20+00:00,,101.10475677872893,,,,,,,114.166603774019
17,2001-03-15 22:09:27+00:00,167.46441584514452,159.53371961248138,178.75467267808258,171.50023788762823,131.0264879494859,134.4144319878744,131.252284844635,128.52621394577622,138.10294174150022
18,2001-03-31 22:09:19+00:00,188.09607938879827,175.31398224488524,190.80174108492616,185.70163926626222,157.53193625736088,154.5384087234737,152.901071151668,152.0802900122019,146.2993506175336
19,2001-04-16 22:09:18+00:00,,,,,,,,,
20,2001-05-02 22:09:15+00:00,159.84834411233663,148.9072004550498,160.79612647471242,155.56256032108772,141.5301054131208,143.60315496150403,145.49233531420722,144.8576738687424,144.0151729598929
21,2001-05-11 22:03:21+00:00,,,,,,,,,
22,2001-08-15 22:02:14+00:00,,,,,,,,,
23,2001-08-31 22:01:41+00:00,,,,,,,,,
24,2001-09-23 22:07:39+00:00,148.4372357418307,139.6264282085776,166.335351147884,171.10104221849554,134.42487818571897,130.99237718360547,127.5303291876207,131.6599351733354,127.112535412431
25,2001-10-02 22:01:40+00:00,,,,,,,,,
26,2001-11-03 22:01:46+00:00,148.78350001276303,144.79219423601774,144.6987479670713,138.289017969414,124.79839015985527,116.05319679973017,101.49811280352557,102.35886384798789,93.73992175101706
27,2001-12-21 22:01:41+00:00,183.91474879291394,165.68615526302855,179.21034942071958,169.85289884537892,145.67802166228498,134.12439615847617,125.01500884065373,125.39864088959726,130.64696463081918
28,2002-01-29 22:07:57+00:00,171.54544530947743,172.31626002601357,166.68602246035974,157.0834556028212,117.83584615846861,134.3469336646464,118.83748118218742,117.8396552509913,119.02930099361365
29,2002-02-07 22:01:54+00:00,200.82544433268959,162.28397227152752,164.80566493667058,157.9796592497856,128.85746630632121,131.81461286583104,109.50508557195653,118.71611161938328,113.7506307916656
30,2002-04-03 22:07:57+00:00,181.5984645649507,174.5778083707425,190.48388424345242,185.77967316897235,148.60597824998382,148.90048176728712,142.97144734005653,143.53765036625725,148.63925458476842
31,2002-08-02 22:01:13+00:00,,,,,,,,,
32,2002-08-18 22:01:09+00:00,,,,,,,,,
33,2002-10-05 22:00:43+00:00,140.33682335857432,,,,109.49016651863285,104.00524775990453,93.82979636131564,95.53383516587641,102.92572283976438
34,2002-11-13 22:07:06+00:00,185.9000041319186,179.12790462953194,173.41690176933903,167.5536044625998,151.70648466878018,144.21435670309637,133.37943656455676,138.76986386842012,141.8033343688603
35,2003-01-25 22:01:30+00:00,143.17686574434765,147.59991832054112,173.13037981554115,162.48281903447986,134.12137734982252,134.42769902707158,129.9445112608743,123.86274890736253,130.24544757368156
