,dates,mex0586-0000,mex0586-0001,mex0586-0002,mex0586-0003,mex0586-0004,mex0586-0005
0,1984-06-16 17:45:05+00:00,,185.67531877180494,187.27773294414288,188.92840195934193,183.14967743856303,188.89007887535715
1,1984-09-20 17:46:52+00:00,189.78710654944757,186.2150127639754,197.144610671033,193.6791614821312,186.3225860115524,191.29582613359435
2,1984-10-22 17:46:48+00:00,223.58306307025188,173.68326910461298,177.0492365998107,179.76223157250965,177.56869473435853,184.31550158986104
3,1984-11-23 17:46:39+00:00,,167.69425071474527,159.9363316293917,160.31360553748718,164.0938168541515,174.64187221975635
4,1984-12-09 17:46:47+00:00,,177.6720825961778,171.71821251123393,168.4734716709273,172.21402087468644,177.74778974599275
5,1985-03-31 17:47:08+00:00,240.46393319071132,176.87331682349372,181.99568252354908,184.1945851354218,182.37186690412724,180.72004330700295
6,1985-04-16 17:47:03+00:00,239.86921757824774,186.33331194826204,188.8023207025634,189.96524491778464,188.96320683888868,182.1958731698122
7,1985-07-21 17:46:39+00:00,238.71696432377598,190.6430143427182,195.88590816959194,196.10352777741073,194.44053511251926,201.26144557400445
8,1985-08-22 17:46:20+00:00,249.04578624409348,196.3337114482101,207.8199975509289,212.01899528511663,214.0610792560394,211.48134546133664
9,1985-10-09 17:45:47+00:00,236.89687603624284,212.39123690533145,218.4576888661771,216.47458403201563,204.6253264835734,210.6768684763662
10,1986-03-18 17:42:46+00:00,232.5891169477056,174.6551804824674,167.21307265381122,151.74922962985346,157.47063389423946,168.45469769197913
11,1986-04-03 17:42:27+00:00,228.92736643523466,166.8183317775263,168.18015543828193,167.0884319742897,158.39016438517555,168.205478274663
12,1986-04-19 17:42:05+00:00,246.02365077687492,172.7900965537614,179.34784182001056,175.53969568202382,171.7666883227072,186.31357540130128
13,1986-05-05 17:41:41+00:00,225.7119793940697,167.6226837361962,179.5284407412619,178.71673808628722,176.31682543770086,185.8807457440924
14,1986-05-21 17:41:15+00:00,,151.59461812546485,172.08352850260368,172.02516135197953,172.66860123536532,181.6741525849596
15,1986-06-06 17:40:47+00:00,260.05797384313666,175.13211184455344,188.4516761260588,193.87555856068005,195.69340476095758,199.5242350951881
16,1986-07-24 17:39:11+00:00,190.05298142155291,167.99356232145743,181.58529855483812,189.31582965378948,195.1457861783077,198.78383699988686
17,1986-08-25 17:38:01+00:00,199.79541896423888,185.01845758554867,196.99458300725024,198.2211212461769,199.00521419965702,203.078526871821
18,1986-09-10 17:37:27+00:00,228.12303487878756,191.7230560624871,197.13645761098633,198.72710382783538,192.33060064878686,198.70180280874476
19,1986-09-26 17:36:57+00:00,245.67394337751617,195.82352417037762,197.7828146416008,206.2481359063729,202.26157738593068,203.09017043935802
20,1986-10-12 17:36:26+00:00,220.95601650351892,191.21561924326465,196.36177729551386,191.1376862136381,193.12358965772702,193.10609593403848
21,1986-11-13 17:35:17+00:00,256.46331864765637,194.86987393742888,206.233429330112,199.20312243893554,195.9384372583922,201.6429714816487
22,1987-01-16 17:36:31+00:00,,178.0129445290269,181.92959130949495,177.52256318961025,162.6325097236352,175.41142346345973
23,1987-02-01 17:37:01+00:00,,174.8175938757409,185.17693815402734,189.8835518922228,168.81616643179075,181.8796007150732
24,1987-02-17 17:37:39+00:00,,177.6428888385044,191.6048958196896,192.65488437440976,184.9876875833395,181.12966495078317
25,1987-04-22 17:39:56+00:00,242.4792963663832,194.73201673068462,208.6253575335806,199.9950554656096,191.73972061143417,197.04609397677066
26,1987-07-11 17:41:52+00:00,243.98822280177893,201.82779072793213,204.5294815519179,207.75120844202095,210.2694750210802,204.03723733821326
27,1987-08-12 17:42:44+00:00,,212.2685276546359,222.09632819571726,207.50435563020648,216.83902933264432,213.11488941342577
28,1987-08-28 17:43:11+00:00,248.1863572155491,218.76188138277854,221.37473981643467,222.0449553717155,222.05473006319093,218.01927248478333
29,1987-09-13 17:43:34+00:00,263.5372423436716,220.59809878253836,225.34388238103665,222.30716062200236,214.98995090699444,212.88856067359262
30,1988-03-23 17:46:46+00:00,212.75879032434216,156.05867487224563,165.8731499230716,177.8648632760953,172.8330975579271,177.29050092251475
31,1988-04-24 17:46:56+00:00,227.7360224761388,161.75274530638686,174.33562234103977,173.39102070306146,185.20186821519457,189.85542017965216
32,1988-05-10 17:47:06+00:00,241.89046438578052,166.9581612932548,173.30089606666485,175.64269896782488,185.20940775737432,188.4550470883322
33,1988-06-11 17:47:18+00:00,244.549304823934,172.88163800737087,165.41401016435694,159.99133222392385,182.09191158810845,183.18229404726236
34,1988-07-13 17:47:28+00:00,226.86751650273956,176.70860908511767,181.7763756189428,177.64579928494535,190.35964094764458,188.26177550371384
35,1988-08-14 17:47:29+00:00,231.26794849595402,178.2603103975142,181.24336029637993,185.79931916069714,187.83012175927806,186.66853915188506
36,1988-09-15 17:47:29+00:00,253.81662941715817,189.07924301881252,198.05045094550078,198.22919716798611,195.40893333924737,195.93207444659168
37,1989-04-27 17:45:33+00:00,237.59841538690515,196.23836502799193,208.50071324931506,211.01290789958722,211.48425868049512,212.91172753590092
38,1989-05-29 17:45:05+00:00,227.79208704903948,186.52703529048415,194.13345653146635,199.85610526081592,203.6457733230214,209.27347576975643
39,1989-06-30 17:44:27+00:00,240.72114043998047,194.04977423749767,203.97265035055136,210.4592465266095,209.2535113580501,208.7690724517652
40,1989-07-16 17:44:06+00:00,198.76082620261744,197.77619359149892,204.7595020529864,200.18338385660834,200.54501931013218,205.5278023302018
41,1989-08-01 17:43:47+00:00,228.0390637730569,199.22990461686132,206.59593922424398,206.49829675283766,209.95898931478638,207.72141023594725
42,1989-08-17 17:43:22+00:00,202.7157654323172,200.23302275904138,205.2858884603754,207.83622524914597,209.59818161059195,214.61129711655298
43,1989-09-02 17:43:05+00:00,194.27224830529357,204.51216885877454,215.74788020327009,212.10872478949287,207.95386322419463,210.24098073247706
44,1989-09-18 17:42:32+00:00,,216.05131538384228,223.7757452708671,225.8082732507765,227.26497018938977,230.0985490184733
45,1990-04-14 17:36:59+00:00,,200.38874027716483,219.04757895794077,219.27006181172473,213.86199075856257,210.94580507034203
46,1990-06-01 17:36:56+00:00,197.0392512933355,189.85019355913715,201.33538926297814,211.1070127937525,215.07621160014605,220.88244993950676
47,1990-07-03 17:36:54+00:00,224.0793927142175,200.4931863540942,208.92977561817685,214.36486507271823,220.0976771356658,228.0369424153979
48,1990-08-20 17:36:42+00:00,256.05769278309066,211.92094833513775,222.86364146127545,225.58158422024036,221.09054501030747,225.7213661704073
