,dates,jap0199-0000,jap0199-0001,jap0199-0002
0,1984-07-31 00:45:29+00:00,203.27344684615107,155.13510520741434,153.42879237693796
1,1984-08-16 00:46:00+00:00,206.0588346248919,149.84563140023147,153.9752037000663
2,1984-09-10 00:40:08+00:00,207.1490382614067,161.53283158118742,162.28208935524552
3,1984-11-04 00:45:46+00:00,244.74487337778015,168.20353759721695,168.9728126323977
4,1985-01-07 00:46:30+00:00,232.88742331781845,175.1712196597589,166.87143087945967
5,1985-07-27 00:39:53+00:00,224.0067328295251,153.73190746156268,151.51982726078376
6,1985-08-12 00:39:44+00:00,203.86969346555588,161.81655108701688,164.33148092942648
7,1985-08-28 00:39:33+00:00,,,
8,1985-09-04 00:45:15+00:00,208.62065268174203,154.8433643137777,153.8192283188717
9,1985-12-09 00:43:54+00:00,242.71976694270043,165.1160862716623,158.52430563176966
10,1986-01-10 00:43:42+00:00,243.3701764357669,161.60212681121456,157.79327861679695
11,1986-04-09 00:35:37+00:00,233.30212083003113,172.17411591147106,177.98295711706058
12,1986-04-16 00:41:38+00:00,211.09508075443262,152.48383516998834,155.8115005565988
13,1986-05-27 00:34:23+00:00,228.96501603457637,162.25662507337574,164.2560506225642
14,1986-07-30 00:32:17+00:00,224.39037789778638,165.03524180663294,162.8689737704145
15,1986-10-09 00:36:01+00:00,222.9845871950999,146.57214738155005,142.71722284668462
16,1986-12-12 00:34:30+00:00,231.20106382095219,166.36521885346397,159.33571904497182
17,1987-02-14 00:36:58+00:00,228.49938096363434,161.90785061969575,155.224187522029
18,1987-03-02 00:37:11+00:00,209.75238219385503,160.45240739526835,162.37701424428622
19,1987-04-19 00:39:16+00:00,207.81958869190828,157.76364623589836,161.06548073241552
20,1987-05-05 00:39:45+00:00,207.5901383260555,151.4258517359104,154.92742439277666
21,1987-05-21 00:40:11+00:00,207.5287410727435,156.3445673929039,160.10742400455564
22,1987-07-24 00:41:10+00:00,204.10758810417983,158.34416926916202,163.4544317197301
23,1987-08-09 00:41:41+00:00,204.05813333454358,164.9779660435609,170.39959202744427
24,1988-04-05 00:46:18+00:00,208.510305072324,151.31213020204297,159.36771121821374
25,1988-06-17 00:40:37+00:00,225.73620953066785,168.68805398123033,168.5153219870566
26,1988-11-08 00:40:39+00:00,245.4119373301774,171.28714049351117,166.4183262556216
27,1988-11-15 00:46:49+00:00,231.46887117844395,160.8929508823279,143.54263543717585
28,1988-12-01 00:46:24+00:00,224.38610952673753,154.84748518435973,152.73305878894632
29,1988-12-17 00:46:33+00:00,226.2476727657379,162.5052613301795,159.27571748076238
30,1989-01-18 00:45:52+00:00,229.30207435979202,160.68714975602995,159.16400944409753
31,1989-03-23 00:45:09+00:00,,167.01418701686288,169.56688262852128
32,1989-08-30 00:42:37+00:00,207.71245127955967,159.75764967071603,166.96519618779976
33,1989-10-26 00:34:47+00:00,229.5712289404275,163.13626357954854,161.58834873375366
34,1989-11-02 00:40:32+00:00,225.2172468362126,152.79092843871476,148.48800727037678
35,1989-11-18 00:39:55+00:00,206.09575048144902,146.73050749344503,141.73807159950604
36,1989-12-13 00:33:34+00:00,245.449568299534,168.13297308527785,164.51334425462244
37,1989-12-20 00:39:08+00:00,243.776015326626,,
38,1990-01-05 00:38:33+00:00,244.72127019057928,166.39287171787083,164.98019547127728
39,1990-01-30 00:32:04+00:00,231.42548655255843,163.88185794536327,153.70467612992516
40,1990-03-26 00:36:02+00:00,189.33228018400973,148.36208604007277,156.1487714827277
41,1990-04-11 00:36:23+00:00,204.48377142031887,158.65680683162964,166.9678876754451
42,1990-09-11 00:29:53+00:00,229.66295961766485,157.07051893648773,157.35560638134558
43,1990-10-29 00:29:31+00:00,230.85426508288919,165.55564249898381,165.46486226626726
44,1990-11-05 00:35:16+00:00,207.10198422466394,151.7090122590259,141.7977639088511
45,1990-11-14 00:29:32+00:00,229.4471536481541,165.22214904106355,162.4774955287387
