,dates,jap0199-0000,jap0199-0001,jap0199-0002
0,1984-07-31 00:45:29+00:00,198.66949753156433,150.9373867147029,148.3315627786455
1,1984-08-16 00:46:00+00:00,205.14162921029603,149.00935587515878,152.95972627676372
2,1984-09-10 00:40:08+00:00,199.60098596469112,154.6507838988879,153.92531716959613
3,1984-11-04 00:45:46+00:00,242.45428859086493,166.1150632326766,166.4368080468844
4,1985-01-07 00:46:30+00:00,233.97692059402831,176.16458482336202,168.077660006692
5,1985-07-27 00:39:53+00:00,221.4943097851321,151.44116880343964,148.7382160330629
6,1985-08-12 00:39:44+00:00,199.0505713829516,157.42264565876002,158.99602433797173
7,1985-08-28 00:39:33+00:00,,,
8,1985-09-04 00:45:15+00:00,208.86446254155916,155.0656615389051,154.08916066366925
9,1985-12-09 00:43:54+00:00,243.07571444651643,165.44062664278866,158.91839036813738
10,1986-01-10 00:43:42+00:00,245.0863083284206,163.1668353015753,159.6932817836636
11,1986-04-09 00:35:37+00:00,227.17330859343008,166.58608122515835,171.197486426538
12,1986-04-16 00:41:38+00:00,212.32127045129124,153.60183165830063,157.16906772097798
13,1986-05-27 00:34:23+00:00,225.1643459114269,158.79130819638652,160.048165843363
14,1986-07-30 00:32:17+00:00,223.55847082086277,164.27673829532026,161.94793379239195
15,1986-10-09 00:36:01+00:00,225.8573929530515,149.19147027850593,145.89782922155962
16,1986-12-12 00:34:30+00:00,232.4434379096707,167.49797169906026,160.71120464319588
17,1987-02-14 00:36:58+00:00,227.81698828718052,161.28566906175257,154.46868134452657
18,1987-03-02 00:37:11+00:00,207.5389521002918,158.4342799570195,159.92643092641262
19,1987-04-19 00:39:16+00:00,207.9564059801194,157.8883914104438,161.2169570157921
20,1987-05-05 00:39:45+00:00,209.10494623670874,152.80700012503544,156.60453315099988
21,1987-05-21 00:40:11+00:00,209.67427722137694,158.30079152842265,162.48283902625695
22,1987-07-24 00:41:10+00:00,195.0262369443056,150.06411379986494,153.40007864986936
23,1987-08-09 00:41:41+00:00,192.48933950446175,154.42994813966277,157.59128457271083
24,1988-04-05 00:46:18+00:00,203.18611238770154,146.4577192248872,153.47306931738174
25,1988-06-17 00:40:37+00:00,220.15509899139263,163.59939437189115,162.33623531857333
26,1988-11-08 00:40:39+00:00,243.2659357788866,169.33049202027544,164.04239596669248
27,1988-11-15 00:46:49+00:00,234.9513125712562,164.06811803459792,147.39819555064656
28,1988-12-01 00:46:24+00:00,227.47255710530982,157.66159915305798,156.1501971795085
29,1988-12-17 00:46:33+00:00,230.34344784729652,166.2396444927771,163.81032560677374
30,1989-01-18 00:45:52+00:00,233.2758256102769,164.31027589617796,163.56351975713437
31,1989-03-23 00:45:09+00:00,,162.08266665824058,163.57860790733707
32,1989-08-30 00:42:37+00:00,199.01338551703148,151.82614853429328,157.3340876650007
33,1989-10-26 00:34:47+00:00,226.4638205069285,160.30303824312298,158.1480036823798
34,1989-11-02 00:40:32+00:00,226.83235346657685,154.26352566051744,150.2761610397086
35,1989-11-18 00:39:55+00:00,209.41216886225538,149.75430072300378,145.4098205211131
36,1989-12-13 00:33:34+00:00,247.14879723155826,169.68227005271174,166.39463342936358
37,1989-12-20 00:39:08+00:00,247.80965620319066,,
38,1990-01-05 00:38:33+00:00,249.73464819153327,170.9638928363877,170.53072111519063
39,1990-01-30 00:32:04+00:00,232.90652992202294,165.2322210175221,155.34440271754661
40,1990-03-26 00:36:02+00:00,183.58305300325333,143.12014361055958,149.78355567546168
41,1990-04-11 00:36:23+00:00,197.4592131435259,152.25206252043603,159.19069815471002
42,1990-09-11 00:29:53+00:00,231.84760096837556,159.0623978150769,159.77431644820388
43,1990-10-29 00:29:31+00:00,229.79169003910573,164.58682407671066,164.28843989636414
44,1990-11-05 00:35:16+00:00,208.83588969269584,153.28992606811383,143.71744496274357
45,1990-11-14 00:29:32+00:00,228.44415218193822,164.30764770421962,161.36702961971395
46,1990-12-07 00:35:04+00:00,250.6836437552028,175.38471154989065,167.48010553619582
47,1991-01-08 00:35:50+00:00,209.80441059126562,161.61029908504725,159.0539150398477
48,1991-01-17 00:30:21+00:00,229.0498608597413,166.47202534130977,170.30448791569063
49,1991-01-24 00:36:18+00:00,231.14659486639488,156.66441020947374,159.89355029167876
50,1991-02-25 00:37:14+00:00,227.29223678083815,153.07361966784515,156.1887733611193
51,1991-04-30 00:38:24+00:00,179.81299717144006,158.16927828245892,152.81782269536396
52,1991-10-16 00:34:11+00:00,,,
53,1991-10-23 00:40:21+00:00,205.2296180951046,150.1826887694078,149.35467391173316
54,1992-01-27 00:40:08+00:00,234.46840539761192,164.57664726425688,160.74137967100592
55,1992-03-31 00:40:18+00:00,201.23885051125637,151.74166572996864,154.10172426121204
56,1992-05-11 00:33:46+00:00,224.59281700722264,152.93287286359168,151.40225307102446
57,1992-08-15 00:32:37+00:00,203.5636131213921,148.92375176675984,145.8961904519777
58,1992-08-22 00:38:16+00:00,210.58729163416186,149.24211801113296,146.83094698566066
59,1992-09-07 00:38:03+00:00,,,
60,1992-11-26 00:36:52+00:00,235.23598515942197,160.5598909703364,140.56834842705405
61,1993-01-22 00:31:45+00:00,244.06615892254243,171.29210677203218,176.85742175050163
62,1993-01-29 00:37:36+00:00,237.21649759393674,162.7152361082355,156.01018772645867
63,1993-03-11 00:32:12+00:00,221.31406170427078,158.6517804034378,160.80571655795796
64,1993-03-18 00:38:24+00:00,228.09745423663577,161.74837455577375,156.8387745048365
65,1993-05-21 00:38:19+00:00,199.105870852613,162.53240052269877,165.5856689268477
66,1993-08-25 00:38:12+00:00,,142.0870303885755,140.79156866168353
