,dates,usa_CA_0227-0000,usa_CA_0227-0001,usa_CA_0227-0002,usa_CA_0227-0003
0,1984-05-18 18:13:47+00:00,241.1488251555877,187.43301106059025,189.94471879540507,207.8060206067363
1,1984-06-03 18:14:10+00:00,226.90676836002683,189.04074386956302,173.958966175446,190.92762281744137
2,1984-06-10 18:20:05+00:00,219.9075353707558,183.27847080799876,163.11816771735465,191.10950381073297
3,1984-06-26 18:20:42+00:00,232.65859524115774,182.83105897345905,176.36414103983282,194.9242743131558
4,1984-09-07 18:16:09+00:00,218.07344353786684,178.6846169994595,175.82335843889592,184.8227996172515
5,1984-09-23 18:16:11+00:00,179.54581044704958,178.34833962548151,162.57708341097864,183.65277209037762
6,1984-10-25 18:16:05+00:00,130.95713475950956,171.76403310141853,136.98694636963103,176.82237217461912
7,1984-11-17 18:22:07+00:00,105.44745811964252,164.49859310496228,109.3427978518057,182.2678658246254
8,1984-12-12 18:16:08+00:00,97.11995194661617,,,179.74849187258945
9,1985-04-19 18:16:20+00:00,206.34206522673074,198.35615662033854,190.60591877543862,208.13285452708567
10,1985-05-05 18:16:12+00:00,216.61892500748456,200.69765579622725,200.58652043684532,205.20960986212305
11,1985-05-12 18:21:57+00:00,233.08585855087068,215.42223340097974,213.24877506907933,223.98995110000348
12,1985-06-29 18:21:53+00:00,227.30386643133838,204.44293775909523,207.36910408290504,216.62220933043972
13,1985-07-24 18:15:56+00:00,245.18827203562046,234.16340928899248,225.30397555148224,227.7359220633556
14,1985-09-01 18:21:42+00:00,225.38380069200025,214.03086059650923,211.77882936415241,222.87749196974852
15,1985-10-03 18:20:56+00:00,213.91424710819174,211.3325628095969,211.78032627835097,223.53887946108267
16,1985-10-12 18:15:03+00:00,186.8240100547308,187.60119148410274,187.95575922411334,207.6893436571644
17,1985-10-28 18:14:51+00:00,119.12674859693168,191.71725508710608,186.1111870136004,208.28274639611107
18,1985-12-06 18:19:58+00:00,95.29022228123755,,31.59482185710981,180.97012906069313
19,1986-01-07 18:19:47+00:00,105.44234809232817,,37.79043254399382,
20,1986-02-08 18:19:05+00:00,94.98491826792271,,43.65114713565061,
21,1986-02-24 18:18:43+00:00,99.92535647301932,164.91529136865591,47.78556041062071,163.4220992215538
22,1986-03-21 18:12:01+00:00,184.1965324234127,188.7872376864749,174.07243226149342,188.74525051647282
23,1986-04-13 18:17:19+00:00,195.5112534624206,189.91064713901855,177.6198754700218,199.28556896855648
24,1986-04-29 18:17:20+00:00,233.9444451715122,213.38441768205172,200.55572331156102,223.8821449265143
25,1986-05-08 18:10:55+00:00,188.57523971504048,181.2036144979688,171.05680599130238,192.75275242103191
26,1986-05-15 18:16:54+00:00,218.30914910359238,197.2150168951569,199.29400951604586,216.59371336553656
27,1986-06-09 18:10:00+00:00,230.36894670166407,196.758018043949,190.22513645384126,207.42373995203363
28,1986-07-11 18:08:57+00:00,229.07404698675685,191.85434272615186,199.375330987751,215.21610461188135
29,1986-09-20 18:12:14+00:00,181.99151527462487,189.24281334093016,208.1115654457311,225.6202878116123
30,1986-09-29 18:06:10+00:00,168.6520650386086,182.06879727454532,183.55860952650224,206.24627501335195
31,1986-10-31 18:05:05+00:00,109.79990717330776,173.03862460804024,141.22600677190061,177.59803603279227
32,1986-11-16 18:04:28+00:00,110.17328405033214,167.60789856068158,51.64507449363451,181.37434897403696
33,1986-11-23 18:10:01+00:00,97.17884999128566,165.6270623859308,89.17732539446182,
34,1986-12-02 18:04:29+00:00,98.06757549151646,155.28171089438314,34.59929787245352,179.1518960450348
35,1987-01-10 18:11:50+00:00,96.95527829007878,,29.913699339097253,
36,1987-01-26 18:11:53+00:00,,,24.894143042081577,
37,1987-02-27 18:13:32+00:00,109.2405969258242,166.75022396915404,104.90620973580685,183.7083415005933
38,1987-03-15 18:14:08+00:00,103.54671773482474,171.02486946386483,146.47916672435508,179.76881498196084
39,1987-04-09 18:08:50+00:00,166.00244099658727,186.57967462154932,182.07720232963834,207.14602640481502
40,1987-05-02 18:15:19+00:00,207.26429715989374,197.4830908202846,200.40786142708558,208.7007848693395
41,1987-05-27 18:10:12+00:00,223.4528585707642,199.9704545477666,198.92034079442092,208.05710854861968
42,1987-07-05 18:17:14+00:00,227.58662944310214,229.57071459233646,213.40012477972212,228.91872449838243
43,1987-08-22 18:18:07+00:00,232.9038076016734,225.18436259618016,215.94004199040182,223.88859878605106
44,1987-09-07 18:18:32+00:00,221.4108080374489,214.6685992478102,212.1667696762247,217.73681290422786
45,1987-09-16 18:12:57+00:00,218.49753293221306,209.76599058315838,206.91544199902683,225.85154123775305
46,1987-10-25 18:19:52+00:00,183.05101863388333,208.45628930213886,209.00809342732262,222.18307466848955
47,1988-03-17 18:21:48+00:00,168.72329303014996,171.3243665242075,152.76733135900116,189.72699814549014
48,1988-03-26 18:16:06+00:00,201.21669430718106,190.10504275941275,191.25505122082666,207.7451007364594
49,1988-04-11 18:16:10+00:00,218.91749677377692,198.55855959922633,197.62836605226752,208.90242254669363
50,1988-05-04 18:22:08+00:00,229.77801361113774,196.3810976119252,200.43850923483905,218.1476931951568
51,1988-05-13 18:16:26+00:00,206.69766607594227,185.2524618390787,180.33859716112033,194.04524571927374
52,1988-05-20 18:22:40+00:00,239.3496608949029,215.42427522374163,215.7911132927162,225.65084969579553
53,1988-05-29 18:16:33+00:00,214.9427368510028,196.0298043850447,189.00088322344212,201.65966954658847
54,1988-06-05 18:22:22+00:00,225.3873216771467,211.9782873375048,210.55351602003992,224.21423385976837
55,1988-06-30 18:16:43+00:00,232.91291727717228,200.24821022177446,197.57104531198922,205.5122833366632
56,1988-07-16 18:16:47+00:00,230.67878522820212,211.63596900245778,214.15928163951224,217.17539238822442
57,1988-07-23 18:22:58+00:00,224.5871478617538,209.5688847065843,211.9503857358979,218.67443618129812
58,1988-08-24 18:22:38+00:00,231.22062321106154,226.63439937568754,218.76543018768314,226.51600731855785
59,1988-12-07 18:16:32+00:00,,,,191.7031160628548
60,1989-01-24 18:16:01+00:00,,,,194.10127707581796
61,1989-03-13 18:15:27+00:00,198.32379753605093,217.07498759932992,210.8795431710708,
62,1989-03-20 18:21:16+00:00,183.08348146353046,203.8419226452087,194.47962769134418,200.16187571138454
63,1989-04-05 18:21:22+00:00,214.04700953139186,188.93560848928502,182.99942342548624,188.61331529603177
64,1989-05-23 18:20:15+00:00,234.0730525448358,212.85800478362845,207.5873197772098,219.95386840933773
65,1989-06-01 18:14:21+00:00,223.82763307190362,189.88452351995448,198.07068059071187,208.68222394763967
66,1989-06-17 18:13:55+00:00,223.99931912161014,200.46175010202919,199.43916935707296,211.73401859939048
67,1989-07-10 18:19:43+00:00,225.17613644169532,206.49316717850988,200.73340059930837,219.77857708701407
68,1989-07-19 18:13:21+00:00,222.9618496235949,199.54163469481296,198.66904308531747,213.80986970486438
69,1989-07-26 18:19:01+00:00,226.86151119524772,202.84335942495414,203.48314883804431,219.3104637724435
70,1989-11-08 18:10:35+00:00,,182.8123490035682,183.44602990651526,212.97610456463372
71,1989-12-01 18:16:07+00:00,215.0498786601392,,162.7345841882413,192.85153182359824
72,1989-12-10 18:09:39+00:00,97.61348119943949,,37.248575095940794,179.5009533901896
73,1989-12-26 18:09:11+00:00,96.43950136053205,,17.590924315126472,
74,1990-01-27 18:08:09+00:00,103.73770680081563,,31.267940386612118,
75,1990-02-12 18:07:39+00:00,95.94188382212158,154.8507146658597,35.19987005703206,
76,1990-04-24 18:12:29+00:00,221.83147544050644,183.53258965367453,178.09500423113852,181.08950351753424
77,1990-05-03 18:06:11+00:00,228.60674672428402,186.64777856695974,188.76742879316177,196.54009567629694
78,1990-06-04 18:06:15+00:00,218.09299866781078,174.11769508266417,170.59968040589575,181.76855760523242
79,1990-06-11 18:12:02+00:00,234.73157368602855,190.9374294755898,204.278276901698,212.99606093021345
80,1990-06-20 18:06:14+00:00,232.13953171223352,184.95817726372357,179.98876706997774,194.87223816613565
