,dates,chi0386-0000,chi0386-0001,chi0386-0002,chi0386-0003,chi0386-0004,chi0386-0005,chi0386-0006,chi0386-0007,chi0386-0008,chi0386-0009,chi0386-0010,chi0386-0011,chi0386-0012,chi0386-0013,chi0386-0014,chi0386-0015,chi0386-0016,chi0386-0017,chi0386-0018,chi0386-0019,chi0386-0020,chi0386-0021,chi0386-0022,chi0386-0023,chi0386-0024,chi0386-0025,chi0386-0026,chi0386-0027,chi0386-0028,chi0386-0029,chi0386-0030,chi0386-0031,chi0386-0032
0,1986-02-04 14:07:35+00:00,,,,,216.40523524740428,213.87009728733966,201.30135406974543,198.41539103404133,200.90164256247596,,188.47675485806286,217.66931952578395,216.86008274136304,215.0067909124565,218.9807128521354,205.54120380144693,211.23596730793514,215.45064666755357,216.68496264125156,181.34406308729965,192.30507946598598,216.61585279882922,204.9673245429409,216.00814227693976,181.06783356874914,209.12202677960056,219.41354065960195,176.20138068213606,204.2594130154127,203.29679328147168,199.5951866188197,201.7761620522744,174.3414369569466
1,1986-08-15 14:02:17+00:00,130.2310727845306,163.55980882677378,168.75117777608457,176.45353748001085,183.06114814693848,181.1320204809665,174.0542945415017,166.22638080231832,167.6398888345314,167.91975388955268,160.8636865272729,185.56187225480988,188.59405519321962,204.1976803100396,187.20292478266992,211.52996438860848,199.32421337141787,205.49678759035032,217.3494009514222,181.99275761095697,169.45771755362705,190.08991782821724,185.99698035371208,184.68938499289496,173.3302252834245,206.61843767057604,,,,184.02692304697845,175.71160197567767,186.58512948634214,174.75410747472068
2,1986-09-16 14:01:09+00:00,142.3284027581839,162.19746705358781,166.90175655678712,165.3042591817923,173.80736234553362,177.6273092642971,169.32200432575982,170.4155269127889,165.37846713271708,166.9408776224365,161.4853893136621,186.32284315521298,181.33787619915333,198.40144475101087,184.88838371890387,207.28752605093771,210.41816838390983,,,,,,,,,,,171.10338225763167,182.82926587774128,179.79895001705214,171.3933205122981,164.07033140031749,142.8369083296483
3,1986-12-21 13:59:37+00:00,181.95885866187314,168.0241567533253,172.2603893284784,185.25999307300972,184.77067035033343,177.82276141537847,185.22209262618605,178.97407899511936,189.19408904155299,184.6965624043679,180.3072960236881,188.54156302510518,189.0866090650272,193.66200939278704,191.2194039200221,193.12541802733196,192.68587005536378,195.18917343791932,208.7050832514373,180.02778684766562,189.63802254246528,213.48161341632553,199.11481166662188,197.5943837485049,172.95831083871226,190.74847639766864,215.2660583577279,164.01520957933062,183.85496687770302,189.4372774386679,183.41084014616663,188.5025766373433,169.6534147246393
4,1987-01-06 14:00:06+00:00,198.07122605811898,193.62425240821722,198.31371794914276,194.74941713928683,202.9730480656335,189.18505315578574,192.3461343883935,173.784606302146,180.1790943496689,185.4764734807041,177.89407604776827,192.4724974242091,190.5291407501283,191.43070442906716,189.8260522273287,202.09476006390517,201.44407487665353,208.6247641776537,202.0514871388061,170.4829683728599,190.49746346339094,207.02093771921992,195.6634176402676,203.39517196037406,164.49979721824457,194.1172031549635,213.98788278783155,166.21044021840245,186.1390098939972,191.53298655518347,187.58032413489255,177.89711178707995,165.52415243317805
5,1987-02-07 14:01:09+00:00,225.81309411869557,,242.0553749088287,232.70428955750472,233.93270525967552,216.69185127197028,204.9089930420737,201.00222380202268,188.35300682296506,194.75173131766573,189.3826898670866,204.7261585439945,207.13237084513779,209.58401884912112,217.93512385035717,209.3479685172082,204.86535013109994,219.1895527319818,217.58666333023214,184.90559922410654,199.77175111384523,228.1123211266224,212.68161356045292,217.36045740022527,185.28211804676693,201.88990511825747,232.33423495393274,179.1444532328596,198.9269664640564,203.24663208733216,207.29452111722028,200.86138914074266,184.37791437323295
6,1998-02-21 14:16:53+00:00,199.49688916062252,187.0898676069364,202.98881964276688,240.46300912083973,260.8730416182263,247.1918018533508,231.8265866307697,231.08705314150265,215.26412014929122,206.27349097679993,187.96877698919195,215.80548453838642,214.35270663673853,201.78678282260086,219.3640986562449,218.03997893394165,211.6305984199689,206.78384123740494,218.52388839257713,208.253866121174,229.5933396105032,244.18213290283302,236.2161298415934,217.59038656819607,179.6560365014912,193.8158869325909,213.5851246935215,176.53287042082755,188.31905471444352,197.05783390759782,195.8626526356964,182.19591305670656,171.12245990936617
7,1998-03-09 14:17:09+00:00,194.1562703830965,181.7919109288484,170.8946973660743,187.01818261248923,196.2675000211671,171.9149418976445,175.89343609995097,,171.4634937539196,161.18190229323613,148.27876382741385,170.5436342458408,177.68815594609782,184.64788782464575,172.1475332655147,191.67974272244695,186.03303524897322,,206.96360927824082,,,,,,154.4885937201601,185.525505061118,178.37201489059868,163.4843505149046,186.2416352851683,182.05072922464254,170.75398755996767,146.11349219937097,
8,1998-10-03 14:19:29+00:00,216.53982682338756,227.44837220774454,231.55817359373435,227.7173838687622,221.91883989380023,207.54946294662005,196.22741641943935,187.9777853950839,186.67349921569848,189.13686415446853,180.05596737064886,200.33631353168943,202.06976296897506,197.6940186263293,193.38251464501215,200.3173534285944,191.10416667711226,196.031287081223,201.96625734037266,170.6137067100219,,208.76101712541694,204.15021612702657,204.17033402160408,183.67396223652077,199.93556744115264,205.83709935390195,189.67564038232584,197.53266618471372,197.21377297928237,192.42115218191023,185.86493946714114,166.52568053242723
9,1998-12-22 14:19:42+00:00,239.40891038316235,249.53069830574776,252.26868143427654,242.74355961337344,217.81222675398638,224.30892179775475,191.05511819301108,184.07136314128672,196.30012704615967,192.93640730452273,177.60444687509664,196.71309293578713,204.0202715058088,203.03393370453043,216.13817238355992,214.07560559178083,210.7237477995592,213.57333729580543,211.64608288035765,204.12293023837736,232.03596643666768,246.20778362549737,238.64810821450706,237.51315717421159,182.20765882037392,199.1913817516732,218.69691048997657,189.19667975119802,214.76877733583032,209.48577985714078,209.24359549357246,196.26204297897993,198.8779866660136
