,dates,usa_HI_0057-0000,usa_HI_0057-0001,usa_HI_0057-0002,usa_HI_0057-0003,usa_HI_0057-0004,usa_HI_0057-0005,usa_HI_0057-0006,usa_HI_0057-0007,usa_HI_0057-0008,usa_HI_0057-0009,usa_HI_0057-0010,usa_HI_0057-0011,usa_HI_0057-0012,usa_HI_0057-0013
0,1990-09-11 20:20:05+00:00,150.0097915592716,125.72451932011387,,,,,,,,,,211.01748945872492,180.7872028397494,192.70945246861726
1,1991-12-03 20:24:42+00:00,132.01177147435217,104.77229171007679,,,,,,,,,,,194.49840113785876,200.57004632379775
2,1999-08-02 20:59:19+00:00,179.93450964669316,184.37934231106664,185.22657583303572,193.5378927423843,192.7115453595352,182.1669323436281,196.87609611656669,208.58891713202155,220.92222999396628,228.41459729928127,251.49567835172337,226.67307319421042,187.4109982526048,182.30248300759425
3,1999-08-11 20:53:07+00:00,187.1762913008354,186.87500044771642,186.44936858186094,195.4775520550074,207.59660661071723,198.6660772767578,200.51405748985255,207.8848305195234,224.93799097794457,228.75409976050628,248.83892126268987,230.3449383333217,193.94706471544083,190.40457083785793
4,1999-09-12 20:53:05+00:00,170.6905939208837,177.9528464026279,182.94675580433884,193.2231242515968,206.49820099483313,199.44448651469764,200.90897040044382,199.95192944561006,227.8473267378592,234.06113592280985,251.35726510057646,231.04885707619226,193.00861091318077,197.31311992515884
5,1999-09-28 20:53:15+00:00,162.92371945774846,173.6645922659441,171.98740170983348,183.81543467538793,198.42321618136864,183.4207790186249,199.74906459096442,198.54731029106898,209.55723904813922,222.77939150984048,241.657622663258,224.68959539667836,191.64702560532686,210.83632883314428
6,1999-10-05 20:59:27+00:00,157.0992006972881,183.0997254098277,182.81389075671188,196.74855362235976,201.08399348187774,184.6917752540169,202.13309339370747,213.11244708500075,218.3381481752078,222.70875684242927,242.6711202834991,210.87111681681006,191.95754989880348,211.5641870691961
7,1999-10-30 20:53:07+00:00,164.52383843882367,183.5697482190215,192.02127964072903,191.3678810421337,195.33912762871896,173.8068375599909,183.32454732470302,194.20783649275532,,150.82829633986302,,204.15056503399333,202.2522074819565,208.3732746498164
8,2000-01-02 20:53:03+00:00,160.22638093302777,,173.14231136197967,170.48021863798985,176.0620550761561,146.4544527294328,,,,148.33842261423638,,,215.72298346021967,194.8840265647653
9,2000-02-26 20:59:03+00:00,157.43490571388494,182.04272790305498,177.90679605088508,175.23466281558902,171.0153947301335,170.0691497864133,157.832358294111,,,143.3798041539461,,196.1477515671367,183.4304568158908,181.9510745901197
10,2000-04-07 20:52:39+00:00,231.88126039544616,208.83794562971946,211.26793590154261,202.3996239227177,200.21950031192014,183.06656957883948,171.1701474289674,175.2096292502766,,163.25687259460796,,202.95460714689665,190.87510257692884,182.78247410493375
11,2000-04-14 20:58:43+00:00,223.43444998050967,203.81432332587713,204.88353674477614,198.58091303068096,190.94384971842612,162.39169477704868,156.58358901607636,172.82353627346035,,149.39294152000113,,194.14120429350731,181.41145969260404,171.37275067977794
12,2000-06-10 20:52:06+00:00,243.77433031567003,223.69228184986804,226.04557212689613,226.34222868947884,,,,,225.18678199436494,,247.76125483707318,213.2835547622608,192.0019637147799,201.4427513159686
13,2000-06-26 20:51:56+00:00,229.35730139244228,221.97611480743566,219.0047268237308,216.41555552301702,214.0431994423196,,,,214.3557600921154,,242.68548780274747,222.20297546501303,187.96767223587483,194.56156691666052
14,2000-09-30 20:50:41+00:00,154.7553741838365,174.26760951403756,174.35603094919782,155.52818913312683,,148.81818738534872,149.33852980356073,154.26021496378752,152.82552610489216,135.49747715304738,209.33724835367434,235.26367551726702,221.18939509962522,203.53277025335146
15,2000-10-07 20:56:48+00:00,170.001667825718,195.09321557835108,185.94668775973574,175.1561403355953,182.7908566793431,167.8691908571893,178.16697600471568,191.72094480763755,180.81572702633304,,236.24241453007102,247.37474712045812,242.3374352308734,
16,2000-10-23 20:56:40+00:00,159.46267859449003,176.8535709853361,179.32299190006353,179.1523958263398,175.7034397186258,159.46432960516992,158.77579348136194,169.5434444339113,172.75453337862362,151.89713048634272,211.3064333298805,223.586531500831,215.44891113517474,208.73463159334764
17,2000-11-08 20:56:43+00:00,,,189.3686058608046,178.08998299070407,,145.18854470653474,169.091548510584,169.1412232944839,170.57086456450844,156.89541009945214,221.44937710312638,235.95200054015703,224.39415681043823,211.50227764592958
18,2000-12-03 20:50:34+00:00,163.50084131066663,,192.39920010865401,189.40456831062284,179.9323838802035,157.01048818629994,151.81903855790935,176.55038626963528,153.75375964145644,157.54671526370228,,235.73494108215692,245.99408797727529,234.4166589507892
19,2000-12-19 20:50:39+00:00,161.37930148027732,,204.84607398380552,194.1852472547959,166.4418511362638,148.74161934280676,167.61295926571984,183.66458240412146,174.33029240110886,150.71581864991356,,,241.45350684278893,230.16430267749297
20,2000-12-26 20:56:52+00:00,152.42269842105088,,,,,128.2379275980863,,,,133.3628012958356,,,213.41271126961948,
21,2001-01-04 20:50:39+00:00,152.72937155734706,,,,,134.53498401913973,,,,142.34899366995413,,,205.91915373853604,
22,2001-01-11 20:56:53+00:00,153.43190916517221,,205.75950030023893,208.91841784861495,172.67739262857137,153.3453949279902,,,,139.18296415907585,,254.89958756072605,,216.48230519084177
23,2001-01-27 20:56:56+00:00,,,207.94868161433922,188.67759635813493,171.16974375899187,146.46918770537178,,,174.4990797214504,142.42565083216422,,219.03281414670482,220.75096121127226,213.76029407073378
24,2001-02-28 20:56:44+00:00,213.6100660453395,195.78282424144584,190.5997961027579,192.72259232715476,184.2462138828974,149.59290599171769,173.42399885906954,172.76843056850333,180.03417722249424,144.4120135671129,198.3420897172832,203.16740456702462,182.32142089031242,181.58799557130547
25,2001-03-25 20:50:25+00:00,231.1508319266844,213.23778380747004,201.12356813946894,196.99616262932278,208.5702335988858,189.3886888649259,185.68369751983823,182.5581628207418,183.51842794664833,154.54065170464483,186.2374453654491,180.59529590954094,166.54999781111056,178.84817084763512
26,2001-06-13 20:49:50+00:00,213.84454938570852,206.5128474187404,203.3999319196103,208.85569604805278,213.56357142186226,205.50349947477525,207.8878758716046,211.89346989637193,229.48826608149238,234.14990388736652,258.6165326577639,221.83081781584207,194.22527844953422,196.58282717663283
27,2001-07-15 20:49:35+00:00,201.5256791370024,194.82547398650993,196.1494048914364,197.63757983005357,206.8317202732502,202.8494288667534,201.21900872122717,213.21287715697767,222.74451965282572,241.25854599198968,249.05745691219423,224.20581482027976,190.49750919824032,186.09012637331165
28,2001-07-31 20:49:23+00:00,181.98171935955298,178.94039221126445,175.20647352836954,190.83176747334988,188.96695359341248,179.56313103551577,186.2922432672613,202.75996183593486,211.40846616280402,223.19481927927745,238.0762613680747,214.4163644773675,185.12164733315885,176.5895733895854
29,2001-08-07 20:55:25+00:00,167.98329983409903,161.0530042461585,167.3766056851821,170.89127301063564,,,193.1819533063909,201.33018553342137,213.04725279232497,225.55034543373452,238.99552131135826,219.25624742438373,182.94738329643167,182.86971112681067
30,2001-10-19 20:48:32+00:00,160.82766701986992,155.9875534733085,167.964807494276,176.93177210244315,181.20766290971207,166.6051727939621,179.76440524281577,191.81267676595323,203.95769681045277,171.6119648520073,214.99465035159685,197.27566323602997,195.75583875537967,225.59691469243253
31,2001-10-26 20:54:43+00:00,145.93679846961706,,188.5775306394688,185.81457076914543,187.9497927901204,165.65752052162887,188.58695601449818,203.97852518683638,204.4472718585479,,238.4964396748938,206.33133477332237,197.15965858637298,228.2504737352698
32,2001-11-04 20:48:37+00:00,151.83893977662936,114.38724108649059,156.85251407529307,158.27783874691585,166.09086015783737,142.43407483629653,168.28620493026727,179.23107635437634,180.50712592741394,140.521427522485,,,171.85702020179784,
33,2001-11-11 20:54:53+00:00,160.99499762162495,126.29757126960298,161.99367969211733,165.67688073574314,174.2200500852747,159.65332067613426,170.95831388771742,179.62500386132817,177.84302738397483,145.24969910055106,133.79461850130042,,200.14079464036573,234.69600695054106
34,2001-12-22 20:48:56+00:00,,,,,,,,,,,,,,
35,2002-01-07 20:48:58+00:00,153.84135682905662,121.9438556213024,,,,142.15588398934634,,,,140.70680465983276,128.06295681270842,,,
36,2002-01-14 20:55:11+00:00,151.3553436003956,,186.1678082580808,177.43146717797813,,144.67509797195862,,,,145.41322593931585,129.88527210728174,,191.24393410674503,177.91998580081685
37,2002-01-23 20:49:06+00:00,157.366081680164,,188.83130230276927,185.88472620440618,,,,,,,,,,
38,2002-03-12 20:49:08+00:00,167.62106091650816,178.93102884920654,180.1119590458798,184.9815091427125,184.78807980265583,174.36989772974212,162.75988404213746,172.71776590818038,170.04369636566793,152.98237031383712,155.86948918186664,181.72247639366935,177.85500043776585,203.49497617852575
39,2002-03-28 20:49:03+00:00,179.17490402507545,189.32743129137515,188.43098099015782,194.17880618688832,195.51449171269394,179.98068311217258,190.00163617997526,193.3652982167791,194.45020878579038,191.36992061013495,197.15168784183015,190.50027192248817,179.62793944962422,196.5456564200768
40,2002-04-13 20:49:02+00:00,202.62653849380987,190.9651867037608,186.45293386347484,193.50600013089286,191.40178301517398,195.8789497218646,199.2093941378294,190.26310271897867,177.7576164934299,164.17247118968442,191.51931448807522,202.80063038420505,215.76551350055058,213.80603636529324
41,2002-05-31 20:48:51+00:00,215.98705767066465,201.75136229316274,201.8135508146868,200.9302775757008,205.41850575941672,194.15367398214323,197.04746190026418,192.92816639077714,194.90321485058874,186.0088980617644,196.90349781240914,199.8517048540797,210.73524793985888,212.00576775494324
42,2002-06-16 20:48:45+00:00,,,226.57212884160612,211.68779698877626,220.3204282817486,197.8034343344203,204.39319834115287,192.76096399914957,202.07232880213266,199.77284732876365,213.84315900411332,203.15230041366775,183.41988534089901,184.99045643724224
43,2002-08-26 20:54:25+00:00,154.01209068644872,167.94961073462142,,184.0942509212177,186.17766857579244,170.75999313994566,179.95547845968113,194.3064241995972,199.79091308904046,215.3753486981468,238.39371397103213,212.46730336600316,177.2279388094246,178.89956552431764
44,2002-09-04 20:48:13+00:00,186.20370404928653,203.54402416109465,206.52634791066262,212.05101844196236,213.26578173206983,201.9823753157787,209.88213401965592,215.7675962545898,235.6999406442823,242.49072217712646,254.2515810992081,227.85569483603396,198.15313206924722,203.98032133712394
45,2002-09-20 20:48:01+00:00,161.35294682480233,180.72307689258992,193.88191191306626,197.29841906919955,205.5579106983506,185.1751930997766,199.04130442010722,209.56026976302923,223.42129526306877,232.87371361544095,252.01942444419285,232.2749406615287,195.5450934425208,204.4858684639457
46,2002-09-27 20:54:10+00:00,163.88521409679527,187.05543871070847,182.77796349127246,192.78498033233973,200.32155090962766,180.68007462790646,200.753296335524,204.51021345419085,203.29997091641073,206.52277892452335,226.2357678855815,236.6869207152128,221.5501091860498,
47,2002-10-06 20:47:56+00:00,,164.36130777077733,170.99801240349314,190.74972564686152,183.34615276275179,165.55559639186825,169.71768546476346,,,162.99212058452864,209.62690419929095,212.7305028148858,,191.56445125050504
48,2002-10-29 20:54:11+00:00,153.91420777005,,159.57360002928777,,133.82172265114224,145.44852242632675,,100.12918957197458,104.17078510733697,136.32937205057863,122.73176618765095,,,196.38340479681267
49,2002-11-23 20:48:24+00:00,158.38171422683135,,146.96517686634414,,140.10384964109213,165.55786597314264,,116.2489309314471,124.74172211635285,143.87997246488166,,180.18874105944218,184.60371569735435,203.708361941114
