,dates,jap0320-0000,jap0320-0001,jap0320-0002
0,1984-05-24 01:09:12+00:00,135.32816519595835,138.0000409169999,138.69253131671678
1,1984-07-11 01:09:56+00:00,,,
2,1984-10-31 01:11:19+00:00,156.8470590798207,153.2195643353829,152.00112742050632
3,1985-04-25 01:11:34+00:00,148.47671092185917,146.40897336453347,145.32556344841805
4,1985-07-30 01:11:09+00:00,144.72580551363615,145.9696661858423,150.16613786721496
5,1985-10-02 01:10:27+00:00,150.43327806880922,145.12573376849807,148.458921589427
6,1985-12-05 01:09:30+00:00,154.71939744302463,147.9970753746392,147.1501394345309
7,1986-01-22 01:08:35+00:00,160.96751289968418,160.66930252096805,162.9793690298528
8,1986-02-07 01:08:13+00:00,168.08605972970966,166.0243100748969,168.5383709100219
9,1986-04-12 01:06:50+00:00,,,
10,1986-07-01 01:04:35+00:00,156.91338410058046,152.3229102548917,158.10119627063986
11,1986-08-02 01:03:28+00:00,146.63483305204744,142.14400162110866,140.60780615780286
12,1986-08-18 01:02:53+00:00,127.99558929364582,117.87795673718142,132.7585005378255
13,1986-09-03 01:02:16+00:00,133.9039595363644,120.70352671887042,125.52219304259103
14,1986-11-06 01:00:09+00:00,148.72669298225236,145.22619100385484,148.86512598504368
15,1986-11-22 00:59:28+00:00,153.17010120999294,152.54468093557355,152.8788781414687
16,1986-12-08 00:59:53+00:00,154.75709470145765,146.02913140353593,152.85414261793588
17,1986-12-24 01:00:24+00:00,159.15504587733452,153.54074713424163,157.16373088647114
18,1987-02-10 01:01:56+00:00,159.21337917862928,154.4611138526413,154.81389475489746
19,1987-02-26 01:02:33+00:00,,,
20,1987-06-18 01:05:58+00:00,151.84440139546248,153.24113657791406,159.54950856777378
21,1987-11-25 01:09:36+00:00,167.3702490453045,156.16917361348106,153.34902869836543
22,1988-01-28 01:10:38+00:00,164.49145573144656,155.9990388425109,154.88361344178168
23,1988-09-08 01:12:07+00:00,152.76095498174382,145.48502788764617,145.21669412437325
24,1988-10-26 01:11:54+00:00,147.72276006504964,135.35208370131883,142.81573304306323
25,1988-12-13 01:11:44+00:00,155.9181169519953,137.37886484447088,147.8894195201746
26,1989-01-30 01:11:21+00:00,155.2718545242215,144.42666679557516,150.57452516253937
27,1989-02-15 01:11:20+00:00,159.57026590190128,153.53468960418914,152.34557521479417
28,1989-04-04 01:10:26+00:00,132.4889808618885,127.79972060517917,134.03392934174911
29,1989-09-27 01:07:04+00:00,,,
30,1989-10-13 01:06:36+00:00,137.0464869203353,127.54801058476895,142.65644891905387
31,1989-11-14 01:05:34+00:00,,124.81961763962057,160.48772264191442
32,1989-11-30 01:05:14+00:00,158.3482278078223,142.9051357523368,129.1535529963726
33,1989-12-16 01:04:47+00:00,170.12210657432334,162.44252172205088,164.16746989511108
34,1990-01-17 01:03:46+00:00,162.83711883200604,151.71064828759364,152.6824151608335
