dates,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0089,nzd0463-0090,nzd0463-0091,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133,satname
1999-08-26 22:07:08+00:00,318.73,305.46,316.86,322.36,326.19,324.31,321.28,325.03,325.56,335.56,343.05,350.61,346.36,345.57,344.99,338.09,340.77,330.31,320.52,310.52,308.94,299.99,297.03,299.94,308.15,318.16,316.81,319.88,318.61,318.72,318.14,314.60,309.75,312.40,312.19,310.93,312.59,322.77,328.10,328.15,319.10,319.67,326.92,323.21,317.13,322.28,321.23,328.73,335.11,334.14,334.37,337.05,339.00,338.08,335.89,332.38,331.93,327.12,331.01,331.23,333.22,327.37,326.51,329.24,326.33,328.58,335.80,339.80,344.06,345.81,343.95,342.73,344.00,347.52,340.41,338.80,336.54,337.44,334.08,330.36,336.56,323.77,333.40,334.46,337.81,328.21,334.07,337.47,335.98,341.08,337.27,338.31,337.65,335.32,328.03,327.74,327.92,327.94,332.54,335.20,335.63,333.08,338.46,345.59,345.46,348.10,345.92,337.58,329.14,318.14,313.62,313.62,313.71,316.30,326.20,329.56,335.61,333.28,332.19,330.28,328.03,316.00,314.33,318.63,321.22,327.61,325.34,328.46,332.43,334.00,337.51,336.09,337.88,330.76,L7
1999-09-27 22:07:12+00:00,324.19,313.26,323.03,326.21,329.92,329.97,326.38,330.57,330.57,338.30,342.53,355.69,351.56,352.26,348.78,344.91,346.82,340.48,325.65,314.35,315.60,308.14,305.40,312.44,316.00,324.74,324.21,326.42,328.22,331.25,329.22,327.91,322.96,325.00,323.12,326.31,323.33,327.55,332.13,332.61,326.04,324.52,327.89,324.76,320.78,327.27,325.51,332.31,338.96,337.08,338.10,339.93,342.58,341.63,339.89,337.41,337.03,334.07,334.65,337.07,338.34,334.41,335.38,337.49,336.19,338.64,345.48,347.15,350.43,349.39,346.73,345.84,346.08,351.97,344.65,344.13,339.81,339.23,339.24,339.52,341.29,330.26,339.86,341.35,342.16,339.65,342.25,345.44,344.62,347.12,343.44,344.86,345.97,343.50,339.04,339.66,341.53,342.25,343.80,348.25,347.22,342.67,343.78,348.66,349.57,350.24,344.21,336.35,330.54,324.66,319.81,318.20,318.12,323.98,330.74,336.74,340.31,339.89,339.15,336.11,334.58,327.71,327.91,330.48,328.33,333.76,336.70,338.32,339.19,338.98,339.81,339.36,340.35,332.01,L7
1999-11-30 22:06:59+00:00,328.72,317.26,326.08,329.62,332.20,330.89,330.20,332.35,335.54,341.28,344.92,356.72,353.43,353.69,351.58,349.61,353.03,344.25,331.16,319.13,320.24,316.10,313.72,316.32,320.29,330.26,332.38,333.79,334.51,334.85,335.02,334.15,330.05,328.81,326.67,328.04,327.49,332.23,336.06,335.02,330.43,330.16,331.26,327.90,324.94,330.71,329.55,336.63,340.05,340.03,340.76,343.31,344.32,344.69,342.10,341.81,341.65,338.78,338.70,340.35,341.26,339.08,338.75,339.64,340.32,342.98,348.32,350.86,351.05,352.67,352.41,350.34,350.83,355.52,349.26,347.66,343.68,341.95,343.66,343.39,342.87,336.61,342.31,344.82,346.75,345.05,345.71,348.19,347.34,349.74,346.07,346.36,347.49,346.61,344.70,342.98,344.14,346.16,349.89,352.74,351.23,348.54,348.70,351.04,349.57,350.82,346.68,343.75,339.01,335.25,328.43,325.12,323.56,328.47,332.54,337.33,341.22,342.63,341.19,339.96,338.45,332.75,332.16,334.72,333.54,338.13,340.49,342.78,342.56,343.84,344.40,342.07,342.53,335.65,L7
1999-12-16 22:07:09+00:00,328.72,317.26,326.08,329.62,332.20,330.89,330.20,332.35,335.54,341.28,344.92,356.72,353.43,353.69,351.58,349.61,353.03,344.25,331.16,319.13,320.24,316.10,313.72,316.32,320.29,330.26,332.38,333.79,334.51,334.85,335.02,334.15,330.05,328.81,326.67,328.04,327.49,332.23,336.06,335.02,330.43,330.16,331.26,327.90,324.94,330.71,329.55,336.63,340.05,340.03,340.76,343.31,344.32,344.69,342.10,341.81,341.65,338.78,338.70,340.35,341.26,339.08,338.75,339.64,340.32,342.98,348.32,350.86,351.05,353.13,352.77,351.12,351.04,354.47,349.12,347.29,344.25,341.95,343.66,343.39,342.87,336.61,342.31,344.82,346.75,345.05,345.71,348.19,347.34,349.74,346.07,346.36,347.49,346.61,344.70,342.98,344.14,346.16,349.89,352.74,351.23,348.54,348.70,351.04,349.57,350.82,346.68,343.75,339.01,335.25,328.43,325.12,323.56,328.47,332.54,337.33,341.22,342.63,341.19,339.96,338.45,332.75,332.16,334.72,333.54,338.13,340.49,342.78,342.56,343.84,344.40,342.07,342.53,335.65,L7
2000-03-21 22:06:49+00:00,335.83,325.72,331.49,334.83,336.49,335.66,333.08,335.54,340.85,345.79,346.40,359.23,356.02,357.48,353.05,355.35,359.54,353.84,340.34,328.80,326.62,321.73,319.45,324.93,328.36,337.04,339.83,342.47,341.83,343.52,342.74,342.86,340.19,338.43,335.86,337.12,334.57,336.26,339.98,337.76,336.13,335.59,335.98,332.81,330.81,337.29,336.19,341.95,343.10,342.40,342.70,346.22,345.47,347.11,343.70,345.64,345.98,344.62,342.96,343.80,344.87,344.74,343.67,344.10,345.44,348.82,354.90,355.37,354.68,355.46,355.54,356.44,354.34,356.84,352.43,350.76,348.25,347.65,350.16,348.53,346.13,344.34,347.89,348.96,349.65,352.31,351.78,353.15,353.16,353.86,351.19,348.86,351.33,350.84,349.66,349.06,352.71,352.68,353.46,357.02,357.82,355.04,353.63,353.77,352.30,352.66,347.44,345.97,341.01,337.17,329.72,326.31,324.72,332.65,336.50,338.56,341.64,345.56,343.47,343.38,343.60,339.65,342.07,342.33,341.25,342.97,346.85,347.61,346.75,347.03,345.09,343.98,343.35,338.45,L7
2000-05-08 22:06:20+00:00,337.66,329.23,334.64,338.21,339.09,336.92,334.92,334.55,343.50,346.50,348.91,358.47,355.66,356.74,353.28,357.16,362.88,355.44,345.12,334.11,328.80,324.45,322.29,324.93,330.61,339.90,343.95,347.23,344.68,344.59,344.59,344.06,341.38,337.23,337.48,337.55,338.17,338.89,343.63,338.79,336.64,337.38,341.11,335.04,332.59,338.80,339.40,344.87,344.90,343.83,345.11,348.04,347.14,348.91,343.99,346.90,347.00,345.49,345.02,343.26,345.82,345.25,344.19,344.59,347.74,348.95,355.80,355.92,355.84,356.27,358.56,359.49,357.69,358.14,354.54,352.21,350.91,353.09,353.52,348.77,347.57,348.26,347.82,348.71,350.40,351.89,350.72,351.00,352.33,354.45,351.55,347.64,349.93,349.57,349.92,348.76,352.94,351.71,354.67,356.04,357.33,356.44,355.89,354.79,350.91,352.80,349.91,351.40,345.54,340.16,331.58,328.08,325.82,333.15,337.12,337.91,342.19,345.57,344.02,345.52,345.10,339.41,342.81,342.09,345.93,344.99,345.91,346.82,345.65,348.16,347.30,345.98,343.36,340.10,L7
2000-07-11 22:05:41+00:00,329.03,322.78,329.30,334.57,333.61,333.46,328.96,331.70,340.61,347.04,347.95,356.96,353.66,353.44,351.57,356.23,354.13,352.65,345.84,335.66,325.07,320.95,319.37,323.48,328.10,332.34,337.95,342.72,342.32,343.43,340.64,340.70,338.78,336.96,337.49,338.31,337.81,337.13,341.19,337.61,333.83,334.03,337.85,333.86,330.81,336.53,337.66,338.77,342.27,341.57,341.86,343.33,344.81,345.14,340.58,341.48,343.12,342.32,342.49,338.51,342.90,340.29,340.85,341.02,344.46,346.15,353.86,351.91,353.56,353.42,356.14,359.79,356.61,355.62,352.29,350.55,350.74,353.11,351.74,346.41,344.85,344.66,346.58,346.27,346.20,346.71,345.31,346.93,347.32,349.49,347.70,346.13,348.01,344.90,344.15,345.26,351.11,348.79,349.29,351.36,351.58,352.16,351.28,352.15,351.13,350.38,348.73,348.49,335.96,327.77,321.81,323.16,318.62,325.36,331.18,334.80,337.96,343.54,340.02,340.40,342.05,339.44,342.50,337.92,342.85,341.30,341.18,341.70,342.53,344.38,343.84,343.74,340.64,337.48,L7
2000-07-27 22:05:24+00:00,326.94,321.07,328.34,333.74,332.76,333.76,330.43,334.60,344.80,351.18,351.72,362.65,357.50,356.57,354.69,354.77,354.39,353.62,344.56,336.62,327.05,325.38,322.69,326.00,329.33,335.06,339.96,343.87,343.17,344.45,342.29,343.19,340.35,339.49,339.12,341.24,340.69,341.53,344.58,340.32,336.58,337.55,339.28,335.75,333.25,338.02,338.92,338.81,342.91,342.61,343.23,345.29,346.61,347.14,343.60,343.45,345.07,344.39,343.86,340.65,343.90,342.26,342.54,343.71,347.47,348.09,354.82,353.74,355.60,355.72,358.12,360.44,358.22,357.04,354.23,352.87,352.32,354.34,353.56,348.84,348.45,348.95,349.95,348.51,348.82,348.81,347.91,348.83,348.59,351.59,349.35,348.70,350.41,348.11,347.84,349.47,352.13,352.52,352.88,354.15,354.15,354.76,355.72,356.04,354.98,354.22,352.76,352.91,343.12,335.34,330.01,329.56,324.78,330.07,334.27,337.09,340.31,344.93,342.21,342.38,342.49,342.28,343.86,340.26,343.90,343.29,343.30,343.40,343.91,345.67,345.55,344.10,342.16,338.39,L7
2000-08-12 22:05:17+00:00,327.44,320.87,328.30,332.61,332.75,333.87,331.15,334.91,344.97,352.24,353.52,364.60,358.46,358.35,354.62,353.33,354.79,353.93,344.93,336.54,328.52,325.81,322.97,325.94,329.18,336.29,340.70,343.75,344.13,345.55,342.97,343.60,340.85,339.89,340.02,342.59,341.49,342.46,343.80,340.19,335.99,337.24,338.57,335.49,332.08,337.33,337.75,339.10,343.17,341.62,342.39,344.85,345.57,347.20,343.99,343.82,344.53,344.18,343.57,340.77,344.07,342.03,341.94,343.52,346.36,347.69,354.26,353.68,355.14,355.81,357.72,360.11,357.37,357.15,353.20,351.78,351.14,353.58,352.30,348.92,348.66,348.79,348.55,348.16,349.32,348.91,348.31,348.99,349.37,352.03,349.45,348.80,350.18,349.31,348.33,349.95,352.45,353.48,353.13,354.97,354.92,355.91,356.05,356.38,355.34,355.45,353.90,352.43,343.32,336.28,331.62,331.15,325.95,330.36,333.08,336.35,340.81,344.64,342.05,341.94,342.88,342.19,342.93,340.27,343.96,343.39,344.29,343.83,344.23,345.76,346.22,345.04,342.27,339.11,L7
2000-10-15 22:04:20+00:00,324.31,316.76,324.07,330.68,330.06,332.66,330.82,334.11,344.07,350.20,352.69,361.51,356.51,354.17,353.41,348.57,350.95,350.29,341.72,333.13,326.36,325.03,322.14,323.16,326.20,332.89,338.07,339.54,342.37,342.83,341.06,342.02,339.92,337.62,338.88,340.78,341.64,341.61,342.42,339.00,334.28,336.17,335.52,333.33,329.78,334.18,334.69,336.68,341.50,340.10,339.40,341.48,342.93,346.34,342.60,341.96,341.45,341.18,340.35,338.44,341.19,337.98,338.94,339.77,343.54,345.10,351.01,350.77,351.46,353.75,354.08,355.22,354.88,354.87,350.73,348.26,346.59,350.17,348.54,347.11,347.55,346.31,345.36,346.69,347.36,346.14,344.98,345.96,345.44,348.58,346.44,346.92,348.01,347.55,348.17,349.22,350.17,351.93,352.17,354.60,352.20,353.02,354.13,352.90,354.53,353.53,352.00,349.34,336.76,333.63,329.59,331.28,328.37,330.86,331.41,337.13,341.79,345.28,342.81,342.29,342.73,343.56,342.64,339.97,343.86,343.71,344.25,344.04,344.03,346.30,347.87,345.85,342.75,339.10,L7
