dates,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0089,nzd0463-0090,nzd0463-0091,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133
1999-08-26 22:07:08+00:00,106.69578263243007,101.8605614319543,113.10489768556204,118.47587278586197,122.28824589128592,120.05252764096137,119.95491926283329,119.72042353451548,121.93687040204476,131.7832752854203,138.90441444791705,146.84340149463569,142.13406572775617,141.3539991350841,139.3711534852762,133.94232102900796,136.56013918463623,125.17988361559439,117.1163007321386,106.79932253388264,104.14763115682507,100.71546463479046,97.43039770340029,97.40987222978899,102.96381162617578,114.76909493598055,114.16113473353275,120.73406353104315,116.78506870698338,114.65182161253246,113.3693708587485,109.83955481113237,106.01302716101904,107.80888243276856,100.96057070625004,90.13043812989427,106.77581811059385,121.51327877435585,125.74216894431123,127.43366356995077,114.90654182805103,118.84085358732564,122.7930257986524,119.22150270523676,115.10890963719956,118.2419463165925,119.55527010663323,125.96398676939904,130.35626046098005,129.20045595528666,129.68553758931034,131.91103725710832,135.1283385145172,135.74947102375504,133.84395752107076,127.94999075069397,127.34485764479687,122.78225397920102,126.34433097617074,125.25174008659708,127.60015551602925,124.30594592318002,122.52741933514133,125.53288528318618,122.05606922350734,124.22382301019957,131.731013072727,135.1022720490434,140.82022537443882,143.30807172497126,142.72399003246338,139.51922634557187,139.85550661838974,142.47445305406208,136.40063815516604,134.2839572458264,132.6985942256327,129.78330940511358,129.62652405890157,122.83976933932641,129.75894272488344,118.06677246005621,126.69174382760468,129.78394613104996,133.65436849808947,124.6281085864539,129.2112656410331,133.0263635355554,132.32129915169955,136.10531327049168,131.66656309804114,135.22062540354486,135.20214369392215,131.97655749165344,127.17769485527725,124.88894934017893,123.63112188134568,124.18480493939173,129.71874193940965,130.39981201692592,131.6665506104843,129.48623154038688,132.55585664257762,141.30102736874017,140.22967610668567,,142.40266327030812,138.61303793488736,133.14641292409638,123.7595341400635,117.02917291445456,113.94370001582026,110.28534106859244,113.84376805756882,120.0467393172569,125.81832267324076,130.4116858302325,129.44855791141472,130.2686529916295,126.56297209726051,124.13743973105343,115.02217723293697,107.66384837969674,114.80088420669244,117.82579797710837,122.33119382078598,121.3614101623699,127.4869025088513,129.101103461758,132.89486301786584,136.64273847159316,133.71953914275915,135.84877675536026,127.67839823882414
1999-09-27 22:07:12+00:00,126.9181703492689,119.62676170168054,127.42679872882084,128.0488216211689,132.53886326110916,133.56543286251787,132.19143948440018,132.78901622479938,134.8713808630688,139.09875002057407,140.1095785113676,159.28419512424006,155.6483024608821,157.13533922762855,148.8100487378015,151.0497021997596,153.19338650219098,148.20791898947203,130.68555169425366,116.74187617957631,117.97342992001158,121.49248830645477,120.44641466830267,125.31222680748633,122.72183507295354,130.6924850880484,131.29506213153016,132.41287630302025,138.0672285152346,140.65867360124824,138.75978665632925,139.9721053663563,134.96248052515358,135.66841249028735,129.5864653437481,130.80001377629887,131.52850887646696,131.86311090525692,136.26414138715978,138.9945485748341,131.5454899227974,131.24958762822743,127.61962107277324,124.81929495688419,123.65785781595015,130.01516613250854,130.026856317728,134.76469018839097,140.14271465019704,137.5341538007936,139.62637553972866,140.8997701825905,144.14644572696852,145.00512964676224,142.1061216506264,139.73277989806286,139.91634601331245,139.43416753051616,135.49769035976922,138.83881782754818,139.57967177924354,140.80906947917836,143.21779406507952,145.1320937459634,144.37258455782867,146.38017099064115,152.79651647797021,151.9497584797408,155.2054235990143,152.68892672592463,150.39582403531372,148.20999865910147,146.4941780679391,153.68014316268918,147.07320332989536,147.41595059526435,141.61543552793415,136.77310731400271,142.1919753263611,144.07856750827833,142.1592138118948,133.86083953041114,142.6336525060558,145.55469095015218,144.98329819975768,149.5116605454978,148.23958797430353,150.81075483044032,151.2812510302684,150.67144121573781,146.07544062322128,150.93423244629196,152.33696017294827,150.65630668566214,151.99750700946382,150.5462578524873,152.50025242197194,153.8667429677534,159.15573599894563,160.51322904106587,158.61268953817617,153.16264879300647,147.0513080092475,150.6589461113729,150.9685304541943,147.76774068889597,142.87136461025187,139.13423482904116,139.37271236104277,140.36966695016295,133.64733303022268,125.55786425355384,122.37600237139713,131.24689667981156,131.59222644281638,143.03356171246818,143.02093263449302,145.16031703694537,146.50818348473507,141.22120267964584,140.0191862626636,140.01365844774017,137.85682882568966,141.9466861698901,135.43224014635126,137.61336492988488,146.93663285414175,149.6364856854884,145.23983075974778,146.0134516282196,143.6195447049351,142.57304944705143,142.89780258501403,132.61685575538075
1999-11-30 22:06:59+00:00,142.33865845074527,128.8123636355958,136.15510998864352,140.42294394772904,139.7337319910123,136.5901173135822,138.94745936984776,141.93637914253588,148.53582681384054,151.2954205647593,152.18384119871632,163.1459798924092,160.98372226246715,160.61644450653625,163.1860808822281,162.60303258234717,167.76097198635324,156.91941822042378,145.81401042144898,132.82869246510484,130.7481645636893,126.8454282815453,124.07277157722045,123.64221819074973,133.07364233117244,144.26005774006197,151.05444335604656,150.94601533315986,149.19788659246396,147.7949723268546,150.639034506988,150.32347386472358,147.74087120123454,140.88798885723494,140.57787047458214,140.21764649712284,139.6540542130499,140.88644367406297,145.50358091932628,139.77703983527127,143.05799905043875,142.14802420020504,141.64972736870857,138.36146345722642,135.4816656730893,142.21565738800857,139.38233609729872,148.40257624975482,146.620673978477,150.91713092026345,150.0559678168685,154.04517520443852,152.01219786005007,152.92732283243546,150.3057566978856,155.49799739865776,155.37913110631337,152.01272126156874,151.79227819274612,153.20382956557953,153.25251176310798,151.6088157484138,149.53119952140804,147.17461691770265,152.42100412480636,155.97229170134568,158.26680377169998,162.97319109996553,156.7502741236983,161.56471701339572,165.44944725440416,162.17102224462823,164.50025610139306,165.57791110859063,162.80332343579113,159.0561878706428,155.37611552637605,153.79964687935234,157.71328128471058,158.71165542538748,152.44468446980002,154.56864445971928,153.40416520601255,156.47047809429907,159.78275018640082,159.8106789419729,157.00502487624973,158.80526432518803,157.1549392880058,160.51103398839075,157.45200400581504,152.7359493275786,155.161700978401,156.3001337284914,157.01648674447756,152.78524320456518,154.08949544142655,159.0782759413731,160.31028073192428,162.41263341485498,162.55951945393582,162.79847138845267,163.53787665740742,160.66337477986565,,,154.92788013386945,157.63741782532017,151.4344580994119,149.73541975689852,141.3183608105976,139.34792167684245,138.4115229036779,140.801143585732,143.44031432670798,142.35711427113034,146.82301229242339,151.87471273809038,147.27633203566467,151.28965372729968,150.0791481057886,145.08317675862412,147.6735500100515,146.0367714277801,147.2191094664058,152.6110503327521,152.7640483797277,153.47232697891766,153.16790757995273,154.42286200170403,154.35924033240244,150.838572987456,148.7560030447403,145.9871220151214
1999-12-16 22:07:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.58259755523588,153.16891141492349,153.93472314937998,153.13138456961354,153.2064856168106,150.12274624939758,147.69069315438054,147.0344138033482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-21 22:06:49+00:00,134.5862949478639,127.78295087662414,129.41348869154038,133.72852162318756,136.18099105292907,134.63256397873667,129.40622333437346,129.56046470857663,138.41815325603736,144.0662242513716,142.05122212651096,153.80276794594695,150.1370551903976,152.44508971014716,143.62750896861752,149.74319130235418,158.42601927063907,153.85933346332232,145.0185968585534,136.41155619968325,125.99455953775606,121.74473000873704,119.98587947672995,124.73037351266467,128.5149254064927,136.5849784226882,137.04898509653486,143.51276451525607,138.10694706722114,139.48017904409235,137.16727359571297,137.21040996888465,137.0055007971597,137.64125038927264,133.41518478782618,129.40195740522637,130.38251466622202,135.6017180449235,137.84708541699428,136.40862244059912,132.9848554395717,136.2179158847081,137.98133332969792,135.06548383669823,132.5113466121559,137.80864495836778,139.3294225977945,141.85682189119422,140.30370021496446,134.849747613749,135.72404845398174,141.582700121714,138.8241930430819,143.0234375741539,136.95380443101666,139.17954916844778,140.95457280305732,140.7307308607778,138.40877618151265,135.4176158251342,138.40285762613277,141.45091580772063,137.78611199139849,140.22162265319665,138.4608489777973,141.87682432394288,151.67189921610924,148.73551819245614,151.37875455289202,152.94574215925812,154.07527523399514,160.08440665788913,154.84992873576505,152.41610036884296,149.5752515428553,148.09844735124102,148.35880968758553,148.43518232895792,149.4142630363437,139.0230494688385,141.27505813739603,141.46704547553145,144.09878495698646,142.18626690458825,142.65538863911934,146.22812696264813,148.63790114954512,146.97696088610212,149.3817520435995,148.45868095043073,146.9329672639055,143.0635686142258,143.16663054904717,145.10264699820303,142.022629087866,143.34595919533132,149.5269869830343,143.47300783821802,144.85653080042977,145.77203473355638,151.82252555297123,150.22031434754456,148.35106459997166,150.38223860652633,143.26381399271153,,144.00732939717426,145.47007876671105,140.30846513614534,132.42128726611142,122.88356760451553,117.31749219837172,114.15372117067474,125.81213796275996,131.15282691414637,129.2243719518976,132.14102961186512,138.4940396586756,137.32669729464368,137.02970178560923,139.5824759384212,134.86378050257798,137.60915791453064,138.27335442607765,141.4721197243924,136.25249821838207,140.41154071568724,140.92485654506092,141.0523678082651,142.54256377767487,138.84689021630123,139.55103784177322,138.5045551754475,135.8735643219878
2000-05-08 22:06:20+00:00,135.19479651324056,130.79658354952366,137.72166685941946,139.53279488202872,139.96582375258637,139.05273099051934,136.02147646592763,133.12548909200083,143.1847004843297,142.9769879001003,147.57515470138884,,,,,,,,,,,,,,,,,,145.2336781684354,146.41277766718852,145.44020431550462,144.28203014343762,138.88769473468344,133.48777278955646,136.08703414438554,137.76494819409493,142.58169040711988,138.70139992168126,146.38318327474155,139.04304460452497,133.56199882343745,133.50206984055723,144.18574128494774,132.6152264811949,128.94839083094124,136.47551193590846,138.37517772111173,144.20837018522752,147.29914249340794,143.96120795414228,148.64973222734724,148.08326868833683,150.55251281906854,150.1656960362089,144.43697706423657,145.711484568049,144.8175799671642,142.79680590888609,144.44685971826257,141.3741330266041,145.8684932118516,142.44797419627653,145.081148236913,146.27467561392928,152.42065465322162,148.72904469638237,156.64976853824172,155.9684136871816,159.69778677666415,155.72759439412462,160.49569130089031,159.93581384518546,161.0358235268035,161.9787568137177,157.09834987917893,154.30400098462863,153.05514356223884,157.09589979252462,154.3537967178404,149.78941598500768,150.43860949327663,147.76102525925498,145.9852666884772,146.91990466944745,147.93163449797754,148.94458938133496,146.8908341023299,146.7525839772072,150.74841184435104,154.52516386128332,150.7611959518021,146.57301215817836,149.4861047883037,147.11524848766777,150.15273654873243,147.22100943657153,155.26506967406442,153.46795635007732,152.53919078429362,155.33089695773472,,,,,,,,,,,,,,,,141.0974610590281,145.68518423682775,145.97162554587752,146.42665442313537,147.29903642718386,144.97517015083739,137.50660893465616,144.68969227030342,140.558076335517,147.97024657017272,145.51856352875606,143.84356392261992,144.13262423941262,141.58307197920968,146.0381834231329,146.8031662532065,147.6300494879608,141.40184078085312,137.33392075904706
2000-07-11 22:05:41+00:00,114.52452147050242,108.6208163130373,118.24286692368689,128.287497404725,122.5209551067044,125.06460011522984,122.35904910466222,130.95703668171527,139.75955303971543,151.60704956850353,150.7441139716291,158.06056965788125,155.88320796804362,152.37060706278052,159.8544605456394,161.32233191374766,150.34207471425856,149.39621908409075,145.8965671169305,134.9215942689068,124.55204714268321,124.84628771352926,123.7594524822197,121.00901857244725,126.57651763897306,128.6782338869407,139.0028221221046,141.4977387295502,141.9631815262433,141.99543735527223,137.19127758367193,138.78277286296077,138.8688818599155,138.5261500014078,138.61876872243957,137.78578249369895,133.7218011727401,137.67673009563163,139.3018953962422,137.15999491490444,133.45523795801773,132.54177915341472,130.5772131295848,131.2561326665007,129.70986426053116,133.23482651598422,133.85230552645675,131.8062405397772,136.56902322051437,142.1777801746742,138.81300022797595,138.44442371370462,143.32581114240978,141.2160396447833,138.9728988789058,137.5977966110843,141.88831548535654,141.5712562825794,142.37526176154853,136.0747569843912,141.54091599814976,136.7231620059115,138.00546828738769,135.67406375101,141.595036336672,146.36997865586002,150.86128625490434,149.05040788559123,147.93662966464723,150.78450742565133,153.26030992182734,156.31549457460574,152.95309622881177,150.84077692999026,148.56836096104726,148.006657427017,148.52662334873162,150.0028333222806,149.96044774466415,148.37529368642325,141.2511085839128,141.87209874347303,147.12248460976272,147.16484130545535,145.93489541121065,143.2283619434577,139.83253007504925,144.58818376389058,139.63032789620112,142.4205518543405,143.83506485892485,146.816831608252,148.6359564972167,140.9979029539946,140.63861851075856,141.57606352907283,147.14230645912406,147.55124218043687,147.4205590285261,150.11113800090052,150.1768830228959,153.59905589943153,151.8754328725796,152.21239614563282,153.31718511060424,151.32786790516303,151.5959417376849,153.23336518978073,136.5110421381378,131.16396332290887,125.43145855626963,128.1035010592091,122.34223471099098,124.4009757339367,127.71742719339828,131.5518831285066,133.01946812739715,143.7326847342809,135.0967579118255,134.30502414846904,139.65643370434378,146.2941291684491,143.67120623517454,134.3198095166611,137.7053610216193,139.42290861370367,138.0097836488354,138.48598094636156,141.6999095586454,143.72977393469247,144.66040884591877,142.80420525450702,139.72037986582282,136.84898182505475
2000-07-27 22:05:24+00:00,122.31455461077555,116.88873293609585,126.81371955567384,132.55001886454085,131.123332229075,136.4207227519585,135.25226839449596,144.87341993251283,158.46482004589367,165.10299120479755,164.18210719241878,175.2596814331796,167.23739621285503,164.34802612582465,162.97505585530683,153.01834404003998,155.24943183178235,157.1059556277236,144.02114273519834,139.8552804631087,130.84148160798105,130.51062819377023,123.66065894016565,131.10344211560513,133.48053253818156,141.2128626889777,145.18712875670957,146.86926511764023,146.2826402618816,149.58219083789413,148.55965334139455,151.76679394492803,146.51112060475143,148.41562633645182,146.5891877522946,153.10116390693608,150.1314664273706,153.95050704710252,155.3159559316572,147.8447223887409,146.05925676852206,147.85328530060386,144.97741244665616,142.53354045544262,140.9499795008835,143.97923968384515,143.36068041750084,139.93171170860404,146.58590471546177,147.37316289065515,148.72590017142636,152.46743709943348,153.57439582359538,153.62978110035223,153.88983935483105,150.88214684510882,152.31806143052987,152.07236432368754,149.77416424279323,149.65808317141565,149.0399965599804,149.85563979386478,148.73306660670656,152.5707840937507,157.53261068904789,155.65122583978703,158.1193896622437,160.9531378425736,162.87190004478416,163.4215361299569,164.52946655914855,163.46790195488373,164.16364753493716,163.23645602446658,161.56833660811003,161.2425365393341,158.28296556737035,160.38619380650715,160.82203108026823,159.19409919098047,161.27139276302168,163.57209868708904,162.11131703486535,156.80294210909452,157.94746814939595,156.83806242277515,157.3248027388813,156.38073439240705,154.41006788290372,159.8119374730022,156.71031320597848,157.02554304925408,159.62725217291003,157.97567936859852,158.64657982703696,161.87442257833752,156.63271725871462,165.12036504605905,162.51378572165504,162.69455665249163,159.79197318094103,160.4296757250717,166.03436587120757,165.14872687314255,164.71772563039568,164.59339138218806,161.74863271821883,161.0465829780816,155.26685046762466,147.19097757382036,143.50029095878085,142.0553539140592,137.7245105077133,139.9167800539237,142.68934439417288,145.08611598617745,148.7064536355134,150.25771928313682,149.10103834003135,149.3084516472372,144.9932939951267,151.1784823655341,150.33292060207583,147.83057051859512,147.83627729363565,151.137603825382,150.6728029523056,148.5293534021405,148.93864353891598,149.51610657077154,150.52746313490223,145.55721743957997,147.03530772578847,141.96400733380358
2000-08-12 22:05:17+00:00,128.2562298487755,119.27254913746695,127.37586127940078,127.21388059181173,132.19428496875045,133.30928778213075,133.9238862144618,134.85346124126224,145.15247813412685,155.232489595067,159.6816910302131,169.4730989038163,160.41756526361678,162.9020181239441,152.83709112057696,148.433597390298,155.70797575635748,153.77554817208357,145.52066130003635,135.54310547607136,131.65176958554184,128.94374862454302,124.60819364711429,126.06977800254248,128.0103554901564,139.48375299190877,142.59157397847224,142.97670198395443,148.0188719534981,148.9058389580346,144.87490294511971,144.60114990631683,142.37317820616954,140.7918505760301,141.67341514258436,145.67778245462054,141.88726701780774,146.58962694587774,140.33729691800158,140.00770445896362,132.7376734070647,136.16206041292594,135.0239979465206,133.75957136930387,127.03793961798318,133.56693522628373,132.85910705067013,139.75763034598825,143.31266818343056,136.10387453511206,137.98535679698395,142.154228089083,140.47625001746175,147.03364497364527,144.77682933907047,144.06942834274085,141.6174908894817,142.73608483251877,141.14904084097049,139.64443870776583,143.29375215869987,140.65230229321187,138.72778619612268,142.42164739500078,141.2503789487882,145.12945929324832,149.94108986069475,151.86497305221246,152.5505224258035,155.50202932526227,156.14330073141937,158.37246983412177,154.00638641437823,156.49986331203655,148.3068612343137,146.13160868469183,145.7513051223068,148.94403312698705,146.06667030262432,147.40005408460848,148.1753538904768,146.8046290807894,141.54699194770376,145.76187983950896,150.51322607460463,148.77582707460573,149.05923300040396,148.30192690070396,151.3720708424356,152.52884482664194,148.30138046182984,148.72025437990777,148.33957131990618,153.54069055959118,148.7918309809129,151.49280490263934,152.65326644312324,156.35281165272357,155.03253264891023,157.48048139894593,156.7582341618196,159.01680437911097,156.1298023321059,156.1482916963329,155.0738012910457,157.4034713219666,157.27368797582503,151.8905311877505,146.56568206767668,142.26015990642367,138.79597922068723,136.72026056291514,129.11553998261087,131.02658425608504,127.85340621347721,132.8481859225414,142.10761835117955,142.78624233185295,141.59758996238244,139.5897013717062,143.72483277037534,142.52907882733206,137.19657596734376,140.01658896683415,143.83489146607857,142.575851669771,147.5014852890744,145.62327490295792,145.24210622201528,146.49845104142938,149.2933167155578,148.7766218575982,142.6337984935823,141.53064617796431
2000-10-15 22:04:20+00:00,124.34949504698994,111.20477394976214,113.55680998902372,129.73284528228177,128.24185858311932,135.46717267564043,132.4031653682141,131.36442251508245,138.76592220703048,140.7361085011255,144.28187146016214,147.23973934001256,148.2007777682205,141.65385101744846,144.9975881023625,138.8409610523754,149.12073705087252,146.79674123067952,137.86229971420758,126.40818260851132,120.25425956258668,121.55070885936168,119.33699068162035,118.78257546695724,121.67947648713216,128.57193842773634,129.8546581212922,130.61981861822434,134.64806886504604,130.7693598169776,133.55771056393203,134.13533150167737,137.23421169208203,131.49304242691775,133.44173691656664,128.0166266013837,133.33020317950673,136.2801672032385,136.02270183495597,135.53708735874017,129.09500697625273,134.75081376756611,127.42858615473477,128.41639704665172,125.2907008857669,129.03456702283205,129.551290787554,136.3090776715519,137.30593384302148,134.75243937327286,127.24583721049207,132.2374467396581,130.4307077551685,143.85534778658163,134.5294026674031,134.63181569742844,129.83152789141258,131.25747515879792,127.9363400039719,129.0206656545808,128.71545301900142,127.34791373091099,127.80106388887152,127.30649754575684,129.69804423562033,134.40682298990276,140.2333384042758,139.01985257101126,137.6326427962004,147.49316122122258,141.06512205743104,141.3592437349762,146.7750846799019,146.50370233728663,142.76203816204162,135.77066149260457,132.70236150561084,138.0077237582348,135.85211691219558,135.89496137878476,141.24310155086505,135.52169197075344,134.08323559921638,141.06647582743557,138.12914083303937,136.4376856054687,136.5105864222771,137.8199922179118,135.774288063576,136.98274127110903,138.98037598713842,139.738847490184,138.84890295803083,142.2185643347096,145.3447168365037,144.77986017729842,143.53136183611676,142.58330448229944,141.63262871781092,149.5780995575476,147.61079423752022,145.3514175254185,145.763651208769,143.4150108087079,147.86122504894854,,143.52028947883153,139.86059855167372,119.99726431293531,123.29498004511974,120.75930499214347,125.65028186755426,,,,,,,,,,,,,,,,,,,,,,
