,dates,aus0306-0000,aus0306-0001
0,1987-05-22 23:08:32+00:00,221.78263419347445,212.11727770161545
1,1987-05-29 23:14:53+00:00,218.42580682860836,210.66835418793997
2,1987-08-17 23:16:48+00:00,,
3,1987-09-02 23:17:14+00:00,214.9063618707769,219.87431891506492
4,1987-09-18 23:17:38+00:00,219.53331112909308,208.85891122650202
5,1987-09-27 23:11:39+00:00,212.92768699533082,206.38280971468248
6,1987-10-04 23:17:58+00:00,214.57947115204735,209.6740189959592
7,1987-10-13 23:11:57+00:00,214.2287565607533,205.41571713904875
8,1987-10-20 23:18:15+00:00,211.26805866019998,202.13009565539915
9,1987-10-29 23:12:13+00:00,220.59685264652896,214.06329344206873
10,1987-11-14 23:12:35+00:00,219.14729915315604,211.59833165691512
11,1987-11-21 23:18:53+00:00,213.79780261103974,205.53716379527145
12,1987-12-23 23:19:22+00:00,200.7112391597013,194.47871720629166
13,1988-01-08 23:19:38+00:00,211.96902954945025,203.30792575067437
14,1988-01-17 23:13:38+00:00,202.45858783160446,200.75428903145507
15,1988-01-24 23:19:56+00:00,216.39070238773516,211.33047181228505
16,1988-02-09 23:20:14+00:00,217.68938071745112,224.87017972284352
17,1988-02-25 23:20:26+00:00,221.45026177506838,210.2396228015578
18,1988-03-12 23:20:35+00:00,212.39591502443608,209.8705786307192
19,1988-03-21 23:14:29+00:00,213.3392137645925,214.72913378759435
20,1988-03-28 23:20:43+00:00,213.98087859920278,211.59310930685035
21,1988-04-13 23:20:47+00:00,211.30390622135326,198.27246331659882
22,1988-04-22 23:14:40+00:00,221.24669474974417,209.1871517042764
23,1988-05-08 23:14:50+00:00,208.37231245230075,208.08137630591094
24,1988-06-09 23:15:03+00:00,214.13099951183824,216.20950597877814
25,1988-06-25 23:15:08+00:00,218.96221263051478,222.80778594117285
26,1988-07-11 23:15:12+00:00,220.96737687818245,228.41237107196838
27,1988-07-18 23:21:24+00:00,204.07801419870992,210.91172028974944
28,1988-07-27 23:15:14+00:00,206.57938978580648,219.02856951796667
29,1988-08-03 23:21:25+00:00,211.9199819468579,216.3143103048529
30,1988-08-12 23:15:13+00:00,204.2435889163915,203.05127545336697
31,1988-08-28 23:15:18+00:00,200.4712798208376,203.99725002003078
32,1988-09-04 23:21:29+00:00,209.288791011009,211.60501036993506
33,1988-09-13 23:15:16+00:00,199.29239802404072,201.08505769729427
34,1988-09-29 23:15:09+00:00,200.89619190870906,196.2221931153946
35,1988-10-06 23:21:20+00:00,211.34606217692252,207.8960580904702
36,1988-11-23 23:21:17+00:00,202.40555712109426,190.30968848080346
37,1988-12-18 23:14:51+00:00,199.89670225461163,187.94197081867776
38,1989-01-03 23:14:50+00:00,208.4263033914068,191.7041722631336
39,1989-01-10 23:20:55+00:00,212.37956711208096,194.60848402095465
40,1989-01-19 23:14:30+00:00,211.59418524216915,193.83610997094678
41,1989-02-20 23:14:27+00:00,205.9287258011487,190.69190869155466
42,1989-02-27 23:20:29+00:00,217.60913002426452,205.10125519330734
