,dates,per0040-0000,per0040-0001,per0040-0002,per0040-0003,per0040-0004,per0040-0005,per0040-0006,per0040-0007,per0040-0008,per0040-0009
0,1985-03-27 15:04:27+00:00,,,,323.55898159988374,305.72114001117916,298.8368609488016,290.9950074010105,276.8070096988831,263.82384683294373,252.55965116654588
1,1985-10-05 15:03:08+00:00,288.0521049270808,289.3393298722996,288.65855092566807,285.17900038761803,274.3547241622314,267.80877966998816,255.964749917231,239.26779041458119,,
2,1985-12-08 15:02:09+00:00,282.8196979961237,282.2473460494505,280.4601364784903,278.4902160900946,272.0383078684373,270.6829084408211,263.74427919006547,251.65237208622452,238.19528019315618,214.24148505074032
3,1986-05-17 14:58:41+00:00,322.9067019523412,304.10348835243036,297.47182867019643,284.8412600141393,285.12904487798954,271.62317050017907,256.3175995786553,241.5202625714188,228.16669891812114,212.0186322692856
4,1986-11-09 14:52:45+00:00,284.575358465617,277.671334294261,276.9017127247407,266.46901918623644,260.4071996816141,252.5408962604738,246.11353787099566,234.41470366026854,233.96302557794755,219.49562099797873
5,1986-12-11 14:52:44+00:00,327.1286129919824,312.52044565298314,312.6935778158686,292.3847495448714,280.95962770762105,282.67691785064943,271.3025790457541,265.56247038045456,259.12062243863903,250.98436526103688
6,1989-12-19 14:57:25+00:00,318.2806699916042,316.3361747826461,313.7871679929878,312.463020778617,307.0516760489963,299.3143196443699,294.31788000472164,284.961942099094,272.72234642602723,242.2196523623366
7,1990-01-20 14:56:25+00:00,329.5063465483921,324.06526523048757,323.495825018809,314.06109849693144,310.5268253156929,306.01273216614004,299.73447205436105,286.1716676628395,274.62971930608336,256.83676857451104
8,1990-02-21 14:55:23+00:00,342.0512677563457,336.7778006940299,332.10555277652486,328.19774969162796,318.079912493979,310.4840723056759,295.25035188411545,289.00889262440205,275.30541491200336,260.80816196540025
9,1991-03-12 14:55:24+00:00,323.06404945870304,325.6764099611281,316.7738532071859,314.35121214564253,304.65625496389714,300.288354036722,298.16464047069667,284.90569888031837,284.19928923776365,274.47718249809475
10,1991-03-28 14:55:37+00:00,332.78090664582635,327.6576921879925,322.2834316427202,316.86112345235864,304.44833921634955,299.2072652298466,291.4232420415862,279.168483219113,275.54867213879294,269.8235887679341
11,1991-04-13 14:55:59+00:00,343.64849138355277,336.69479768294343,334.34174824441914,327.7715290015424,317.61110601422547,310.865488370353,307.0421103438918,304.038450322044,290.9688153663559,286.9264340242287
12,1991-04-29 14:56:14+00:00,338.5403905951476,336.1416454037027,330.46916398795065,322.5271053061082,314.28562330824036,311.205994520312,303.6410520491346,295.23141409049225,286.3256243844806,277.23380154381687
13,1991-05-31 14:56:45+00:00,299.55927578040956,299.53536140295313,295.1330174282526,297.6440022235098,285.19391932336396,273.2022532388395,263.1165113477649,247.77126352208293,235.08592140728302,231.50699298669974
14,1991-06-16 14:56:55+00:00,305.1217827833071,304.7052067750112,303.3613096612268,299.3173978165048,289.42702607435604,284.84284608752,271.39498288267237,254.2718418674559,242.86834608218703,230.6036700381241
15,1991-08-19 14:57:38+00:00,,,261.2582811623009,,251.9717524620675,249.5031103440771,240.87518492305486,,208.54982443196405,
16,1991-12-25 14:58:25+00:00,314.83693451151794,309.2338443753544,300.0485968520921,299.56944301938665,301.28565926282147,286.2568850782639,278.09223985801736,270.33739150854217,253.93910283206424,235.90575359410613
17,1993-05-20 14:56:34+00:00,299.60640812880723,298.9933021318566,291.98029690491836,292.0550139559616,277.66767806023955,279.7951220527755,254.27358913691987,236.9819825026336,217.16862228921255,204.69129171842687
