,dates,per0040-0000,per0040-0001,per0040-0002,per0040-0003,per0040-0004,per0040-0005,per0040-0006,per0040-0007,per0040-0008,per0040-0009
0,1985-03-27 15:04:27+00:00,,,,326.76935743269905,308.5748074181261,301.69052835574854,294.20538323382584,279.6606771058301,266.6775142398907,255.77002699936116
1,1985-10-05 15:03:08+00:00,287.1153550138841,288.40257995910287,287.83889475162096,284.3593442135709,273.62614089641175,267.08019640416853,255.14509374318388,238.53920714876153,,
2,1985-12-08 15:02:09+00:00,281.5382769962859,280.96592504961274,279.33889310363224,277.3689727152365,271.04164709078566,269.68624766316947,262.6230358152074,250.65571130857288,237.19861941550454,213.12024167588223
3,1986-05-17 14:58:41+00:00,333.58402216176216,314.7808085618513,306.81448385343975,294.18391519738265,293.4336272630947,279.92775288528424,265.6602547618986,249.824844956524,236.47128130322633,221.36128745252893
4,1986-11-09 14:52:45+00:00,290.91042098112547,284.00639680976946,282.4448924258106,272.01219888730634,265.33447052700956,257.46816710586927,251.65671757206556,239.341974505664,238.89029642334302,225.03880069904864
5,1986-12-11 14:52:44+00:00,323.7956954069926,309.18752806799336,309.77727492900254,289.46844665800535,278.36735847485124,280.0846486178796,268.38627615888805,262.97020114768475,256.5283532058692,248.06806237417084
6,1989-12-19 14:57:25+00:00,323.6447687452477,321.70027353628956,318.4807544024258,317.15660718805503,311.22375285738565,303.48639645275927,299.01146641415966,289.1340189074834,276.8944232344166,246.91323877177462
7,1990-01-20 14:56:25+00:00,333.10878801684476,327.6677066989402,326.6479613037051,317.2132347818275,313.32872423560053,308.81463108604765,302.8866083392571,288.97356658274714,277.431618225991,259.9889048594071
8,1990-02-21 14:55:23+00:00,336.69813491478016,331.4246678524644,327.42156154015504,323.51375845525814,313.916364728317,306.3205245400139,290.5663606477456,284.84534485874,271.1418671463413,256.1241707290304
9,1991-03-12 14:55:24+00:00,316.9834081250709,319.595768627496,311.4532920402578,309.03065097871445,299.92686725996106,295.55896633278593,292.8440793037686,280.1763111763823,279.46990153382757,269.15662133116666
10,1991-03-28 14:55:37+00:00,318.4105679779534,313.28735352011955,309.7093853083313,304.2870771179698,293.27140914133724,288.0303351548343,278.84919570719734,267.9915531441007,264.37174206378063,257.24954243354523
11,1991-04-13 14:55:59+00:00,330.96859817446483,324.0149044738555,323.2468416864672,316.6766224435904,307.7489668516015,301.003349207729,295.94720378593985,294.17631115942004,281.1066762037319,275.8315274662767
