,dates,chi0529-0000,chi0529-0001,chi0529-0002,chi0529-0003,chi0529-0004,chi0529-0005,chi0529-0006,chi0529-0007,chi0529-0008,chi0529-0009,chi0529-0010,chi0529-0011,chi0529-0012,chi0529-0013,chi0529-0014,chi0529-0015,chi0529-0016,chi0529-0017
0,1986-02-22 13:58:48+00:00,163.72753996090825,154.22810998847618,182.31765506136028,165.1823543665067,,,,,,,,,,,,134.9776794989707,131.5569642391423,
1,1986-09-18 13:52:44+00:00,202.19624231369878,181.16701555737558,178.67511891882654,172.94338780212044,174.5526143651706,171.80473145087188,169.9223823928485,174.68569916397504,174.9599731250376,180.73370125041774,175.72052979983178,173.99014447116247,164.87531750523772,164.54021770361598,161.62561963211485,175.33841799511282,163.00180055054363,178.3964442895634
2,1986-10-04 13:52:14+00:00,192.56432823125309,177.52431053542614,180.45649997131548,169.29865863850205,161.0372070273325,163.60305520982996,160.1661460294831,166.20783212892633,167.16428123882702,173.0098487413464,162.5149796686594,164.38513559373365,159.68970534524686,158.4056044543609,156.50282387858653,168.57213425929956,161.32753248156877,169.55787223232682
3,1987-01-08 13:51:47+00:00,177.23805714866506,151.8083556397695,144.612757642921,138.0297047127023,133.11032235151583,131.3882558148716,126.97429862765344,130.2460007351438,129.40689822029535,140.14239562843636,156.39786117592317,140.89041275072614,130.96164671203002,135.51605685102942,131.66362555422896,140.4436696285557,142.70171977976221,163.36812032940387
4,1997-02-04 13:56:53+00:00,199.7352308164359,188.09628722277688,179.50636567861943,173.20703650778674,172.2987363894323,172.66428023584285,167.27584204002872,169.8980729078918,171.8188532420698,175.1885811012333,169.11855736743496,166.80221527908645,161.15910767032946,162.7485918921435,157.1542286091731,181.3774686442889,189.1302169648078,205.3845794532033
5,1998-02-14 14:14:34+00:00,198.00285826525862,183.10735091033337,178.4145362159968,174.97420852691528,170.52952099131977,173.93041567743632,174.542778312701,175.26267933249676,176.68506244389235,181.2713290428187,175.68461059148962,177.86234704669766,174.70949537807275,174.1072891556595,167.15494351575325,186.5281733242878,177.20462874909944,200.7635472545419
6,1998-04-28 14:09:26+00:00,,,,,,,,,,,,,,,,,,
7,1998-05-05 14:15:21+00:00,,,,,,,,,,,,,,,,,,
8,1998-09-10 14:17:10+00:00,208.27396577335048,179.34283279262243,174.21367262699644,168.1755241563485,163.46929395370915,165.70341619818404,154.10622892360132,146.5178723822354,159.41307812967986,171.3646827585617,179.6747692943899,165.82083110397443,154.54929940487384,167.69990804044065,157.7147612290997,151.58334871147085,,
9,1999-07-12 14:25:04+00:00,,,,,,,,,,,,,,,,,,
10,1999-10-08 14:08:54+00:00,191.6140900697759,177.73010016368676,170.7754615319242,163.30346478372908,164.2697034941692,163.36346578295593,159.27767543273833,157.36871547499263,163.7163635288389,165.03281768287525,165.27319268414973,162.98554460942802,157.14562935127665,156.81844236709892,159.78987267371608,170.0635046528624,171.795576524548,175.2339445467625
11,2000-06-12 14:24:08+00:00,,,,,,,,,,,,,,,,,,
12,2000-07-05 14:30:03+00:00,,,,,,,,,,,,,,,,,,
13,2000-07-14 14:23:45+00:00,,,,,,,,,,,,,,,,,,
14,2000-08-22 14:29:28+00:00,219.3571281255198,210.3508268159893,198.60579535152283,,188.40017235840833,187.0403118260084,186.59607978668015,192.17996374265857,194.5066394578899,,191.29372063912712,187.2514923098173,184.04656506778718,186.59186461952942,181.4326638926716,198.94742622306794,196.59616995348077,
15,2001-03-02 14:28:47+00:00,172.72780187052598,153.23962258046285,148.46847212288526,140.59106746166722,138.72944444176363,138.39481589866898,137.73104128917234,134.18753246032696,133.28989528195189,126.12135884077357,135.649307760992,133.60734668878268,130.36858754203024,132.50295650797258,133.3358929143562,143.07605955525855,145.47585731625423,146.66081609348117
