,dates,usa_CA_0060-0000,usa_CA_0060-0001,usa_CA_0060-0002,usa_CA_0060-0003,usa_CA_0060-0004,usa_CA_0060-0005,usa_CA_0060-0006,usa_CA_0060-0007,usa_CA_0060-0008,usa_CA_0060-0009,usa_CA_0060-0010,usa_CA_0060-0011,usa_CA_0060-0012,usa_CA_0060-0013,usa_CA_0060-0014,usa_CA_0060-0015,usa_CA_0060-0016,usa_CA_0060-0017,usa_CA_0060-0018,usa_CA_0060-0019,usa_CA_0060-0020,usa_CA_0060-0021,usa_CA_0060-0022,usa_CA_0060-0023,usa_CA_0060-0024,usa_CA_0060-0025
0,1984-11-21 17:58:12+00:00,196.62261508270163,171.3193658748549,173.7288140060267,168.69608367227661,170.27868846148093,177.93703157406478,163.55272965509778,165.86087823340787,167.38579249026262,164.1779894899846,162.03985343659554,161.48593266028823,164.95302393828433,163.60902086815793,161.2090495286609,154.87732323095477,,,151.8623787732493,168.3523897477873,160.39745160184862,173.04330011381066,184.08200073588267,178.19691459480785,185.26068424126245,
1,1985-02-25 17:58:46+00:00,204.62910825930166,178.55181267335715,179.5720436624456,175.6439293678438,183.25218712391262,187.39207451524067,184.21375587289737,186.07384160335664,178.51520759356083,177.6197378463159,179.38709986406505,172.85455589797533,179.14905158867757,180.0299686027521,184.84869317025976,186.9688680568749,185.25251996381354,189.009505159137,187.12629231883892,188.41270419953014,190.04475958818574,193.63137425682532,199.16912632067397,202.21855997676334,198.36952790333393,201.58714269033544
2,1985-03-29 17:58:42+00:00,,187.61433425106338,193.85143474751902,176.8526901470361,178.96062162279264,184.05520785771108,178.5086718699037,174.82650333712004,180.43746776673223,177.89930318391657,173.4940547122049,181.3324141890292,180.1380760106326,182.45197748488172,185.02207207204248,186.11977885788744,194.12831841672855,188.9128008984007,194.48611659974378,191.94600630819534,195.28755474866023,202.38455142337338,206.39393180555618,206.73408348966174,214.1894343785725,212.06046291629755
3,1985-06-17 17:58:24+00:00,209.4851989520721,187.12675007259162,178.2801408227518,169.93967645005992,169.14476866683768,177.124352872504,173.85126228258315,167.0000098842656,168.32850910144322,163.59365801253276,164.10040173300726,168.9077242538979,166.3997804146873,161.8857532990963,174.53944406937848,166.46628087276406,171.15479672529432,171.3839317960243,172.43271859744453,177.13849219500383,178.78617357669978,186.10441687277745,187.35722618825602,185.89952048273508,168.65770095764833,176.17788654053433
4,1985-09-21 17:57:31+00:00,235.15592657142355,194.4217685809935,194.92619999074515,191.86659661687656,190.9637442254839,195.15849654027656,190.29003765454496,183.0252824707686,181.75923768995392,172.31196286534362,173.25493749108543,178.03978756074767,175.96532469519028,173.14646271120165,177.11204393406382,178.53059784420753,181.4136496689206,175.5421169536224,184.45650872409016,194.3004228080652,194.35637040229116,199.3500395949381,198.33614858788965,198.72862176483898,196.2463373853054,203.80995383621234
5,1986-01-27 17:55:26+00:00,272.44741976900974,192.26609907943023,193.06152395165617,193.3023061641152,194.2389183114204,195.8897909784556,193.9685437192334,188.73176965159976,183.75534015374103,185.14975184530033,176.60941273519114,179.24059212170408,182.27721840642835,197.1437936623737,197.74690074114008,193.17599407087982,203.06851795584376,201.95294848641748,207.0214102645848,205.45974575301585,199.77681961560813,204.9840633885286,206.70751516439833,206.91220215600157,206.90436684756773,206.7253521293083
6,1986-04-17 17:53:42+00:00,199.57987687549166,184.33465599050996,188.3013242820996,165.3236775453351,169.56100101845215,178.60003301261818,173.89833244943063,174.90832780990343,178.90813304089352,173.39917181928922,170.03952265930062,174.8050365741457,178.04694990966522,182.79635599356533,184.3955630519829,185.4384229148755,194.0135229651139,193.4296011817808,201.12229844125517,197.10513143346688,196.78529692403987,202.8401112823798,204.62967833252873,207.761358396679,210.41497268531222,208.49573053568196
7,1986-06-20 17:51:54+00:00,207.7306812743058,185.25832081061193,179.31958855977277,158.1445224894054,156.38687022979994,174.9434235506922,166.58612178009395,165.31180813488533,166.24710134556895,166.5750154150112,174.82828074901664,189.16420451997223,183.44340721941916,186.33333691543731,185.4450644333187,187.09841577526518,195.4679196282204,191.49130208568914,193.7490167309245,195.70470873439697,194.9892134422559,199.0274678742948,195.13419288089293,204.34871589594323,207.7134828782023,203.91607744446995
8,1986-07-22 17:50:49+00:00,195.2951742066741,167.43892837137784,168.0857809539042,157.10925237798574,151.76115075906466,165.19113726518904,156.85709550445222,164.0475003923326,163.16691935717404,166.19893179772157,160.15458741042616,160.26892470242396,162.68263304185257,164.63502143119064,167.81082432389044,166.4657062642121,171.6069814726715,166.31797433947145,170.59055049487947,180.7765992750628,178.5140585906725,181.6128252817665,188.28116912116744,186.072366246613,189.11269844628717,189.14674646224194
9,1986-08-23 17:49:39+00:00,206.39137558623878,187.3528029323973,181.42300618952737,173.07446748427606,179.92553538035295,182.98261077995832,181.15860315880767,175.4064818569057,177.53579392721906,177.98895046045152,173.2123176592911,180.34705533750866,181.33263056820846,186.86251632788475,188.369466428407,186.7439415525875,192.7472422619414,192.45614927881905,189.10370677797627,195.7695878186427,194.46303509205262,201.78947623172584,204.04907064363385,200.9542219257986,207.32202954256178,205.62858775462303
10,1986-11-11 17:46:55+00:00,233.76883853808891,192.63555699474523,198.6938323076119,193.45750184154107,193.1306690185131,198.79878330255895,192.26276377238088,190.35709647683908,185.10513775847966,178.6337738452666,183.4758703643174,178.2951969025849,185.733897995949,184.567982925197,191.38571765347783,201.54368151061215,199.2520011706895,199.9849930939807,202.4073972791266,202.06179497538238,209.4093065677112,206.33508255718237,210.51317706595398,213.88690052911738,213.70985401408376,216.0405496114434
