,dates,usa_CA_0090-0000,usa_CA_0090-0001,usa_CA_0090-0002,usa_CA_0090-0003,usa_CA_0090-0004,usa_CA_0090-0005,usa_CA_0090-0006,usa_CA_0090-0007,usa_CA_0090-0008,usa_CA_0090-0009,usa_CA_0090-0010,usa_CA_0090-0011,usa_CA_0090-0012,usa_CA_0090-0013,usa_CA_0090-0014,usa_CA_0090-0015,usa_CA_0090-0016,usa_CA_0090-0017,usa_CA_0090-0018,usa_CA_0090-0019,usa_CA_0090-0020,usa_CA_0090-0021,usa_CA_0090-0022,usa_CA_0090-0023,usa_CA_0090-0024,usa_CA_0090-0025,usa_CA_0090-0026,usa_CA_0090-0027,usa_CA_0090-0028,usa_CA_0090-0029,usa_CA_0090-0030,usa_CA_0090-0031,usa_CA_0090-0032,usa_CA_0090-0033,usa_CA_0090-0034,usa_CA_0090-0035,usa_CA_0090-0036,usa_CA_0090-0037,usa_CA_0090-0038,usa_CA_0090-0039,usa_CA_0090-0040,usa_CA_0090-0041
0,1984-04-18 18:01:41+00:00,208.41374914486053,199.51860372385912,194.27860704382417,180.29759981622627,212.64797211362136,211.58929391373962,209.4711139374612,204.53387507997004,218.4735468367227,221.1522809279447,207.20022929316536,198.59283323314088,235.20257288453357,223.9163030275558,216.691740020247,215.74055459244076,229.86873658975256,239.81084507424316,232.01441215716397,228.43253397220494,219.38833922890066,194.33580906672623,218.53292353451602,220.7703344304799,222.6192294217279,223.70662577202833,222.67968799058306,224.1810638519395,200.26161167648283,205.54711332944157,200.0582029262798,204.57880348737078,194.10821593802072,188.2303370448269,192.06841925460776,193.6044224431187,199.67223859157437,187.35551730965724,204.135509102742,215.1518208134713,213.30854408475017,205.40934474234933
1,1984-04-27 17:55:28+00:00,217.26694516713417,203.57111877601972,186.35841282297406,186.51047871955586,215.1710390096746,210.93176016259784,210.93609655386456,206.27484596387953,221.367079900895,226.51355368592488,214.60637666459175,204.18505404850234,236.45981741270487,227.95864760831796,225.88925481658433,213.83875396515,226.61846523592232,238.7819317271032,230.4498082921623,225.01200298332824,221.2095828667788,193.3520132083614,221.27189727871195,226.00466547651618,230.09636737061163,229.7468708991687,226.28044277240937,221.33356309027505,207.49486833665867,204.70235152377268,198.74828793392905,203.815741713147,194.05014349612168,192.85477273175997,203.57306650345365,187.69733321468033,193.20200080646057,183.93879167470433,197.18943999777434,210.78008800777965,215.23226629219891,209.37048670912355
2,1984-05-04 18:01:45+00:00,223.0074960423598,204.22207974688072,197.00817498349892,184.40614499896762,218.52557457666208,218.44106814905243,206.03813154767178,201.0864322568641,217.84383990674948,223.65514387196617,207.3583550806411,199.30334356670488,239.6360320446548,230.8046530635124,225.46311628214423,212.93650184413178,225.011511330631,240.19128473953717,233.48161413567723,231.50113721331576,217.72580685288403,190.05398411265463,216.5800460485173,219.26415780842768,222.75359167169188,228.2321868888625,222.1023057224084,220.27741080343242,196.80775143720507,196.15152379653898,196.56010021956547,201.1533489066242,190.31839055294273,186.04036234699697,185.84667540660115,189.20264821451752,194.48891552876648,186.03736139584842,199.91954441773623,212.53314746545536,212.0872397736035,213.13887670611265
3,1984-05-29 17:56:19+00:00,,,,,230.03950438579437,230.28745949133207,212.85034362495773,212.29490566889422,222.30877472687683,231.84598613104473,218.98770553099592,213.5077554887127,244.9631506916386,237.55680587457738,231.12120171329207,221.21482962107626,230.20461861104636,239.46280499343763,234.15981814400106,228.95073522835878,218.81900982234592,188.53305399711695,217.92742492506204,219.63421910352315,223.70967072084338,230.22957572144753,235.42545395331445,225.02198012853896,209.5996917232292,208.30018985501363,199.16150876614577,207.90923052892532,193.45899690161713,190.69164695648536,188.89400492642756,186.69861702804627,190.4867032565649,183.3639140875231,193.67006749768126,211.2553480062403,208.32708353917175,206.30602209310285
4,1984-06-14 17:56:37+00:00,218.4145453861725,208.68119130524127,192.6200086877548,184.6052622994378,226.34128347062855,224.19874516207813,213.16908093346797,203.4195026546327,222.13960730350448,227.5124205292949,215.2376268085975,210.0743258952695,242.70448297822065,241.19713346403353,231.19325038619652,217.89326900848909,229.54468040013995,245.13001256870714,237.41510209973936,235.88874211688895,219.52734997224286,192.7837180514496,223.6652076135721,230.68370892081998,230.3503407147734,229.4985499169099,230.96120157249197,220.12819405897838,207.82525416193866,211.94844376548215,202.24472209511887,207.86311122098235,196.04689338770544,192.47059962101537,190.97736139713126,189.30565822519867,191.48811879071826,181.0555310603675,193.87795079889136,207.87006454601794,209.6389698094052,206.69410484696834
5,1984-06-21 18:02:54+00:00,221.4796569907759,205.2318309882745,196.35588645443192,185.8869183130397,223.61162396691617,214.08628575287628,202.96914765107388,196.48770281478141,212.0605705569855,217.21533062313557,207.69796582935794,203.3010875154092,229.92380877528666,234.5103125035577,225.3209326711683,213.98614433423,227.52685991586583,235.98783974244225,232.29554179601092,231.11981173472157,211.7358343040957,185.0136762916463,217.6145483530498,221.38982802328712,225.9517745365211,224.14621298429552,228.9433316684117,215.75587195773824,196.0962281682155,203.32341548386756,195.67738217790247,198.49357010512549,192.08693836093926,184.52308776104908,182.7839009346633,187.96685322932666,185.8506653442638,183.05148156130795,196.1023358331406,209.2616206739145,207.58484745576993,
6,1984-10-27 18:04:31+00:00,222.07973713572122,212.95398972548458,196.5233883517877,194.40107567178052,226.87668115816342,225.3303514320904,219.3278938527923,220.1961339912032,232.15076695627462,230.28906914426,218.04591570841367,209.96325611455902,242.32110634980592,238.5790964770281,232.7023281295589,220.32660047823322,238.81406934810553,241.92555383517148,234.5441658585049,239.24689262329312,236.11029682352356,211.2002415638707,221.4380609739332,232.7545056352853,241.63562086584014,242.9632810276558,241.59772320295914,224.80640810099698,201.99983571299651,202.05879947341415,200.95345717604283,217.88093276363776,205.91101924725723,198.9116811501656,193.08276855991517,191.79637726058246,194.1708640264243,186.21920295552673,201.68622497908754,217.59733753120923,219.3276032770669,212.194560709192
7,1984-11-21 17:58:12+00:00,194.14181426890616,180.35327671857326,175.57763328700867,173.15972102970167,192.09126298777807,195.56823578300657,197.3718779813169,194.84694706987943,193.42925452383193,204.03777675342678,193.49724980950012,194.01687847878753,217.05384454796888,208.38701951274214,205.67332186501682,200.12606885218355,212.56651590081057,213.91820953538004,208.33812704199494,217.720595449291,210.968751284333,191.38092180492785,203.1876452298718,208.91449523025554,220.51620822156812,213.97350255434196,221.30047446760028,209.51455147725258,192.50656173336225,188.2456420481873,185.4215247914042,176.68732711179118,178.20914928269812,182.19841169104737,185.93262643308628,184.56028844232787,186.37422516154987,177.98212688068153,189.88428628608762,201.4175206109732,189.8327774861651,198.82927317219037
8,1984-12-14 18:04:35+00:00,218.13355776261955,205.36883819611452,196.72258234143814,191.54544430821747,224.9508339098733,213.65838842194412,209.4980426689978,203.30852590973723,218.9896521445324,220.65492572458393,210.296578330091,205.5623077295617,234.207116773503,226.28447726438253,222.748756646028,220.1667590989659,232.63364382972023,234.59973296586855,225.8895549502069,224.4764585295787,219.21381033200012,197.7810302873431,213.12245379857245,215.19896322124725,220.55881985249843,226.90257517132216,230.58525576837488,221.10166756608112,201.24490712535314,205.4618318429371,198.55875045266632,199.92624469481305,192.01169466074163,193.20930732398608,194.57327921871172,189.9797764545926,194.30628266044104,183.80781579273432,200.33002028174772,212.63197990957022,210.92455432515126,209.78720713486342
9,1984-12-30 18:04:44+00:00,235.43490990537686,216.9314356130764,204.54227769654852,196.3165680085023,233.66266495067785,226.47718506612756,224.9296354311742,222.1695696744265,234.06380875681333,229.7388896632309,224.5932812127221,215.20443780203385,246.27201544150233,239.01509620184802,232.32822950425304,230.74610346645838,242.00908545765307,243.32956120413075,235.05905165689916,240.83203778936476,237.14581182652682,218.87318943992472,226.7156066605692,227.97315529423426,235.3619737954553,236.76650724655528,239.58854873019436,223.82930989316336,203.48166592302766,208.29902019512218,197.22827548873406,217.47293721974913,210.58199036220446,203.49807383588097,200.12857101827097,191.4172772470785,193.05088766395784,186.05658625922564,201.65134204559058,220.60021631592002,216.60634138700024,212.75731580951256
10,1985-01-08 17:58:37+00:00,,198.56907807515887,192.9689398026337,187.85777739071247,,204.31205872185586,,,,210.1974103295225,,194.51385394045462,,215.36427787215743,,207.8675354991672,218.65702306500174,223.2146669275964,218.62735387118104,,208.4149894206477,193.4113580037518,214.2845662705304,217.07272453322136,218.82255372818784,,,212.7571551220173,185.88656450950944,188.44234650992865,180.9549670855007,,,179.13977346474957,195.57436270639027,192.8900184812644,197.53164433807106,180.72876085756604,197.8365531567241,202.74272611910814,,212.72563369323197
11,1985-01-15 18:04:51+00:00,223.31377059354332,203.42824133533415,203.06949267113194,194.54980526557625,225.56055238548288,216.86474743836575,214.13931125279973,210.75582519066484,218.7542044788706,221.90985667283618,211.4233317295274,202.1795050810938,232.07454665144007,226.07050636544508,223.6081137279638,217.09161494716906,234.7029001191311,237.6913195974145,237.14928594961455,236.37950567821127,220.89455044073392,204.152562131479,212.99494001780477,219.8846699300244,226.45673121208878,230.04093763229633,234.11205914005723,222.36182966804762,211.55400313749786,207.6207479214927,199.34684534723266,200.07401553135512,196.12486166277125,197.9706942658814,203.20811544966614,202.3341652658192,203.66658490475677,194.77477117257635,208.36953026073124,219.95912273805087,212.29634363031244,213.32752938351962
12,1985-01-31 18:04:55+00:00,216.86728945278287,210.25986197871788,202.1027614653524,193.67872733555743,229.71730173973924,218.98212553637927,216.60378206854813,210.43387711937777,217.97047544402363,224.36177429679,219.9126241989493,206.76461944465655,232.75631082843307,224.87267473462083,223.43280249607955,212.52916622501382,225.4750017920745,236.14148464579938,238.84235365272446,233.93980016709156,222.7640591393508,199.09321828180754,211.03938389489014,218.22723400546448,225.5183006593002,230.62953193258218,227.95635824805458,221.21394100189633,206.02882060524706,203.44342465521134,196.73536316687654,199.78189346725853,201.58676128448428,201.45286568728343,200.73009329940515,200.37086076082565,198.82134704285863,187.24061720346873,198.5668964348969,213.72354429285664,212.84116346844777,208.35344111551584
13,1985-02-25 17:58:46+00:00,217.130046667934,205.33352984079158,209.36273604236945,198.20192581707812,219.6653287025327,222.19537448021543,219.8470604267529,212.46055659136158,218.2256838534944,223.22223878953295,212.52881487799945,201.39889478299096,227.3867191644417,222.53411789722298,221.6051087937859,218.25111292547794,228.0157143990798,243.64358925280672,236.78389856312808,231.42315516759845,221.1308622561343,198.96975093789217,217.98532120157438,224.972314061376,229.87421453167164,232.93900720755107,232.3133857627145,221.73572754930436,206.20104231678133,202.68964171349737,194.04848355143687,202.89417204447983,193.80962520544404,193.9428996650738,189.09296787198156,190.54572519971705,197.06696135868788,187.56216146899033,201.93171638018416,214.7765983198848,209.70940402854868,209.77272047280997
14,1985-03-20 18:04:55+00:00,225.65517620045514,213.70015269539326,199.18473236010448,191.7907998908993,218.0264241873183,222.06486092655152,213.25241584828424,211.68638427055942,224.0737104688202,227.14993021429976,214.1252145853861,209.7373249919562,231.96518178017368,232.875074567187,224.0857799438618,214.17680074069935,221.7868389473469,238.39123346600638,235.68869420683117,236.69110752184324,220.34655361936433,198.74624200901823,221.19803302658153,225.4071713093753,226.08597840126728,230.583755925056,231.0784833989879,216.9378777630707,202.35425015787516,199.53876496921154,195.98118547312984,203.86757583867546,202.55801449989823,196.0325396870139,189.03200753066173,192.82703001104406,196.06257920540702,184.27686287697222,198.217522434838,212.42599275069415,210.02701129977333,213.21428645297945
15,1985-03-29 17:58:42+00:00,228.64324878103284,207.79163847909456,196.89077805564816,194.94499972424475,224.45952243898228,220.02707603138185,212.41110271115247,210.62339122326492,221.82005387092596,220.35134997671207,204.75169602064972,201.91733229399674,230.71367588466052,223.6674843215072,220.51680625178608,216.30800141583276,233.23623990181602,245.30517560356276,240.40895129724524,238.16675327317245,225.79011494289801,203.35659584434924,209.69327903749794,223.22947975090017,227.3060107805375,225.55777472253433,228.9108025090457,217.22726360354963,201.33786096549267,196.63204091271226,197.90471295506487,194.36225094158627,192.78301204768522,187.35531048482153,192.72761359966378,198.41266412043402,197.53848697352632,192.67181776702844,203.132761115948,220.13563119662757,213.97803009164065,212.25249247639326
16,1985-04-14 17:58:37+00:00,233.41858943600846,210.69931701987426,207.64979160622912,195.2660550908525,221.1146044014252,214.07144441927161,211.58977691496978,211.7665742214623,216.74736149660848,225.6943214251056,219.42458217360485,213.48233877322994,234.0885148290874,232.10085426087275,225.95588610374674,223.41357847249802,235.19562273279888,237.7050959028989,231.69572648544863,229.79408564194674,221.33163178159302,198.513960392993,215.9351365207277,221.33215825933203,225.19465556705856,234.97004468347967,230.7957843032249,221.07940601314704,209.14428557218648,206.17494620298473,196.32145759721345,209.29098745146192,197.56617680422946,190.40422261892485,192.28120942916786,187.03079601842393,187.66315578725536,181.9233405845082,196.5055651290185,216.03433580275754,203.9925434267556,207.38679689777916
