dates,nzd0441-0000,nzd0441-0001,nzd0441-0002,nzd0441-0003,nzd0441-0004,nzd0441-0005,nzd0441-0006,nzd0441-0007,nzd0441-0008,nzd0441-0009,nzd0441-0010,nzd0441-0011,nzd0441-0012,nzd0441-0013,nzd0441-0014,nzd0441-0015,nzd0441-0016,nzd0441-0017,nzd0441-0018,nzd0441-0019,nzd0441-0020,nzd0441-0021,nzd0441-0022,nzd0441-0023,nzd0441-0024,nzd0441-0025,nzd0441-0026,nzd0441-0027,nzd0441-0028,nzd0441-0029,nzd0441-0030,nzd0441-0031,nzd0441-0032,nzd0441-0033,nzd0441-0034,nzd0441-0035,nzd0441-0036,nzd0441-0037,nzd0441-0038,nzd0441-0039,nzd0441-0040,nzd0441-0041,nzd0441-0042,nzd0441-0043,nzd0441-0044,nzd0441-0045,nzd0441-0046,nzd0441-0047,nzd0441-0048,nzd0441-0049,nzd0441-0050,nzd0441-0051,nzd0441-0052,nzd0441-0053,nzd0441-0054,nzd0441-0055,nzd0441-0056,nzd0441-0057,nzd0441-0058,nzd0441-0059,nzd0441-0060,nzd0441-0061,nzd0441-0062,nzd0441-0063,nzd0441-0064,nzd0441-0065,nzd0441-0066,nzd0441-0067,nzd0441-0068,nzd0441-0069,nzd0441-0070,nzd0441-0071,nzd0441-0072,nzd0441-0073,nzd0441-0074,nzd0441-0075,nzd0441-0076,nzd0441-0077,nzd0441-0078,nzd0441-0079,nzd0441-0080,nzd0441-0081,nzd0441-0082,nzd0441-0083,nzd0441-0084,nzd0441-0085,nzd0441-0086,nzd0441-0087,nzd0441-0088,nzd0441-0089,nzd0441-0090,nzd0441-0091,nzd0441-0092,nzd0441-0093,nzd0441-0094,nzd0441-0095,nzd0441-0096,nzd0441-0097,nzd0441-0098,nzd0441-0099,nzd0441-0100,nzd0441-0101,nzd0441-0102,satname
2000-09-20 22:10:27+00:00,329.66,314.13,302.26,298.18,297.91,304.26,294.12,291.26,293.88,292.86,299.03,301.52,309.36,312.02,320.94,318.83,321.93,330.12,332.95,345.23,363.99,378.48,378.21,375.74,378.98,383.65,384.64,382.06,377.91,,416.47,441.07,444.85,444.27,439.90,437.70,433.27,428.93,421.15,417.65,413.28,408.27,398.72,391.06,384.18,379.14,376.76,372.69,371.14,374.79,374.00,376.26,379.60,383.14,382.88,379.00,377.79,374.69,372.77,374.42,374.05,376.83,377.49,375.16,372.95,373.64,374.51,374.22,377.27,376.86,375.48,372.08,368.75,368.39,370.94,367.67,366.88,366.15,367.97,364.76,363.88,358.87,358.22,357.00,354.99,348.84,345.18,344.58,346.79,346.06,346.26,346.82,348.29,345.04,344.00,346.15,350.64,354.52,363.67,366.67,344.69,334.60,297.86,L7
2000-09-27 22:16:36+00:00,329.20,313.47,302.82,297.83,297.43,302.77,295.57,292.88,293.00,294.19,298.51,301.96,309.70,312.83,321.09,319.65,323.63,330.91,334.81,346.32,362.59,375.68,377.55,376.52,378.65,386.13,376.58,366.09,363.60,,412.37,439.31,448.87,448.79,442.26,439.63,437.27,430.89,423.95,417.88,413.48,408.74,399.35,392.02,385.63,381.16,377.84,374.21,371.66,374.85,375.32,378.77,382.09,386.81,386.83,382.46,382.15,377.55,375.88,376.68,375.60,378.96,379.34,376.92,375.63,375.55,376.80,377.32,378.53,378.89,377.24,374.07,371.31,370.32,371.94,369.06,369.58,368.88,371.16,368.07,367.24,362.79,361.21,358.81,357.40,352.29,349.33,347.19,346.95,346.70,347.25,347.77,348.32,346.19,344.45,346.67,351.54,355.27,363.73,363.94,344.30,333.02,312.66,L7
2000-11-07 22:10:17+00:00,326.81,309.80,299.17,293.02,292.95,298.50,293.23,289.97,288.10,291.71,294.49,299.47,305.65,310.99,317.49,316.54,321.50,326.86,332.43,342.54,357.39,368.04,369.80,371.79,371.74,373.30,356.78,348.90,357.06,360.16,394.85,432.62,450.79,446.52,439.21,432.18,429.12,422.63,417.72,413.26,408.74,404.52,395.83,388.76,382.85,380.08,377.16,372.54,370.62,373.94,375.92,380.20,383.06,388.97,389.58,385.05,383.93,379.17,376.15,376.54,375.28,377.88,378.19,375.96,376.07,375.22,376.50,377.32,376.59,377.85,376.12,372.81,369.86,367.58,367.79,364.87,365.04,364.63,367.77,365.84,365.81,362.27,359.09,355.65,353.95,349.85,346.89,343.58,342.86,344.05,346.09,345.63,345.04,340.26,338.73,340.71,344.65,343.83,349.60,349.34,342.90,332.66,318.86,L7
2000-11-14 22:16:30+00:00,320.07,306.13,294.38,290.08,290.48,296.11,290.84,285.60,284.82,288.60,291.47,297.24,301.98,308.27,314.50,312.13,317.88,322.98,329.59,339.26,350.99,363.23,361.37,366.27,363.91,365.15,354.49,349.96,356.13,359.92,386.63,431.85,448.46,445.14,436.69,429.15,425.67,420.17,415.91,411.04,406.38,401.77,393.96,387.52,382.37,380.81,378.43,374.49,372.23,376.16,379.02,383.10,386.71,392.59,392.96,387.17,382.93,379.29,376.04,375.57,375.38,376.49,377.72,376.47,376.81,376.04,377.31,378.50,378.69,379.64,377.16,374.47,371.48,367.22,365.13,361.92,363.68,363.82,365.88,366.03,366.72,363.09,358.32,354.95,352.94,348.57,344.39,342.32,339.82,340.11,342.50,342.45,341.49,335.53,334.35,334.95,336.29,334.89,340.09,338.98,331.56,321.12,321.41,L7
2000-12-16 22:16:35+00:00,320.74,304.62,293.61,288.68,290.43,296.83,290.31,284.83,284.40,288.37,291.31,297.34,301.44,308.92,314.42,312.93,317.72,323.01,329.60,338.91,350.49,367.89,370.14,373.84,370.53,370.30,363.46,349.96,367.61,359.92,386.63,431.14,448.24,447.49,436.58,428.32,424.52,420.51,416.90,412.16,406.89,402.32,395.30,388.88,383.68,382.25,378.92,375.11,373.28,376.41,378.66,382.55,386.71,392.41,392.22,386.69,382.47,379.11,375.16,374.42,375.45,376.66,378.11,376.94,376.67,375.84,377.08,378.55,379.18,380.25,377.31,374.83,370.50,366.83,364.77,362.45,363.85,364.67,368.30,369.64,370.12,365.80,359.69,356.35,352.46,347.25,342.64,339.74,337.72,339.01,341.39,340.50,340.32,333.90,334.74,337.49,339.11,338.68,345.37,345.46,339.03,330.38,326.15,L7
2001-01-01 22:16:33+00:00,320.90,304.62,294.08,288.87,291.06,297.37,290.21,285.03,284.61,288.16,291.08,297.05,301.32,308.61,314.73,313.59,317.73,323.25,330.08,339.23,351.44,367.66,371.78,375.09,371.18,369.67,368.06,359.51,370.30,359.92,386.63,423.11,447.43,449.59,440.00,428.80,422.92,419.40,415.25,411.58,406.69,402.47,395.19,388.86,383.63,382.22,378.82,375.19,373.61,376.72,378.95,383.02,387.46,392.59,391.58,386.37,381.71,379.07,374.58,373.87,375.48,376.20,377.68,375.66,375.07,374.87,376.10,377.16,378.37,379.73,376.92,374.89,370.62,367.71,365.70,363.93,364.85,365.98,369.47,370.98,370.37,364.44,357.92,355.18,351.01,346.62,342.35,339.37,338.24,339.19,341.12,340.24,339.26,334.61,336.63,340.25,341.40,342.12,348.59,349.42,347.19,340.60,333.08,L7
2001-01-10 22:10:27+00:00,320.46,304.26,293.91,288.89,290.46,296.39,290.13,284.40,284.49,287.54,291.06,296.28,301.65,309.13,316.60,313.53,317.99,323.16,330.40,339.39,349.68,366.06,370.15,373.95,371.34,369.98,365.03,355.17,366.57,359.92,368.61,415.31,444.91,449.60,440.81,428.89,422.63,419.04,415.05,412.02,407.65,402.93,396.27,389.16,383.33,381.46,378.18,375.00,373.80,376.80,378.61,381.84,387.18,391.93,391.51,386.55,381.46,378.96,375.23,374.83,375.81,376.34,378.12,375.74,375.09,374.42,375.22,376.71,377.90,379.53,376.94,374.73,370.77,368.34,367.14,365.59,366.52,367.96,371.38,372.34,371.71,365.08,358.85,355.17,351.65,346.67,342.91,340.09,338.18,339.58,341.19,341.11,340.64,337.14,339.03,342.51,343.72,345.60,351.90,352.96,350.77,345.57,337.99,L7
2001-01-26 22:10:30+00:00,319.56,304.01,292.87,288.36,289.33,295.31,289.28,284.30,283.55,286.85,290.14,295.91,300.80,308.46,315.67,312.97,317.49,322.25,330.22,338.65,349.19,364.53,368.56,372.15,368.78,368.13,362.63,352.32,363.64,359.92,357.77,411.61,442.43,449.12,441.53,427.52,420.60,416.79,413.20,410.49,406.22,401.97,395.52,388.53,382.42,380.40,377.50,374.20,372.41,375.44,377.91,380.92,385.73,390.76,390.48,385.51,380.41,377.66,373.98,374.05,375.26,375.37,377.19,374.38,373.47,372.75,372.58,374.04,375.38,376.95,374.49,372.05,367.90,365.86,365.43,364.15,365.82,367.25,370.76,371.56,371.22,364.30,357.73,353.57,349.94,345.05,341.46,338.77,336.66,338.06,339.85,340.75,340.48,338.10,339.60,343.39,345.05,347.70,354.51,355.41,353.17,347.78,340.91,L7
2001-02-18 22:16:35+00:00,318.09,302.94,291.95,287.06,289.40,293.86,289.29,284.34,283.70,286.40,288.89,295.68,299.71,307.50,314.33,311.87,317.64,321.82,330.84,338.35,349.38,364.43,368.87,371.45,368.17,367.49,361.04,349.89,359.98,359.92,347.96,411.64,441.81,450.01,442.17,427.81,420.27,416.43,412.53,408.68,405.05,401.08,394.88,387.57,381.79,379.89,376.47,372.83,371.95,374.35,376.05,380.30,384.23,389.78,389.24,383.51,378.88,376.74,373.10,373.12,374.62,374.17,375.30,372.73,371.88,371.15,370.52,372.06,373.04,375.12,372.54,370.17,366.19,364.04,363.54,362.34,364.78,366.43,370.22,372.25,371.31,365.09,358.30,352.43,347.54,342.50,338.80,335.26,332.52,333.70,335.57,336.99,336.22,338.05,339.30,343.42,346.50,349.76,358.00,359.26,356.52,351.62,345.51,L7
2001-02-27 22:10:18+00:00,318.42,303.52,292.83,288.40,290.55,295.24,289.89,285.42,284.52,287.32,289.86,296.47,300.46,308.48,315.28,312.62,318.24,322.45,331.43,339.44,350.86,365.58,370.51,372.95,370.04,368.94,364.16,349.89,359.98,371.83,347.96,414.30,442.44,450.34,442.73,429.00,421.42,416.67,412.28,408.77,405.28,401.46,395.01,388.09,382.73,380.87,377.48,374.25,373.10,375.26,376.66,380.96,384.98,390.82,390.05,384.40,379.69,377.28,373.96,373.89,375.35,374.90,375.68,373.56,372.49,371.47,370.84,372.69,374.29,376.11,373.77,371.28,367.79,365.87,365.19,364.18,366.18,368.52,371.89,374.53,373.79,367.40,360.82,354.67,349.72,344.40,340.57,336.59,333.64,335.06,337.00,338.43,337.36,339.60,341.49,345.65,349.12,353.60,362.41,364.34,362.30,357.21,350.52,L7
2001-03-15 22:10:15+00:00,318.76,303.75,293.52,289.09,291.00,295.40,290.06,285.73,284.43,287.30,289.94,296.96,301.16,309.50,315.90,314.11,320.35,323.54,332.71,340.51,352.18,366.19,371.82,374.19,371.24,369.82,367.07,349.89,359.98,380.98,347.96,414.16,442.50,449.73,442.91,429.39,421.29,416.80,412.00,409.14,405.85,401.67,395.24,389.05,384.11,382.00,377.98,374.52,373.26,375.44,376.72,381.30,386.06,391.60,390.90,385.27,380.37,377.63,374.87,374.73,376.25,376.14,376.01,373.40,372.57,371.27,370.66,372.83,375.02,376.80,373.92,371.82,369.48,367.34,366.73,366.13,368.75,370.69,374.38,377.83,377.78,371.37,363.32,356.77,351.24,345.84,342.48,337.67,333.97,334.58,336.92,339.16,338.57,341.56,344.82,349.62,353.85,359.42,369.66,371.53,370.40,366.05,357.65,L7
2001-03-31 22:10:07+00:00,320.59,303.93,293.53,289.43,292.41,297.03,291.04,285.63,285.93,287.97,290.80,298.22,300.36,311.01,317.88,315.97,321.10,323.26,333.41,341.53,351.34,365.76,371.33,373.76,370.49,367.74,366.91,349.85,361.25,380.98,324.51,412.36,441.99,450.52,442.76,427.26,418.66,415.33,410.69,408.60,406.29,402.04,397.05,390.20,385.00,382.36,379.61,376.27,375.30,377.46,377.85,381.88,387.44,391.54,390.96,386.10,380.04,377.83,375.20,374.72,377.05,377.28,377.49,374.43,372.61,371.17,370.44,372.62,375.82,377.77,375.25,373.32,370.96,368.82,368.14,367.63,368.93,371.77,375.79,380.21,381.03,373.99,365.58,358.18,350.93,345.49,342.48,338.71,335.90,335.71,337.67,340.30,340.18,343.14,348.82,353.36,358.42,365.84,375.85,380.21,383.04,376.03,370.93,L7
2001-04-07 22:16:13+00:00,321.92,305.42,295.51,290.86,293.37,297.72,292.30,288.06,287.97,289.73,292.40,298.74,301.95,311.99,318.62,316.37,321.80,323.75,334.16,342.66,351.34,365.76,371.33,373.76,370.49,367.74,366.91,349.85,361.25,380.98,314.62,413.58,442.24,450.55,442.38,427.77,419.50,415.24,411.12,408.87,406.93,402.38,397.49,390.74,385.39,382.01,379.14,375.65,374.92,377.07,378.02,381.41,386.59,391.12,391.34,386.35,380.66,377.83,375.64,375.53,377.53,377.56,376.88,373.89,372.02,370.45,370.06,372.40,375.12,377.44,374.65,372.42,370.26,367.97,366.81,366.41,367.90,370.53,374.71,378.89,380.01,373.63,366.16,358.71,351.03,345.79,342.10,338.44,335.42,335.26,337.33,340.06,340.10,342.92,348.44,352.11,358.10,367.11,375.86,381.14,383.50,376.64,371.84,L7
2001-06-03 22:09:40+00:00,326.42,309.18,299.32,294.63,297.42,300.58,294.50,292.06,290.03,290.57,293.63,300.05,303.97,313.66,320.56,318.04,324.42,327.56,336.83,345.30,352.69,367.46,376.30,377.58,374.39,371.83,372.47,349.84,363.05,402.05,300.72,408.89,441.23,452.32,445.12,430.08,420.98,416.02,411.16,409.63,408.21,403.34,398.75,391.84,387.13,383.76,380.09,377.50,377.04,378.75,379.65,383.12,387.85,392.66,392.01,386.87,381.65,378.30,375.62,375.80,377.67,377.81,378.24,374.29,372.75,371.18,370.75,372.67,375.61,378.71,376.43,374.20,371.25,370.45,369.74,370.66,371.64,373.96,378.54,381.41,381.56,375.43,368.70,361.63,355.06,350.40,348.02,343.05,340.83,340.46,341.05,344.56,344.77,347.84,354.15,357.86,364.99,375.95,385.86,391.76,393.98,388.42,382.44,L7
2001-06-10 22:15:47+00:00,327.39,310.69,301.13,296.56,299.17,301.93,296.45,293.82,291.16,290.57,293.63,300.05,303.97,313.66,320.56,319.02,325.66,328.89,338.21,346.39,352.69,367.46,376.30,377.58,374.39,371.83,372.47,349.84,363.05,402.05,300.72,408.89,441.23,452.32,444.81,430.82,422.05,417.28,412.31,410.33,408.91,403.48,398.76,392.17,388.16,384.83,381.87,379.97,379.67,380.50,381.94,385.83,390.57,395.37,393.46,386.87,381.65,379.50,377.38,376.92,378.52,379.13,379.89,375.83,375.12,373.00,371.99,373.41,377.30,380.96,379.04,376.04,373.12,371.29,370.78,372.55,372.38,374.60,379.20,381.38,381.08,375.43,368.70,362.14,356.36,353.40,351.32,347.10,344.14,344.16,344.27,348.04,344.77,347.84,354.15,357.86,364.99,375.95,385.86,391.76,393.98,388.42,382.44,L7
2001-07-12 22:15:31+00:00,331.39,317.12,306.77,301.88,305.05,305.59,301.33,300.14,296.69,295.59,295.32,302.89,305.46,315.07,321.53,320.80,329.60,331.57,341.44,349.54,355.94,366.38,374.33,374.55,371.10,369.58,370.13,336.69,336.91,402.05,296.12,416.71,441.77,450.70,443.58,431.83,423.97,417.33,411.75,411.24,410.04,404.55,399.32,393.21,390.37,386.50,385.28,383.26,382.71,384.33,386.66,390.13,393.83,399.29,397.08,387.54,382.98,382.17,381.17,379.70,380.05,381.30,381.87,378.62,377.42,374.67,373.58,374.59,379.12,382.75,381.32,379.09,376.84,373.92,373.25,374.75,374.41,375.67,379.16,380.90,380.71,378.15,372.46,366.29,359.89,358.40,356.10,353.31,351.11,349.89,350.97,356.29,347.26,351.27,357.28,359.04,368.80,381.31,391.97,398.40,398.77,389.46,389.66,L7
2001-08-13 22:15:01+00:00,333.47,318.39,308.92,303.80,307.11,307.65,302.31,300.87,298.39,297.05,296.89,303.62,306.68,317.27,322.46,321.96,329.64,331.99,341.35,349.68,355.59,366.80,379.43,378.95,376.99,373.77,377.45,335.28,330.70,402.05,286.98,422.91,445.10,451.70,442.95,434.37,427.24,420.42,413.98,413.31,412.13,405.95,400.64,394.50,392.39,388.45,387.01,385.28,385.56,386.98,388.55,392.32,396.47,401.68,399.06,389.45,385.00,384.20,383.48,381.29,381.27,383.12,383.50,380.69,379.73,376.78,376.67,377.67,382.42,386.38,381.94,379.77,377.97,374.95,374.01,375.43,373.57,374.99,377.59,378.93,379.04,377.26,371.88,366.22,362.05,360.88,358.33,355.94,354.70,354.11,355.00,359.75,351.51,355.46,361.78,363.53,372.24,383.72,391.73,397.02,396.28,387.20,387.47,L7
2001-08-29 22:14:52+00:00,334.76,319.96,310.52,303.95,306.16,307.23,302.41,301.11,298.28,298.03,297.99,302.94,307.55,317.38,322.32,323.33,330.18,332.11,341.70,349.78,354.45,364.38,383.60,385.30,382.10,377.78,393.25,,,408.43,334.18,417.90,439.38,440.33,433.63,428.26,423.89,418.39,413.67,411.62,410.03,403.90,399.39,392.76,391.22,385.24,384.61,383.05,384.38,386.49,388.75,390.84,396.28,400.24,398.75,389.28,385.35,385.68,385.39,382.15,381.89,383.92,385.61,381.43,380.13,377.08,378.10,378.78,382.58,386.51,382.45,379.44,377.30,374.14,372.68,375.50,371.96,371.93,374.79,374.15,374.30,372.26,368.52,366.17,363.69,364.42,363.07,361.44,361.38,361.19,361.19,365.15,358.75,362.84,370.18,368.62,375.56,385.27,387.33,390.27,387.94,377.43,381.77,L7
