dates,nzd0441-0000,nzd0441-0001,nzd0441-0002,nzd0441-0003,nzd0441-0004,nzd0441-0005,nzd0441-0006,nzd0441-0007,nzd0441-0008,nzd0441-0009,nzd0441-0010,nzd0441-0011,nzd0441-0012,nzd0441-0013,nzd0441-0014,nzd0441-0015,nzd0441-0016,nzd0441-0017,nzd0441-0018,nzd0441-0019,nzd0441-0020,nzd0441-0021,nzd0441-0022,nzd0441-0023,nzd0441-0024,nzd0441-0025,nzd0441-0026,nzd0441-0027,nzd0441-0028,nzd0441-0029,nzd0441-0030,nzd0441-0031,nzd0441-0032,nzd0441-0033,nzd0441-0034,nzd0441-0035,nzd0441-0036,nzd0441-0037,nzd0441-0038,nzd0441-0039,nzd0441-0040,nzd0441-0041,nzd0441-0042,nzd0441-0043,nzd0441-0044,nzd0441-0045,nzd0441-0046,nzd0441-0047,nzd0441-0048,nzd0441-0049,nzd0441-0050,nzd0441-0051,nzd0441-0052,nzd0441-0053,nzd0441-0054,nzd0441-0055,nzd0441-0056,nzd0441-0057,nzd0441-0058,nzd0441-0059,nzd0441-0060,nzd0441-0061,nzd0441-0062,nzd0441-0063,nzd0441-0064,nzd0441-0065,nzd0441-0066,nzd0441-0067,nzd0441-0068,nzd0441-0069,nzd0441-0070,nzd0441-0071,nzd0441-0072,nzd0441-0073,nzd0441-0074,nzd0441-0075,nzd0441-0076,nzd0441-0077,nzd0441-0078,nzd0441-0079,nzd0441-0080,nzd0441-0081,nzd0441-0082,nzd0441-0083,nzd0441-0084,nzd0441-0085,nzd0441-0086,nzd0441-0087,nzd0441-0088,nzd0441-0089,nzd0441-0090,nzd0441-0091,nzd0441-0092,nzd0441-0093,nzd0441-0094,nzd0441-0095,nzd0441-0096,nzd0441-0097,nzd0441-0098,nzd0441-0099,nzd0441-0100,nzd0441-0101,nzd0441-0102,satname
2000-09-20 22:10:27+00:00,314.51,307.52,294.24,284.88,283.80,291.06,282.65,279.10,273.50,275.63,283.96,295.10,300.56,301.15,305.10,302.21,313.54,324.40,324.45,333.64,,,,,,,,,376.09,,385.52,422.21,443.34,437.63,436.53,435.35,426.88,419.92,412.50,411.50,400.97,396.28,384.60,380.09,382.67,381.60,373.42,369.85,370.91,371.10,375.04,377.94,379.05,386.11,382.15,372.30,367.86,371.32,362.25,367.02,367.00,365.99,367.93,365.91,368.20,371.27,371.10,368.57,371.68,368.20,367.36,364.93,361.07,359.81,360.83,361.68,363.43,366.77,367.79,361.47,360.10,354.81,351.19,354.30,359.82,349.09,337.28,327.82,330.19,327.53,330.30,328.70,330.20,329.97,328.31,329.34,331.05,325.17,342.51,344.17,330.51,313.99,297.02,L7
2000-09-27 22:16:36+00:00,326.93,310.14,305.62,296.12,295.02,295.29,302.86,300.95,288.60,300.85,295.94,304.20,311.43,316.89,321.84,323.76,332.15,334.90,344.10,351.77,359.78,370.07,376.23,378.07,377.99,388.61,368.53,350.11,334.98,,404.18,435.80,456.92,457.81,449.35,445.44,449.27,436.76,432.37,419.01,414.45,411.10,402.49,396.81,392.91,391.26,383.27,381.82,374.28,375.12,381.96,391.33,394.58,405.18,406.56,399.76,404.00,391.82,391.45,388.01,383.32,389.57,388.55,385.69,388.99,385.13,388.25,392.85,384.82,389.07,386.06,384.00,384.14,379.95,376.91,376.01,383.04,382.52,387.13,384.65,384.03,382.37,376.16,367.82,369.43,369.52,370.05,360.27,347.76,349.91,352.18,352.50,348.49,350.79,346.25,348.76,355.11,358.25,363.94,353.03,343.10,328.28,342.26,L7
2000-11-07 22:10:17+00:00,313.37,299.33,287.57,276.06,279.42,286.13,287.81,280.79,274.60,286.79,284.05,291.85,292.27,306.53,310.55,310.51,317.00,315.60,326.60,334.48,347.81,352.70,357.92,360.60,357.73,357.98,345.03,347.70,360.12,360.16,,439.86,452.12,444.11,433.59,417.72,413.77,413.18,413.27,404.76,402.31,398.73,397.31,386.98,379.90,379.13,377.34,367.70,369.31,375.85,377.41,382.68,384.27,389.95,396.97,392.34,389.58,386.04,386.09,384.11,384.31,383.72,381.22,378.45,381.52,379.18,377.79,380.72,379.74,384.76,380.42,375.07,369.03,364.57,357.88,353.10,353.09,354.21,357.92,364.82,369.06,367.34,358.38,350.00,340.91,335.49,335.81,336.60,334.20,336.85,340.06,337.48,334.10,334.13,338.60,341.35,346.00,342.60,341.78,344.97,337.32,331.21,337.45,L7
2000-11-14 22:16:30+00:00,308.42,297.19,284.87,287.26,289.60,289.85,287.12,274.95,282.77,285.14,289.65,293.81,293.46,302.43,309.23,307.24,314.54,316.40,329.09,336.87,345.39,366.93,349.97,360.14,356.01,348.87,349.90,352.06,353.35,359.67,370.19,429.54,441.45,441.00,426.57,417.01,411.89,410.31,408.66,406.13,402.11,395.94,388.08,382.98,379.63,372.63,372.00,368.61,366.84,372.43,371.25,376.65,381.02,385.27,386.97,382.87,373.40,370.62,371.24,370.06,374.46,375.12,370.92,373.69,371.17,369.06,371.00,374.10,375.84,375.14,370.93,369.37,367.81,354.81,347.87,342.13,349.22,345.22,346.11,356.92,360.44,354.96,348.82,346.65,339.44,336.05,332.12,335.71,325.35,325.72,331.19,331.20,329.91,335.52,330.86,330.93,327.92,330.42,331.89,333.15,334.65,332.60,331.62,L7
2000-12-16 22:16:35+00:00,324.75,295.55,289.00,280.29,290.12,301.12,287.17,280.19,281.87,287.00,290.32,297.92,298.20,312.80,313.96,317.76,316.78,323.19,329.70,336.86,348.96,381.86,396.43,396.57,390.38,385.74,390.37,,413.49,,,428.29,447.38,456.91,436.07,424.19,418.77,422.24,421.85,418.87,410.00,405.64,403.37,397.05,391.55,390.89,381.88,378.88,379.59,377.90,376.49,379.21,386.69,391.34,387.78,383.83,379.67,377.99,369.89,367.47,375.83,377.68,380.44,379.74,375.82,374.64,375.68,378.87,382.13,383.94,378.17,376.97,364.62,364.46,362.62,365.63,364.87,369.78,382.84,391.32,390.54,382.05,367.95,364.72,349.57,339.38,332.19,324.25,325.09,332.40,334.73,328.74,333.35,325.75,336.70,350.14,353.22,357.60,371.79,377.87,376.37,376.64,349.87,L7
2001-01-01 22:16:33+00:00,321.99,304.62,297.34,290.21,295.46,301.18,289.47,286.43,286.05,286.68,289.52,295.01,300.51,306.43,316.88,318.22,317.75,324.94,333.46,341.43,355.24,366.72,378.34,380.06,373.81,367.15,386.45,388.19,383.79,,,382.94,443.38,460.10,460.52,431.66,413.30,412.72,405.38,407.56,405.29,403.54,394.45,388.69,383.25,381.99,378.15,375.71,375.92,378.89,380.95,386.35,392.67,393.81,387.13,384.08,376.45,378.79,370.52,370.00,375.68,372.94,374.66,366.68,363.88,368.05,369.26,367.42,372.67,376.05,374.21,375.30,371.47,373.94,372.23,374.27,371.81,375.18,377.65,380.35,372.10,354.95,345.46,347.00,340.91,342.20,340.32,336.79,341.88,340.46,339.23,338.44,331.80,338.87,347.98,356.82,355.12,362.75,367.88,373.13,396.17,401.94,374.67,L7
2001-01-10 22:10:27+00:00,316.95,301.40,292.52,289.01,285.70,288.52,289.48,279.37,283.57,282.60,290.90,290.19,304.30,313.30,331.55,312.97,320.14,322.42,332.90,340.70,340.91,358.08,362.03,368.26,372.11,371.55,349.91,337.77,344.16,,314.54,368.53,429.75,449.65,446.43,429.51,420.61,416.53,413.61,415.46,415.30,406.58,404.87,391.56,380.95,375.37,372.99,373.47,375.25,377.48,375.95,372.37,384.97,386.72,390.93,388.06,379.46,378.07,380.41,382.59,378.48,377.45,381.65,376.46,375.24,370.83,368.17,373.07,374.14,377.98,377.11,373.52,371.98,373.37,378.67,378.87,379.86,383.78,386.64,383.16,382.45,370.20,366.30,355.10,356.71,347.05,347.37,345.88,337.66,342.69,341.78,348.08,351.73,354.84,355.86,358.34,359.99,369.96,375.12,377.79,375.86,380.38,372.29,L7
2001-01-26 22:10:30+00:00,311.45,301.72,283.50,283.61,279.11,285.64,281.67,283.34,275.07,280.65,281.85,292.55,293.15,302.50,307.33,307.99,312.97,314.13,328.61,331.99,346.24,355.37,359.00,361.33,353.42,357.04,348.20,338.10,343.12,,314.40,385.67,425.10,445.75,447.34,416.61,404.39,398.77,398.38,396.79,393.30,393.31,388.80,382.89,374.19,370.89,371.45,367.04,359.91,363.13,371.59,372.64,372.72,380.17,381.20,376.08,370.90,365.96,362.68,366.96,370.28,366.69,368.82,362.11,358.89,357.77,348.87,350.00,352.78,353.71,352.46,347.89,342.06,343.49,350.01,351.24,359.57,360.82,365.18,364.61,366.73,357.24,347.63,339.18,334.54,330.48,328.36,326.88,323.04,324.39,327.74,337.53,338.97,345.76,344.13,350.40,355.62,364.49,375.36,374.96,372.38,365.47,364.28,L7
2001-02-18 22:16:35+00:00,317.56,304.19,292.44,295.08,302.82,297.11,295.35,292.26,296.65,288.77,288.20,299.85,302.74,308.10,310.57,309.95,321.15,324.49,336.56,342.82,350.72,363.67,371.05,366.60,363.93,362.95,349.93,335.28,330.70,,298.91,411.94,436.86,457.11,447.88,430.36,417.25,413.21,406.57,403.90,406.94,403.11,396.73,389.50,382.00,382.91,380.26,372.00,373.07,373.64,371.30,384.43,384.53,392.83,388.68,379.98,377.75,375.53,372.27,373.62,374.51,372.11,369.44,368.08,368.45,369.67,367.72,369.02,369.14,374.54,368.29,370.08,368.98,366.67,369.60,366.13,373.87,374.72,377.86,385.48,383.20,383.69,377.41,358.92,343.93,337.39,330.83,327.24,325.76,322.88,326.76,334.32,331.44,337.62,336.60,343.69,359.63,368.33,389.39,393.99,386.59,386.11,386.93,L7
2001-02-27 22:10:18+00:00,321.66,309.31,301.62,301.77,301.98,309.06,295.89,296.27,292.77,296.48,299.56,304.36,308.01,318.35,324.78,320.18,324.23,328.82,337.24,350.30,362.73,374.79,383.65,384.95,384.95,380.57,389.16,,,395.67,,438.20,448.15,453.35,448.33,440.91,432.98,419.08,409.79,409.68,407.54,405.21,396.38,393.31,392.11,390.73,387.55,388.42,384.64,384.30,382.78,387.57,392.54,401.23,398.16,393.24,387.81,382.66,382.50,381.61,382.69,382.21,379.43,381.94,378.63,374.60,374.07,379.00,386.77,386.02,386.08,382.39,383.73,384.20,381.66,382.56,380.20,389.45,388.57,397.36,398.56,390.53,386.04,377.13,371.62,363.47,358.31,349.85,344.84,348.66,351.21,352.75,348.77,355.12,363.40,368.01,375.25,392.03,406.49,415.11,420.11,413.17,400.63,L7
2001-03-15 22:10:15+00:00,328.80,310.30,300.02,295.74,297.96,304.47,291.15,289.41,293.25,289.72,295.43,301.74,308.16,315.97,323.06,324.47,333.63,329.61,337.10,344.78,364.06,371.71,383.60,385.30,382.10,377.78,393.25,,,408.43,,412.78,443.09,443.63,439.38,434.50,425.11,422.08,409.65,406.89,406.18,398.98,390.56,389.67,386.07,384.59,379.50,376.25,376.17,380.05,379.24,383.16,393.61,394.96,393.34,385.48,377.14,375.13,374.23,370.56,372.23,374.03,373.03,368.65,367.52,363.78,365.35,367.49,375.51,375.34,372.06,370.55,379.36,375.50,375.76,375.86,377.31,375.10,380.44,385.94,388.36,386.98,371.14,363.64,356.76,354.15,354.67,343.10,337.85,328.87,330.94,341.06,345.47,348.77,364.35,368.01,373.39,382.02,400.06,398.65,401.33,396.79,377.18,L7
2001-03-31 22:10:07+00:00,340.96,315.67,306.42,295.26,301.96,307.18,305.32,293.29,292.66,295.84,298.56,314.94,302.75,323.68,330.93,330.36,332.82,333.05,342.81,355.10,,,,,,,,,,,,425.80,452.58,453.56,441.49,430.17,428.50,425.15,419.78,415.94,413.91,409.33,409.91,399.32,400.34,394.51,394.94,394.64,392.31,390.89,391.51,393.78,401.42,399.16,398.47,395.00,388.20,387.54,382.17,380.18,382.00,390.85,395.32,388.46,384.96,384.14,386.51,386.48,389.48,390.21,392.74,392.08,390.55,387.24,385.13,386.54,379.50,389.47,394.74,392.12,398.84,391.94,386.65,379.43,374.88,369.23,364.81,360.83,363.30,354.14,353.04,353.37,356.22,355.00,369.71,365.93,378.09,388.18,398.74,412.45,429.57,,414.33,L7
2001-04-07 22:16:13+00:00,335.19,320.36,315.28,305.17,302.99,304.63,304.86,312.35,308.41,307.35,308.32,303.88,317.93,321.81,326.02,320.42,328.79,328.65,341.67,353.93,,,,,,,,,,,275.04,425.85,444.81,450.83,438.62,432.84,427.91,414.39,415.43,411.62,413.33,405.79,401.92,396.21,389.28,378.45,374.49,369.43,371.08,373.20,379.76,376.66,378.02,386.87,395.16,388.84,386.90,377.75,379.99,383.63,382.32,380.32,370.78,368.50,366.12,363.20,366.20,370.22,368.07,374.18,368.70,363.37,363.22,359.37,353.49,354.15,357.61,358.13,363.84,365.68,369.87,370.02,371.98,364.04,352.07,348.85,338.27,335.69,330.65,330.80,333.97,337.66,339.31,340.75,344.69,339.57,354.91,379.84,375.97,390.49,388.11,382.04,381.02,L7
2001-06-03 22:09:40+00:00,344.86,328.68,315.11,310.17,316.14,306.91,304.60,307.70,,,,,,,,,335.90,346.34,348.26,355.13,,,,,,,,,,,,,,,,,,,,,410.30,401.95,400.49,390.17,391.54,387.30,379.70,379.18,382.42,388.05,386.96,395.05,391.34,399.55,399.22,394.14,392.18,383.55,381.56,381.36,382.63,383.80,388.80,382.32,387.97,385.13,385.65,385.14,385.41,395.13,394.46,389.87,376.54,376.24,368.20,371.30,371.84,363.20,367.69,368.07,364.90,366.65,366.40,367.14,369.63,371.81,385.12,379.95,378.22,379.33,371.11,373.64,370.67,375.89,378.10,377.65,384.71,394.28,397.76,403.12,393.29,393.21,403.23,L7
2001-06-10 22:15:47+00:00,337.17,325.75,319.23,315.87,316.61,315.36,316.02,311.41,301.33,,,,,,,327.92,338.13,342.10,351.97,357.21,,,,,,,,,,,,,,,441.99,437.45,431.66,428.61,422.68,416.56,415.88,404.81,398.85,395.54,398.47,395.47,399.71,404.69,405.96,398.02,404.76,412.88,417.75,422.41,407.97,,,391.48,394.94,388.18,387.07,392.40,396.39,391.22,398.82,391.19,384.42,380.85,394.24,403.49,405.19,394.41,391.83,379.75,381.16,391.48,379.77,380.97,385.71,381.14,376.28,,,367.21,369.39,383.36,384.23,387.69,377.27,381.13,376.51,382.87,,,,,,,,,,,,L7
2001-07-12 22:15:31+00:00,344.89,338.07,327.31,314.29,325.84,319.97,317.10,315.20,313.40,310.31,,,,,328.04,325.10,338.74,336.94,348.72,354.61,,,,,,,,,,,,,,,,,,,,428.57,422.96,418.42,410.27,402.24,399.29,393.65,399.93,397.65,398.86,407.70,412.08,405.00,412.54,416.41,411.49,,,399.97,400.18,391.18,386.74,389.28,394.79,396.32,385.38,382.51,383.47,383.12,390.71,392.10,391.86,401.19,395.31,392.79,394.23,393.48,390.05,389.16,388.38,387.67,379.67,,,379.90,366.15,366.82,360.32,368.58,379.05,378.78,387.46,393.42,,,,,,,,,,,,L7
2001-08-13 22:15:01+00:00,330.14,313.18,302.88,300.85,297.67,304.13,290.49,289.94,288.68,290.90,291.29,296.98,300.51,315.69,313.81,317.25,313.37,317.94,327.83,333.20,344.84,357.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.09,353.95,352.22,352.80,356.89,357.40,351.95,354.70,351.10,346.89,351.67,350.98,343.51,338.61,353.99,352.85,348.45,350.54,355.39,362.39,363.99,368.66,368.70,375.04,375.62,381.86,379.68,381.39,373.69,365.35,354.98,351.88,348.94,L7
2001-08-29 22:14:52+00:00,316.04,307.66,297.93,294.23,290.12,295.20,289.77,289.61,290.25,294.07,296.33,297.17,308.40,309.77,312.07,317.77,320.03,322.23,335.26,344.29,,,,,,,,,,,393.32,407.16,417.06,413.31,406.68,406.32,406.28,401.74,400.80,390.14,387.68,388.00,383.73,376.19,373.55,362.68,363.98,359.54,363.87,367.52,366.95,369.36,379.27,382.31,385.61,382.95,382.31,384.31,384.67,379.99,380.27,376.77,380.17,374.53,370.13,369.58,375.12,378.16,374.62,375.09,376.51,370.09,369.36,369.46,366.61,373.82,367.67,364.67,366.40,365.71,364.81,366.99,371.46,369.41,366.64,368.25,368.72,365.10,369.29,374.05,372.53,370.54,372.14,381.57,388.58,378.71,382.55,385.89,377.76,371.57,360.39,363.23,365.89,L7
2001-09-23 22:08:26+00:00,328.50,310.55,301.96,295.88,298.66,298.64,289.71,287.98,289.66,291.17,295.28,298.92,299.29,311.61,314.19,315.40,312.07,321.00,329.30,339.66,349.54,357.01,359.22,359.11,355.64,345.49,,355.37,,415.73,403.90,408.78,418.53,415.88,412.53,406.90,409.85,410.46,408.61,406.01,399.50,398.40,388.80,376.40,365.13,361.87,361.79,367.56,368.50,369.32,372.54,375.07,376.26,379.54,375.59,372.86,368.51,369.92,367.69,369.79,379.01,381.24,376.93,376.84,371.63,374.90,373.30,370.79,372.82,370.46,372.61,370.16,366.20,363.66,356.61,350.93,345.03,353.68,349.23,348.03,348.62,350.60,351.62,352.39,348.31,350.59,345.96,339.06,347.71,348.71,354.34,363.23,367.98,371.79,376.33,378.50,377.92,371.16,370.84,371.02,370.53,365.48,365.36,L7
2001-12-12 22:08:38+00:00,305.16,292.88,281.14,280.95,278.19,274.79,271.03,271.26,273.91,270.12,273.49,274.12,282.35,292.08,298.60,300.45,300.26,310.25,311.47,324.61,334.38,348.64,347.37,346.63,348.67,348.68,,,,,399.57,415.62,410.16,404.39,397.70,393.03,388.31,377.83,378.67,378.56,377.06,370.94,364.23,361.00,351.66,347.38,344.88,342.93,344.41,342.89,344.93,345.72,355.62,362.23,359.42,362.42,365.38,361.15,361.04,363.53,366.48,366.58,359.24,356.27,356.91,356.64,353.04,360.38,355.90,361.03,361.06,358.47,351.75,351.29,350.99,346.60,347.70,349.88,347.56,337.97,333.54,336.29,334.29,334.46,333.01,328.06,328.31,331.47,331.95,326.85,330.29,337.98,340.80,344.58,348.43,352.39,348.13,350.78,344.89,350.93,353.83,356.97,,L7
