dates,nzd0127-0000,nzd0127-0001,nzd0127-0002,nzd0127-0003,nzd0127-0004,satname
1999-07-18 21:58:25+00:00,384.72,370.99,368.23,361.48,,L7
1999-08-26 22:04:44+00:00,384.72,380.29,374.22,369.69,,L7
1999-09-27 22:04:48+00:00,393.61,382.72,378.49,372.01,,L7
1999-10-22 21:58:28+00:00,392.21,381.59,377.89,371.62,390.78,L7
1999-11-14 22:04:42+00:00,395.30,382.49,379.89,371.80,390.78,L7
1999-12-25 21:58:28+00:00,397.08,383.73,381.19,372.88,390.78,L7
2000-01-01 22:04:37+00:00,397.84,384.95,381.08,373.30,389.59,L7
2000-03-05 22:04:24+00:00,401.10,388.82,384.96,375.33,391.96,L7
2000-03-14 21:58:11+00:00,400.70,388.96,383.87,375.39,390.86,L7
2000-03-30 21:58:09+00:00,399.25,389.04,382.90,374.54,389.80,L7
2000-04-15 21:57:55+00:00,399.25,389.46,381.42,373.97,388.17,L7
2000-05-17 21:57:43+00:00,399.56,391.49,380.92,374.45,387.69,L7
2000-06-18 21:57:27+00:00,400.76,392.99,382.57,376.54,389.35,L7
2000-07-20 21:56:59+00:00,396.78,390.38,380.52,374.25,386.73,L7
2000-08-12 22:02:54+00:00,396.17,389.80,381.17,374.39,387.07,L7
2000-09-13 22:02:26+00:00,392.83,386.28,379.46,371.88,385.38,L7
2000-10-15 22:01:56+00:00,392.06,382.39,378.45,370.50,384.24,L7
2000-11-25 21:55:59+00:00,391.87,382.39,378.91,370.11,384.35,L7
2000-12-02 22:02:09+00:00,393.71,384.80,380.23,372.68,385.76,L7
2001-01-03 22:02:12+00:00,391.72,382.92,379.15,370.55,384.82,L7
2001-01-12 21:56:06+00:00,393.79,385.12,381.81,372.31,385.80,L7
2001-02-13 21:56:03+00:00,397.94,389.95,384.61,375.67,389.48,L7
2001-03-17 21:55:52+00:00,399.64,393.18,386.20,377.74,389.75,L7
2001-05-20 21:55:29+00:00,401.05,396.57,389.50,380.68,392.55,L7
