dates,satname,nzd0127-0000,nzd0127-0001,nzd0127-0002,nzd0127-0003,nzd0127-0004
1999-07-18 21:58:25+00:00,L7,374.05,358.99,358.63,351.88,
1999-08-26 22:04:44+00:00,L7,,390.34,380.80,378.49,
1999-09-27 22:04:48+00:00,L7,379.61,361.84,366.43,356.06,
1999-10-22 21:58:28+00:00,L7,405.63,396.44,390.71,385.04,405.38
1999-11-14 22:04:42+00:00,L7,393.44,373.57,377.86,362.55,
1999-12-25 21:58:28+00:00,L7,373.09,354.95,359.72,350.23,
2000-01-01 22:04:37+00:00,L7,416.09,408.51,393.44,388.88,401.40
2000-03-05 22:04:24+00:00,L7,398.71,392.62,385.62,373.22,391.70
2000-03-14 21:58:11+00:00,L7,410.76,403.76,388.50,386.94,398.74
2000-03-30 21:58:09+00:00,L7,405.22,402.70,391.83,382.34,397.18
2000-04-15 21:57:55+00:00,L7,,410.90,385.84,384.77,394.84
2000-05-17 21:57:43+00:00,L7,397.29,389.75,379.69,372.94,388.50
2000-05-24 22:03:46+00:00,L7,,,,,
2000-06-18 21:57:27+00:00,L7,395.27,389.19,382.76,379.83,387.92
2000-07-20 21:56:59+00:00,L7,364.95,352.74,356.62,346.88,355.44
2000-08-12 22:02:54+00:00,L7,405.41,400.26,397.28,386.97,401.02
2000-09-13 22:02:26+00:00,L7,383.97,371.43,372.60,359.83,
2000-10-15 22:01:56+00:00,L7,366.16,346.73,346.37,341.18,355.12
2000-11-25 21:55:59+00:00,L7,391.46,384.51,378.26,366.38,384.84
2000-12-02 22:02:09+00:00,L7,395.42,388.77,379.74,379.67,384.43
2001-01-03 22:02:12+00:00,L7,397.98,394.74,390.20,379.97,397.27
2001-01-12 21:56:06+00:00,L7,376.52,364.77,371.77,356.02,363.06
2001-02-13 21:56:03+00:00,L7,394.30,388.96,381.53,374.86,382.59
2001-03-17 21:55:52+00:00,L7,404.72,404.04,391.70,382.32,397.13
2001-03-24 22:01:59+00:00,L7,,,,,
2001-05-20 21:55:29+00:00,L7,411.40,410.22,401.29,393.54,406.51
2001-06-05 21:55:16+00:00,L7,401.95,396.74,393.03,380.83,
2001-06-12 22:01:24+00:00,L7,376.53,369.49,375.23,,
2001-06-28 22:01:09+00:00,L7,408.04,401.22,401.21,391.35,397.58
2001-08-08 21:54:37+00:00,L7,367.01,356.05,357.15,353.74,366.91
2001-09-09 21:54:12+00:00,L7,392.82,373.58,377.17,375.70,
2001-09-25 21:54:04+00:00,L7,403.70,389.36,387.60,384.82,397.26
2001-10-02 22:00:04+00:00,L7,381.37,370.95,370.12,355.77,374.80
2001-10-11 21:53:46+00:00,L7,,412.96,403.43,404.05,
2001-10-18 22:00:06+00:00,L7,373.93,356.21,355.33,347.66,365.17
2001-11-03 22:00:10+00:00,L7,,356.33,359.92,347.00,
2001-11-28 21:54:11+00:00,L7,398.70,393.80,389.82,384.28,399.66
2001-12-05 22:00:18+00:00,L7,369.66,361.69,364.01,353.62,371.25
2001-12-30 21:54:13+00:00,L7,391.90,373.57,375.24,361.92,
2002-01-06 22:00:31+00:00,L7,406.15,390.71,388.02,380.36,390.39
2002-01-22 22:00:40+00:00,L7,,,388.74,382.68,396.25
2002-01-31 21:54:26+00:00,L7,372.33,353.80,350.48,348.63,
2002-03-27 22:00:37+00:00,L7,400.12,399.33,387.41,381.90,399.22
2002-04-12 22:00:37+00:00,L7,389.93,379.90,374.91,374.58,382.15
2002-05-23 21:54:18+00:00,L7,435.13,420.82,390.02,405.99,428.96
2002-06-15 22:00:19+00:00,L7,379.61,374.06,373.38,360.61,379.61
2002-06-24 21:54:04+00:00,L7,399.32,389.22,387.31,381.92,391.74
2002-07-01 22:00:15+00:00,L7,382.89,372.47,375.23,372.79,
2002-07-17 22:00:08+00:00,L7,410.19,406.04,401.78,398.23,403.71
2002-08-11 21:53:48+00:00,L7,379.26,360.64,365.05,,
2002-08-18 21:59:57+00:00,L7,426.73,403.90,421.44,420.01,422.94
2002-08-27 21:53:36+00:00,L7,,377.80,377.34,372.59,383.71
2002-09-19 21:59:35+00:00,L7,393.68,386.02,382.55,377.89,387.67
2002-10-05 21:59:31+00:00,L7,398.31,396.02,387.90,380.66,
2002-10-21 21:59:36+00:00,L7,380.39,371.59,372.27,364.81,
2002-12-24 22:00:09+00:00,L7,385.55,374.16,374.96,363.17,384.62
2003-01-18 21:54:06+00:00,L7,389.06,372.61,372.66,363.33,381.94
2003-01-25 22:00:18+00:00,L7,398.84,393.08,384.68,380.40,397.28
2003-03-23 21:54:16+00:00,L7,393.75,378.00,377.82,377.77,384.75
2003-03-30 22:00:31+00:00,L7,397.36,393.79,390.26,381.68,393.99
2003-05-10 21:54:22+00:00,L7,424.41,417.88,404.66,397.61,417.28
2003-05-26 21:54:19+00:00,L7,427.08,420.59,402.09,408.84,416.89
2003-07-21 21:42:09+00:00,L5,419.22,415.62,411.20,401.51,407.39
2003-08-05 22:00:11+00:00,L7,402.10,,403.27,,402.28
2003-08-06 21:42:27+00:00,L5,425.79,414.61,408.70,406.79,418.70
2003-08-13 21:48:45+00:00,L5,370.60,362.30,365.87,356.75,376.34
2003-08-30 21:53:59+00:00,L7,398.56,,,,
2003-09-07 21:43:00+00:00,L5,,383.55,373.71,372.78,375.19
2003-09-14 21:49:18+00:00,L5,386.63,360.44,366.75,355.73,368.35
2003-10-25 21:43:40+00:00,L5,385.16,375.95,374.23,366.13,390.11
2003-11-09 22:00:18+00:00,L7,,377.56,370.85,359.22,382.05
2003-11-17 21:50:09+00:00,L5,,409.32,403.38,391.34,401.57
2003-11-18 21:54:15+00:00,L7,,,,,
2003-12-04 21:54:19+00:00,L7,372.24,,,361.31,
2003-12-12 21:44:10+00:00,L5,389.05,372.48,370.16,359.55,379.53
2004-01-21 21:54:39+00:00,L7,400.29,387.55,380.40,378.00,390.29
2004-02-13 22:00:55+00:00,L7,,,,,
2004-03-25 21:54:54+00:00,L7,377.85,372.13,370.11,363.78,380.34
2004-04-18 21:45:25+00:00,L5,387.70,382.25,380.03,378.39,388.32
2004-05-03 22:00:59+00:00,L7,,,,,
2004-05-04 21:45:52+00:00,L5,397.67,393.68,388.69,380.29,396.18
2004-05-12 21:54:49+00:00,L7,,,,,
2004-05-20 21:46:20+00:00,L5,387.77,382.61,380.50,376.71,389.75
2004-06-21 21:47:16+00:00,L5,402.25,,358.84,348.14,352.56
