,dates,aus0237-0000,aus0237-0001,aus0237-0002,aus0237-0003,aus0237-0004,aus0237-0005,aus0237-0006,aus0237-0007,aus0237-0008,aus0237-0009,aus0237-0010,aus0237-0011,aus0237-0012,aus0237-0013,aus0237-0014,aus0237-0015,aus0237-0016,aus0237-0017,aus0237-0018,aus0237-0019,aus0237-0020,aus0237-0021,aus0237-0022,aus0237-0023,aus0237-0024,aus0237-0025,aus0237-0026
0,1987-05-22 23:08:08+00:00,,,,188.01314624587047,188.75730101317407,,185.3637909756443,191.39265193918098,193.92432464199018,200.50075647010993,206.11209631964687,206.3221182972427,211.31560571120778,209.78129013476652,199.6150515341601,218.8579939195518,241.43688451736634,227.4770482227052,230.59988956851473,228.95291772467579,224.3585646172636,227.2750488522899,227.46946685241403,236.4016302459989,230.39373135727075,236.72206065847072,230.29667934047765
1,1987-09-18 23:17:14+00:00,244.73968716635383,244.24361885105623,229.83137239179882,225.73736141482397,227.8481385823886,227.99491747145402,220.88307766544696,219.4788187459101,220.36815213444729,231.63297902878764,241.25872816291357,244.74253941547374,239.28520913894636,243.9657226690189,234.0612908958491,242.69869941603645,256.02653226688676,249.4690764939123,246.5751339546769,248.52721892774542,242.074299811687,238.63661814588,234.81127745247602,242.77400623580968,236.75555540685946,230.77018479740585,216.92461683989782
2,1987-10-04 23:17:34+00:00,222.6557510204552,229.8886816063569,218.64204023664928,208.99968717604412,215.79250370674274,207.8794096587134,200.20401893416198,195.8605431576887,205.79360979509642,211.91253674770752,221.812026482845,225.123656179914,220.3513906967955,226.9386161473801,210.97043604840653,218.37327308244792,234.87107363470093,225.66122718749432,223.90532868072646,223.4635060272871,220.36914264544976,215.03525295582577,217.02847078709206,220.71068326661648,218.7922901931567,206.64492237367043,202.71288321969135
3,1987-10-13 23:11:33+00:00,251.49792720891597,251.77567119451606,236.71081361502408,234.4722889757227,232.7142392404797,219.84978605712038,220.80607057966282,214.51474995777508,224.15564096373657,230.98230222473953,237.57184376886417,234.24591495009528,240.33323705522338,241.6769085882607,227.83111029208476,237.56070751290895,251.04890566271465,240.3676991690693,241.19646037074483,247.66117048320365,240.69421272534558,229.86101400681358,232.25214848769312,236.43657585438066,224.91332176512628,224.88709254071233,220.3442549537212
4,1987-11-14 23:12:11+00:00,170.68167533810941,179.21771313782045,185.6564648235337,212.97985356652242,202.8115706554003,204.741895924408,208.8641759424363,198.5473489644069,205.94600160333795,212.88952602552055,,,,,,,202.15706244051202,196.6666850713213,207.07080425741748,222.5125883592694,215.81021533772963,217.71839900001427,218.17720135930898,230.9810671884501,217.23255879740583,211.4569084156157,200.8385813722452
5,1987-11-21 23:18:29+00:00,203.06565559462734,205.8501595474214,200.31626137117325,200.8573566112375,195.7674360744875,196.1645928843149,192.02154749822128,192.00767773135863,195.34511240226448,198.0141395673308,204.67274385695652,203.06000810616027,207.55816919426718,216.76394898465384,193.21771656677757,208.0216008438569,217.4775714072226,207.89070877413346,217.58515920647343,213.07082527531256,210.37636856893786,207.63005099878978,209.64627649064755,219.01079058810456,212.0603628454619,211.4166496155013,200.53171346260746
6,1987-12-16 23:12:41+00:00,229.02645135923476,231.91120552775044,219.29025809169664,214.5565713756127,216.42438642839352,208.44871561908874,210.08456078310243,213.39524112303562,209.69289417948843,218.64057353089518,223.0450164146417,229.10068635228566,216.9255527832349,229.10892360883636,206.90626688577294,221.8558024871698,229.2993857518286,228.17553544273932,220.10167431125575,224.67838475420166,218.926910570328,222.31481388091015,217.36055390701108,225.78641607878833,216.55804379465582,212.4712297863293,196.80537975868506
7,1988-01-08 23:19:14+00:00,226.57887634181213,235.87177767573732,235.04215027211785,226.87545843094244,223.28635910135864,214.54076896657236,216.22572252084825,208.2653919837882,215.16860894906895,228.32216127561261,233.87349007252158,230.01644698087546,232.62145613954047,241.99398840361798,225.2448225474469,229.44396817437672,241.5855325151389,233.29394033046958,230.82394186504425,237.79677355291935,231.5402154028647,230.69090182344624,227.42837408574434,238.80311652180302,228.70579765827912,219.10036547523788,219.65285114546424
8,1988-01-17 23:13:14+00:00,188.91474658067995,201.81258497293683,200.40467258442501,198.926109093724,192.0802332876212,188.1460591201234,186.6319721364453,189.72612247481635,194.6776158492268,206.0753937705378,204.97224318221726,209.32691743617738,196.120101154748,204.9117082462991,188.24236301486158,208.97139023742923,220.44617981216797,206.81982388670036,213.70862036367026,212.8760528393877,201.90366795233032,206.48638741622818,209.0493514925987,216.17306221722703,205.7087318095614,200.7850982692005,198.18357771822113
9,1988-01-24 23:19:32+00:00,208.28097693956633,212.05147916877792,213.2054386054508,214.43470222132296,206.91164935857267,201.51728925054252,202.37911514776357,207.76072173643055,208.3816941218549,213.477299536592,223.1780163025676,218.88776858233874,210.9207031371521,220.26291083923067,209.02571621482537,226.83429789629483,238.61258522435065,218.34902291864498,227.4820645816069,224.86094326959335,223.52375458551478,215.06361632913337,227.06253697753434,221.53045883774573,216.45667355133233,210.5950384627233,216.68189879435903
10,1988-04-13 23:20:23+00:00,209.13859302167103,222.89823819495396,207.00661305803712,201.2619183350828,196.7045247610807,187.00333481483497,184.43492782363407,188.89372513701088,192.64591311318753,192.67727212071034,206.46898691306833,203.36473850689492,201.62511431548432,207.05492982029676,200.71822560513124,208.09846594217348,221.82359686897937,215.0079567790448,213.7871678173101,211.93882542349058,206.02833283041022,204.65733883663495,209.11303747621693,217.1326538139805,208.5193133859433,204.2635999301826,206.8114591214543
11,1988-04-22 23:14:16+00:00,208.5121029228414,215.3210273856011,212.79894895368997,208.09924967157906,202.62592831964818,197.52968921911858,195.2019315804545,199.55757404524243,198.12909457125065,206.02156113206684,209.70342077259988,217.61454566574545,209.4497888015578,224.45486675413935,211.1895559624573,219.19355040445814,227.42898613383335,216.85002901604236,215.05945053597506,214.6985480518579,216.77791917315912,221.22167290732125,209.89774566753687,232.32195128832964,221.29254824687794,211.26771194196706,209.03175966347828
12,1988-05-08 23:14:26+00:00,181.90667069896435,184.67042870195075,178.02656538998045,178.02351498222336,172.4379219147507,175.1325128803199,173.92080956228648,174.90410122011514,166.81409563444925,171.1516022744323,182.46872792935108,185.42388575238994,187.50285763799457,200.24057904719817,183.55635798035246,203.4388874146314,214.66547692644573,205.2424982673909,201.9514976552261,202.51413176921312,202.39961360803647,196.91060790678006,201.5726856577313,210.51753751826732,204.20154944685206,209.85891405203864,205.56039036872536
13,1988-06-09 23:14:39+00:00,180.04579123297958,182.8884125435677,174.02612648517547,180.9107734398163,176.5474741179898,178.24077317018916,185.0833149481111,180.0323283572141,176.95181576183964,188.39269930305127,201.8728769550942,202.32749521314955,204.45612102363367,217.29532526251822,200.62515055478474,204.48639735589495,218.97538470158128,204.05414638327656,205.68384502668974,204.1029913529366,198.5462363410509,199.59065135645886,196.48644615879857,203.87808046105195,204.48174681694934,206.61888851422762,207.59002992615908
