dates,satname,sar2322-0000,sar2322-0001,sar2322-0002,sar2322-0003
1989-07-23 09:32:57+00:00,L5,,,,
1989-08-01 09:26:59+00:00,L5,,,,
1989-08-24 09:32:15+00:00,L5,,,,
1989-09-09 09:31:51+00:00,L5,,,,406.99
1989-09-25 09:31:28+00:00,L5,,,,
1989-10-11 09:31:06+00:00,L5,,,,
1989-10-20 09:24:27+00:00,L5,234.45,184.31,206.03,251.77
1989-10-27 09:30:27+00:00,L5,,,,
1989-11-12 09:30:07+00:00,L5,,,,
1989-11-28 09:29:40+00:00,L5,,,,
1989-12-14 09:29:14+00:00,L5,,,,
1990-01-31 09:27:43+00:00,L5,,,,
1990-02-16 09:27:12+00:00,L5,,,,
1990-03-04 09:26:38+00:00,L5,,,,
1990-04-21 09:25:58+00:00,L5,,,,
1990-05-07 09:25:55+00:00,L5,,,,
1990-06-17 09:20:06+00:00,L5,,,,
1990-06-24 09:25:54+00:00,L5,,,,
1990-07-10 09:25:52+00:00,L5,,,,
1990-07-26 09:25:48+00:00,L5,,,,
1990-08-04 09:19:56+00:00,L5,,,,
1990-08-11 09:25:43+00:00,L5,,,,
1990-09-12 09:25:35+00:00,L5,,,,
1990-09-28 09:25:26+00:00,L5,,,,
1990-10-14 09:25:20+00:00,L5,,,,
1990-10-30 09:25:11+00:00,L5,,,,
1990-11-15 09:25:13+00:00,L5,,,,
1990-12-26 09:19:13+00:00,L5,,,,
1991-01-02 09:25:37+00:00,L5,,,,
1991-01-11 09:20:03+00:00,L5,,,,
1991-01-27 09:20:30+00:00,L5,,,,
1991-04-01 09:21:34+00:00,L5,,,,
1991-04-08 09:27:30+00:00,L5,,,,
1991-04-24 09:27:46+00:00,L5,,,,
1991-05-26 09:28:22+00:00,L5,,,,
1991-06-04 09:22:42+00:00,L5,,,,
1991-06-27 09:28:49+00:00,L5,,,,
1991-07-29 09:29:13+00:00,L5,,,,
1991-08-14 09:29:15+00:00,L5,,,,
1991-10-01 09:29:43+00:00,L5,,,,
1991-11-02 09:29:52+00:00,L5,,,,
1992-01-05 09:29:59+00:00,L5,,,,
1992-02-06 09:29:56+00:00,L5,,,,
1992-02-15 09:24:02+00:00,L5,,,,
1992-03-09 09:29:55+00:00,L5,,,,
1992-04-10 09:29:42+00:00,L5,,,,
1992-04-26 09:29:34+00:00,L5,,,,
1992-05-12 09:29:27+00:00,L5,,,,
1992-06-13 09:29:08+00:00,L5,,,,
1992-06-29 09:28:56+00:00,L5,,,,
1992-07-15 09:28:44+00:00,L5,,,,
1992-07-31 09:28:32+00:00,L5,,,,
1992-08-16 09:28:17+00:00,L5,,,,
1992-09-01 09:28:02+00:00,L5,,,,
1992-09-17 09:27:48+00:00,L5,,,,
1992-11-04 09:26:58+00:00,L5,,,,
1992-12-06 09:26:58+00:00,L5,,,,
1993-01-07 09:27:16+00:00,L5,,,,
1993-01-23 09:27:27+00:00,L5,,,,
1993-02-01 09:21:47+00:00,L5,,,,
1993-02-08 09:27:38+00:00,L5,152.59,334.03,222.20,167.29
1993-03-12 09:27:54+00:00,L5,,,,
1993-05-15 09:28:13+00:00,L5,,,,
1993-05-31 09:28:16+00:00,L5,,,,
1993-06-16 09:28:14+00:00,L5,,,,
1993-07-18 09:28:08+00:00,L5,,,,
1993-08-03 09:28:08+00:00,L5,,,,
1993-08-19 09:28:08+00:00,L5,,,,
1993-10-06 09:27:59+00:00,L5,,,,
1993-11-07 09:27:46+00:00,L5,,,,
1994-02-27 09:26:35+00:00,L5,,,,
1994-03-15 09:26:21+00:00,L5,,,,
1994-03-31 09:26:06+00:00,L5,,,,
1994-05-02 09:25:29+00:00,L5,,,,
1994-06-19 09:24:34+00:00,L5,,,,
1994-07-05 09:24:11+00:00,L5,,,,
1994-07-21 09:23:43+00:00,L5,,,,
1994-08-22 09:22:53+00:00,L5,,,,
1994-09-07 09:22:29+00:00,L5,,,,
1994-10-18 09:15:31+00:00,L5,253.04,190.90,214.45,381.58
1994-10-25 09:21:04+00:00,L5,,,,
1994-11-03 09:14:33+00:00,L5,,,,
1994-12-12 09:19:28+00:00,L5,238.57,183.65,233.51,267.31
1994-12-21 09:13:00+00:00,L5,19.91,199.42,327.86,238.27
1995-01-06 09:12:27+00:00,L5,216.00,171.11,377.50,263.24
1995-02-14 09:17:07+00:00,L5,,,,
1995-02-23 09:10:59+00:00,L5,225.82,254.81,215.97,246.26
1995-03-18 09:15:50+00:00,L5,,,,
1995-03-27 09:09:40+00:00,L5,,,,
1995-04-19 09:14:30+00:00,L5,,,,
1995-05-05 09:13:47+00:00,L5,,,,
1995-05-21 09:13:04+00:00,L5,,,,
1995-06-06 09:12:19+00:00,L5,,,,
1995-06-22 09:11:37+00:00,L5,,,,
1995-07-08 09:10:53+00:00,L5,,,,
1995-07-17 09:04:40+00:00,L5,,,,
1995-07-24 09:10:09+00:00,L5,,,,
1995-08-09 09:09:25+00:00,L5,,,,
1995-08-25 09:08:41+00:00,L5,,,,
1995-09-10 09:07:55+00:00,L5,,,,
1996-01-16 09:09:06+00:00,L5,,,,
1996-02-17 09:11:19+00:00,L5,,,,
1996-04-05 09:14:27+00:00,L5,,,,
1996-04-14 09:08:49+00:00,L5,,,,
1996-04-21 09:15:25+00:00,L5,,,,
1996-05-23 09:17:17+00:00,L5,,,,
1996-06-08 09:18:10+00:00,L5,,,,
1996-07-10 09:19:52+00:00,L5,,,,
1996-09-12 09:23:18+00:00,L5,,,,
1996-10-30 09:25:47+00:00,L5,,,,
1996-11-15 09:26:32+00:00,L5,,,,
1997-02-19 09:30:58+00:00,L5,,,,
1997-03-23 09:32:13+00:00,L5,,,,
1997-04-24 09:33:22+00:00,L5,,,,
1997-05-10 09:33:55+00:00,L5,,,,
1997-06-11 09:35:02+00:00,L5,,,,
1997-06-20 09:29:33+00:00,L5,,,,
1997-07-13 09:36:09+00:00,L5,,,,
1997-07-29 09:36:41+00:00,L5,,,,
1997-08-14 09:37:12+00:00,L5,,,,
1997-08-30 09:37:41+00:00,L5,,,,
1997-10-01 09:38:36+00:00,L5,,,,
1997-10-17 09:39:02+00:00,L5,,,,
1997-11-02 09:39:28+00:00,L5,,,,
1997-11-27 09:34:16+00:00,L5,224.00,185.10,226.48,372.76
1998-02-06 09:41:42+00:00,L5,,,,
1998-02-22 09:42:00+00:00,L5,,,,
1998-03-10 09:42:15+00:00,L5,357.15,,-22.76,
1998-03-26 09:42:29+00:00,L5,,,,
1998-05-13 09:43:08+00:00,L5,,,,
1998-06-14 09:43:37+00:00,L5,,,,
1998-06-30 09:43:48+00:00,L5,,,,
1998-07-16 09:44:00+00:00,L5,,,,
1998-07-25 09:38:16+00:00,L5,,,,
1998-08-01 09:44:05+00:00,L5,,,,
1998-08-10 09:37:58+00:00,L5,,,,
1998-08-17 09:44:12+00:00,L5,,,,
1998-09-02 09:44:24+00:00,L5,,,,
1998-09-18 09:44:32+00:00,L5,,,,
1998-11-05 09:44:39+00:00,L5,,,,
1998-12-23 09:44:47+00:00,L5,,,,
1999-01-08 09:44:46+00:00,L5,,,,
1999-01-24 09:44:47+00:00,L5,,,,
1999-02-25 09:44:59+00:00,L5,,,,
1999-03-13 09:44:46+00:00,L5,,,,
1999-03-29 09:44:28+00:00,L5,,,,
1999-04-14 09:44:27+00:00,L5,,,,
1999-04-30 09:44:26+00:00,L5,,,,
1999-05-25 09:37:45+00:00,L5,,,,
1999-06-01 09:43:50+00:00,L5,,,,
1999-06-17 09:43:41+00:00,L5,,,,
1999-07-03 09:43:32+00:00,L5,,,,
1999-07-19 09:43:28+00:00,L5,,,,
1999-08-05 09:52:28+00:00,L7,213.65,186.09,208.42,241.69
1999-08-12 09:58:37+00:00,L7,213.05,185.50,207.72,236.02
1999-08-20 09:43:15+00:00,L5,,,,
1999-08-21 09:52:49+00:00,L7,223.03,190.85,215.68,245.47
1999-08-28 09:58:41+00:00,L7,221.27,185.12,202.94,241.59
1999-09-05 09:42:46+00:00,L5,,,,
1999-09-13 09:58:35+00:00,L7,231.53,186.02,213.63,250.76
1999-09-22 09:52:53+00:00,L7,230.49,188.91,204.59,243.69
1999-10-07 09:42:21+00:00,L5,,,,
1999-10-31 09:58:37+00:00,L7,227.18,185.89,210.96,249.13
1999-11-08 09:41:42+00:00,L5,377.42,-72.29,,331.22
1999-11-09 09:52:28+00:00,L7,209.37,183.41,203.73,228.70
1999-12-02 09:58:32+00:00,L7,275.63,192.61,363.55,394.95
1999-12-11 09:52:29+00:00,L7,222.31,192.14,219.84,240.80
1999-12-18 09:58:40+00:00,L7,228.24,195.23,208.35,245.15
1999-12-27 09:52:21+00:00,L7,224.34,184.40,202.50,233.59
2000-01-03 09:58:33+00:00,L7,214.78,188.87,217.40,253.26
2000-01-12 09:52:47+00:00,L7,217.41,190.63,200.07,228.68
2000-01-27 09:40:13+00:00,L5,,,,
2000-02-04 09:58:30+00:00,L7,218.61,187.72,221.48,241.83
2000-02-13 09:52:41+00:00,L7,233.26,189.65,214.98,246.26
2000-02-20 09:58:23+00:00,L7,217.73,184.45,199.88,239.26
2000-03-07 09:58:18+00:00,L7,218.87,186.13,217.75,244.27
2000-03-16 09:52:08+00:00,L7,207.11,178.78,210.68,239.55
2000-03-23 09:58:20+00:00,L7,229.36,187.02,207.21,243.02
2000-04-08 09:58:08+00:00,L7,222.86,185.49,211.76,254.62
2000-04-24 09:58:03+00:00,L7,214.76,186.18,209.73,238.37
2000-05-03 09:52:12+00:00,L7,232.66,189.35,215.74,246.99
2000-05-19 09:52:01+00:00,L7,230.67,190.32,216.33,243.16
2000-06-03 09:41:49+00:00,L5,,,,
2000-06-04 09:51:26+00:00,L7,229.71,186.94,212.52,237.41
2000-06-11 09:57:36+00:00,L7,210.40,183.20,203.98,234.46
2000-06-19 09:42:11+00:00,L5,,,,
2000-06-20 09:51:22+00:00,L7,220.65,193.05,216.11,237.60
2000-06-27 09:57:25+00:00,L7,213.27,183.37,202.13,237.35
2000-07-05 09:42:32+00:00,L5,,,,
2000-07-06 09:51:32+00:00,L7,216.57,186.48,212.53,242.19
2000-07-13 09:57:13+00:00,L7,212.57,183.27,201.21,235.98
2000-07-22 09:51:16+00:00,L7,229.25,191.10,209.53,242.08
2000-07-29 09:56:55+00:00,L7,216.93,182.85,200.68,241.41
2000-08-07 09:50:38+00:00,L7,228.79,189.02,217.14,242.86
2000-08-14 09:56:49+00:00,L7,232.90,185.05,208.92,244.92
2000-08-15 09:37:11+00:00,L5,,,,
2000-08-22 09:43:28+00:00,L5,,,,
2000-08-23 09:50:57+00:00,L7,222.01,185.97,206.74,237.10
2000-08-30 09:56:38+00:00,L7,228.22,185.98,213.80,244.94
2000-09-08 09:50:17+00:00,L7,198.39,168.72,201.08,224.76
2000-09-15 09:56:19+00:00,L7,232.09,185.00,209.01,248.84
2000-09-23 09:44:02+00:00,L5,,,,
2000-09-24 09:50:00+00:00,L7,217.09,187.82,208.25,237.86
2000-10-01 09:56:10+00:00,L7,213.09,181.16,365.34,236.62
2000-11-18 09:56:04+00:00,L7,233.11,193.85,200.74,245.00
2000-11-27 09:50:19+00:00,L7,229.66,187.10,205.28,243.98
2000-12-04 09:56:03+00:00,L7,222.69,184.85,210.34,247.30
2000-12-13 09:49:57+00:00,L7,230.02,187.55,210.79,244.07
2000-12-29 09:49:59+00:00,L7,266.68,,112.20,346.73
2001-01-05 09:56:09+00:00,L7,215.40,184.02,202.38,240.35
2001-01-21 09:56:15+00:00,L7,233.32,187.36,214.72,247.10
2001-02-06 09:56:08+00:00,L7,228.18,187.60,216.41,248.86
2001-02-22 09:56:07+00:00,L7,223.57,185.75,214.46,251.96
2001-02-23 09:40:02+00:00,L5,,,,
2001-03-03 09:49:53+00:00,L7,228.60,189.95,212.73,244.08
2001-03-19 09:49:46+00:00,L7,230.97,191.48,214.91,243.68
2001-04-04 09:50:00+00:00,L7,223.55,183.84,212.77,250.13
2001-04-11 09:55:50+00:00,L7,222.46,185.96,203.51,242.09
2001-05-13 09:55:39+00:00,L7,228.94,185.05,201.70,252.18
2001-05-29 09:55:31+00:00,L7,222.35,184.51,201.28,243.06
2001-06-06 09:46:06+00:00,L5,,,,
2001-06-07 09:49:35+00:00,L7,231.28,191.25,215.07,248.28
2001-06-14 09:55:19+00:00,L7,229.57,185.21,200.58,241.05
2001-06-15 09:39:53+00:00,L5,,,,
2001-06-23 09:48:58+00:00,L7,214.70,183.03,216.99,248.64
2001-06-30 09:55:05+00:00,L7,215.52,184.23,209.40,242.52
2001-07-09 09:49:19+00:00,L7,223.09,188.42,215.38,244.27
2001-07-25 09:49:12+00:00,L7,232.71,205.21,215.26,245.00
2001-08-01 09:54:52+00:00,L7,225.86,186.81,211.51,239.32
2001-08-10 09:48:30+00:00,L7,229.59,186.84,214.56,254.66
2001-08-25 09:45:58+00:00,L5,,,,
2001-08-26 09:48:43+00:00,L7,234.20,196.99,213.12,244.68
2001-09-02 09:54:23+00:00,L7,219.11,303.08,215.16,242.00
2001-09-03 09:40:07+00:00,L5,,,,
2001-09-10 09:45:53+00:00,L5,,,,
2001-09-18 09:54:11+00:00,L7,230.58,190.17,211.42,247.80
2001-10-04 09:53:59+00:00,L7,225.05,189.11,212.70,246.00
2001-10-13 09:48:08+00:00,L7,232.34,190.37,220.64,250.49
2001-10-29 09:48:14+00:00,L7,232.95,189.31,212.85,242.21
2001-11-05 09:54:07+00:00,L7,217.39,184.53,207.60,242.66
2001-11-13 09:45:18+00:00,L5,,,,
2001-11-14 09:48:26+00:00,L7,234.91,191.51,209.41,244.66
2001-11-22 09:39:05+00:00,L5,,,,
2001-12-07 09:54:17+00:00,L7,207.35,185.17,212.48,240.90
2001-12-23 09:54:25+00:00,L7,217.95,185.90,216.45,248.43
2002-01-08 09:54:28+00:00,L7,224.58,185.72,211.25,249.80
2002-02-02 09:48:47+00:00,L7,233.62,191.21,209.42,247.62
2002-02-09 09:54:38+00:00,L7,214.56,187.23,209.59,244.88
2002-03-05 09:43:55+00:00,L5,,,,
2002-03-06 09:48:28+00:00,L7,228.12,168.03,182.48,249.14
2002-03-13 09:54:38+00:00,L7,221.36,185.41,210.52,248.36
2002-03-21 09:43:47+00:00,L5,,,,
2002-04-14 09:54:32+00:00,L7,225.40,184.20,201.30,245.43
2002-04-23 09:48:18+00:00,L7,231.98,186.07,215.27,249.05
2002-04-30 09:54:34+00:00,L7,216.49,186.49,217.84,247.43
2002-05-09 09:48:22+00:00,L7,217.29,189.42,213.65,242.14
2002-05-16 09:54:27+00:00,L7,218.19,184.72,219.36,252.86
2002-05-24 09:42:27+00:00,L5,,,,
2002-05-25 09:48:37+00:00,L7,238.78,207.58,217.83,244.93
2002-06-01 09:54:21+00:00,L7,223.19,189.62,211.20,241.76
2002-06-10 09:48:06+00:00,L7,228.61,210.09,195.09,216.87
2002-06-17 09:54:14+00:00,L7,214.96,184.31,214.81,255.86
2002-06-25 09:41:43+00:00,L5,,,,
2002-06-26 09:48:22+00:00,L7,226.46,186.70,202.10,241.93
2002-07-03 09:54:10+00:00,L7,215.39,186.21,202.20,232.55
2002-07-12 09:48:20+00:00,L7,234.30,193.52,212.62,245.61
2002-07-19 09:54:03+00:00,L7,212.76,182.03,201.06,243.19
2002-07-28 09:48:12+00:00,L7,215.97,186.84,213.47,232.88
2002-08-04 09:53:55+00:00,L7,229.56,182.69,201.19,244.55
2002-08-13 09:48:07+00:00,L7,215.63,186.06,212.65,241.72
2002-08-20 09:53:52+00:00,L7,230.70,185.54,209.17,245.88
2002-09-05 09:53:43+00:00,L7,228.37,183.25,212.69,258.41
2002-09-30 09:47:41+00:00,L7,217.06,183.62,212.46,245.44
2002-10-07 09:53:26+00:00,L7,216.44,188.87,220.01,244.94
2002-10-16 09:47:17+00:00,L7,239.02,195.93,220.38,246.69
2002-12-19 09:48:14+00:00,L7,214.01,181.30,199.08,227.08
2002-12-26 09:54:05+00:00,L7,226.51,186.35,203.15,244.94
2003-01-04 09:48:17+00:00,L7,228.19,185.34,213.06,239.84
2003-01-27 09:54:14+00:00,L7,210.10,172.97,204.27,236.76
2003-02-05 09:48:34+00:00,L7,223.82,181.10,211.12,235.59
2003-03-16 09:54:27+00:00,L7,198.93,158.25,198.98,234.68
2003-03-25 09:48:35+00:00,L7,235.22,196.17,210.76,247.60
2003-04-01 09:54:27+00:00,L7,227.18,186.59,201.99,245.49
2003-04-17 09:54:29+00:00,L7,212.93,184.47,203.00,239.62
2003-04-26 09:48:18+00:00,L7,224.21,189.80,211.50,245.33
2003-05-03 09:54:30+00:00,L7,215.12,184.60,202.06,241.02
2003-05-12 09:48:41+00:00,L7,219.34,189.77,217.10,243.76
2003-05-28 09:48:39+00:00,L7,234.62,199.21,214.74,244.85
2003-06-28 09:41:50+00:00,L5,,,,
2003-07-14 09:42:07+00:00,L5,,,,
2003-07-23 09:36:06+00:00,L5,,,,
2003-07-30 09:42:25+00:00,L5,,,,
2003-08-31 09:42:59+00:00,L5,,,,
2003-09-16 09:43:16+00:00,L5,,,,
2003-09-17 09:47:47+00:00,L7,225.24,,94.05,236.30
2003-10-02 09:43:28+00:00,L5,328.14,263.99,190.83,432.59
2003-10-10 09:53:47+00:00,L7,220.99,186.76,209.46,244.15
2003-11-20 09:48:36+00:00,L7,227.86,186.99,248.45,345.34
2003-12-06 09:48:15+00:00,L7,232.35,188.66,216.93,256.06
2003-12-13 09:54:30+00:00,L7,,,,
2004-01-06 09:44:30+00:00,L5,,,,
2004-01-30 09:54:48+00:00,L7,,,,
2004-02-08 09:48:40+00:00,L7,234.96,187.67,207.34,244.54
2004-02-16 09:38:28+00:00,L5,,,,
2004-02-23 09:44:42+00:00,L5,,,,
2004-03-26 09:44:50+00:00,L5,,,,
2004-04-04 09:39:18+00:00,L5,,,,
2004-05-13 09:46:14+00:00,L5,,,,
2004-05-14 09:48:44+00:00,L7,236.34,224.04,82.94,258.75
2004-05-29 09:46:40+00:00,L5,,,,
2004-06-06 09:54:50+00:00,L7,224.03,185.14,214.94,244.24
2004-06-15 09:48:34+00:00,L7,223.22,185.59,204.08,249.37
2004-06-23 09:41:37+00:00,L5,,,,
2004-06-30 09:47:37+00:00,L5,,,,
2004-07-16 09:48:04+00:00,L5,,,,
2004-07-17 09:48:55+00:00,L7,99.62,190.05,204.18,102.32
2004-07-24 09:54:39+00:00,L7,210.66,182.93,209.70,234.14
2004-07-25 09:42:06+00:00,L5,345.11,,-16.66,
2004-08-01 09:48:25+00:00,L5,,,,
2004-08-25 09:54:30+00:00,L7,227.79,183.89,203.34,244.90
2004-08-26 09:43:16+00:00,L5,,,,
2004-09-02 09:49:14+00:00,L5,,,,
2004-09-11 09:43:41+00:00,L5,,,,
2004-09-18 09:49:39+00:00,L5,,,,
2004-09-27 09:44:03+00:00,L5,80.03,283.13,335.67,68.63
2004-10-05 09:48:06+00:00,L7,232.44,189.20,212.57,247.71
2004-11-06 09:48:52+00:00,L7,,,,
2004-11-22 09:48:58+00:00,L7,228.94,185.40,215.47,253.40
2004-12-23 09:51:34+00:00,L5,,,,
2005-02-10 09:49:07+00:00,L7,,,,
2005-02-25 09:52:27+00:00,L5,,,,
2005-03-14 09:49:39+00:00,L7,233.22,191.50,219.09,249.94
2005-03-29 09:52:48+00:00,L5,,,,
2005-04-06 09:55:22+00:00,L7,,,,
2005-04-22 09:55:16+00:00,L7,229.62,194.75,218.02,250.43
2005-05-01 09:49:08+00:00,L7,234.02,199.11,219.44,245.70
2005-05-25 09:47:19+00:00,L5,,,,
2005-06-02 09:49:30+00:00,L7,232.88,204.12,215.13,243.06
2005-07-03 09:53:21+00:00,L5,,,,
2005-07-19 09:53:32+00:00,L5,,,,
2005-07-28 09:47:51+00:00,L5,,,,
2005-09-05 09:53:51+00:00,L5,,,,
2005-09-14 09:47:40+00:00,L5,,,,
2005-10-08 09:48:58+00:00,L7,234.87,201.12,209.55,244.15
2005-10-24 09:49:12+00:00,L7,235.51,189.02,218.12,249.98
2005-10-31 09:55:04+00:00,L7,228.21,189.80,220.50,248.37
2005-11-08 09:53:58+00:00,L5,,,,
2005-11-09 09:49:23+00:00,L7,236.81,194.02,216.42,246.50
2005-12-18 09:55:21+00:00,L7,212.85,176.72,201.14,233.12
2006-01-12 09:49:48+00:00,L7,223.00,188.61,216.46,259.42
2006-01-19 09:55:39+00:00,L7,214.61,192.71,98.49,244.72
2006-03-09 09:50:34+00:00,L5,,,,
2006-05-03 09:57:41+00:00,L5,,,,
2006-05-12 09:52:01+00:00,L5,,,,
2006-05-28 09:52:13+00:00,L5,,,,
2006-06-04 09:58:08+00:00,L5,,,,
2006-06-12 09:55:45+00:00,L7,202.97,182.61,207.16,229.98
2006-06-13 09:52:30+00:00,L5,,,,
2006-07-14 09:55:32+00:00,L7,,,,
2006-07-22 09:58:52+00:00,L5,,,,
2006-07-31 09:53:12+00:00,L5,,,,
2006-08-23 09:59:15+00:00,L5,,,,
2006-09-01 09:53:10+00:00,L5,,,,
2006-10-10 09:59:49+00:00,L5,,,,
2006-10-11 09:49:21+00:00,L7,228.29,195.31,218.90,251.55
2006-11-03 09:55:31+00:00,L7,,,,
2006-11-19 09:55:43+00:00,L7,229.18,188.29,212.45,247.01
2006-11-27 10:00:16+00:00,L5,,,,
2006-12-05 09:55:51+00:00,L7,,,,
2006-12-06 09:54:10+00:00,L5,,,,
2006-12-29 10:00:30+00:00,L5,,,,
2006-12-30 09:50:10+00:00,L7,282.32,,17.79,
2007-01-06 09:55:57+00:00,L7,99.90,191.57,202.84,229.30
2007-01-30 10:00:41+00:00,L5,112.65,184.18,195.28,254.94
2007-03-04 09:50:03+00:00,L7,234.50,187.32,210.79,252.12
2007-05-06 10:00:20+00:00,L5,,,,
2007-06-23 09:59:38+00:00,L5,,,,
2007-07-01 09:55:58+00:00,L7,,,,
2007-07-09 09:59:27+00:00,L5,,,,
2007-07-17 09:55:55+00:00,L7,218.10,184.57,211.35,244.68
2007-07-25 09:59:19+00:00,L5,,,,
2007-08-02 09:55:51+00:00,L7,213.47,181.81,201.94,245.65
2007-08-26 09:58:58+00:00,L5,,,,
2007-08-27 09:49:54+00:00,L7,228.13,184.81,214.38,253.70
2007-09-12 09:49:22+00:00,L7,213.41,186.88,209.40,239.22
2007-10-14 09:49:43+00:00,L7,99.83,190.32,208.43,230.08
2008-01-25 09:56:04+00:00,L7,100.57,184.75,212.16,251.44
2008-02-19 09:50:13+00:00,L7,229.42,190.61,219.34,246.88
2008-02-26 09:55:57+00:00,L7,228.76,186.03,217.17,248.91
2008-03-13 09:55:52+00:00,L7,215.69,,98.38,246.93
2008-04-06 09:55:15+00:00,L5,,,,
2008-04-23 09:50:03+00:00,L7,222.57,188.74,213.95,242.18
2008-05-08 09:54:25+00:00,L5,,,,
2008-06-02 09:47:59+00:00,L5,,,,
2008-06-09 09:53:35+00:00,L5,,,,
2008-06-25 09:53:08+00:00,L5,,,,
2008-07-04 09:47:06+00:00,L5,,,,
2008-07-11 09:52:41+00:00,L5,,,,
2008-07-19 09:55:05+00:00,L7,,,,
2008-07-27 09:52:12+00:00,L5,,,,
2008-08-04 09:54:58+00:00,L7,225.23,188.05,208.50,253.84
2008-08-13 09:48:43+00:00,L7,226.43,200.51,215.19,256.94
2008-08-28 09:51:18+00:00,L5,,,,
2008-08-29 09:48:36+00:00,L7,226.70,,94.22,238.77
2008-10-16 09:48:39+00:00,L7,215.53,187.64,206.25,241.28
2008-11-01 09:48:54+00:00,L7,224.36,189.64,209.70,245.03
2008-11-08 09:54:48+00:00,L7,96.01,194.39,210.89,227.24
2008-11-09 09:43:04+00:00,L5,206.05,125.87,396.08,332.48
2009-02-12 09:55:37+00:00,L7,227.57,191.16,213.94,241.98
2009-02-28 09:55:46+00:00,L7,215.31,188.14,215.43,248.51
2009-03-08 09:52:07+00:00,L5,,,,
2009-04-10 09:49:52+00:00,L7,230.63,185.87,214.10,245.11
2009-05-03 09:56:09+00:00,L7,,,,
2009-05-11 09:53:25+00:00,L5,,,,
2009-05-19 09:56:10+00:00,L7,,,,
2009-05-20 09:47:25+00:00,L5,,,,
2009-06-04 09:56:10+00:00,L7,209.66,179.22,203.84,240.59
2009-06-12 09:54:00+00:00,L5,,,,
2009-06-28 09:54:17+00:00,L5,,,,
2009-06-29 09:49:56+00:00,L7,101.10,194.59,202.82,228.20
2009-07-07 09:48:40+00:00,L5,,,,
2009-07-14 09:54:33+00:00,L5,,,,
2009-08-15 09:55:03+00:00,L5,,,,
2009-08-31 09:55:17+00:00,L5,,,,
2009-10-03 09:50:04+00:00,L7,230.72,188.19,211.36,249.89
2009-10-11 09:49:37+00:00,L5,,,,
