dates,sar2322-0000,sar2322-0001,sar2322-0002,sar2322-0003,satname
1988-01-26 09:35:22+00:00,,211.68,,275.75,L5
1988-12-04 09:30:05+00:00,,204.77,,299.76,L5
1989-10-20 09:24:27+00:00,,184.31,206.03,,L5
1993-02-08 09:27:38+00:00,,,222.20,,L5
1994-10-18 09:15:31+00:00,253.04,190.90,214.45,,L5
1994-12-12 09:19:28+00:00,245.81,187.28,223.98,267.31,L5
1994-12-21 09:13:00+00:00,245.81,191.32,223.98,252.79,L5
1995-01-06 09:12:27+00:00,235.87,186.27,223.98,256.27,L5
1995-02-23 09:10:59+00:00,233.36,186.27,221.31,253.77,L5
1997-11-27 09:34:16+00:00,224.00,185.10,226.48,,L5
1999-08-05 09:52:28+00:00,213.65,186.09,208.42,241.69,L7
1999-08-12 09:58:37+00:00,213.35,185.80,208.07,238.86,L7
1999-08-21 09:52:49+00:00,216.58,187.48,210.61,241.06,L7
1999-08-28 09:58:41+00:00,217.75,186.89,208.69,241.19,L7
1999-09-13 09:58:35+00:00,220.51,186.72,209.68,243.11,L7
1999-09-22 09:52:53+00:00,222.17,187.08,208.83,243.20,L7
1999-10-31 09:58:37+00:00,222.89,186.91,209.13,244.05,L7
1999-11-09 09:52:28+00:00,221.20,186.47,208.46,242.13,L7
1999-12-02 09:58:32+00:00,221.20,187.16,208.46,242.13,L7
1999-12-11 09:52:29+00:00,221.32,187.65,209.72,241.98,L7
1999-12-18 09:58:40+00:00,222.01,188.34,209.59,242.30,L7
1999-12-27 09:52:21+00:00,222.22,188.01,208.94,241.51,L7
2000-01-03 09:58:33+00:00,221.60,188.08,209.65,242.49,L7
2000-01-12 09:52:47+00:00,221.28,188.26,208.91,241.43,L7
2000-02-04 09:58:30+00:00,221.66,188.38,209.91,241.44,L7
2000-02-13 09:52:41+00:00,223.22,188.67,210.47,242.22,L7
2000-02-20 09:58:23+00:00,222.81,188.22,209.26,241.75,L7
2000-03-07 09:58:18+00:00,222.62,188.29,210.40,241.95,L7
2000-03-16 09:52:08+00:00,220.75,187.77,210.17,241.09,L7
2000-03-23 09:58:20+00:00,220.66,187.64,210.37,241.04,L7
2000-04-08 09:58:08+00:00,220.82,187.49,210.47,242.01,L7
2000-04-24 09:58:03+00:00,220.41,187.41,210.42,241.77,L7
2000-05-03 09:52:12+00:00,220.78,187.63,210.74,241.62,L7
2000-05-19 09:52:01+00:00,222.20,188.06,211.58,242.59,L7
2000-06-04 09:51:26+00:00,222.67,187.71,211.64,242.26,L7
2000-06-11 09:57:36+00:00,221.92,187.15,210.65,241.87,L7
2000-06-20 09:51:22+00:00,221.45,187.01,211.13,241.40,L7
2000-06-27 09:57:25+00:00,220.76,186.95,211.11,241.63,L7
2000-07-06 09:51:32+00:00,220.87,186.80,210.81,240.94,L7
2000-07-13 09:57:13+00:00,220.57,186.34,210.88,241.39,L7
2000-07-22 09:51:16+00:00,221.08,186.62,210.80,241.44,L7
2000-07-29 09:56:55+00:00,220.85,186.41,210.24,241.43,L7
2000-08-07 09:50:38+00:00,221.41,186.48,209.99,241.49,L7
2000-08-14 09:56:49+00:00,221.39,186.23,209.66,241.42,L7
2000-08-23 09:50:57+00:00,221.63,186.31,210.04,241.30,L7
2000-08-30 09:56:38+00:00,221.98,186.29,210.24,241.49,L7
2000-09-08 09:50:17+00:00,220.90,185.38,209.36,240.46,L7
2000-09-15 09:56:19+00:00,222.21,185.70,209.27,240.95,L7
2000-09-24 09:50:00+00:00,221.57,185.75,209.33,240.68,L7
2000-10-01 09:56:10+00:00,221.14,185.52,209.33,240.48,L7
2000-11-18 09:56:04+00:00,220.88,185.46,207.77,239.49,L7
2000-11-27 09:50:19+00:00,221.37,185.55,207.63,239.74,L7
2000-12-04 09:56:03+00:00,220.98,185.44,207.50,240.29,L7
2000-12-13 09:49:57+00:00,222.07,185.68,207.90,240.83,L7
2000-12-29 09:49:59+00:00,225.30,185.36,207.74,241.24,L7
2001-01-05 09:56:09+00:00,225.23,185.21,207.06,241.13,L7
2001-01-21 09:56:15+00:00,226.27,185.09,207.85,241.81,L7
2001-02-06 09:56:08+00:00,226.86,185.15,208.34,242.26,L7
2001-02-22 09:56:07+00:00,226.54,185.14,208.94,243.20,L7
2001-03-03 09:49:53+00:00,226.56,185.44,208.85,243.14,L7
2001-03-19 09:49:46+00:00,228.64,187.37,210.09,244.24,L7
2001-04-04 09:50:00+00:00,230.48,187.58,210.50,246.05,L7
2001-04-11 09:55:50+00:00,229.86,187.44,209.92,245.72,L7
2001-05-13 09:55:39+00:00,229.80,187.26,209.29,246.21,L7
2001-05-29 09:55:31+00:00,228.98,186.49,209.67,246.24,L7
2001-06-07 09:49:35+00:00,229.64,187.03,210.06,246.32,L7
2001-06-14 09:55:19+00:00,229.61,186.83,209.21,246.07,L7
2001-06-23 09:48:58+00:00,228.54,186.54,209.81,246.27,L7
2001-06-30 09:55:05+00:00,224.89,186.37,209.78,246.00,L7
2001-07-09 09:49:19+00:00,225.44,186.69,210.71,246.28,L7
2001-07-25 09:49:12+00:00,225.39,187.96,210.75,246.13,L7
2001-08-01 09:54:52+00:00,225.42,187.89,210.80,245.67,L7
2001-08-10 09:48:30+00:00,225.52,187.84,210.67,246.06,L7
2001-08-26 09:48:43+00:00,226.23,188.59,210.58,245.58,L7
2001-09-02 09:54:23+00:00,225.59,188.49,210.75,245.44,L7
2001-09-18 09:54:11+00:00,225.57,188.39,210.51,245.71,L7
2001-10-04 09:53:59+00:00,225.67,188.77,210.51,245.44,L7
2001-10-13 09:48:08+00:00,226.33,189.09,211.65,246.00,L7
2001-10-29 09:48:14+00:00,226.74,189.10,211.73,245.76,L7
2001-11-05 09:54:07+00:00,226.19,188.81,211.48,245.58,L7
2001-11-14 09:48:26+00:00,226.54,189.22,211.94,245.14,L7
2001-12-07 09:54:17+00:00,225.31,189.13,212.44,244.80,L7
2001-12-23 09:54:25+00:00,225.24,189.61,213.20,245.04,L7
2002-01-08 09:54:28+00:00,226.04,189.82,213.17,245.62,L7
2002-02-02 09:48:47+00:00,226.12,188.90,212.85,246.30,L7
2002-02-09 09:54:38+00:00,224.97,188.94,212.47,245.55,L7
2002-03-06 09:48:28+00:00,224.95,186.52,209.69,246.22,L7
2002-03-13 09:54:38+00:00,224.67,186.44,209.75,246.38,L7
2002-04-14 09:54:32+00:00,223.47,185.29,207.58,245.83,L7
2002-04-23 09:48:18+00:00,224.18,185.36,208.22,246.10,L7
2002-04-30 09:54:34+00:00,222.81,185.12,208.63,246.53,L7
2002-05-09 09:48:22+00:00,222.80,185.53,209.14,246.49,L7
2002-05-16 09:54:27+00:00,221.41,184.96,209.97,247.17,L7
2002-05-25 09:48:37+00:00,222.74,186.70,210.57,247.00,L7
2002-06-01 09:54:21+00:00,222.78,186.91,210.62,246.62,L7
2002-06-10 09:48:06+00:00,224.29,188.69,209.38,244.91,L7
2002-06-17 09:54:14+00:00,223.67,188.40,209.74,245.64,L7
2002-06-26 09:48:22+00:00,224.24,188.45,208.78,245.20,L7
2002-07-03 09:54:10+00:00,223.69,188.31,208.37,244.41,L7
2002-07-12 09:48:20+00:00,224.29,188.80,208.46,244.15,L7
2002-07-19 09:54:03+00:00,223.62,188.40,208.02,244.09,L7
2002-07-28 09:48:12+00:00,223.19,188.32,208.32,243.47,L7
2002-08-04 09:53:55+00:00,222.97,187.84,207.87,243.30,L7
2002-08-13 09:48:07+00:00,223.02,187.78,208.04,243.13,L7
2002-08-20 09:53:52+00:00,223.43,187.66,208.10,243.27,L7
2002-09-05 09:53:43+00:00,223.44,188.46,209.69,243.76,L7
2002-09-30 09:47:41+00:00,223.22,188.37,209.79,243.60,L7
2002-10-07 09:53:26+00:00,222.88,188.39,210.30,243.67,L7
2002-10-16 09:47:17+00:00,223.56,188.98,211.25,243.73,L7
2002-12-19 09:48:14+00:00,222.74,186.35,209.16,242.37,L7
2002-12-26 09:54:05+00:00,222.75,186.32,209.24,242.61,L7
2003-01-04 09:48:17+00:00,223.73,186.26,210.08,243.17,L7
2003-01-27 09:54:14+00:00,223.24,184.72,209.83,243.30,L7
2003-02-05 09:48:34+00:00,222.71,184.58,210.73,242.48,L7
2003-03-16 09:54:27+00:00,219.34,181.53,209.17,239.55,L7
2003-03-25 09:48:35+00:00,220.93,182.99,209.33,240.36,L7
2003-04-01 09:54:27+00:00,221.94,183.29,208.28,240.36,L7
2003-04-17 09:54:29+00:00,219.65,181.39,205.05,239.07,L7
2003-04-26 09:48:18+00:00,220.11,182.23,205.69,239.69,L7
2003-05-03 09:54:30+00:00,219.66,182.45,205.36,239.81,L7
2003-05-12 09:48:41+00:00,219.63,183.06,206.34,240.14,L7
2003-05-28 09:48:39+00:00,220.78,184.30,206.99,240.50,L7
2003-09-17 09:47:47+00:00,224.23,190.09,208.74,243.00,L7
2003-10-02 09:43:28+00:00,221.91,189.57,206.54,241.81,L5
2003-10-10 09:53:47+00:00,221.78,189.10,206.96,242.15,L7
2003-11-20 09:48:36+00:00,227.18,190.99,215.87,241.77,L7
2003-12-06 09:48:15+00:00,226.61,187.47,216.42,245.50,L7
2004-02-08 09:48:40+00:00,228.28,187.52,214.60,245.26,L7
2004-05-14 09:48:44+00:00,232.88,196.84,224.24,253.12,L7
2004-06-06 09:54:50+00:00,231.78,198.95,211.14,249.18,L7
2004-06-15 09:48:34+00:00,229.64,195.61,208.79,249.23,L7
2004-07-17 09:48:55+00:00,229.64,194.50,207.63,249.23,L7
2004-07-24 09:54:39+00:00,225.84,192.57,208.05,246.21,L7
2004-08-25 09:54:30+00:00,224.41,191.94,207.25,246.28,L7
2004-10-05 09:48:06+00:00,225.75,191.55,208.13,246.52,L7
2004-11-22 09:48:58+00:00,224.51,186.03,209.18,245.63,L7
2005-03-14 09:49:39+00:00,231.53,188.70,215.71,250.35,L7
2005-04-22 09:55:16+00:00,230.59,190.55,217.53,251.26,L7
2005-05-01 09:49:08+00:00,231.45,192.69,218.00,249.87,L7
2005-06-02 09:49:30+00:00,232.44,197.37,217.92,247.28,L7
2005-10-08 09:48:58+00:00,232.85,199.78,215.53,245.84,L7
2005-10-24 09:49:12+00:00,234.32,198.34,215.56,245.72,L7
2005-10-31 09:55:04+00:00,232.87,196.02,215.82,246.39,L7
2005-11-09 09:49:23+00:00,233.66,195.62,215.94,246.41,L7
2005-12-18 09:55:21+00:00,229.65,190.14,213.15,244.42,L7
2006-01-12 09:49:48+00:00,228.54,189.88,213.70,246.92,L7
2006-01-19 09:55:39+00:00,226.55,190.29,213.70,246.61,L7
2006-06-12 09:55:45+00:00,213.36,185.16,208.25,241.81,L7
2006-10-11 09:49:21+00:00,215.63,188.96,213.03,240.76,L7
2006-11-19 09:55:43+00:00,220.15,188.74,212.84,242.85,L7
2007-01-06 09:55:57+00:00,228.74,191.72,211.40,242.62,L7
2007-01-30 10:00:41+00:00,228.74,189.84,207.37,245.70,L5
2007-03-04 09:50:03+00:00,230.66,189.33,208.05,246.98,L7
2007-07-17 09:55:55+00:00,226.30,185.36,205.81,250.58,L7
2007-08-02 09:55:51+00:00,222.02,184.57,208.03,247.48,L7
2007-08-27 09:49:54+00:00,223.55,184.63,209.62,249.04,L7
2007-09-12 09:49:22+00:00,218.28,184.52,209.27,245.81,L7
2007-10-14 09:49:43+00:00,218.28,185.68,209.10,242.67,L7
2008-01-25 09:56:04+00:00,218.34,185.71,209.26,244.02,L7
2008-02-19 09:50:13+00:00,223.65,187.47,212.74,244.26,L7
2008-02-26 09:55:57+00:00,223.86,187.72,213.30,243.31,L7
2008-03-13 09:55:52+00:00,224.62,187.93,214.27,244.85,L7
2008-04-23 09:50:03+00:00,224.11,187.53,215.66,247.27,L7
2008-08-04 09:54:58+00:00,224.33,188.36,214.74,247.75,L7
2008-08-13 09:48:43+00:00,224.68,190.79,214.83,249.28,L7
2008-08-29 09:48:36+00:00,223.32,192.43,212.55,247.73,L7
2008-10-16 09:48:39+00:00,223.29,191.23,210.97,246.60,L7
2008-11-01 09:48:54+00:00,223.65,191.46,209.91,247.17,L7
2008-11-08 09:54:48+00:00,223.65,192.05,210.11,243.85,L7
2008-11-09 09:43:04+00:00,220.72,192.05,210.11,243.85,L5
2009-02-12 09:55:37+00:00,220.04,190.71,210.19,238.86,L7
2009-02-28 09:55:46+00:00,217.76,190.19,211.24,240.81,L7
2009-04-10 09:49:52+00:00,219.91,189.47,211.72,241.53,L7
2009-06-04 09:56:10+00:00,220.79,186.10,211.83,244.05,L7
2009-06-29 09:49:56+00:00,220.79,187.80,210.03,240.88,L7
2009-10-03 09:50:04+00:00,223.67,186.97,208.03,240.95,L7
2009-10-26 09:56:03+00:00,222.02,188.12,208.41,243.74,L7
2009-11-04 09:50:25+00:00,220.62,188.58,209.87,243.61,L7
2009-11-11 09:56:18+00:00,222.27,188.16,209.84,245.79,L7
2009-12-06 09:50:48+00:00,223.51,189.68,210.79,248.33,L7
2010-01-31 09:50:25+00:00,223.46,191.74,215.99,252.36,L5
2010-04-20 09:57:56+00:00,222.02,192.15,215.97,250.58,L7
2010-04-29 09:51:44+00:00,223.32,191.86,215.58,248.81,L7
2010-05-22 09:57:50+00:00,224.37,192.41,216.60,247.31,L7
2010-10-22 09:52:00+00:00,232.60,191.45,211.95,245.70,L7
2011-04-07 09:59:21+00:00,235.26,198.59,212.51,247.94,L7
2011-05-18 09:53:07+00:00,233.80,199.06,219.25,250.24,L7
2011-08-13 09:59:08+00:00,226.51,195.61,219.25,246.41,L7
2011-08-29 09:59:06+00:00,227.20,192.78,216.34,246.97,L7
2011-09-14 09:59:00+00:00,227.83,191.44,215.15,247.54,L7
2011-10-09 09:53:10+00:00,228.18,189.56,213.63,245.92,L7
2011-11-10 09:53:04+00:00,229.25,189.40,214.51,248.31,L7
2011-11-26 09:53:39+00:00,227.30,188.09,211.92,247.16,L7
2011-12-28 09:53:55+00:00,227.60,188.32,211.96,246.80,L7
2012-02-14 09:53:41+00:00,228.15,188.26,211.96,247.06,L7
2012-03-17 09:53:40+00:00,227.46,188.96,212.20,246.22,L7
2012-03-24 09:59:52+00:00,227.45,188.58,212.04,246.39,L7
2012-04-09 09:59:47+00:00,223.21,186.22,206.84,247.36,L7
2012-05-11 10:00:25+00:00,220.44,185.88,204.61,246.46,L7
2012-05-27 10:00:16+00:00,221.74,186.57,204.83,246.58,L7
2012-08-15 10:00:52+00:00,223.14,186.00,204.51,247.92,L7
2012-08-24 09:54:46+00:00,223.85,186.00,204.51,246.56,L7
2012-09-09 09:54:57+00:00,224.29,187.74,204.51,246.25,L7
2012-10-02 10:01:21+00:00,223.48,188.43,203.00,246.44,L7
2012-12-14 09:56:02+00:00,226.94,192.26,211.31,244.53,L7
2013-01-06 10:01:54+00:00,226.94,191.54,210.57,241.60,L7
2013-02-16 09:56:09+00:00,227.08,193.40,211.49,241.12,L7
2013-04-12 10:01:45+00:00,224.64,191.35,212.25,244.36,L7
2013-05-14 10:01:36+00:00,221.37,189.91,211.20,243.74,L7
2013-06-15 10:01:24+00:00,220.47,187.31,210.73,243.60,L7
2013-07-26 09:54:51+00:00,220.47,189.86,211.55,247.03,L7
2013-08-02 10:00:59+00:00,220.47,189.96,210.12,247.03,L7
2013-08-11 09:54:46+00:00,220.26,189.44,211.22,247.70,L7
2013-08-18 10:01:03+00:00,220.53,189.85,211.46,248.84,L7
2013-09-03 10:01:15+00:00,220.79,189.67,211.45,250.00,L7
2013-09-19 10:01:25+00:00,219.27,188.47,211.53,248.78,L7
2013-11-06 10:01:52+00:00,221.21,188.48,210.09,246.89,L7
2013-12-17 09:55:52+00:00,225.38,190.03,210.76,249.66,L7
2014-01-25 10:02:30+00:00,221.72,186.36,210.08,247.52,L7
2014-03-07 09:56:45+00:00,217.91,182.32,209.59,244.71,L7
2014-03-14 10:02:35+00:00,217.39,182.31,209.82,246.34,L7
2014-03-30 10:02:42+00:00,220.68,183.27,210.45,249.27,L7
2014-04-08 09:56:55+00:00,222.36,184.58,211.43,248.55,L7
2014-04-15 10:02:48+00:00,220.67,183.57,212.81,248.85,L7
2014-05-10 09:56:49+00:00,220.64,185.19,214.53,248.69,L7
2014-05-17 10:03:04+00:00,220.37,185.44,213.17,247.42,L7
2014-05-26 09:57:19+00:00,221.77,187.24,213.45,248.32,L7
2014-06-11 09:57:22+00:00,222.02,187.42,213.59,248.61,L7
2014-07-13 09:57:04+00:00,220.86,187.03,212.56,247.29,L7
2014-07-21 09:59:50+00:00,220.86,187.16,213.00,247.13,L8
2014-08-14 09:57:36+00:00,223.14,189.02,213.31,247.27,L7
2014-08-30 09:57:11+00:00,222.39,188.81,213.17,247.51,L7
2014-09-06 10:03:23+00:00,223.25,189.04,212.22,247.55,L7
2014-10-01 09:57:25+00:00,224.56,189.71,211.00,245.23,L7
2014-10-08 10:03:40+00:00,224.48,189.62,210.38,245.20,L7
2014-10-24 10:03:49+00:00,226.27,190.60,209.80,245.64,L7
2014-11-02 09:58:08+00:00,226.85,191.96,210.45,245.87,L7
2014-12-11 10:04:09+00:00,227.36,190.40,210.43,246.07,L7
2015-01-05 09:58:06+00:00,226.66,190.10,209.55,246.88,L7
2015-01-12 10:04:18+00:00,227.30,190.63,208.99,247.64,L7
2015-01-28 10:04:23+00:00,225.67,190.14,209.21,247.28,L7
