,dates,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0031,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036
0,1999-08-26 22:04:44+00:00,,230.86766756421105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.1905830342975
1,1999-10-04 22:10:38+00:00,224.1496480177672,222.91022879080055,,,,,,,,,,185.5734318400882,200.944241886444,194.93648457130368,189.6022587483194,205.5208734097553,206.67284143976482,189.9243390956778,192.2016729734245,198.5700074410202,204.9714013328488,202.88859473466755,193.6400206894524,191.5826343137286,201.60678568574636,207.57224609828114,203.09177331249867,200.70663231582242,189.15293930767237,198.9123947851087,191.90076957057175,190.76315337328944,198.2452064730249,196.8449472533332,194.87668806173784,187.7347119143715,179.13146943163048
2,2000-03-28 22:10:07+00:00,250.86341375016457,236.77987462312603,233.2360535228198,221.99272430277009,211.13374573173417,218.1621503001546,218.33931487603016,216.17330491841975,208.5276341854494,214.6247388921049,196.8786582545545,209.56604671931294,217.74524157500198,220.88499341822757,225.8402301391036,215.23407519016698,210.8477987544153,204.3199956890628,195.16091038649603,193.44386665263517,200.8037480345014,196.6159764691949,192.528263690883,184.72679373826318,195.2370312120672,195.71362407656082,203.69247810433214,209.76974182477747,214.56106418082294,213.51757756052962,201.6474321402702,185.0120340263173,188.13457331227627,191.93051555593868,191.3078123580036,193.5101164630835,204.61090726099644
3,2000-04-29 22:09:53+00:00,248.93776728165412,248.79502312171343,233.50747696392713,233.14496048292986,227.77468336590542,227.38152116707647,222.62594073502615,220.1239103817037,220.70137921238526,216.37690501996136,206.164715584966,220.61226131042048,217.87483086424334,224.46104267170983,220.13678417413004,211.74058818014396,179.13552454707573,,,,190.29999818243684,210.30804285171598,200.61176245545462,200.8847856610946,200.4268448196155,198.50742812779052,213.60966145616675,194.9536381415725,196.31440398700897,196.60542726121096,194.32261952658308,187.71708155594683,180.58610929433098,200.28899495862268,199.5392630916541,204.01055019883037,203.65671242274703
4,2000-05-24 22:03:46+00:00,241.96896686552728,246.62413842795266,238.3483847288102,234.4768331450156,241.60594537416176,223.44791060493614,200.79187316363766,201.46863262497888,202.56650109711265,195.40384819217604,165.62480901018188,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000-05-31 22:09:54+00:00,,209.4560921247759,,,,,,,,,,,,,,,,,,,,,,,,,150.02903038209476,,,,,,,,,,
6,2000-06-16 22:09:50+00:00,248.5283970677855,249.36880669757227,243.91847071423126,,,,,216.0300924060786,207.90774771176177,,,,,191.59621851013333,,,,,,,,,213.86130091073832,221.26065580997175,216.80575468347394,178.35742054344348,201.41451713270033,185.78550788946814,200.4101365239281,200.4490040492672,213.9243571146949,,196.20472535854307,193.25563297880797,,,
7,2000-07-11 22:03:17+00:00,242.26692954673982,234.3164928745319,,258.6693419862112,256.1546345988528,246.76145147531204,240.35696628890693,,,,,205.95314882363303,203.1760443975885,200.16273928735316,199.6454777205741,194.47998454065802,209.80800331000188,194.50099416163746,183.265225432045,194.0067873535348,222.1319609156372,209.55434949153013,,,,,,,,,,,,,,,
8,2000-08-03 22:09:08+00:00,210.01850079494173,215.64715921266605,,,216.0155412728478,211.2665909819788,212.1268191120105,194.2324800661934,189.93202434872003,,,,,,,,,,,,,,,,,,,,,,,,,175.04978442844842,178.4597240554327,175.69428091353032,
9,2000-08-12 22:02:54+00:00,,,,,,,,,,,,,,,155.72963405290866,154.20997660443535,150.4265449049092,167.5656521685145,,,,179.73691145854568,180.6016063889471,192.37896430889552,191.67544660923483,163.3275702070424,199.10985474802754,,,,,,,,,,
