,dates,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0031,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036
0,1999-08-26 22:04:44+00:00,,203.3372475573833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.66016302746976
1,1999-10-04 22:10:38+00:00,239.5956585985059,236.42548804894693,,,,,,,,,,207.1978466531224,214.45950114459038,205.74869197782078,199.4315382087895,216.3330808162724,222.11885202050354,207.94468477320632,213.82608778645871,220.19442225405442,226.59581614588302,224.51300954770176,215.2644355024866,218.61315283002136,223.23120049878057,225.59259177580967,221.1121189900272,218.72697799335094,207.1732849852009,214.3584053658474,213.52518438360596,212.38756818632365,219.8696212860591,214.86529293086173,212.89703373926636,205.75505759190003,192.64672868977686
2,2000-03-28 22:10:07+00:00,266.46833138807244,250.43417755629542,251.44179076704563,240.19846154699593,226.73866336964204,233.76706793806247,236.545052120256,238.02018961149076,226.73337142967523,236.4716235851759,224.18726412089325,231.41293141238395,231.39954450817137,231.80843576476306,235.7706322723177,226.15751753670247,226.45271639232317,222.52573293328865,217.00779507956705,215.29075134570618,222.65063272757243,218.4628611622659,214.375148383954,212.03539960460193,217.0839159051382,213.91936132078666,221.89821534855798,227.9754790690033,232.76680142504878,229.1224951984375,223.49431683334123,206.85891871938833,209.9814580053473,210.13625280016453,209.51354960222943,211.71585370730935,218.26521019416583
3,2000-04-29 22:09:53+00:00,257.3980931251101,256.1978082347374,243.37785711462578,243.0153406336285,236.2350092093614,235.84184701053246,232.4963208857248,231.9683665625421,230.5717593630839,228.22136120079975,220.97028581101398,232.45671749125887,225.27761597726732,230.38327076212903,225.52062789269294,217.66281627056316,187.59585039053172,,,,202.14445436327523,222.15249903255437,212.45621863629302,215.6903558871426,212.2713010004539,208.37780827848917,223.4800416068654,204.82401829227115,206.18478413770762,205.06575310466695,206.16707570742147,199.56153773678523,192.43056547516937,210.15937510932133,209.40964324235276,213.88093034952902,211.05949753577102
4,2000-05-24 22:03:46+00:00,251.7915859208204,255.21893010133414,249.8081069599855,245.9365553761909,251.4285644294549,233.27052966022927,212.25159539481297,215.22029930238926,214.02622332828795,209.15551486958643,182.81439235694484,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000-05-31 22:09:54+00:00,,194.46899886549733,,,,,,,,,,,,,,,,,,,,,,,,,130.04623936972334,,,,,,,,,,
6,2000-06-16 22:09:50+00:00,220.62304767032307,224.95162597479265,211.3622297505251,,,,,176.9626032496312,175.3515067480556,,,,,172.0624739319096,,,,,,,,,174.7938117542909,172.42629436441248,177.73826552702653,145.80117957973732,168.85827616899417,153.22926692576198,167.85389556022193,172.54365465180476,174.8568679582475,,157.13723620209566,160.6993920151018,,,
7,2000-07-11 22:03:17+00:00,251.91838520968076,242.76151657960523,,269.9293735929756,265.80609026179377,256.412907138253,251.61699789567137,,,,,219.46518675175037,211.62106810266184,206.91875825141182,205.7873131424456,201.23600350471668,219.45945897294283,205.7610257684019,196.77726336016235,207.51882528165214,235.64399884375453,223.06638741964747,,,,,,,,,,,,,,,
8,2000-08-03 22:09:08+00:00,197.55311758077795,204.73994890027274,,,203.55015805868402,198.80120776781501,197.58387202881943,176.7809435663641,175.38907726552895,,,,,,,,,,,,,,,,,,,,,,,,,160.50683734525734,163.91677697224162,161.15133383033924,
9,2000-08-12 22:02:54+00:00,,,,,,,,,,,,,,,146.73659658679196,144.31763539170697,136.29462888672583,151.0784168139672,,,,159.95222903308894,160.81692396349035,167.64811127707458,171.8907641837781,146.84033485249512,182.62261939348025,,,,,,,,,,
10,2000-09-13 22:02:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2000-10-15 22:01:56+00:00,215.13655901195574,213.7849023159185,195.96484922207574,168.31811847410708,169.73322241665232,168.994788759401,157.04882145366847,157.3268406150114,157.10618173050977,156.36263924166343,132.2244596114371,149.750183311221,158.90317275213658,160.05157207382246,157.44152097734298,151.08473313090693,152.08142382023306,148.21360783389036,139.57672878819722,138.71672413393424,140.55677797491887,149.88664514193005,130.6401682642039,129.81118173749172,142.1075420591594,142.295240198762,145.60374524919555,144.98474614952053,145.8847849249367,,,,,,,,
12,2000-11-23 22:08:18+00:00,221.35867668601026,214.81487543008555,198.58417246341244,178.2647097710254,181.0878700848295,169.30235696491428,156.81975431992072,154.2912142442454,163.28515646812033,158.00041385835772,135.50121114908632,151.40927265066222,152.45336970851375,156.50375151835541,159.68883619479135,160.60459889782516,152.52199289143783,144.1304751674658,137.36270850527194,148.16002830589213,143.1507606380144,166.42558676216038,157.58889969574346,153.92045141778496,154.8638820302475,155.037679345733,155.7860890887809,152.60178707653216,153.9715830934631,161.21662713475757,161.0024432190341,,156.07718762211732,162.022982902937,149.20196924115493,148.30045773290993,168.5788627546454
13,2001-03-08 22:02:09+00:00,182.14004850868434,192.1026464545028,181.13745460794485,152.14953171909997,162.7439815401736,158.17893492332564,148.03147682607732,144.85518164824242,149.11466631676223,143.88724791063225,,141.25984644280777,144.68357434327777,147.39689618381612,145.68133546340482,140.04085160826406,133.25570839755218,129.88291088401155,125.5776050998445,129.04603184416857,127.97695351358485,140.35347488434223,133.37036808683354,132.378790394629,123.9598925833686,127.95022772151874,142.1406030681394,126.99109088750238,130.30239455892638,139.73042028376602,146.86069232861715,,122.0747779112319,146.02795368694171,140.68646477505075,137.8877010341621,146.49183864429867
14,2001-03-24 22:01:59+00:00,205.42456118251664,209.82158925331385,195.22846118203074,178.80999904050094,183.74320269988058,180.24608152709254,170.72306685685112,166.07972409991922,177.60470294088134,176.29575617258172,156.48924831529428,164.61246577142757,167.14205396223156,162.32708082730443,159.13281867613722,154.93766183903023,151.84582886181536,149.79731456105577,156.15367359547344,,,,,153.58997397979203,144.09115930010316,156.62425546793247,164.32101189742576,139.44633360497824,152.5937252647475,164.20906284527373,,,,,,,
15,2001-05-18 22:07:50+00:00,234.8713923671192,232.00457359770144,233.66143124650944,,229.75217080184666,222.14263041685894,215.03360069249794,,215.106017019494,,191.50762762543326,202.52578225485715,202.2764177149615,203.2320090426855,,,,,219.7829901437969,186.35926380881392,,,213.31933638678967,221.18728453923578,,,214.0416264445533,,,205.39853509161776,202.096733032587,204.24408978803388,,210.45212463130355,,,
16,2001-06-03 22:07:40+00:00,210.23527088757803,208.24558455495733,200.47227529239058,187.89835320315945,190.74518238947732,184.26633993270593,178.366450468722,177.7948407613713,175.9672389940198,173.50289541388628,166.9533569624126,170.6967836347174,177.88411696593036,166.6162919701179,168.57161299370352,167.93588026215133,178.0671271686787,165.93664374539452,183.18994478609739,180.0881728385486,174.15486128434014,191.61395522672927,178.2130100423185,184.74059790845072,187.1251079638265,183.88525663624318,184.52798573743377,167.86606249365434,166.04437826243122,172.46105705539958,170.76925749310107,159.44574574363452,162.4813687226653,175.31400051578896,,,
17,2001-06-28 22:01:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2001-08-06 22:07:01+00:00,209.97844776397932,217.0472563656486,199.69743334890669,196.68659609217895,186.5646881171247,183.51910423637548,166.03045019353831,166.56892090826275,163.6445581598787,158.35781393872114,167.48822282185216,162.86413410933136,161.93787430774452,167.26829102176393,165.47979752697302,162.74705044233463,167.89389162064845,167.29437616564252,166.4474212482819,173.02396851267014,167.6881396630767,183.5944107838298,165.21765045829034,160.25030471423264,176.22385061681544,163.14867358720568,166.1404953455636,163.93817690144394,164.3609393925234,175.1511291183091,149.8330584917619,161.48050535098056,154.97811889975105,160.4535487057317,156.55789036849538,151.2324524572782,162.6837636825426
19,2001-10-02 22:00:04+00:00,215.3649027352519,223.51684993240642,195.81491714841286,167.28629614324768,175.838044414116,175.3385180432873,160.38308208669486,151.96588567192447,178.95279639740755,161.6646647884126,143.5195683803171,158.91080500625358,170.49248046815828,170.55815359215006,173.01889155628868,166.13139457037465,164.41428941646188,160.96645304182044,150.657265526155,144.92156050782435,157.63978191689569,166.38054600901518,163.18478611153984,156.59665270025926,161.71852268345918,151.0791557286228,152.0318382096163,144.00784522942513,143.71725042694862,152.3597909915529,127.72035205489126,146.7582605885754,157.85972438799757,170.3592500783785,164.19817907314027,163.10414191979038,176.36330430086883
20,2001-11-26 22:06:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8495031281157,193.28336554374323,193.58153814601567
