,dates,jap0127-0000,jap0127-0001,jap0127-0002,jap0127-0003,jap0127-0004,jap0127-0005,jap0127-0006,jap0127-0007,jap0127-0008,jap0127-0009,jap0127-0010,jap0127-0011,jap0127-0012,jap0127-0013,jap0127-0014,jap0127-0015,jap0127-0016,jap0127-0017,jap0127-0018,jap0127-0019
0,1984-07-24 00:38:16+00:00,157.5420580354265,158.43418818718274,181.49794563608552,201.29522944926433,192.53510622151626,191.23943789065797,199.88471668044545,185.87147765596112,185.80216051974202,189.92208972063503,181.04577193161518,179.01647346093537,183.00884690363497,181.56143536530564,175.48453673470993,174.0002326381917,178.49586292310676,180.40451246399073,201.06441133692115,198.86955288360545
1,1984-08-16 00:45:13+00:00,163.9890044076732,179.2008403457305,185.5328973096122,194.7126809340233,192.80984323056018,200.96687474789255,200.1783118269321,196.57885032499973,187.32036339442396,195.26689185572957,175.77741963864054,191.48823923831114,190.71900263167925,186.24982526076025,186.01833721598908,192.96830914917956,191.41834946959725,164.1260512040655,201.55949511393726,204.56549655997563
2,1984-11-04 00:45:22+00:00,160.69848065244955,180.6155100105366,193.0804074365426,196.74450998546686,199.71399388017517,202.20957981911255,197.59692193265818,192.74776499816562,193.51279725137937,188.70672215583411,183.99806321661336,187.6228562945542,189.99041612027966,190.9732500297916,190.50357714594452,199.70049968884567,203.697239534017,195.55699812773892,200.42113630839478,191.3094132935905
3,1985-01-07 00:45:42+00:00,184.313049062301,196.75944261347516,197.62268665926572,216.2920270123369,216.32681779970613,222.63105887150417,225.68323870228375,211.564303620214,203.84262603994708,204.27816565503088,210.80673730125247,206.5989133750906,210.13102294020754,209.62837826313645,215.89615408140796,205.12810248731282,215.92361360305196,229.22675644102324,219.96559572548915,222.76620967253257
4,1985-03-28 00:45:48+00:00,154.07910186644492,,,,187.59342569127108,181.9948040893287,,179.35626580913413,184.54021276970582,183.54233739118845,182.52517986606145,176.21677042665476,174.15173634577104,173.4922120011433,177.66344765763478,,,,184.93859693115314,188.99598203670024
5,1985-05-15 00:45:32+00:00,190.07863123664265,191.90416192177057,,,224.4895911492138,223.93970576702205,224.51738371964566,220.98969047498295,224.18270269431642,226.02285091630608,217.8377750804835,220.80024921174123,214.40473758913907,217.96355640945978,224.025550882386,225.80284982212808,225.40007438876367,231.28101699736135,230.24038507085422,234.34491328365394
6,1985-07-27 00:39:29+00:00,,168.04568185427692,,,208.82013603707037,211.3047157580954,208.336353117738,209.797317739888,207.97305521833573,210.2728234100108,195.98778020030724,193.4687380556935,195.9164086297753,196.63609152689088,193.6114501874716,187.52295293712254,172.91462650981134,204.90100348227693,204.5618092241339,208.47179704846775
7,1985-08-12 00:38:56+00:00,177.4520630823805,181.58742944055254,,,201.61084754260193,202.01463296565512,201.06624144816914,199.82361901230436,208.38478575411526,205.27838970842714,207.15926424417492,209.84823797915175,208.16783156903506,216.3246402972195,206.8419861139428,186.76811057026228,195.06801519486922,197.1552986815491,199.92778409478768,200.33948121092828
8,1985-09-04 00:44:51+00:00,147.2745948668288,161.68045411419382,,,187.75994377809943,193.88024205225182,191.39700203127535,200.8892600214308,200.34277739643895,198.84864716322747,198.77699280930497,200.59328432101793,205.09765098866825,207.2623305952776,177.84039765335044,182.14823310785837,195.33255269541954,198.13975606681922,203.52785597942756,203.67982401715236
9,1985-10-31 00:38:00+00:00,122.95279531643901,151.07275076995137,,,187.54818833823995,194.2127647263935,190.84372983972716,187.6791016991093,192.4668635385165,194.45162386827488,195.1731301880307,189.7562311599215,183.38993736867118,184.08061838300733,185.56527335723806,182.05416366049187,188.52756822820785,180.5758063100125,183.84464394689834,179.78938256251243
10,1985-12-02 00:37:27+00:00,151.80094352859695,167.66271655180705,,,201.7989873063283,203.89936178676126,204.8698828624904,205.38416380845618,207.42863248435185,204.9265910003031,199.47981835076254,192.08707190189347,192.77329425120232,195.28872924112073,193.0482804439222,202.05099315011617,200.630708485896,208.5851327410026,184.81694310127267,196.37810332749177
11,1985-12-09 00:43:30+00:00,160.17681687371888,167.74203513715722,,,183.82649449105804,187.28040373087475,188.6325468127195,189.45228546849984,188.43847868489325,193.11162908638698,195.31012329920748,193.51124756310045,190.91391267628725,192.9702391335455,195.1071630392479,199.3969987908485,201.12203578141657,194.3526195577971,163.11603582517955,184.06771012542475
12,1986-01-10 00:42:55+00:00,165.66884985375572,186.22589223543284,,,207.48871078885605,215.05388104801676,215.02863804630422,215.05360564732106,216.31552065374794,211.64863532959893,204.2276687692994,207.70397692097438,208.74222822187045,208.26927963862207,215.65583159760718,216.17092410232905,227.19570029729596,217.41754940590207,218.95757452735143,225.09844974605298
13,1986-02-04 00:36:11+00:00,153.81931656848064,173.84962852197768,,,201.92223315524606,209.32106405302628,202.9549924439395,210.43512891752948,209.71026476531165,206.56484651999853,208.08900259960532,205.55378326207423,212.46945769749215,218.3405013031229,214.70032835947447,216.72482746396273,212.1157494956132,190.00164388079327,207.63013123123397,209.92707599452808
14,1986-04-09 00:34:49+00:00,,170.73355331569383,,,197.30267498430612,194.04978175615298,201.00136882955348,201.9336436373905,204.695978801354,196.05194894574365,188.83065266327566,188.00223472280055,188.34334804693918,198.7453460838148,194.24131611334724,199.88629295106244,201.40832916837934,211.9037030345599,209.10303351905324,202.2516604307836
15,1986-04-16 00:40:50+00:00,,142.15911994767765,,,185.53324869477956,186.2106073964834,184.23601555975068,185.40094210713175,183.93808915894567,179.90024078121843,184.5940766530191,180.6959009417836,181.6976624117833,180.73663525374914,184.35409510558486,180.85025371006145,178.79593467407358,,,175.32350280159477
16,1986-05-27 00:33:59+00:00,147.26018626351413,180.89251347318873,198.39336699777624,203.7711642415978,200.09778772470094,206.20390652198367,208.04538305428497,201.67633656671057,198.8016843264933,200.66028331011177,203.66742820143062,199.09423174117714,197.36039174745696,192.7702041145416,190.08866895938115,200.22676889547486,197.86456862491372,195.7858651972595,212.2573758046868,219.22409749575186
17,1986-06-12 00:33:06+00:00,147.05747122160778,163.65654811228987,191.16833318717454,195.4508193578916,201.24095923566824,210.6816266992903,213.0841814398141,208.37923860528258,211.6692576351183,208.1019752740281,206.9580129512087,201.13360807677972,193.62622348077525,190.7890994332676,200.0279506363019,192.3956758558246,191.5809189420043,203.5716516664227,203.56457962679926,216.731245224157
18,1986-07-14 00:32:03+00:00,139.27248328405054,174.00838153347888,,,206.1175737569497,209.56764248816327,204.63049075423444,203.6487187347874,203.1840159649003,204.60045135592466,207.60235047586374,208.0328712471674,207.81153118267898,210.41406791929555,205.46941569570825,180.96872170063202,203.9049508291427,208.9573798465417,204.60340353354036,207.9975550446642
19,1986-07-30 00:31:53+00:00,118.74212746277306,147.8485730289762,174.38807808638933,194.96634008047843,205.8880205390442,205.21043472840805,207.65051254947053,206.11930415659512,203.0420148860428,204.88986914298715,204.62237700808268,190.91857968939283,190.88497586965508,191.54651024388943,183.401426742778,181.3071078233092,193.70186118931312,198.2759756102333,206.19481850563145,208.6412870001093
20,1986-10-09 00:35:13+00:00,,,,,164.69466955023307,177.00432438101234,183.27303250561948,177.3923154456374,,,,,,,,,,,,
21,1986-10-18 00:28:44+00:00,,99.8841340562486,,160.0451866284564,175.82547984888598,194.89011105253525,199.525801105842,198.72087862189306,200.0411462211769,192.69428918641623,187.38392225877257,185.61767705465886,186.74801276796032,184.0075648367186,188.4769337851784,187.35026879369596,202.8152737697033,208.12850206848094,209.59061062664108,204.01397325197163
22,1986-11-26 00:33:39+00:00,,103.99654640162984,,,147.78907316817936,175.32946479130015,180.42775757796952,191.93428410026533,192.6341977956069,193.61695639863427,195.256389920324,191.1774787400786,191.59349208204497,184.69010452678995,166.07186303497346,,165.0847736573552,176.27111846645175,190.15545701455179,
23,1987-02-14 00:36:10+00:00,,139.9647163854892,159.63536287235237,174.85695836622747,185.31377388115848,185.92906211953985,188.8473579456043,183.40704072053688,186.69656486134087,187.19385519578537,192.23144772929552,187.32679174805,190.52450905688855,193.53924679150555,187.3622388148331,178.889788149933,184.48804776128515,192.95566453303718,201.35055350486928,196.41242776955485
24,1987-03-02 00:36:47+00:00,177.21352751956846,154.1917973263249,,171.79853047198682,182.66624280176433,189.91824561974693,190.86571692421222,186.7359495891567,191.7506993423365,190.23952605011527,191.21267762529152,192.37094708192907,191.7216803535733,194.2372827762608,190.43961863849805,178.59075211640388,196.3194157046149,198.7491721851073,197.55315371946145,197.38402700952275
25,1987-05-05 00:38:57+00:00,173.24711843162774,148.74145961987296,177.0011461804051,183.53216065655621,188.3759450036267,187.46873559514748,186.20362172919653,192.05384371917478,183.95513595848394,188.48874143319563,180.6242788377636,180.35718453604036,174.90218781340184,178.28366955956201,188.1276848187963,191.53004226079716,197.5688732322901,197.95500547878422,194.55808218714,182.75242342780408
26,1987-06-06 00:39:47+00:00,185.8746218675984,174.06875972088574,,186.6228893149832,189.96705326635328,197.21802465669077,193.9074999505864,192.65145813061955,188.71744635284435,188.17660096815194,190.5214163698589,190.23399848166474,192.16731875415294,195.2277363316388,199.1509800118834,205.78575961616752,208.41348051015012,206.22376073721753,201.529851538712,205.200591257802
27,1987-06-22 00:40:08+00:00,164.46929193176385,150.79549988858045,155.88248494070234,179.6826570216976,184.7253500010664,183.94838348845386,189.2843443136942,187.8666395577634,188.4796317239585,183.84677137246564,182.95987961634822,183.54736756892703,186.81015703958104,184.4122822523849,186.33679898842152,193.90002527482525,194.2962451324456,197.17811001077115,181.0869138371807,165.89824894292542
