,dates,nzd0288-0000,nzd0288-0001,nzd0288-0002,nzd0288-0003,nzd0288-0004,nzd0288-0005,nzd0288-0006,nzd0288-0007,nzd0288-0008,nzd0288-0009,nzd0288-0010
0,1999-08-12 21:53:08+00:00,,,131.3298277739734,134.09112214430976,136.89147999426828,142.97786608879613,156.86855236060657,162.50458102697695,164.39307864175748,161.8689941793496,159.13978312175163
1,1999-08-21 21:46:56+00:00,,,129.5757456597558,137.14655352595673,134.9405620785436,137.50286194163363,160.57423988590318,165.61713264619442,165.64717307593594,166.77091178631235,153.77526197041323
2,1999-08-28 21:53:11+00:00,,123.254162673602,121.84100206629415,134.0661577438213,131.64568147878006,134.66346618840421,156.14705061639103,152.35332220601168,159.5016212537341,164.2110388587122,158.67062317867337
3,1999-09-22 21:47:00+00:00,173.94505254635487,142.90019647838488,143.68791016828527,148.89109213358702,149.4960520671695,163.81564615817706,163.44298052214555,179.78852858276974,172.88122208130034,175.40731262881064,164.6866940177185
4,1999-09-29 21:53:16+00:00,141.54993237797942,120.58621408154795,120.69546056244674,125.95787566832946,125.36853814377527,138.21559321824446,131.39364108781044,,148.77242363892623,153.81794684788917,145.74739437787588
5,1999-10-24 21:46:56+00:00,176.39895474668356,144.1569528800349,144.03807723497184,157.51989984138203,160.5106019647809,160.4025342762141,167.2290730257355,173.24415634067134,171.72827748795808,174.34157214766998,
6,1999-10-31 21:53:08+00:00,148.6997138176152,131.85415994009608,130.86175092932444,141.49155472310872,142.56553786770093,146.95207397200272,139.56439202285483,151.5954546813527,158.08394902364586,164.63275565791213,154.71961102118166
7,1999-11-16 21:53:08+00:00,146.2438066593056,127.43657503902269,129.23522782209614,135.32399922632723,148.38015974877928,151.98053258321113,149.13826700064158,154.49438460642898,159.42696817416711,163.56038690739308,159.43114895101635
8,2000-01-19 21:53:01+00:00,172.7284399412733,148.01424536262644,151.6924863706638,156.2183964392677,156.67040486174616,159.0104477717988,166.25525871321145,175.57419781985436,167.60692504588673,173.7880472445463,171.08607165864944
9,2000-02-04 21:53:01+00:00,168.3451875573408,144.24435374161277,149.54634901225344,148.62565014515772,151.11042884326724,155.82758813925335,160.2684783099414,164.99417266150255,160.44575353532588,169.72693269089564,161.94520715332635
