,dates,usa_CA_0119-0000,usa_CA_0119-0001,usa_CA_0119-0002,usa_CA_0119-0003,usa_CA_0119-0004,usa_CA_0119-0005,usa_CA_0119-0006,usa_CA_0119-0007,usa_CA_0119-0008,usa_CA_0119-0009,usa_CA_0119-0010,usa_CA_0119-0011,usa_CA_0119-0012,usa_CA_0119-0013,usa_CA_0119-0014,usa_CA_0119-0015
0,1984-04-18 18:01:41+00:00,201.51398225860984,199.92675040512432,203.15627549773197,197.68948327187348,194.98444726800426,194.3847269879612,197.0248675820621,201.71031484962458,202.8508340036861,206.9476163463542,208.75335022680983,207.62817688245164,212.5778970037125,213.66666927571555,210.06737001259418,212.57960377629223
1,1984-05-04 18:01:45+00:00,213.33726445670254,205.83601930027254,214.36648900322115,206.0823123108625,204.00949274392192,201.3707421098225,209.6702447661064,212.706705166226,212.91974096789255,224.81227842428012,228.44197096537766,219.74490579752876,222.68414146117814,225.35278867360392,223.81053066607848,222.72201849488533
2,1984-05-20 18:02:16+00:00,,211.3933601030058,220.00278582208375,215.59343437692283,209.9452608065438,217.73334471384567,218.4715338659339,217.92315212294164,219.1135358352454,226.05952087083358,222.83293343954682,221.04446108151512,217.48184189802254,218.993674895955,217.05248844068763,214.84591413230336
3,1984-06-05 18:02:38+00:00,208.30488058571893,205.3613916027685,216.96716469841977,206.01158153087002,204.16272086821277,207.29997062287612,206.5652880834861,210.11774242957472,208.59382646299488,214.23355964108362,213.71977772307466,210.09101006847573,217.4519280647628,217.30194196577455,220.2711260622823,219.92809362133517
4,1984-06-21 18:02:54+00:00,208.56049090233188,202.73717015846944,209.51435357631414,202.46619282621324,198.10505154685654,202.73912790968402,204.3067949624758,202.49023802706253,210.9252324497112,220.1226302453394,220.74732192974722,218.76307808136733,218.80369870382265,219.60953193619753,213.2391673143831,214.1675389583303
5,1984-10-27 18:04:31+00:00,208.91252351034439,199.50955914055058,196.76133590650338,199.49125363211007,189.50374545921827,190.60778808389938,190.05183764899186,194.36794265497593,198.6926801971657,194.55160676494216,201.09777578129348,202.5653849078638,209.46138452575656,214.68979314135856,211.83570377357876,208.19493650940734
6,1984-11-28 18:04:24+00:00,198.77059181552255,198.8154060347867,196.52456311732203,200.9571464677639,189.12983338435035,192.00665769027336,192.61534318538807,194.93772823659677,200.56469267560652,206.00758707208342,208.85103708619602,209.15201520230124,209.93940676865668,210.34093271286548,221.29778699820744,216.86629154272774
7,1984-12-14 18:04:35+00:00,203.23857393925988,198.29697546102318,204.0618345821784,211.95095445618804,201.42113309935814,199.93700335824272,201.2789279492221,201.65154618676252,209.83410404143999,212.92600075980434,214.81922769604523,212.76322835083147,214.39159470693147,217.2308454673397,213.66792743028924,214.05199024837094
8,1984-12-30 18:04:44+00:00,211.6817038412297,215.83689080718912,216.72526843053356,216.14084158235985,207.5187064139049,207.76773397604944,210.1445112622316,211.85483815595023,215.3353601932306,227.14056851764943,229.12575759377376,225.27380184267253,228.3127964231087,228.39168619996008,233.49454811617574,225.22054121562346
9,1985-01-15 18:04:51+00:00,214.39731443183342,211.81078381049804,226.07202849964568,215.69398201052337,211.65047677595817,218.12983383516536,216.59592679721243,219.749922588811,218.32567018265811,226.9534974678205,227.58092181296195,221.11512737207394,222.33801657759233,221.34088836162968,221.76827098793208,227.49427200908448
