dates,satname,nzd0259-0000,nzd0259-0001,nzd0259-0002,nzd0259-0003,nzd0259-0004,nzd0259-0005,nzd0259-0006,nzd0259-0007,nzd0259-0008,nzd0259-0009,nzd0259-0010,nzd0259-0011,nzd0259-0012,nzd0259-0013,nzd0259-0014,nzd0259-0015,nzd0259-0016,nzd0259-0017,nzd0259-0018
2001-06-05 21:56:04+00:00,L7,335.36,307.29,294.11,286.93,269.26,273.36,292.69,268.45,295.22,305.14,312.29,311.66,319.12,328.86,330.88,328.24,86.97,253.60,257.00
2001-07-07 21:55:48+00:00,L7,348.23,327.09,302.51,303.83,276.54,291.46,296.72,277.09,305.88,324.17,332.59,317.41,318.57,328.76,335.07,335.10,190.17,259.69,264.37
2001-09-25 21:54:52+00:00,L7,378.43,328.47,304.64,273.47,,,,,,,,,,,,,,,
2002-02-16 21:55:18+00:00,L7,346.41,333.38,312.00,,338.43,341.37,340.60,347.05,361.30,362.45,361.59,371.60,365.53,365.16,368.88,368.39,362.07,360.65,352.00
2002-03-04 21:55:22+00:00,L7,315.90,300.50,272.76,270.99,260.72,,139.14,140.64,218.85,253.22,240.05,201.73,,248.94,,241.15,223.10,245.80,251.23
2002-08-27 21:54:24+00:00,L7,345.22,312.67,286.78,267.74,,306.45,315.63,312.71,311.93,333.84,319.79,323.51,341.60,337.29,333.64,343.28,344.48,335.23,258.95
2002-10-14 21:54:07+00:00,L7,362.87,,308.56,319.19,333.99,321.08,326.00,341.77,341.30,339.71,333.50,343.53,347.14,335.35,340.28,351.79,351.27,338.38,339.38
2002-12-01 21:54:40+00:00,L7,348.12,322.17,306.99,310.60,311.02,313.00,317.34,328.41,329.57,333.78,327.74,321.44,331.31,323.03,330.52,322.84,328.13,329.49,322.93
2003-01-18 21:54:54+00:00,L7,330.00,309.07,295.14,287.04,276.31,281.78,287.46,294.34,286.30,290.40,293.79,263.13,295.83,304.35,297.77,290.00,307.37,306.62,313.71
2003-02-19 21:55:06+00:00,L7,316.67,299.98,272.02,,240.32,,142.32,141.66,251.58,257.54,207.54,186.87,205.12,255.54,,231.97,225.47,239.54,248.48
2003-04-24 21:55:10+00:00,L7,,313.58,296.73,301.09,,303.09,316.07,318.99,339.87,344.41,345.56,340.71,348.54,353.10,361.57,360.99,357.57,257.15,259.35
2003-07-21 21:42:57+00:00,L5,326.58,311.21,276.11,281.26,264.51,,353.47,340.80,300.61,328.01,322.38,343.40,361.34,352.41,353.20,341.59,143.90,251.96,248.45
2003-07-29 21:54:53+00:00,L7,,311.94,287.11,290.52,268.83,286.04,302.75,300.60,301.26,311.12,319.97,321.16,,,342.27,327.45,298.99,254.65,260.12
2003-11-18 21:55:03+00:00,L7,378.31,348.36,,,308.59,318.17,321.26,337.37,334.53,340.89,326.51,350.64,346.26,353.46,360.77,,,344.89,334.95
2003-12-04 21:55:07+00:00,L7,350.09,321.46,312.39,294.25,,,316.15,323.80,307.36,323.91,319.50,321.86,331.36,328.28,328.75,338.24,328.75,,
2004-01-21 21:55:26+00:00,L7,336.45,315.70,300.06,295.18,287.26,294.99,307.69,311.77,310.56,,,313.39,313.67,305.49,315.84,327.23,326.60,318.45,305.00
2004-02-22 21:55:31+00:00,L7,318.12,300.33,,,260.28,,144.27,259.12,237.08,,,193.00,204.91,250.51,,225.55,221.31,242.79,248.66
2004-03-09 21:55:39+00:00,L7,,,303.57,302.05,283.99,297.31,309.05,305.24,322.45,323.58,320.17,321.87,,,320.19,323.29,329.01,259.45,266.93
2004-03-17 21:45:32+00:00,L5,339.27,318.58,302.73,288.94,274.17,294.38,302.16,305.92,316.65,312.26,314.21,320.37,319.07,318.64,321.49,320.59,328.51,264.67,271.32
2004-03-25 21:55:42+00:00,L7,347.97,316.65,297.26,299.65,273.78,302.16,316.71,327.36,337.84,349.89,,344.29,342.06,341.62,347.57,348.29,358.73,334.59,312.58
2004-04-18 21:46:13+00:00,L5,341.73,315.79,289.59,280.81,262.86,279.89,285.33,304.36,316.53,336.53,326.80,336.93,320.09,325.27,319.65,316.03,297.60,251.81,257.84
2004-06-05 21:47:36+00:00,L5,,,,,,,551.54,489.50,492.07,,357.83,243.42,131.69,127.79,,,,,
2004-06-13 21:55:27+00:00,L7,336.12,,,,269.41,279.10,314.03,328.45,328.50,,337.60,343.76,331.20,334.08,,,,247.75,254.46
2004-07-07 21:48:33+00:00,L5,329.49,307.75,283.73,281.44,260.50,267.55,274.97,137.30,248.97,282.18,288.24,164.58,213.16,329.46,320.82,332.42,111.92,247.36,239.32
2004-07-23 21:48:56+00:00,L5,337.12,317.18,290.27,294.74,267.98,282.57,298.90,290.96,305.84,329.64,314.32,341.25,338.40,342.14,346.01,334.35,159.87,245.69,250.92
2004-08-16 21:55:14+00:00,L7,348.22,,296.44,299.61,275.09,289.48,290.59,292.47,265.65,296.57,308.05,307.19,205.92,,,299.68,306.46,254.51,260.45
2004-08-24 21:49:41+00:00,L5,340.27,317.99,295.75,295.71,267.72,291.19,305.76,324.05,341.56,342.98,341.17,342.82,341.24,343.90,353.53,347.67,327.02,249.96,260.64
2004-09-09 21:50:07+00:00,L5,331.74,294.30,274.97,288.87,343.79,,637.21,650.01,498.85,432.15,380.48,355.72,529.66,600.10,,620.96,564.49,361.48,355.61
2004-09-25 21:50:31+00:00,L5,332.90,313.78,298.78,293.94,283.31,299.23,304.34,306.98,313.21,319.40,316.50,319.81,312.74,313.94,320.28,319.65,319.06,262.73,273.67
2005-01-31 21:52:45+00:00,L5,342.11,332.12,335.34,336.26,337.64,344.16,338.10,344.00,331.11,344.86,344.83,348.62,355.41,357.98,353.81,374.22,375.87,350.09,343.74
2005-02-08 21:55:59+00:00,L7,336.17,322.90,304.61,298.62,,,,309.40,301.93,298.15,302.94,288.36,300.94,303.50,301.91,296.96,321.50,,
2005-03-04 21:53:16+00:00,L5,352.66,323.92,304.99,301.70,,306.99,315.20,323.97,322.88,329.37,333.08,342.08,356.05,367.15,366.41,348.33,359.27,343.32,338.41
2005-04-13 21:56:00+00:00,L7,303.71,300.61,268.84,,,,,,,244.66,245.56,174.99,,225.17,,239.48,150.51,238.81,233.43
2005-08-19 21:55:44+00:00,L7,336.20,314.64,299.25,296.43,270.69,283.20,296.04,298.18,,,,315.75,299.48,316.85,323.15,325.38,292.22,259.83,260.46
2005-08-27 21:54:31+00:00,L5,,,300.70,322.39,311.79,308.05,292.15,299.25,301.87,331.26,325.99,312.94,322.49,327.93,334.53,347.44,331.12,254.71,257.90
2005-09-12 21:54:34+00:00,L5,355.33,333.24,311.11,308.53,326.08,312.46,329.88,330.35,332.52,356.61,360.62,348.16,330.75,342.43,359.49,373.83,361.43,338.76,331.20
2005-09-20 21:55:30+00:00,L7,,335.33,304.00,305.80,293.52,303.34,305.88,302.27,314.24,320.09,322.62,318.28,,,340.47,345.05,343.05,258.81,261.07
2005-10-22 21:55:39+00:00,L7,363.30,348.96,336.18,312.68,322.33,332.68,338.79,339.79,,,,344.69,344.75,349.06,355.03,354.67,353.71,334.30,338.45
2005-10-30 21:54:27+00:00,L5,333.20,315.29,304.80,312.34,304.48,311.89,320.36,323.90,332.25,318.12,314.58,311.16,316.80,321.42,319.64,331.82,336.29,324.55,320.95
2005-11-15 21:54:49+00:00,L5,326.64,303.12,289.71,279.85,285.74,302.77,301.62,306.07,326.54,324.36,299.44,298.78,317.44,311.95,306.89,326.02,326.37,304.04,300.50
2006-01-10 21:56:16+00:00,L7,348.45,324.72,307.91,303.89,296.67,303.38,314.73,327.85,,,343.30,332.03,331.74,327.16,324.01,338.03,337.29,339.29,334.93
2006-01-26 21:56:24+00:00,L7,,,302.21,298.92,285.46,303.67,310.46,314.54,322.78,337.81,335.40,324.67,324.59,,,328.21,326.59,323.29,316.23
2006-02-03 21:56:42+00:00,L5,353.51,332.01,309.81,312.26,316.48,325.94,323.08,328.05,338.25,355.74,355.65,342.37,331.54,353.51,361.46,360.96,358.06,352.67,350.30
2006-02-19 21:57:03+00:00,L5,371.62,348.89,350.00,317.36,321.37,310.00,331.69,335.04,339.30,346.54,347.51,340.10,200.18,240.02,259.59,205.60,186.14,236.31,245.08
2006-03-07 21:57:23+00:00,L5,,,,,,,,,,,249.67,202.63,227.56,253.09,262.55,240.15,243.24,352.86,355.16
2006-03-15 21:56:31+00:00,L7,,,303.93,295.30,276.14,290.74,288.63,299.99,298.46,310.22,319.68,323.74,306.81,,,332.11,318.88,275.94,268.90
2006-03-31 21:56:30+00:00,L7,,317.56,301.95,304.33,270.42,294.52,291.87,295.46,301.80,318.35,322.74,321.60,,,326.23,338.22,328.31,257.55,265.11
2006-05-18 21:56:30+00:00,L7,343.08,314.05,297.04,297.27,269.94,288.63,,,,344.21,332.66,328.08,347.69,358.42,341.45,344.15,167.39,251.58,258.29
2006-06-19 21:56:24+00:00,L7,320.77,307.44,282.28,,,288.16,316.40,298.06,303.85,,320.02,328.13,338.34,342.99,350.80,343.80,,,250.84
2006-06-27 21:59:12+00:00,L5,335.73,319.96,289.26,287.93,268.83,277.29,288.66,261.56,294.30,296.50,312.85,321.88,311.23,312.47,322.60,327.35,103.97,243.32,250.65
2006-07-13 21:59:26+00:00,L5,331.72,308.80,281.50,281.71,257.99,266.39,271.58,250.63,285.46,298.27,299.75,168.23,213.22,286.05,317.60,317.63,68.96,246.82,250.28
2006-07-21 21:56:09+00:00,L7,,,281.73,279.29,264.03,273.91,289.17,283.29,257.44,,313.33,311.45,320.70,,,319.08,151.55,250.85,254.85
2006-11-02 22:00:44+00:00,L5,353.33,323.23,304.49,301.39,309.73,303.59,306.56,312.42,322.80,328.10,325.73,330.13,330.21,336.20,,,,,
2007-01-29 21:56:45+00:00,L7,,,,,,,,,339.99,323.93,,,281.60,305.23,327.98,288.82,328.74,317.81,278.80
2007-02-06 22:01:24+00:00,L5,351.46,321.39,303.33,296.26,299.72,300.66,316.74,344.61,341.81,344.45,338.55,352.06,367.88,353.46,366.60,377.22,358.27,339.95,340.16
2007-04-19 21:56:55+00:00,L7,343.50,321.81,297.62,294.99,267.50,284.47,288.86,300.70,,,327.71,333.15,339.22,341.46,347.59,333.36,328.40,251.98,259.67
2007-09-26 21:56:11+00:00,L7,339.82,319.17,296.48,298.49,282.89,,,,307.75,320.46,320.38,329.55,332.76,327.57,330.66,335.22,334.15,326.80,
2007-10-28 21:56:22+00:00,L7,318.08,,,,262.24,274.09,278.92,274.21,279.26,291.96,280.69,282.52,287.91,301.90,,,304.42,302.66,307.10
2007-11-29 21:56:39+00:00,L7,365.09,336.98,326.48,311.26,306.57,326.62,330.07,,,357.21,357.83,343.92,340.64,356.84,360.55,361.86,357.35,351.98,350.10
2007-12-31 21:56:47+00:00,L7,391.79,349.48,329.94,323.26,324.81,334.48,340.34,337.57,350.52,361.08,,,353.89,380.82,371.39,374.86,364.76,367.20,367.95
2008-02-01 21:56:45+00:00,L7,328.15,314.27,305.16,,,,141.80,190.97,246.02,,349.53,352.39,363.91,372.68,370.98,379.34,,,371.64
2008-02-16 22:02:45+00:00,L5,,,,,,,,,,,,,,,,,154.06,342.98,547.40
2008-03-20 21:56:34+00:00,L7,333.21,312.53,298.41,,,285.39,301.57,304.95,308.03,317.32,323.78,335.12,337.77,336.83,345.51,341.14,,,266.81
2008-08-27 21:55:30+00:00,L7,289.00,315.27,296.67,300.38,274.84,289.22,,,319.69,328.23,324.76,325.64,328.69,324.48,327.25,328.79,323.48,251.95,
2008-12-25 21:50:58+00:00,L5,,,,,,,,,296.93,296.88,300.66,301.78,260.05,259.85,315.26,341.40,333.18,325.58,309.36
2009-01-26 21:51:48+00:00,L5,339.77,323.50,300.77,296.96,289.79,289.64,281.53,289.61,287.10,291.25,293.81,312.51,320.92,327.75,321.95,300.18,300.20,248.50,315.54
2009-03-23 21:56:39+00:00,L7,342.83,331.26,304.53,303.66,294.28,298.13,,,320.76,322.38,306.73,309.98,313.82,324.03,317.85,333.37,341.37,337.52,313.24
2010-01-05 21:57:48+00:00,L7,362.46,330.33,325.57,308.01,,,315.79,330.84,339.96,353.84,355.66,350.59,359.82,361.08,371.49,368.48,354.13,,
2010-01-13 21:57:13+00:00,L5,332.46,310.18,296.04,294.21,290.43,296.54,300.63,304.74,317.13,323.96,316.98,318.17,332.06,331.84,335.78,335.73,328.27,302.23,282.11
2010-01-29 21:57:17+00:00,L5,333.73,319.10,298.89,284.46,268.70,282.75,276.94,279.86,285.18,291.76,293.17,285.56,283.26,303.47,297.35,282.40,294.47,263.01,268.80
2010-03-26 21:58:37+00:00,L7,,314.29,285.89,295.44,306.76,,,,,,,,,,,,327.58,247.45,241.85
2010-05-13 21:58:33+00:00,L7,347.66,309.58,296.45,294.38,268.23,293.99,296.33,,,304.71,315.58,292.78,325.62,330.90,328.96,315.10,188.41,239.92,239.98
2010-05-29 21:58:33+00:00,L7,338.07,314.72,299.67,,,307.30,316.86,333.77,337.89,,,325.35,333.16,341.80,341.13,347.79,106.18,259.79,259.72
2010-06-14 21:58:34+00:00,L7,,,,274.89,266.01,257.68,310.51,283.37,318.75,306.05,324.08,323.89,,,,338.21,,245.62,248.10
2010-06-30 21:58:37+00:00,L7,341.40,,,281.51,268.65,,319.47,288.57,323.17,,325.67,315.12,340.94,,,330.09,102.89,253.46,255.65
2010-09-02 21:58:42+00:00,L7,373.99,355.00,346.36,340.15,317.19,,,307.88,229.67,243.61,213.51,157.66,247.49,323.17,338.94,345.65,345.37,,
2010-10-04 21:58:41+00:00,L7,349.64,329.40,305.98,304.34,,,311.72,326.90,329.57,329.06,322.70,335.67,326.00,334.61,341.93,342.00,338.06,,
2010-10-28 21:56:14+00:00,L5,,,,315.75,309.76,316.70,328.40,319.11,325.16,331.84,326.11,336.29,342.42,352.24,362.06,343.78,188.94,319.61,317.03
2010-11-05 21:59:01+00:00,L7,345.87,,,292.44,283.88,286.55,290.91,297.15,307.80,304.96,302.42,306.85,299.91,308.33,,,305.43,295.98,276.78
2010-11-21 21:59:14+00:00,L7,344.28,312.18,302.34,294.54,285.82,293.50,295.09,,,309.07,301.88,309.93,306.72,308.26,317.54,321.71,313.66,311.62,304.90
2010-12-07 21:59:24+00:00,L7,340.65,316.20,304.21,,,296.18,301.38,302.33,308.01,320.55,319.77,318.38,323.95,331.87,345.23,,,,304.75
2011-01-16 21:56:21+00:00,L5,340.09,320.86,304.08,302.10,306.52,310.26,314.68,318.90,331.64,335.57,335.87,344.71,343.30,358.98,361.30,360.44,364.40,349.63,342.89
2011-01-24 21:59:47+00:00,L7,348.16,340.89,305.31,311.55,320.13,,,328.29,339.36,353.16,355.28,357.60,352.10,380.56,371.13,374.29,364.99,355.89,
2011-02-09 21:59:51+00:00,L7,,,,,,,127.92,132.25,,,191.70,173.54,104.47,211.67,,203.95,217.16,233.20,238.96
2011-02-25 21:59:56+00:00,L7,347.85,310.06,301.50,307.76,313.44,319.40,330.44,,,350.80,342.96,350.92,355.79,364.59,379.43,381.08,370.26,353.38,348.05
2011-03-29 22:00:02+00:00,L7,346.41,319.93,304.15,302.96,,304.19,,,,338.23,336.06,352.03,341.38,357.96,368.43,381.44,369.80,349.99,349.50
2011-09-21 21:59:41+00:00,L7,383.89,328.93,297.93,302.89,298.74,302.93,320.21,,,,353.96,356.25,344.47,357.96,352.16,348.43,354.32,337.67,329.41
2011-12-10 22:00:12+00:00,L7,,,,,,,,,,,,,,302.97,,639.33,311.13,295.71,295.78
2012-02-12 22:00:33+00:00,L7,,,312.26,311.12,320.76,323.70,334.20,334.30,339.86,354.76,358.41,366.04,370.05,,,365.94,352.52,342.41,343.15
2012-03-15 22:00:33+00:00,L7,360.51,330.03,309.46,306.41,291.24,318.08,330.80,327.21,,,287.29,333.04,338.35,346.90,356.54,356.93,350.78,347.30,310.30
2012-04-16 22:00:29+00:00,L7,,310.98,287.46,300.31,283.87,298.63,306.68,324.94,327.73,329.73,324.82,,,327.23,341.60,337.69,295.56,252.74,260.22
2012-05-02 22:00:55+00:00,L7,345.37,319.77,,,275.87,303.05,316.05,326.71,337.58,345.72,335.31,341.38,339.28,342.65,357.85,,268.40,251.86,260.56
2012-05-18 22:01:08+00:00,L7,,,161.01,,216.87,,131.49,,172.94,219.18,214.84,185.26,297.41,321.95,,333.48,204.05,248.74,
2012-07-05 22:01:04+00:00,L7,336.20,310.69,290.56,294.02,267.46,281.09,285.77,284.74,299.72,315.29,,,300.30,295.61,314.06,313.97,115.11,250.82,258.05
2012-08-22 22:01:38+00:00,L7,347.86,314.87,296.02,299.63,,,,338.61,340.20,354.94,357.10,345.86,350.00,354.11,355.57,348.73,344.66,,
2012-09-23 22:01:57+00:00,L7,395.40,341.12,321.89,335.95,,,363.86,371.11,366.21,380.32,386.61,381.48,372.98,371.91,358.27,367.62,356.35,,
2013-05-13 22:08:23+00:00,L8,344.66,317.01,298.06,299.67,294.95,303.03,322.27,328.61,333.39,339.56,341.84,351.76,351.99,345.28,353.66,358.31,360.77,253.44,257.87
2013-05-29 22:08:29+00:00,L8,344.62,313.30,297.44,304.67,271.98,315.82,322.78,327.07,342.82,340.70,345.96,352.05,343.47,367.60,,369.64,86.67,252.24,258.99
2013-06-06 22:02:07+00:00,L7,337.52,311.28,284.74,294.50,272.88,,,146.77,308.30,318.16,326.75,327.05,330.61,334.25,,343.75,,,
2013-07-08 22:01:51+00:00,L7,333.63,315.75,275.20,296.68,263.59,287.97,290.28,258.92,257.88,,,,220.40,318.13,,328.34,88.11,248.75,254.48
2013-09-02 22:08:28+00:00,L8,351.18,322.78,303.79,310.47,325.19,318.17,320.60,320.92,325.59,340.86,330.82,349.96,345.69,351.01,341.49,356.99,348.74,344.99,306.14
2013-11-13 22:02:36+00:00,L7,,,328.47,315.01,308.58,312.09,320.80,339.19,339.76,330.97,325.59,336.58,,,,322.86,338.09,343.71,337.39
2013-11-21 22:08:01+00:00,L8,351.98,331.97,311.39,313.58,311.91,317.15,330.15,342.64,349.77,339.41,341.03,347.83,348.29,343.22,331.12,339.04,337.15,342.39,337.59
2013-12-15 22:02:45+00:00,L7,335.08,,,,290.90,291.50,304.44,318.51,324.89,314.50,314.12,317.44,313.92,323.74,318.93,,,309.58,307.74
2013-12-31 22:02:52+00:00,L7,338.11,316.64,303.18,299.58,287.06,290.36,,,,290.10,296.94,244.97,275.93,292.39,308.51,312.93,311.43,282.98,274.71
2014-01-08 22:07:43+00:00,L8,359.92,345.23,305.67,321.64,324.24,325.73,341.94,346.21,352.94,341.90,342.83,335.89,347.94,368.44,386.40,375.26,354.14,336.97,336.02
2014-01-24 22:07:33+00:00,L8,344.65,326.10,305.80,318.57,319.06,321.56,336.00,356.81,354.86,355.13,349.41,354.43,377.28,379.73,375.67,373.65,360.99,352.18,345.95
2014-02-01 22:03:18+00:00,L7,335.58,316.07,303.68,293.65,274.65,284.92,284.48,299.30,304.04,309.22,,,313.43,317.04,317.36,325.52,324.33,308.81,276.84
2014-03-05 22:03:13+00:00,L7,348.51,,,304.06,290.99,297.71,314.91,331.96,339.61,337.57,329.84,338.06,349.56,366.03,,,355.39,348.44,347.95
2014-03-21 22:03:20+00:00,L7,,312.99,289.42,297.19,268.34,,269.04,289.80,255.29,281.65,269.88,,,,291.18,264.05,246.49,247.33,258.44
2014-04-22 22:03:36+00:00,L7,348.51,321.03,301.10,305.14,,,,,337.93,357.20,357.28,336.09,331.31,344.31,358.48,360.15,366.17,333.91,
2014-04-30 22:06:10+00:00,L8,344.31,312.33,297.57,298.35,270.19,291.02,299.42,317.79,321.99,330.63,332.61,327.71,319.73,321.38,330.60,343.97,348.09,330.34,259.57
2014-05-08 22:03:40+00:00,L7,342.79,,,311.24,268.94,,315.85,326.25,341.32,344.49,344.61,353.93,331.72,332.96,,,354.98,251.04,257.37
2014-05-24 22:03:47+00:00,L7,338.10,312.41,292.10,297.01,,,315.40,313.15,325.78,,344.87,339.13,325.55,324.87,290.32,363.43,166.85,,
2014-06-01 22:06:02+00:00,L8,341.27,311.84,298.90,305.76,269.11,297.18,321.38,325.06,331.94,339.22,354.94,351.49,339.10,351.32,355.50,364.08,354.74,252.74,255.45
2014-07-03 22:06:14+00:00,L8,329.36,305.23,279.19,283.63,262.99,,320.12,323.89,322.09,322.96,355.61,358.52,364.38,367.37,357.16,354.25,88.06,250.18,252.18
2014-07-27 22:04:02+00:00,L7,339.34,317.59,,,261.08,285.50,300.94,305.98,306.73,311.56,316.20,324.64,339.73,339.91,345.41,,,249.16,255.68
2014-08-04 22:06:26+00:00,L8,347.69,319.38,306.91,308.05,290.51,296.47,270.56,252.88,241.73,,348.53,368.32,365.59,257.62,256.77,199.66,,234.40,226.09
2014-08-12 22:04:05+00:00,L7,346.75,323.28,311.28,296.01,282.89,293.97,293.40,307.44,297.03,,,,313.42,324.59,330.40,333.37,325.36,296.14,291.43
2014-08-28 22:04:03+00:00,L7,352.03,333.38,312.97,,,306.47,328.75,339.76,338.41,349.79,355.53,366.57,355.09,356.13,362.40,355.85,,,280.11
2014-09-29 22:04:16+00:00,L7,355.34,,,313.43,315.02,315.15,317.12,321.10,334.86,334.98,341.16,348.24,349.04,351.76,,,347.94,343.92,340.48
2014-10-31 22:04:35+00:00,L7,,,296.44,,,,149.05,252.96,249.06,270.37,221.69,198.33,193.04,271.65,,,,,257.47
2014-12-02 22:04:48+00:00,L7,,330.25,328.61,309.63,304.26,306.84,299.26,299.31,324.62,338.25,328.81,,,353.37,370.37,363.06,363.40,343.05,338.26
2015-01-03 22:04:58+00:00,L7,332.58,,,,281.54,285.68,281.97,289.00,294.28,322.43,314.21,322.23,326.45,328.07,,,,327.26,308.29
2015-01-27 22:06:23+00:00,L8,,329.73,304.28,320.01,321.25,322.34,333.94,338.20,342.10,363.80,359.11,371.41,378.65,380.22,387.97,388.72,388.66,378.27,365.12
2015-02-12 22:06:15+00:00,L8,354.71,329.17,305.60,311.70,311.25,318.27,330.37,327.84,331.43,352.06,355.28,361.23,364.38,365.99,369.82,389.44,397.42,369.83,359.71
2015-02-28 22:06:12+00:00,L8,347.96,327.43,303.65,310.55,310.44,318.37,325.26,333.65,333.13,352.69,355.14,357.57,364.86,372.28,384.75,386.05,375.83,376.20,378.97
2015-04-01 22:05:49+00:00,L8,345.68,311.07,298.01,302.21,276.72,295.46,301.23,313.29,314.32,323.25,332.60,332.49,335.67,344.76,344.54,348.72,347.12,257.68,261.53
2015-05-27 22:05:54+00:00,L7,340.93,315.28,290.51,306.14,267.31,285.12,322.63,349.56,,,340.74,337.48,344.28,332.91,348.20,339.64,87.01,251.45,256.34
2015-06-04 22:05:36+00:00,L8,335.90,304.42,281.56,296.11,266.33,287.61,284.33,301.78,308.34,303.87,301.55,311.44,236.23,305.80,307.65,319.26,88.07,248.20,254.21
2015-07-22 22:06:01+00:00,L8,333.98,308.19,281.67,293.86,265.06,287.12,311.75,304.85,324.64,333.59,329.87,324.31,338.02,348.50,356.72,334.90,104.05,249.96,255.15
2015-08-15 22:06:16+00:00,L7,341.49,320.12,282.14,293.03,268.74,282.96,278.73,284.91,,,291.48,292.10,227.76,290.30,305.09,313.02,296.22,252.29,255.65
2015-09-24 22:06:25+00:00,L8,357.17,,308.11,305.79,306.41,318.55,311.59,302.97,310.26,321.83,327.44,324.32,344.14,340.68,338.94,340.55,334.40,330.67,320.97
2015-12-13 22:06:33+00:00,L8,,,,,296.69,301.45,308.80,313.84,316.17,323.26,314.96,321.88,318.88,320.39,314.44,336.04,333.51,319.85,314.94
2015-12-29 22:06:33+00:00,L8,348.23,322.50,312.77,310.62,310.14,308.45,313.04,316.42,322.27,338.11,347.15,344.07,353.96,360.22,368.76,360.99,331.52,331.32,338.47
2016-01-14 22:06:30+00:00,L8,347.96,329.09,306.84,312.25,311.95,307.96,314.90,314.54,317.66,337.24,351.86,356.72,355.49,366.03,361.67,367.82,354.60,334.84,305.92
2016-01-22 22:08:09+00:00,L7,347.99,326.99,311.42,301.58,302.23,297.61,305.86,307.07,,,322.76,325.78,334.33,325.11,334.49,346.76,337.59,329.27,328.63
2016-01-30 22:06:29+00:00,L8,367.43,339.88,316.22,309.38,328.06,328.49,335.45,339.36,339.57,347.99,365.88,368.75,373.54,375.47,391.23,399.38,397.68,374.20,389.59
2016-02-15 22:06:21+00:00,L8,362.87,332.00,307.83,311.51,321.10,320.72,329.94,337.67,339.53,337.55,352.16,360.48,361.83,368.34,377.25,390.74,384.05,366.52,378.12
2016-02-23 22:08:18+00:00,L7,,,302.60,297.57,286.87,297.83,301.65,301.47,302.84,303.57,314.29,319.60,,,312.00,340.22,332.25,325.87,329.33
2016-04-03 22:06:04+00:00,L8,341.86,310.99,293.05,299.94,286.91,294.76,298.42,296.92,276.33,288.21,332.82,338.30,348.55,349.04,345.73,355.88,364.81,355.89,357.17
2016-04-11 22:08:40+00:00,L7,,,,,,,409.95,158.40,97.13,,616.31,609.03,603.81,,,,,,
2016-05-13 22:08:49+00:00,L7,346.62,331.45,,,270.40,284.61,305.20,317.18,327.35,,324.16,354.76,341.97,356.35,,,214.39,259.80,260.80
2016-05-29 22:08:55+00:00,L7,334.61,,,,273.43,291.03,314.10,344.66,360.49,352.55,343.07,348.23,204.62,283.98,,,,250.03,252.84
