dates,nzd0259-0000,nzd0259-0001,nzd0259-0002,nzd0259-0003,nzd0259-0004,nzd0259-0005,nzd0259-0006,nzd0259-0007,nzd0259-0008,nzd0259-0009,nzd0259-0010,nzd0259-0011,nzd0259-0012,nzd0259-0013,nzd0259-0014,nzd0259-0015,nzd0259-0016,nzd0259-0017,nzd0259-0018,satname
2003-12-04 21:55:07+00:00,349.08,322.92,292.80,289.61,279.44,304.25,322.84,325.08,310.17,325.17,321.37,333.45,336.93,336.10,345.25,337.54,319.75,256.69,236.31,L7
2004-01-21 21:55:26+00:00,356.52,327.15,304.94,298.40,294.93,306.13,316.81,323.23,319.99,327.77,324.18,333.73,336.13,334.30,345.48,340.66,326.59,274.50,,L7
2004-02-22 21:55:31+00:00,348.28,324.00,310.62,299.12,291.44,310.31,317.76,327.04,321.17,328.03,319.12,332.55,336.13,334.30,339.94,341.12,335.01,259.56,264.23,L7
2004-03-09 21:55:39+00:00,348.28,324.00,309.91,301.73,291.91,308.95,317.71,323.72,324.37,330.63,323.10,332.94,336.13,334.30,338.77,338.28,335.73,267.04,272.58,L7
2004-03-17 21:45:32+00:00,347.18,323.62,308.99,299.40,289.70,306.89,315.82,321.38,324.47,328.22,322.82,332.18,335.05,333.30,337.47,335.53,335.38,269.84,275.49,L5
2004-03-25 21:55:42+00:00,347.42,322.56,306.77,299.58,287.25,306.18,316.15,322.56,326.96,332.88,322.82,334.47,336.92,335.40,339.49,338.33,340.27,269.84,285.23,L7
2004-04-18 21:46:13+00:00,347.64,322.63,305.12,297.66,285.74,304.00,313.55,321.76,327.90,336.51,326.84,337.41,338.51,337.74,339.84,336.91,340.27,270.91,283.89,L5
2004-06-05 21:47:36+00:00,341.72,318.42,303.54,298.23,283.23,302.65,312.71,319.45,332.34,340.75,340.48,339.62,341.54,339.09,340.03,336.42,342.90,270.91,283.89,L5
2004-06-13 21:55:27+00:00,340.84,318.42,303.54,298.23,281.35,298.83,313.03,321.05,331.83,340.75,340.06,340.46,339.73,338.32,340.03,336.42,342.90,266.50,279.16,L7
2004-07-07 21:48:33+00:00,338.67,316.00,299.60,294.79,277.83,293.37,306.64,321.05,331.83,340.75,329.99,340.46,339.73,334.71,334.85,334.53,342.90,261.33,271.89,L5
2004-07-23 21:48:56+00:00,337.10,314.31,296.03,292.77,272.65,288.57,302.49,314.21,326.48,336.80,326.66,340.24,336.20,334.34,333.90,332.02,343.78,257.58,268.04,L5
2004-08-16 21:55:14+00:00,339.29,314.31,297.00,294.66,274.27,290.13,302.39,312.69,319.94,332.76,326.11,337.81,336.20,334.34,333.90,329.14,343.78,259.66,269.23,L7
2004-08-24 21:49:41+00:00,340.81,315.57,296.27,294.22,272.97,289.32,301.88,313.11,319.94,332.58,326.65,337.00,334.25,333.52,334.69,330.36,343.78,256.69,267.37,L5
2004-09-09 21:50:07+00:00,339.70,312.41,291.97,291.85,270.43,287.21,299.91,313.02,317.60,332.04,326.10,339.43,334.25,333.52,334.59,330.04,347.07,254.14,265.67,L5
2004-09-25 21:50:31+00:00,337.69,310.66,290.44,291.24,270.85,285.38,297.45,310.37,312.16,329.15,326.15,338.12,330.33,330.55,330.83,326.37,323.48,253.49,258.70,L5
2005-01-31 21:52:45+00:00,339.25,313.20,300.46,303.08,278.20,306.86,310.50,317.68,308.38,327.11,328.67,335.33,330.95,333.55,337.87,325.16,347.51,260.30,269.16,L5
2005-02-08 21:55:59+00:00,340.21,316.91,302.62,303.81,278.20,306.86,310.50,319.10,311.98,325.74,327.45,331.19,331.49,333.41,335.69,322.32,343.76,260.30,269.16,L7
2005-03-04 21:53:16+00:00,340.03,318.31,304.65,304.79,288.36,314.70,317.21,323.44,320.46,326.32,327.34,333.20,336.19,340.14,339.75,326.73,346.18,270.88,281.24,L5
2005-04-13 21:56:00+00:00,344.56,320.59,304.14,313.11,,320.03,321.35,327.38,320.79,326.42,328.99,328.65,340.80,345.93,343.53,327.74,353.74,238.96,,L7
2005-08-19 21:55:44+00:00,346.81,314.66,292.63,301.44,286.40,299.41,309.75,315.20,314.64,320.62,325.30,334.86,336.40,349.92,352.08,341.38,329.71,238.96,284.03,L7
2005-08-27 21:54:31+00:00,346.81,314.66,293.67,307.12,295.38,299.93,301.62,307.63,303.66,321.06,321.31,324.30,327.04,338.25,342.23,340.92,328.01,240.84,265.39,L5
2005-09-12 21:54:34+00:00,347.76,317.51,295.01,309.15,302.91,301.30,306.08,309.32,307.61,333.75,334.25,325.70,317.70,329.18,339.16,348.94,328.31,240.84,265.39,L5
2005-09-20 21:55:30+00:00,347.76,323.37,297.93,309.71,303.23,304.35,308.47,309.99,314.21,333.86,334.52,327.35,317.70,329.18,343.79,350.64,334.33,252.57,269.29,L7
2005-10-22 21:55:39+00:00,352.66,335.23,311.22,310.14,306.73,309.71,314.24,315.66,314.21,333.86,334.52,330.39,323.69,333.44,345.52,351.12,337.92,283.48,285.97,L7
2005-10-30 21:54:27+00:00,348.79,332.04,310.81,311.17,307.62,311.28,316.42,318.19,321.07,332.43,331.76,328.85,325.22,333.70,343.25,349.17,338.76,296.82,295.25,L5
2005-11-15 21:54:49+00:00,345.84,328.45,308.86,307.75,306.51,311.99,316.14,318.30,325.65,334.51,328.58,327.20,328.41,334.19,341.31,347.88,338.75,302.82,299.65,L5
2006-01-10 21:56:16+00:00,346.47,328.09,308.88,307.41,305.56,311.17,316.22,319.74,325.65,334.51,331.46,328.16,329.48,333.73,339.59,346.92,338.81,309.49,305.16,L7
2006-01-26 21:56:24+00:00,346.47,328.09,308.36,306.69,303.75,310.74,315.96,319.55,325.95,335.90,332.66,328.33,329.78,333.73,339.59,345.27,337.82,312.34,307.26,L7
2006-02-03 21:56:42+00:00,347.07,328.22,308.22,306.96,304.48,311.75,316.18,319.90,326.75,337.71,334.74,329.02,328.82,335.02,341.05,346.29,339.37,316.28,311.14,L5
2006-02-19 21:57:03+00:00,350.72,331.27,312.31,308.07,307.67,312.64,318.03,321.88,327.85,338.32,335.76,328.99,328.74,333.68,340.11,346.87,343.08,316.28,314.52,L5
2006-03-07 21:57:23+00:00,350.72,331.27,314.04,306.91,308.04,313.93,321.66,325.14,332.87,340.72,338.07,331.86,331.66,336.81,342.62,347.73,345.39,328.94,327.04,L5
2006-03-15 21:56:31+00:00,350.66,331.60,314.48,306.69,304.86,313.78,319.24,323.94,331.77,338.09,336.06,332.26,334.06,338.52,341.99,345.18,342.40,325.42,322.78,L7
2006-03-31 21:56:30+00:00,350.66,329.13,314.31,306.58,302.40,312.90,317.78,323.28,330.16,338.02,336.22,332.77,334.06,338.52,339.88,344.45,340.67,325.46,323.39,L7
2006-05-18 21:56:30+00:00,352.71,327.51,311.73,305.51,293.44,304.81,313.48,320.23,325.11,338.86,339.64,333.67,331.93,341.70,339.75,343.72,338.28,311.09,310.23,L7
2006-06-19 21:56:24+00:00,345.27,323.28,307.38,305.51,293.44,301.53,312.58,315.74,319.49,338.86,335.72,331.32,329.79,337.60,338.70,342.29,338.28,311.09,300.92,L7
2006-06-27 21:59:12+00:00,344.48,323.50,305.91,303.92,291.52,299.81,310.65,310.02,317.52,334.54,334.37,331.62,329.65,335.81,338.50,341.58,338.28,304.49,296.87,L5
2006-07-13 21:59:26+00:00,342.23,321.68,303.33,301.55,287.45,296.35,305.95,301.07,314.79,331.36,330.32,331.21,328.61,329.72,339.07,339.79,338.04,294.16,288.48,L5
2006-07-21 21:56:09+00:00,342.23,321.68,301.21,299.11,284.92,294.17,304.15,299.16,308.51,331.36,328.70,329.11,327.66,329.72,339.07,337.57,338.04,289.46,285.22,L7
2006-11-02 22:00:44+00:00,337.44,315.21,289.87,291.16,277.23,283.87,296.35,283.07,295.31,321.68,318.47,323.21,328.58,328.93,334.19,331.07,,253.57,253.98,L5
2007-01-29 21:56:45+00:00,354.48,324.38,305.64,302.54,311.92,305.68,308.56,314.42,334.57,329.39,328.29,333.00,334.39,325.21,332.75,291.77,331.32,,283.23,L7
2007-02-06 22:01:24+00:00,353.60,323.51,305.11,300.02,307.01,304.31,313.74,330.60,337.97,335.45,334.81,344.10,353.41,336.02,351.60,335.69,345.84,,283.23,L5
2007-04-19 21:56:55+00:00,352.25,324.96,304.63,300.36,297.68,301.36,308.95,324.14,337.97,335.45,336.92,345.49,356.01,342.42,356.47,338.75,343.38,270.60,280.10,L7
2007-09-26 21:56:11+00:00,348.91,327.74,304.30,303.99,289.00,295.47,299.38,311.22,327.63,341.58,340.15,349.48,362.36,358.69,361.44,348.10,343.36,311.70,276.96,L7
2007-10-28 21:56:22+00:00,336.10,327.62,304.93,306.94,286.18,284.73,289.09,284.38,310.32,324.08,339.16,350.68,336.34,338.57,356.66,351.32,331.20,336.73,323.81,L7
2007-11-29 21:56:39+00:00,344.96,331.10,314.50,307.90,291.46,303.50,307.50,284.38,310.32,333.12,345.83,344.30,334.86,341.99,354.92,354.31,338.58,339.35,333.52,L7
2007-12-31 21:56:47+00:00,355.66,335.88,318.30,311.67,297.87,311.37,316.10,284.38,310.32,337.58,345.83,344.30,335.94,348.32,356.25,358.59,343.44,343.20,341.14,L7
2008-02-01 21:56:45+00:00,349.91,330.16,314.70,311.67,297.87,311.37,316.10,284.38,310.32,337.58,346.14,345.95,340.62,352.36,358.97,363.18,343.44,343.20,347.88,L7
2008-02-16 22:02:45+00:00,349.91,330.16,314.70,311.67,297.87,311.37,316.10,284.38,310.32,337.58,346.14,345.95,340.62,352.36,358.97,363.18,343.44,342.54,347.88,L5
2008-03-20 21:56:34+00:00,348.32,328.08,312.88,311.67,297.87,308.15,315.59,300.93,315.21,337.13,344.55,347.75,344.51,353.77,360.71,361.51,343.44,342.54,335.78,L7
2008-08-27 21:55:30+00:00,340.41,317.85,301.49,301.08,276.17,294.49,314.09,317.47,323.15,332.65,333.05,340.25,347.60,343.82,348.53,342.49,324.65,,287.38,L7
2008-12-25 21:50:58+00:00,,315.97,297.37,301.08,276.17,290.49,,,314.96,319.62,318.99,320.77,331.24,326.81,329.94,340.48,333.04,340.81,323.50,L5
2009-01-26 21:51:48+00:00,346.37,323.04,302.37,302.32,289.26,296.06,293.01,301.09,310.85,315.66,315.49,323.52,338.08,338.28,334.05,331.23,325.76,340.81,328.95,L5
2009-03-23 21:56:39+00:00,346.38,332.46,307.73,305.38,301.70,303.11,293.01,301.09,313.44,316.08,311.59,320.67,335.83,342.81,333.84,334.57,333.31,344.62,327.09,L7
2010-01-05 21:57:48+00:00,360.01,327.88,323.12,305.56,,,311.53,326.58,334.20,347.71,350.22,344.46,350.91,352.91,363.95,363.81,350.05,,,L7
2010-01-13 21:57:13+00:00,348.94,321.73,312.28,302.59,300.72,306.36,310.77,320.36,332.02,342.58,339.60,338.06,351.31,351.38,358.17,354.91,343.66,318.85,297.54,L5
2010-01-29 21:57:17+00:00,346.72,323.70,310.67,299.39,292.86,302.33,304.45,311.81,323.11,332.77,330.46,327.69,338.99,344.91,346.67,336.17,332.01,304.09,295.38,L5
2010-03-26 21:58:37+00:00,346.72,321.61,304.74,298.67,298.16,302.33,304.45,311.81,323.11,332.77,330.46,327.69,338.99,344.91,346.67,336.17,331.34,286.28,278.54,L7
2010-05-13 21:58:33+00:00,348.63,320.55,304.42,299.15,293.87,303.61,305.33,311.81,323.11,329.94,330.46,323.15,341.74,346.99,347.40,334.10,331.34,279.85,273.69,L7
2010-05-29 21:58:33+00:00,347.67,320.53,304.58,299.15,293.87,307.14,309.64,311.81,330.19,329.94,330.46,326.47,344.20,349.78,349.68,339.02,331.34,279.37,274.18,L7
2010-06-14 21:58:34+00:00,347.67,320.53,304.58,296.00,290.33,307.14,311.33,307.03,330.42,327.84,331.56,328.26,344.20,349.78,349.68,340.59,331.34,276.49,272.38,L7
2010-06-30 21:58:37+00:00,346.81,320.53,304.58,294.09,287.07,307.14,312.77,303.72,329.64,327.84,330.99,326.78,344.32,349.78,349.68,339.39,331.34,273.68,270.44,L7
2010-09-02 21:58:42+00:00,352.55,325.66,309.36,299.22,289.08,311.96,319.01,294.43,336.17,320.45,331.52,326.10,349.66,340.85,344.55,340.87,333.64,261.52,260.46,L7
2010-10-04 21:58:41+00:00,351.98,329.19,314.13,300.80,284.16,311.96,317.57,302.57,334.55,323.36,329.34,328.04,343.79,339.33,343.93,341.08,338.04,264.24,264.36,L7
2010-10-28 21:56:14+00:00,351.98,329.19,314.13,303.05,288.71,312.63,318.94,305.36,331.97,324.54,328.03,328.79,342.43,340.91,346.63,341.05,338.04,274.39,274.04,L5
2010-11-05 21:59:01+00:00,352.22,329.19,314.13,302.61,290.30,309.54,316.81,306.18,330.90,324.40,326.56,328.35,339.92,339.68,346.63,341.05,331.37,281.86,278.09,L7
2010-11-21 21:59:14+00:00,351.66,329.84,315.60,302.63,293.23,309.42,316.63,306.18,330.90,325.27,324.27,330.80,336.77,335.90,344.35,342.00,329.73,293.81,288.91,L7
2010-12-07 21:59:24+00:00,352.16,330.32,316.85,302.63,293.23,306.85,314.53,307.17,326.10,327.07,325.60,329.97,335.51,334.50,345.45,339.21,329.73,297.07,296.63,L7
2011-01-16 21:56:21+00:00,352.00,328.72,314.58,309.85,304.35,308.06,312.96,314.74,326.91,330.36,325.70,333.83,336.11,338.69,348.83,343.57,329.73,330.13,320.92,L5
2011-01-24 21:59:47+00:00,351.19,330.44,312.73,309.83,306.39,308.06,312.96,316.22,328.26,332.96,329.34,336.56,337.43,343.15,351.21,348.11,336.17,334.15,320.92,L7
2011-02-25 21:59:56+00:00,350.29,326.98,310.58,309.09,306.35,308.78,314.50,316.22,328.26,333.99,329.97,337.15,337.98,344.11,353.25,351.77,340.78,335.38,323.61,L7
2011-03-29 22:00:02+00:00,347.43,322.63,305.21,305.02,305.96,308.18,314.50,318.89,328.26,334.51,330.70,338.86,338.44,349.69,358.73,358.15,346.14,337.55,327.39,L7
2011-09-21 21:59:41+00:00,363.23,322.50,299.12,301.00,291.03,300.06,313.17,,,338.73,340.73,349.32,335.93,351.54,354.38,381.82,358.85,337.91,333.95,L7
2011-12-10 22:00:12+00:00,379.84,324.88,293.88,298.84,291.03,295.57,313.17,,,,344.96,346.12,329.74,334.63,339.70,,334.81,320.53,316.16,L7
2012-02-12 22:00:33+00:00,379.84,324.88,302.50,304.40,304.80,308.59,322.69,332.30,337.15,351.88,350.40,354.64,347.81,334.63,339.70,363.75,340.07,326.65,324.06,L7
2012-03-15 22:00:33+00:00,368.07,325.36,303.42,303.67,297.61,309.21,322.96,326.11,337.15,351.88,350.40,343.94,339.56,334.05,341.66,356.34,341.00,328.58,317.62,L7
2012-04-16 22:00:29+00:00,356.31,318.45,301.31,304.20,295.29,310.29,320.85,325.77,332.56,340.93,340.45,342.85,344.48,328.42,342.76,350.19,338.81,310.54,303.29,L7
2012-05-02 22:00:55+00:00,350.72,318.81,301.31,304.20,290.31,308.37,319.54,325.90,334.04,342.32,338.55,342.15,342.44,331.77,347.54,350.19,338.81,298.65,294.60,L7
2012-05-18 22:01:08+00:00,350.72,318.81,301.31,304.20,290.31,308.37,319.54,325.90,334.04,342.32,338.55,342.15,334.87,332.51,347.54,347.94,338.81,292.41,294.60,L7
2012-07-05 22:01:04+00:00,347.96,318.34,300.19,303.22,288.12,305.18,314.96,319.84,329.13,339.47,338.55,342.15,332.50,330.83,343.98,343.52,347.19,284.77,286.89,L7
2012-08-22 22:01:38+00:00,347.57,317.36,296.05,300.27,280.51,301.07,310.65,320.60,329.05,339.33,337.89,335.18,328.27,333.91,345.40,339.97,343.01,273.95,273.64,L7
2012-09-23 22:01:57+00:00,344.66,319.39,298.92,307.42,279.60,297.95,318.50,329.05,334.05,344.95,347.21,350.53,334.50,337.55,345.16,341.74,345.00,258.85,265.42,L7
2013-05-13 22:08:23+00:00,347.56,319.91,300.96,302.57,300.47,308.30,327.31,333.65,340.21,346.81,348.28,359.01,362.54,354.95,362.58,363.83,365.60,262.36,266.16,L8
2013-05-29 22:08:29+00:00,345.34,315.86,298.45,302.87,284.80,310.69,323.74,329.05,339.75,341.88,345.45,353.65,350.28,358.77,362.58,365.30,365.60,254.99,260.43,L8
2013-06-06 22:02:07+00:00,344.18,315.78,295.33,301.53,283.59,310.69,323.74,329.05,332.68,337.60,342.44,348.41,349.00,355.43,362.58,360.88,365.60,254.99,260.43,L7
2013-07-08 22:01:51+00:00,343.06,317.29,291.81,301.83,281.47,306.79,316.09,329.05,332.68,337.60,342.44,348.41,349.00,351.15,362.58,355.63,365.60,259.12,264.21,L7
2013-09-02 22:08:28+00:00,345.15,318.85,294.68,304.03,291.11,310.70,318.24,327.71,332.29,339.88,340.84,350.27,350.31,352.69,355.65,356.80,359.13,282.39,276.37,L8
2013-11-13 22:02:36+00:00,344.55,318.59,300.10,306.44,292.58,311.47,316.44,329.32,331.94,335.68,334.95,344.41,346.23,352.12,348.72,348.45,345.04,302.42,293.89,L7
2013-11-21 22:08:01+00:00,346.56,321.79,302.41,308.06,296.62,313.55,320.09,333.78,336.73,337.72,337.32,346.39,349.11,352.08,343.92,347.71,343.85,312.02,304.12,L8
2013-12-15 22:02:45+00:00,347.02,327.17,307.36,311.59,306.05,311.12,318.75,334.55,340.74,337.53,333.31,344.04,348.27,347.52,340.92,341.86,343.85,327.61,317.70,L7
2013-12-31 22:02:52+00:00,346.81,326.50,308.10,310.75,305.38,310.04,318.75,334.55,340.74,331.97,329.52,344.04,337.32,341.73,338.86,339.06,339.02,324.19,314.27,L7
2014-01-08 22:07:43+00:00,349.89,331.16,312.02,313.58,312.04,313.04,325.31,335.21,340.92,331.62,329.96,340.01,335.96,344.56,345.41,344.31,340.44,333.33,322.69,L8
2014-01-24 22:07:33+00:00,348.29,329.26,310.25,313.68,311.85,313.12,325.81,337.54,341.52,333.41,331.34,340.58,340.18,347.98,348.20,347.81,342.64,334.09,324.22,L8
2014-02-01 22:03:18+00:00,347.56,328.33,310.40,311.90,309.01,311.32,321.80,333.96,338.72,332.76,331.34,340.58,340.30,347.18,347.13,346.69,341.84,333.85,321.01,L7
2014-03-05 22:03:13+00:00,346.85,328.97,311.11,310.66,304.20,308.25,320.42,334.98,339.97,331.65,330.49,337.66,339.69,348.25,346.87,344.23,342.25,333.42,322.18,L7
2014-03-21 22:03:20+00:00,346.85,326.26,307.97,308.94,300.15,308.25,320.42,334.98,339.97,331.65,330.49,337.66,339.69,348.25,346.87,344.23,342.25,333.42,314.10,L7
2014-04-22 22:03:36+00:00,346.42,324.78,306.47,307.95,300.15,308.25,320.42,334.98,338.21,333.07,332.42,335.62,336.32,345.63,346.29,345.11,344.18,331.73,314.10,L7
2014-04-30 22:06:10+00:00,346.99,324.13,306.28,307.71,298.52,307.79,319.36,334.40,338.29,334.63,334.22,336.88,337.39,345.60,347.09,346.68,345.95,333.81,310.33,L8
2014-05-08 22:03:40+00:00,346.27,324.13,306.28,307.76,295.32,307.79,318.39,332.91,337.89,334.84,334.59,337.94,335.73,343.34,347.09,346.68,346.35,325.44,304.18,L7
2014-05-24 22:03:47+00:00,344.56,321.27,300.74,305.09,291.53,305.27,315.63,327.82,334.27,334.15,335.32,336.13,332.27,340.42,348.23,352.80,348.08,320.78,295.06,L7
2014-06-01 22:06:02+00:00,344.45,320.46,300.77,305.34,289.69,304.74,316.67,327.92,334.53,335.18,337.75,338.42,333.59,342.05,349.95,354.71,349.21,314.62,291.33,L8
2014-07-03 22:06:14+00:00,342.99,318.08,296.99,302.99,283.67,305.38,317.00,327.10,332.52,336.91,343.14,340.94,338.87,346.31,354.65,357.49,352.29,306.34,281.03,L8
2014-07-27 22:04:02+00:00,342.24,315.56,295.81,300.20,275.04,299.74,312.87,321.73,328.96,335.68,343.33,342.69,339.96,345.17,352.26,354.76,353.09,295.60,266.61,L7
2014-08-04 22:06:26+00:00,342.20,314.42,294.49,300.42,274.05,297.52,315.03,323.04,329.83,336.75,342.71,344.19,340.72,345.52,354.57,357.71,356.31,290.37,261.28,L8
2014-08-12 22:04:05+00:00,343.38,316.21,297.50,300.70,276.57,299.12,313.91,322.67,328.09,336.75,342.71,344.19,340.63,345.88,354.26,355.95,353.16,293.88,268.55,L7
2014-08-28 22:04:03+00:00,344.56,318.35,299.69,300.70,276.57,301.28,316.38,325.39,330.12,339.71,344.94,347.49,343.35,348.32,357.29,357.10,353.16,293.88,271.51,L7
2014-09-29 22:04:16+00:00,345.09,318.98,301.01,302.07,280.46,303.54,316.45,324.01,329.43,339.10,345.87,348.29,343.00,346.59,357.29,357.10,351.67,292.97,273.50,L7
2014-10-31 22:04:35+00:00,344.57,319.34,299.74,301.86,279.97,303.44,317.01,323.22,328.68,336.62,345.51,351.73,346.04,349.15,361.10,358.31,348.07,278.84,272.39,L7
2014-12-02 22:04:48+00:00,346.75,323.21,305.62,301.91,287.74,304.22,314.05,320.36,326.19,334.98,341.75,354.63,353.93,356.74,362.38,355.77,348.79,302.61,292.10,L7
2015-01-03 22:04:58+00:00,348.61,327.24,311.33,307.02,293.36,303.08,309.99,316.85,324.68,338.85,337.80,351.35,352.43,354.61,365.34,357.65,348.79,322.92,307.87,L7
2015-01-27 22:06:23+00:00,349.21,327.42,309.34,308.64,299.83,305.43,312.25,318.98,326.18,343.70,340.80,355.10,352.13,355.11,367.36,363.08,356.72,341.85,323.35,L8
2015-02-12 22:06:15+00:00,350.03,329.36,307.45,311.16,305.01,309.10,315.21,319.17,327.58,343.51,342.31,354.21,355.12,355.87,368.72,371.84,370.13,349.79,330.70,L8
2015-02-28 22:06:12+00:00,347.78,326.64,304.61,310.90,305.71,309.60,313.20,316.73,324.78,341.95,340.44,349.96,353.51,355.83,370.54,377.06,371.05,353.86,347.67,L8
2015-04-01 22:05:49+00:00,346.56,324.32,304.17,309.61,300.83,307.75,311.93,316.81,323.21,341.97,340.77,349.19,354.29,357.31,367.77,372.89,372.47,341.92,335.19,L8
2015-05-27 22:05:54+00:00,344.81,322.30,303.58,308.51,295.20,303.71,312.69,320.72,323.21,341.97,339.78,345.94,350.75,352.35,362.92,366.37,372.47,327.63,322.66,L7
2015-06-04 22:05:36+00:00,344.34,319.12,296.87,307.39,291.62,302.72,312.24,322.75,323.15,339.06,338.03,343.19,350.75,348.77,355.92,361.21,375.01,317.05,313.41,L8
2015-07-22 22:06:01+00:00,343.16,317.17,294.31,305.07,286.95,300.72,314.38,322.90,324.88,337.38,337.57,340.45,347.52,347.64,354.85,356.72,375.01,302.27,302.35,L8
2015-08-15 22:06:16+00:00,342.71,316.14,291.31,302.04,279.05,295.91,306.99,317.67,324.05,332.53,329.06,330.21,343.44,338.18,346.46,343.55,345.31,277.94,281.90,L7
