dates,nzd0565-0000,nzd0565-0001,nzd0565-0002,satname
1999-07-02 21:59:57+00:00,,202.29,186.80,L7
1999-08-26 22:06:20+00:00,217.21,207.79,204.10,L7
1999-09-20 22:00:08+00:00,218.55,205.85,208.94,L7
1999-09-27 22:06:00+00:00,218.19,217.37,202.25,L7
1999-11-07 22:00:08+00:00,207.39,207.98,201.04,L7
1999-11-30 22:05:47+00:00,209.13,197.82,200.89,L7
1999-12-09 22:00:09+00:00,215.86,210.62,208.31,L7
1999-12-25 22:00:04+00:00,218.17,214.32,215.97,L7
2000-01-17 22:05:47+00:00,208.08,194.96,191.98,L7
2000-02-11 21:59:57+00:00,229.64,221.26,212.99,L7
2000-02-18 22:05:41+00:00,212.92,207.27,201.42,L7
2000-02-27 21:59:52+00:00,227.03,219.42,214.15,L7
2000-03-05 22:05:36+00:00,211.61,206.94,201.56,L7
2000-03-21 22:06:01+00:00,215.19,215.71,204.09,L7
2000-03-30 21:59:45+00:00,220.05,206.62,214.21,L7
2000-05-01 21:59:30+00:00,219.44,226.01,206.18,L7
2000-05-08 22:05:33+00:00,217.16,216.81,200.79,L7
2000-05-17 21:59:19+00:00,214.67,207.24,192.17,L7
2000-05-24 22:04:58+00:00,216.49,214.80,201.01,L7
2000-06-18 21:59:03+00:00,223.44,232.10,205.61,L7
2000-07-04 21:58:50+00:00,221.27,221.22,195.95,L7
2000-07-27 22:04:12+00:00,212.59,201.98,195.90,L7
2000-08-05 21:58:20+00:00,223.66,218.68,,L7
2000-08-12 22:04:05+00:00,216.32,208.21,201.60,L7
2000-09-13 22:04:02+00:00,221.00,214.84,212.25,L7
2000-11-09 21:57:33+00:00,207.26,206.85,199.70,L7
2000-11-16 22:03:20+00:00,209.96,200.43,201.23,L7
2000-11-25 21:57:34+00:00,201.45,206.64,196.14,L7
2000-12-11 21:57:36+00:00,217.24,212.78,210.69,L7
2001-01-03 22:03:24+00:00,208.69,208.30,197.95,L7
2001-01-12 21:57:42+00:00,216.00,222.44,208.97,L7
2001-01-19 22:03:31+00:00,207.30,201.10,199.16,L7
2001-01-28 21:57:44+00:00,215.10,215.78,217.04,L7
2001-02-13 21:57:39+00:00,205.60,205.15,204.84,L7
2001-02-20 22:03:24+00:00,212.80,213.25,209.44,L7
