,dates,nzd0259-0000,nzd0259-0001,nzd0259-0002,nzd0259-0003,nzd0259-0004,nzd0259-0005,nzd0259-0006,nzd0259-0007,nzd0259-0008,nzd0259-0009,nzd0259-0010,nzd0259-0011,nzd0259-0012,nzd0259-0013,nzd0259-0014,nzd0259-0015,nzd0259-0016,nzd0259-0017,nzd0259-0018
0,1999-12-25 21:59:16+00:00,196.7393384255328,,143.8635547564424,144.0303504130486,,,164.21097805085392,166.0252666869087,175.6890141347864,,174.84609884832955,173.3756656828657,177.7502627482412,184.1462149590099,199.51925051971492,215.48682505533074,201.89125479910683,,
1,2000-01-10 21:59:16+00:00,193.84278127386318,,164.949186259708,154.65046642002832,162.51686376748717,,,178.65312473192964,192.96043409418513,199.85440966239605,,200.50555727537002,199.41538860831528,204.95974813420503,204.34589625285565,215.1943400817509,212.23384698919773,,
2,2000-01-26 21:59:14+00:00,184.86976810187838,,138.96441634833297,161.97087049286642,144.16308758081726,160.44386504402001,173.6876293321168,167.2597530207071,173.75553064353278,180.56986436738282,172.52776368532346,143.0174457143199,176.91930154993622,195.9897231553362,,,,,
3,2000-03-14 21:58:59+00:00,,,160.61087831008516,166.78896016343725,162.89066216007194,,,189.71498724053677,207.53639204143064,210.31863577187298,214.17966311658589,,,,,,239.5890764381832,240.6300020872393,228.35358443219533
4,2000-03-30 21:58:57+00:00,193.02341654301972,154.16621735250263,130.93778731428287,136.6336125793674,133.1081358487919,149.44256924543473,,166.19714597802272,189.68806422981973,190.57357004757736,199.18829563879424,,218.5435011170449,231.86032850758073,230.8776497987277,237.54180541794454,220.46132660017003,211.85653996998735,202.2932890828629
5,2000-07-04 21:58:02+00:00,175.54670922824965,157.919912472574,113.5567828411274,116.20755006420276,,119.07080741017667,144.2466703569941,144.28641591265193,166.75227912053444,183.25917377410545,172.41074855750406,173.43014631420706,181.0645311889716,187.80814605135552,189.364359557836,,,,
6,2000-08-05 21:57:32+00:00,,137.93124477179438,117.36926329540212,114.64382335713307,,113.30812869280366,149.92674257414197,156.1528715239609,151.0521579449106,165.92156668119065,,169.98741756061818,178.27854695509367,173.41429158209453,169.63755143709946,,,,
7,2000-09-22 21:56:53+00:00,200.35430134762208,,132.1774188286613,151.7582520336809,145.95797537287208,,,155.3210238133659,168.78408537744144,195.83632274150978,,,195.7915739636522,205.24266148378922,187.3739903727501,,177.93367547985125,153.0394317072117,140.05136012162322
8,2000-11-09 21:56:45+00:00,197.0210776431183,182.479800706874,141.4124515966862,153.82108396391595,,,,177.90362691316886,184.66370124291876,203.99226793592175,195.48791949080325,185.18956419502794,197.7780488747467,202.939649287867,196.53421889258814,,,184.92882907924886,167.25648473696518
9,2000-11-25 21:56:47+00:00,188.14776103745075,170.34412060005667,143.6053026983139,135.5378786271323,,,140.3643541101152,156.0719707020046,,,,158.94929901453935,,,,,,159.38916934293275,150.15698817539607
10,2001-03-17 21:56:40+00:00,,153.30190793043207,130.9585328102422,138.50991213553618,,,,154.94303474496434,159.26996858184876,179.27128694173345,195.73186044973022,,209.94361445726938,,,234.3657555916561,,,
11,2001-04-02 21:56:30+00:00,,,,,,,141.33807831789179,158.3902916458912,151.8068091543353,158.822851383908,189.32002912009438,,193.78156096088998,211.3277890890567,,196.9892550391303,180.08232814066324,,90.96108668773859
12,2001-06-05 21:56:04+00:00,183.15282017793757,164.28622784073178,134.08344773547574,,,123.44613416073864,141.03722839592157,,,179.7554448770436,,156.94746791077094,184.5721078871187,,204.52171099274835,,,,106.83285016858598
13,2001-07-07 21:55:48+00:00,197.4912920813765,170.40729175119586,132.23163019934597,132.2416167806356,,122.97889709123478,136.01824491046884,,155.92907102036745,177.0878784655531,,,171.22177135298125,,196.76310735844945,,,,108.85402757775344
14,2001-09-09 21:55:00+00:00,,,,,,,,175.08480269384532,198.42698687970577,202.95030868027462,215.24767870750546,,,219.49538112314454,207.54851082464558,201.31470610126163,189.62841056298564,,161.4595549629643
15,2001-09-25 21:54:52+00:00,221.27718618880638,,130.25882945111294,96.79872741222594,,124.80179115685871,159.26485351812235,177.268463710032,203.03175097551258,204.1616864333796,,161.48016734894617,183.39170818192719,209.77989563594872,221.4616042086097,196.27456485111819,204.60734605669268,,190.68698057160321
16,2002-02-16 21:55:18+00:00,198.95870687015534,175.27586698529151,152.4558939364599,,186.9947987446685,,190.55750375843525,206.43739871767684,214.36039464604224,218.83628779502325,228.0300805714295,,,222.15129184689496,230.77740693364575,229.02579566562747,227.56713546045646,,216.39545620598363
17,2002-03-04 21:55:22+00:00,182.3093620957983,,140.147983091627,,151.3875645980676,163.22725377738197,175.95353520347703,183.31570303233588,195.42199084105087,179.67042798224006,187.61408017107766,,,196.01669012188566,199.0429405022062,207.1341775063205,206.7308886093709,,173.11619795934322
18,2002-08-27 21:54:24+00:00,185.1404691777697,149.66164529950504,107.73610625999433,103.8290583419019,,133.5059962186261,,,,,,165.35967219886464,181.2145097708343,180.7524859590308,185.80731969951054,194.84404569236312,192.78318191572475,,
19,2002-10-14 21:54:07+00:00,,,,,186.48465623740478,,177.6918081353884,200.4698897343085,192.93614661571416,194.92685027207156,190.6031209427256,,,187.47105542201038,197.5144464369772,205.88293158991718,209.31400563713385,194.14831717154078,196.78895364366392
