dates,nzd0178-0000,nzd0178-0001,nzd0178-0002,nzd0178-0003,nzd0178-0004,satname
1999-07-18 21:58:49+00:00,,336.84,,,,L7
1999-08-26 22:05:08+00:00,322.42,325.88,337.45,,364.62,L7
1999-09-27 22:04:48+00:00,313.38,316.10,325.94,,347.28,L7
1999-11-14 22:05:06+00:00,313.38,316.10,341.64,381.19,347.28,L7
1999-12-25 21:58:52+00:00,308.70,313.85,341.48,361.87,342.64,L7
2000-01-01 22:04:37+00:00,323.89,323.93,346.70,364.60,349.64,L7
2000-02-18 22:04:29+00:00,325.88,323.67,347.75,366.32,353.64,L7
2000-03-30 21:58:33+00:00,329.12,325.64,358.35,365.46,357.81,L7
2000-05-08 22:04:21+00:00,324.72,317.93,358.35,362.09,357.39,L7
2000-05-24 22:04:10+00:00,320.88,309.75,357.53,359.31,357.09,L7
2000-07-04 21:57:38+00:00,315.64,297.73,359.71,360.81,359.63,L7
2000-07-11 22:03:17+00:00,313.93,293.73,368.58,367.56,365.03,L7
2000-10-15 22:02:20+00:00,309.75,287.24,382.09,368.09,365.96,L7
2000-11-25 21:56:23+00:00,313.30,293.43,389.38,388.40,381.84,L7
2001-02-04 22:02:38+00:00,312.62,305.06,378.31,377.65,376.42,L7
2001-02-13 21:56:27+00:00,304.40,305.06,378.31,377.65,376.42,L7
2001-03-17 21:56:16+00:00,321.61,305.06,383.02,378.46,375.28,L7
2001-03-24 22:01:59+00:00,323.97,318.56,383.02,373.79,369.86,L7
2001-06-05 21:55:40+00:00,327.84,322.75,382.76,363.36,359.71,L7
2001-06-12 22:01:24+00:00,323.49,322.75,380.64,368.22,359.71,L7
2001-06-21 21:55:29+00:00,325.38,329.48,380.64,364.93,351.32,L7
2001-08-08 21:55:01+00:00,325.74,329.48,384.43,357.83,339.18,L7
2001-09-09 21:54:36+00:00,327.65,329.48,379.48,360.09,345.15,L7
2001-09-25 21:54:28+00:00,317.37,345.15,375.15,359.96,344.71,L7
2001-10-11 21:54:09+00:00,317.37,353.51,374.29,361.20,348.35,L7
2001-11-03 22:00:34+00:00,315.95,353.51,374.29,361.20,346.00,L7
2002-01-06 22:00:55+00:00,308.34,380.75,375.74,371.32,363.71,L7
2002-01-22 22:01:04+00:00,308.34,380.95,378.56,376.56,369.11,L7
2002-02-16 21:54:54+00:00,311.21,380.95,376.84,384.39,380.12,L7
2002-03-11 22:00:43+00:00,320.18,373.40,378.22,385.63,381.45,L7
2002-05-07 21:54:52+00:00,325.86,369.79,367.47,379.70,398.13,L7
2002-05-23 21:54:42+00:00,323.46,351.10,356.60,375.99,398.13,L7
2002-05-30 22:00:49+00:00,319.40,337.79,346.61,371.78,398.13,L7
2002-07-17 22:00:32+00:00,314.63,311.47,328.85,366.26,392.67,L7
2002-08-02 22:00:25+00:00,312.35,289.35,318.68,358.95,392.41,L7
2002-08-18 21:59:57+00:00,310.06,288.07,304.63,353.72,392.59,L7
2002-08-27 21:54:00+00:00,305.90,284.39,304.63,353.72,392.59,L7
2002-10-14 21:53:43+00:00,302.18,274.58,303.10,353.04,391.23,L7
2002-10-21 22:00:00+00:00,303.05,278.03,307.80,350.16,376.02,L7
2002-11-22 22:00:21+00:00,304.20,286.17,312.14,352.80,376.02,L7
2002-12-01 21:54:16+00:00,313.11,299.64,326.09,356.56,370.77,L7
2003-01-18 21:54:30+00:00,323.27,315.86,345.82,359.74,370.53,L7
2003-01-25 22:00:18+00:00,333.42,325.14,353.56,366.04,374.58,L7
2003-03-30 22:00:54+00:00,355.15,357.24,365.17,366.52,369.50,L7
2003-07-21 21:42:33+00:00,346.15,390.07,383.88,372.80,379.71,L5
2003-07-29 21:54:29+00:00,306.67,,367.77,360.45,372.14,L7
2003-08-05 22:00:11+00:00,306.67,,367.77,360.45,373.76,L7
2003-08-06 21:42:51+00:00,300.96,,366.00,368.44,377.93,L5
2003-08-13 21:48:45+00:00,307.85,313.82,351.80,370.19,378.94,L5
2003-08-22 21:43:08+00:00,307.65,294.27,347.42,367.25,376.51,L5
2003-08-30 21:54:22+00:00,310.23,299.90,342.99,366.54,374.65,L7
2003-09-30 21:49:30+00:00,309.75,295.62,342.15,365.74,370.69,L5
2003-10-25 21:44:04+00:00,314.60,310.85,347.78,368.10,371.86,L5
2003-11-09 22:00:42+00:00,315.98,318.27,352.31,369.50,372.97,L7
2003-11-17 21:50:09+00:00,315.98,325.38,353.64,370.30,374.93,L5
2003-11-18 21:54:39+00:00,313.43,327.81,353.59,369.35,375.31,L7
2003-12-03 21:50:19+00:00,313.43,329.39,352.94,367.80,374.74,L5
2003-12-04 21:54:43+00:00,313.43,333.01,354.34,368.50,375.55,L7
2003-12-11 22:00:57+00:00,311.85,333.01,354.90,369.46,375.55,L7
2003-12-12 21:44:34+00:00,315.43,335.72,356.39,370.59,377.31,L5
2004-01-04 21:50:58+00:00,316.60,337.10,356.51,369.76,377.15,L5
2004-01-28 22:01:16+00:00,318.41,337.10,355.71,370.86,379.33,L7
2004-02-06 21:55:08+00:00,323.48,338.06,355.53,370.10,378.33,L7
2004-02-14 21:44:57+00:00,321.87,340.08,356.88,368.40,378.46,L5
2004-03-01 21:45:02+00:00,322.05,351.99,361.58,369.02,378.90,L5
2004-03-09 21:55:15+00:00,322.78,351.99,362.80,368.66,378.90,L7
2004-03-17 21:45:08+00:00,323.23,351.99,362.80,368.66,378.90,L5
2004-04-02 21:45:18+00:00,324.72,360.72,365.77,369.41,379.95,L5
2004-04-18 21:45:49+00:00,325.68,359.97,364.15,368.90,378.22,L5
2004-05-12 21:55:13+00:00,323.26,359.63,362.19,367.71,377.91,L7
2004-05-20 21:46:44+00:00,327.48,356.16,362.23,367.39,375.90,L5
2004-06-05 21:47:12+00:00,329.40,354.44,362.99,364.67,375.70,L5
2004-06-12 21:53:11+00:00,328.19,353.40,364.06,361.32,372.53,L5
2004-06-20 22:01:14+00:00,329.37,349.39,364.24,361.29,369.56,L7
2004-07-07 21:48:09+00:00,325.81,349.02,364.86,361.58,369.02,L5
2004-07-14 21:54:07+00:00,326.11,347.81,363.03,359.64,367.67,L5
2004-07-23 21:48:33+00:00,323.38,339.17,363.03,359.64,367.67,L5
2004-07-30 21:54:52+00:00,323.38,334.24,363.03,357.50,360.98,L5
2004-08-15 21:55:13+00:00,322.69,330.10,360.03,356.61,356.88,L5
2004-08-23 22:00:59+00:00,320.50,330.10,359.20,356.61,356.88,L7
2004-08-24 21:49:18+00:00,318.93,325.03,360.17,358.24,358.39,L5
2004-09-16 21:55:41+00:00,319.06,320.42,358.04,358.04,358.84,L5
2004-09-17 21:54:39+00:00,319.97,321.05,359.38,359.30,358.38,L7
2004-09-25 21:50:07+00:00,320.86,322.54,358.72,359.79,358.72,L5
2004-10-10 22:00:44+00:00,320.35,317.77,357.35,360.09,359.29,L7
2004-10-18 21:56:23+00:00,321.55,316.67,356.11,360.42,358.56,L5
2004-10-26 22:01:00+00:00,323.96,320.25,357.25,361.38,358.56,L7
2004-11-03 21:57:06+00:00,326.12,323.73,360.08,361.38,358.56,L5
2004-11-19 21:56:55+00:00,329.28,325.46,361.76,362.25,355.34,L5
2005-01-14 22:01:13+00:00,333.24,327.21,362.17,370.80,358.01,L7
2005-02-16 21:52:37+00:00,337.38,343.42,368.44,373.90,365.19,L5
2005-02-23 21:58:31+00:00,344.51,349.22,368.37,373.30,364.86,L5
2005-02-24 21:55:41+00:00,344.51,349.22,368.37,372.85,365.47,L7
2005-03-04 21:52:52+00:00,341.46,348.46,367.47,372.75,366.95,L5
2005-03-27 21:58:51+00:00,343.27,352.25,366.50,373.28,368.69,L5
2005-04-04 22:01:27+00:00,343.27,345.74,366.50,373.95,370.53,L7
2005-04-13 21:55:36+00:00,343.15,343.53,367.02,374.94,371.48,L7
2005-04-21 21:53:10+00:00,339.94,341.81,366.70,371.59,369.94,L5
2005-05-06 22:01:25+00:00,334.28,334.83,361.22,369.05,367.10,L7
2005-05-22 22:01:48+00:00,326.97,327.26,352.50,364.91,365.60,L7
2005-06-08 21:53:33+00:00,326.92,325.59,347.90,364.91,361.29,L5
2005-06-24 21:53:38+00:00,326.42,321.57,344.38,364.00,358.04,L5
2005-07-01 21:59:50+00:00,324.03,316.21,346.89,364.61,358.04,L5
2005-07-09 22:01:38+00:00,324.03,316.21,347.44,364.48,354.55,L7
2005-08-03 21:55:25+00:00,320.80,311.94,344.43,363.40,353.01,L7
2005-08-19 21:55:20+00:00,322.17,305.71,340.84,360.20,349.59,L7
2005-09-12 21:54:10+00:00,321.24,297.98,341.59,360.40,340.67,L5
2005-09-28 21:54:08+00:00,320.02,289.37,342.02,359.90,338.59,L5
2005-10-13 22:01:18+00:00,321.07,294.22,339.37,354.12,339.77,L7
2005-10-22 21:55:15+00:00,326.01,300.56,343.84,358.30,345.11,L7
2005-11-14 22:01:17+00:00,332.77,312.13,347.49,361.94,348.76,L7
2005-11-15 21:54:26+00:00,335.80,318.10,349.36,362.81,350.50,L5
2005-11-22 22:00:23+00:00,338.97,322.53,351.06,363.02,351.31,L5
2005-11-30 22:01:24+00:00,338.24,326.24,352.60,363.44,353.96,L7
2006-02-03 21:56:19+00:00,349.92,348.38,361.22,366.89,374.11,L5
2006-02-10 22:02:39+00:00,347.65,346.92,362.62,368.66,376.20,L5
2006-02-19 21:56:39+00:00,345.74,347.94,364.73,370.42,378.83,L5
2006-03-22 22:02:18+00:00,345.26,347.94,363.60,368.61,379.70,L7
2006-04-08 21:57:36+00:00,343.28,357.24,365.90,370.43,383.75,L5
2006-04-15 22:03:54+00:00,341.45,358.85,370.90,375.43,380.29,L5
2006-05-17 22:03:57+00:00,326.49,351.48,369.90,372.66,378.92,L5
2006-06-02 22:04:36+00:00,316.55,348.37,375.77,381.33,382.17,L5
2006-06-19 21:56:00+00:00,314.19,348.37,374.80,380.78,382.17,L7
2006-06-26 22:02:08+00:00,314.77,339.48,374.80,380.78,382.17,L7
2006-06-27 21:58:48+00:00,314.77,339.48,374.38,380.13,380.16,L5
2006-07-04 22:04:41+00:00,312.63,328.92,374.38,375.83,375.96,L5
2006-07-21 21:55:45+00:00,311.86,328.92,374.38,375.83,375.96,L7
2006-07-28 22:01:54+00:00,312.16,324.00,373.98,374.49,373.13,L7
2006-09-07 21:55:37+00:00,312.15,309.01,372.16,368.39,361.37,L7
2006-09-23 21:55:30+00:00,313.10,309.01,372.16,371.14,358.47,L7
2006-10-09 21:55:24+00:00,314.12,309.01,372.16,371.14,358.47,L7
2006-11-01 22:01:58+00:00,319.17,316.56,377.52,375.22,362.34,L7
2007-02-13 22:06:47+00:00,343.80,360.64,390.08,396.94,383.37,L5
2007-02-21 22:02:16+00:00,343.80,360.64,390.08,394.90,384.00,L7
2007-04-10 22:02:44+00:00,331.72,370.30,389.64,397.27,388.80,L7
2007-04-19 21:56:31+00:00,331.14,356.63,387.68,392.79,383.89,L7
2007-05-05 21:56:27+00:00,318.32,344.69,387.18,390.88,383.08,L7
2007-06-13 22:02:28+00:00,318.32,335.25,371.71,390.88,383.08,L7
2007-08-09 21:56:06+00:00,314.53,335.25,371.71,390.88,383.08,L7
2007-08-16 22:01:50+00:00,310.10,328.10,364.12,387.85,379.17,L7
2007-09-25 22:04:48+00:00,313.51,328.06,365.58,382.58,376.41,L5
2007-09-26 21:55:47+00:00,318.33,330.88,366.28,382.58,376.41,L7
2007-12-31 21:56:23+00:00,332.45,347.00,368.87,387.27,396.28,L7
2008-01-23 22:02:09+00:00,332.76,344.03,371.75,386.62,386.50,L7
2008-02-16 22:02:45+00:00,343.24,343.89,373.74,381.55,384.21,L5
2008-02-24 22:02:26+00:00,338.98,337.76,371.17,379.39,384.57,L7
2008-05-07 21:56:04+00:00,339.01,337.72,370.91,371.65,375.70,L7
2008-05-30 22:02:05+00:00,331.09,337.72,372.76,371.15,374.37,L7
2008-06-08 21:55:50+00:00,327.54,337.72,372.76,371.15,374.37,L7
2008-06-24 21:55:40+00:00,323.92,331.60,372.76,371.15,374.37,L7
2008-08-18 22:01:20+00:00,310.46,305.93,369.23,357.91,362.33,L7
2008-09-19 22:00:40+00:00,305.33,305.34,380.15,351.47,350.50,L7
2008-10-21 22:00:36+00:00,305.33,328.47,380.15,351.47,350.50,L7
2008-10-29 21:55:48+00:00,305.33,336.05,379.54,358.72,359.01,L5
2008-11-14 21:55:04+00:00,305.33,342.06,378.81,369.56,367.65,L5
2008-12-24 22:01:47+00:00,302.24,350.79,378.14,369.99,353.19,L7
2009-01-17 21:56:56+00:00,317.60,353.38,374.40,375.86,353.19,L5
2009-01-18 21:55:45+00:00,317.60,353.38,374.40,375.86,339.02,L7
2009-01-25 22:01:57+00:00,325.81,356.03,373.01,375.86,339.02,L7
2009-02-02 21:57:22+00:00,332.26,356.19,373.01,375.86,339.02,L5
