dates,satname,nzd0178-0000,nzd0178-0001,nzd0178-0002,nzd0178-0003,nzd0178-0004
1999-07-18 21:58:49+00:00,L7,411.80,350.84,396.91,413.09,442.09
1999-08-26 22:05:08+00:00,L7,304.71,283.93,302.02,321.35,333.62
1999-09-27 22:04:48+00:00,L7,286.62,265.54,279.01,252.67,298.95
1999-11-14 22:05:06+00:00,L7,392.42,387.83,382.47,389.44,395.50
1999-12-25 21:58:52+00:00,L7,289.48,289.82,321.27,325.30,316.09
2000-01-01 22:04:37+00:00,L7,372.46,369.51,373.57,375.30,375.91
2000-02-18 22:04:29+00:00,L7,313.26,299.56,311.89,335.49,333.63
2000-03-30 21:58:33+00:00,L7,315.85,299.18,361.11,365.54,361.13
2000-05-08 22:04:21+00:00,L7,310.71,293.32,308.89,351.44,361.95
2000-05-24 22:04:10+00:00,L7,307.25,278.59,380.12,374.26,365.33
2000-07-04 21:57:38+00:00,L7,312.41,285.27,289.05,304.25,297.65
2000-07-11 22:03:17+00:00,L7,309.37,280.70,403.21,401.57,393.60
2000-10-15 22:02:20+00:00,L7,296.27,276.06,299.15,298.34,307.79
2000-11-25 21:56:23+00:00,L7,341.61,351.68,346.97,350.24,345.07
2000-12-11 21:56:24+00:00,L7,,,,,
2001-02-04 22:02:38+00:00,L7,313.41,375.76,375.07,374.81,377.53
2001-02-13 21:56:27+00:00,L7,296.25,274.97,303.44,318.45,314.18
2001-03-17 21:56:16+00:00,L7,380.93,400.70,407.88,393.57,386.48
2001-03-24 22:01:59+00:00,L7,314.43,298.80,308.68,326.53,320.34
2001-05-11 22:02:09+00:00,L7,506.76,242.12,649.12,530.77,535.93
2001-06-05 21:55:40+00:00,L7,314.49,282.44,290.02,309.53,305.50
2001-06-12 22:01:24+00:00,L7,309.27,280.80,391.55,400.91,403.76
2001-06-21 21:55:29+00:00,L7,316.34,307.21,285.62,312.73,282.00
2001-08-08 21:55:01+00:00,L7,311.78,286.90,302.45,324.98,309.56
2001-08-15 22:00:38+00:00,L7,276.46,237.24,186.56,172.79,
2001-09-09 21:54:36+00:00,L7,309.71,285.76,386.43,388.40,389.79
2001-09-25 21:54:28+00:00,L7,401.58,395.80,398.61,395.69,395.94
2001-10-11 21:54:09+00:00,L7,415.23,397.83,393.70,387.88,385.82
2001-11-03 22:00:34+00:00,L7,294.11,272.72,288.13,301.16,306.14
2002-01-06 22:00:55+00:00,L7,406.19,409.86,411.08,430.14,439.76
2002-01-22 22:01:04+00:00,L7,399.84,397.80,408.43,419.02,417.79
2002-02-16 21:54:54+00:00,L7,320.95,309.85,363.08,372.96,387.57
2002-03-11 22:00:43+00:00,L7,314.76,319.71,350.98,357.57,360.91
2002-04-28 22:00:38+00:00,L7,,,173.74,131.88,
2002-05-07 21:54:52+00:00,L7,458.70,415.81,316.05,329.55,
2002-05-23 21:54:42+00:00,L7,311.24,282.01,287.41,344.46,324.58
2002-05-30 22:00:49+00:00,L7,306.08,282.55,284.36,344.48,334.51
2002-07-17 22:00:32+00:00,L7,310.85,279.79,288.47,286.37,286.85
2002-08-02 22:00:25+00:00,L7,311.20,288.96,415.74,426.29,418.76
2002-08-18 21:59:57+00:00,L7,312.64,286.64,289.64,356.27,355.43
2002-08-27 21:54:00+00:00,L7,279.94,260.56,200.61,192.06,281.34
2002-10-14 21:53:43+00:00,L7,404.27,390.44,387.21,393.92,397.94
2002-10-21 22:00:00+00:00,L7,290.71,267.93,300.87,305.01,314.87
2002-11-22 22:00:21+00:00,L7,314.29,330.26,314.83,,
2002-12-01 21:54:16+00:00,L7,362.87,367.06,356.93,349.77,343.28
2003-01-18 21:54:30+00:00,L7,347.69,333.37,338.32,339.22,336.28
2003-01-25 22:00:18+00:00,L7,418.20,414.07,427.43,421.52,418.86
2003-03-30 22:00:54+00:00,L7,227.23,253.00,231.48,328.43,344.53
2003-07-21 21:42:33+00:00,L5,299.11,272.49,390.34,386.46,393.75
2003-07-29 21:54:29+00:00,L7,308.38,299.31,,,
2003-08-05 22:00:11+00:00,L7,,,,267.60,402.75
2003-08-06 21:42:51+00:00,L5,301.84,274.09,388.80,405.93,411.94
2003-08-13 21:48:45+00:00,L5,312.09,285.07,290.53,346.70,354.21
2003-08-22 21:43:08+00:00,L5,311.27,282.48,343.15,363.22,372.12
2003-08-30 21:54:22+00:00,L7,312.85,293.15,304.70,344.97,345.53
2003-09-30 21:49:30+00:00,L5,309.55,287.53,343.36,354.18,347.29
2003-10-25 21:44:04+00:00,L5,325.17,330.76,334.74,341.23,339.02
2003-11-09 22:00:42+00:00,L7,309.71,325.12,349.40,349.07,351.59
2003-11-17 21:50:09+00:00,L5,389.88,388.03,387.19,396.67,412.59
2003-11-18 21:54:39+00:00,L7,300.94,363.11,373.98,379.10,397.37
2003-12-03 21:50:19+00:00,L5,348.87,347.51,352.68,357.82,373.96
2003-12-04 21:54:43+00:00,L7,,361.81,365.46,372.41,381.58
2003-12-11 22:00:57+00:00,L7,285.61,270.71,340.83,362.78,
2003-12-12 21:44:34+00:00,L5,351.23,356.57,368.66,378.94,393.82
2004-01-04 21:50:58+00:00,L5,322.21,337.57,341.25,343.37,360.17
2004-01-21 21:55:02+00:00,L7,355.89,,,,
2004-01-28 22:01:16+00:00,L7,654.86,582.65,658.33,399.69,423.33
2004-02-06 21:55:08+00:00,L7,326.78,317.03,324.67,340.53,341.48
2004-02-13 22:01:19+00:00,L7,229.27,242.63,266.60,284.31,
2004-02-14 21:44:57+00:00,L5,320.85,313.10,362.28,367.57,402.36
2004-03-01 21:45:02+00:00,L5,311.19,379.12,366.32,360.86,357.42
2004-03-09 21:55:15+00:00,L7,316.52,306.75,351.48,339.87,
2004-03-17 21:45:08+00:00,L5,319.58,298.88,300.75,304.81,293.03
2004-03-25 21:55:18+00:00,L7,,,,,
2004-04-02 21:45:18+00:00,L5,372.68,360.26,358.46,342.27,337.61
2004-04-18 21:45:49+00:00,L5,317.39,318.75,303.78,328.23,322.81
2004-05-12 21:55:13+00:00,L7,,380.46,393.40,391.73,396.53
2004-05-20 21:46:44+00:00,L5,318.20,292.99,326.58,339.90,344.25
2004-06-05 21:47:12+00:00,L5,338.18,317.74,276.41,307.51,305.41
2004-06-12 21:53:11+00:00,L5,312.97,276.07,392.66,377.79,374.86
2004-06-20 22:01:14+00:00,L7,331.91,301.06,347.51,344.73,323.57
2004-07-06 22:01:12+00:00,L7,504.61,566.92,328.40,405.00,427.60
2004-07-07 21:48:09+00:00,L5,300.86,269.24,283.97,278.16,291.86
2004-07-14 21:54:07+00:00,L5,322.29,325.60,330.52,325.85,341.65
2004-07-23 21:48:33+00:00,L5,299.25,276.45,283.50,277.10,287.75
2004-07-30 21:54:52+00:00,L5,306.95,256.23,186.60,194.75,304.50
2004-07-31 21:54:51+00:00,L7,,,,,
2004-08-15 21:55:13+00:00,L5,308.07,276.43,279.59,,
2004-08-23 22:00:59+00:00,L7,305.16,282.70,377.21,,
2004-08-24 21:49:18+00:00,L5,309.37,290.99,395.69,394.69,393.75
2004-09-16 21:55:41+00:00,L5,314.95,291.63,324.49,332.16,329.59
2004-09-17 21:54:39+00:00,L7,320.90,309.59,352.41,351.71,334.81
2004-09-25 21:50:07+00:00,L5,326.95,330.83,338.20,353.66,351.50
2004-10-10 22:00:44+00:00,L7,310.28,307.82,356.98,359.81,358.70
2004-10-18 21:56:23+00:00,L5,355.85,336.76,325.93,365.33,347.47
2004-10-26 22:01:00+00:00,L7,347.96,344.85,342.95,346.44,
2004-11-03 21:57:06+00:00,L5,368.40,386.05,411.06,,
2004-11-19 21:56:55+00:00,L5,403.53,408.11,420.63,412.36,
2005-01-14 22:01:13+00:00,L7,359.59,365.70,380.32,380.00,375.50
2005-02-08 21:55:35+00:00,L7,,,,,
2005-02-16 21:52:37+00:00,L5,329.41,388.99,403.09,416.63,405.41
2005-02-23 21:58:31+00:00,L5,312.18,301.86,316.83,335.64,338.13
2005-02-24 21:55:41+00:00,L7,,,,336.08,338.11
2005-03-04 21:52:52+00:00,L5,317.22,356.39,376.24,387.99,396.56
2005-03-27 21:58:51+00:00,L5,314.38,301.76,303.26,326.05,324.60
2005-04-04 22:01:27+00:00,L7,,282.38,383.04,382.37,387.06
2005-04-13 21:55:36+00:00,L7,310.85,286.46,,,
2005-04-21 21:53:10+00:00,L5,312.90,298.81,301.36,312.84,316.19
2005-05-06 22:01:25+00:00,L7,,,,320.53,318.30
2005-05-22 22:01:48+00:00,L7,315.67,288.48,300.67,319.48,324.67
2005-05-30 21:59:39+00:00,L5,239.13,276.24,265.28,244.46,291.86
2005-06-08 21:53:33+00:00,L5,313.36,287.60,289.45,280.01,295.19
2005-06-24 21:53:38+00:00,L5,311.67,263.30,295.65,336.94,304.25
2005-07-01 21:59:50+00:00,L5,305.58,266.80,380.33,380.80,372.78
2005-07-09 22:01:38+00:00,L7,355.25,316.03,336.89,348.93,298.64
2005-07-17 21:59:59+00:00,L5,,433.34,534.97,651.55,480.72
2005-08-03 21:55:25+00:00,L7,310.61,,,,
2005-08-19 21:55:20+00:00,L7,314.46,306.18,307.18,325.79,333.43
2005-09-04 21:55:11+00:00,L7,,,,,
2005-09-12 21:54:10+00:00,L5,318.05,393.66,399.26,408.79,414.25
2005-09-28 21:54:08+00:00,L5,246.22,265.66,344.57,353.78,340.67
2005-10-13 22:01:18+00:00,L7,,319.87,323.44,329.84,401.75
2005-10-22 21:55:15+00:00,L7,364.87,364.98,370.98,376.37,380.69
2005-11-14 22:01:17+00:00,L7,372.07,367.37,354.48,357.19,347.71
2005-11-15 21:54:26+00:00,L5,344.01,332.36,331.74,338.04,330.92
2005-11-22 22:00:23+00:00,L5,370.72,369.31,367.86,362.73,372.94
2005-11-30 22:01:24+00:00,L7,315.53,332.63,340.26,341.04,350.88
2006-01-26 21:56:00+00:00,L7,,,,,
