,dates,mex0630-0000,mex0630-0001,mex0630-0002,mex0630-0003,mex0630-0004,mex0630-0005
0,1984-03-23 17:50:37+00:00,177.64986785338056,173.9231879085669,183.41713953694065,175.1865065468133,186.4917358838162,200.05907885911256
1,1984-05-06 17:50:16+00:00,175.61715505444178,168.87415817857595,173.78210440306484,171.73288942485127,180.0926614858991,188.49886447984673
2,1984-06-07 17:51:07+00:00,204.73548368545386,191.50099980054722,208.87100808067714,216.0532534774377,210.58919435265824,223.0137752817147
3,1984-06-23 17:51:22+00:00,188.00663480745146,182.1334081267381,195.0235294759561,205.19213487280598,193.042836898105,214.19352306426143
4,1984-10-13 17:52:38+00:00,,,,,,
5,1984-12-16 17:52:39+00:00,162.72596395260436,,157.257317758478,,,
6,1985-04-23 17:53:11+00:00,186.1646643281806,178.12564990206133,186.4226024013982,195.49553041438463,188.1268542222615,198.34851622159596
7,1985-08-13 17:52:37+00:00,204.47216653832336,202.5375165141087,205.47956525085647,204.91831911327054,204.88609700069895,215.33642573010474
8,1985-09-14 17:52:13+00:00,200.16407645350887,196.98539015107042,199.48047976675042,196.56023523207534,196.98360101703935,204.81826896375657
9,1985-09-30 17:51:39+00:00,195.33963571930508,192.69821339553272,,,,
10,1985-11-01 17:51:40+00:00,186.31505319516506,183.3860524732529,187.75057665955575,180.95913408261003,180.45051228754755,191.29539185960115
11,1986-01-04 17:50:32+00:00,182.15445933568722,177.14249504625835,188.28369499047398,185.61377794998668,189.89776084697,185.2255806533425
12,1986-01-20 17:49:49+00:00,,,,,,
13,1986-02-05 17:49:51+00:00,159.80949287419185,150.37734666598624,165.38166105048262,169.33315896395624,168.38081163110513,165.5812607075876
14,1986-02-21 17:49:29+00:00,160.219204972044,152.07340935555783,157.81672983670893,159.78777765079946,157.54815559314005,163.46491385857462
15,1986-03-25 17:48:49+00:00,146.72047655240084,131.0210465540657,139.74107341865454,142.04754973299652,136.47505140339965,149.19545424319506
16,1986-04-26 17:48:06+00:00,149.5312816993404,147.62857498468674,147.29208712609415,137.3081583480573,134.06220825543193,145.9652045961926
