,dates,aus0047-0000,aus0047-0001,aus0047-0002,aus0047-0003,aus0047-0004,aus0047-0005,aus0047-0006,aus0047-0007,aus0047-0008,aus0047-0009,aus0047-0010,aus0047-0011,aus0047-0012,aus0047-0013,aus0047-0014,aus0047-0015,aus0047-0016,aus0047-0017,aus0047-0018,aus0047-0019,aus0047-0020,aus0047-0021,aus0047-0022,aus0047-0023,aus0047-0024,aus0047-0025,aus0047-0026,aus0047-0027,aus0047-0028,aus0047-0029,aus0047-0030,aus0047-0031,aus0047-0032,aus0047-0033,aus0047-0034,aus0047-0035,aus0047-0036,aus0047-0037,aus0047-0038,aus0047-0039,aus0047-0040,aus0047-0041,aus0047-0042,aus0047-0043,aus0047-0044,aus0047-0045,aus0047-0046,aus0047-0047,aus0047-0048,aus0047-0049,aus0047-0050,aus0047-0051,aus0047-0052,aus0047-0053,aus0047-0054,aus0047-0055,aus0047-0056,aus0047-0057,aus0047-0058,aus0047-0059,aus0047-0060,aus0047-0061,aus0047-0062,aus0047-0063,aus0047-0064,aus0047-0065,aus0047-0066,aus0047-0067,aus0047-0068
0,1987-09-11 23:08:53+00:00,203.6036021570258,214.0840884559378,221.12778356026934,219.9176399300053,219.2068648816404,217.24778908329966,217.63172916317785,222.36723444611482,220.5416619251631,217.8829728166669,223.60287309466406,208.95207415012752,216.82099592379447,216.20387470491974,217.24827580593387,218.97505743040094,226.31113547288254,230.51190896617035,229.57745885953423,226.03634316527757,226.85218047179828,229.6531818779458,231.0952157285402,225.85488030232955,235.99704329748948,235.7500367945354,229.19324639726983,233.8045049266466,232.06469326951503,225.61285616632537,224.139721457068,221.26608830341226,218.73169076369572,226.3823970168348,221.0159712621471,211.83143030860958,201.36651845560317,218.4991733090887,232.6796434724376,227.37814319558512,232.64153948713522,229.2342664031238,228.06001720207215,225.06237072521827,222.3402238595168,224.6322879400335,224.47077221479236,225.21890436432477,229.37312478205843,223.21558627498888,215.04428777140447,214.65124352580693,215.0898341749159,204.73756842954634,206.24446632108257,199.65072496064298,185.6063340605699,170.82183997061034,184.56493561538454,195.48644548449036,191.40336165683118,185.06076035211234,189.7436388790208,190.83569046510513,166.38516336443038,164.56130403415204,174.2461022912882,198.35288060660153,218.08988387070326
1,1987-09-27 23:09:39+00:00,226.57437705624972,243.37922804613635,248.91499175422675,242.61946613758653,236.7004902440852,237.28242279554848,245.76021432150537,244.08528402837908,248.5046477984322,243.28184352507844,242.55264101830144,236.30105311390193,245.63844467917684,249.965996904136,241.6630879035755,241.84602198016276,240.07658943350592,240.48092079745737,239.8220742167492,247.60807025015427,244.35650249306374,245.30371987815838,256.79890411400504,260.064805193132,258.2136540915818,254.29301335498883,250.3757763378171,248.53503836203603,242.31806024518866,243.68285174699633,234.67846750218177,237.57735397170686,240.01957706949446,242.95979848570687,228.83575534461778,216.19004613591156,222.81723384350838,244.67084666805408,257.5055188033712,263.8743892090853,254.86941288844406,251.47083117993495,250.93826198589744,250.10240110944687,259.17456396505673,253.70425065529176,255.46739737409973,247.26975633247034,244.21510969096855,236.1199473069748,228.73865512060598,226.1120578830271,222.97275340647707,211.44115854369483,217.1387551475524,217.06479550107838,190.38825600248433,183.63733763568473,195.19065331687074,201.43730409206728,187.22172852371818,186.1714395896114,195.9186402060221,201.89585984359093,182.28946507375701,171.98916885987086,188.4556501249546,206.79546187029743,212.3040113555734
2,1987-12-16 23:10:41+00:00,223.00909558340078,237.70054437654915,236.51308554248527,233.8258130946838,235.654769931234,236.0783906377529,238.91087963794226,249.36220292412338,246.95112224630833,241.69509687535026,237.18544872121365,239.43911942372674,232.15569706380444,236.65194728848113,229.43328499391887,229.26648475712116,236.17119952767325,239.1096492402227,238.74389248829658,241.40244804623447,243.24324216147602,248.92167786963563,241.043382336644,245.29731695138645,240.19501197595847,243.5424225769624,247.0768755060079,249.23038350417488,242.10031956145718,244.9940778209358,240.25084927386735,235.7622886339424,235.84821517507194,248.51235584135412,240.14152949268356,236.6075945766163,237.87164919338744,241.1081819872382,239.33068803986063,246.57607510416352,245.60980125865277,242.3161113741597,242.6698964789326,245.44956969982073,247.11276372380436,234.60948969961137,224.11734213940105,224.8817966895966,227.27353539310857,222.47557391227633,222.43418289167036,218.2326398958327,225.63125546466478,217.2937959933803,210.51503437413413,205.02035832005595,196.3957222745583,193.51170428271257,203.5263337565483,213.34664981835405,206.12518922724587,199.79370908982088,205.2927640934126,199.9913002437408,176.38314211507077,162.37772229060266,161.4171101545549,161.61761494997927,205.95059360769721
3,1988-01-01 23:10:57+00:00,206.0708934857677,228.2777249427003,231.06338111235962,225.93885761432153,224.8111512896874,223.54320406889286,226.45509539267843,233.5374779186784,230.05303792015707,224.9595480094115,224.27617781609305,224.39921700667108,227.6469494270979,229.34876208893988,222.06678607660544,219.26011114826653,220.95799037454466,224.1980297561337,220.23935681623493,224.6805238894055,228.65243325214678,230.76642538299572,240.17793050663008,238.57906511871772,240.71869341365397,231.48328302928843,225.13161275749613,223.19104638999377,223.1257573777056,225.0896782024913,225.996104808914,221.64414005581526,224.47980834149743,231.3692138806662,223.46066685221376,213.92628544653493,218.65298252995277,218.1595387821824,220.0659702110134,227.01592154819443,234.44666542098042,227.1346237628649,232.73298440643617,234.48771702927817,235.75327669522753,217.14107126433387,213.1011306894197,209.5714360413233,208.94599038901782,207.0193156250434,207.47728410847324,210.05005982181615,210.0176912599351,204.91538707593307,198.82722318220948,194.81985472138686,187.4387082604731,180.71563992543108,192.72715262131086,200.1282424866135,191.27632711905795,187.0211598487855,195.40380411323358,196.3296564883629,171.41348925183695,162.21227414861343,166.14412159529604,169.08309453554097,199.23798632784053
4,1988-01-17 23:11:38+00:00,233.70020769503986,215.21432015884022,220.49118606642764,225.236946114771,228.18786884356683,221.63602298330827,232.01581028151082,233.9201865826576,228.6850115283923,219.2663128083168,224.761156033542,219.95179157951253,226.8906677831805,229.64765220379152,216.98701653083248,216.1878593471377,220.3818106097446,225.21346622937938,221.80695737187438,228.49447765270287,226.32643885484947,230.41473984707068,236.38472490307,236.8683535735135,234.38950025919655,229.31348511377757,218.70560882088705,224.18248626885065,216.82582031045706,217.54567883028028,215.2732243331008,220.01832688810748,215.339483779783,214.71367296748554,210.0257804000722,206.44523735121902,207.80534781573775,207.65069274035096,212.59823680112902,209.55855290988382,210.72239707095844,210.95732780312616,212.28125392653322,217.15557644841127,214.5782255121223,205.89994964665874,197.31829161037075,194.04651287701284,191.56245063035516,195.77945955758537,194.18721754394628,192.3698196824099,196.32353401114062,192.02038023445738,185.36020435050133,184.60970738566928,176.68531937506282,172.39481572343874,184.02355919244556,191.8841414975573,179.6215750755874,173.9834959784874,184.6624553141323,187.66459442505803,152.53806901510242,142.88389249340577,149.5095350805427,163.14151441340834,199.99810297287235
5,1988-02-18 23:12:11+00:00,243.84191562047084,216.09462909455453,211.14691370860004,212.36496506838816,214.77701530467502,208.9160873174033,215.69905797292688,217.19529375228782,215.3543749980746,204.7309624322512,204.86032659780938,204.76652947006755,210.26194630004312,212.30170352984422,209.35019339781715,210.37602786876624,211.521499233744,217.6641883700783,214.55262849204777,213.97092798704966,212.47029467349097,208.77148399862426,222.65493109329674,217.78228762879493,227.27368934459753,218.68577156967353,222.1890895377476,220.0901169216117,217.0849042698294,207.77507328239327,210.71551613849232,207.90119178216744,205.1303905347993,210.92333412722937,207.89857864109445,200.48598786019528,201.5724006690774,205.29901819045008,208.40325576113258,212.43498011376238,213.9249250496319,208.00643247037482,212.07582164606708,213.613493904502,215.4447366733571,202.85483388226402,191.7794768388302,192.0309989728679,192.17366053805924,193.36356870598837,188.84211709621286,192.0852507357169,197.17379941144904,203.4017359949948,191.1745997966035,189.0734073345058,182.03908181727317,172.93967477525825,183.51093449593216,189.05600997891608,173.1750961209986,162.88971524544448,170.43432283815736,171.04993390271986,153.18939433848303,137.09121933750038,143.2549627409571,179.75824220795988,208.8905921358383
6,1988-04-22 23:12:17+00:00,203.35982698736808,196.25569143678842,194.16183868976105,194.49314507450794,188.7524838634899,191.54589756588524,192.28702686473747,194.44190283727056,193.86809646897467,192.6714747133014,189.40982705138185,188.80665360013688,188.39000558964338,182.7891276086179,184.89852633902007,177.99654958807918,187.1213675349947,182.02354744991158,186.83927300899288,190.12942652266042,198.44169105972145,201.02851705122032,207.53971884339018,200.58241865029103,199.4553775704075,192.34566650061487,190.48605687309384,191.2705362050993,190.7701300005016,188.9373407384319,188.14564712127932,190.35838628559605,189.76577652161032,187.88557194057483,191.21402418179224,183.21839500926635,182.59983311051025,184.63984973773228,195.61113790781886,191.6588453969686,191.27351190892165,197.61011278367934,195.15138779971346,198.80016912786505,196.27979244088488,192.65378244696635,183.32619648305013,182.12895696277138,188.7443246254462,188.22461996415822,182.74562675456218,185.16703965356137,194.56298962472619,185.57845339005948,179.4289567537039,168.69756124086587,158.75109749141305,151.97869461153383,151.68444361093844,177.00670643623118,171.69730994702857,165.8816045596935,155.1949579751266,154.7725848377962,159.09577727607373,,208.9542478738946,215.73519345757785,203.9334067847279
7,1988-05-24 23:12:58+00:00,198.7302278293837,218.9434369531001,217.7734776743156,211.77649392299088,207.65445433818584,208.6513720534782,199.4817780937777,205.95631578617903,200.05544850270326,203.2069474728245,194.56647963170076,197.47746969905793,193.54181781138095,191.9365357872985,194.05380802411656,187.72902606090753,193.64554555223344,202.89252102783695,202.1159606464623,196.95914314453069,202.84449205528477,205.70909136078683,204.8298943372073,213.7336841319403,205.57197136794872,200.40632011570142,200.4302207145993,208.91391101312905,209.87935906869473,204.9600848973514,203.47676177173452,199.63516862391467,199.75313497519917,207.57297510969215,202.99788086130988,195.09683195000963,193.60603875838652,205.48951940739056,203.54033998282242,203.97002056825147,209.18202482017657,210.11450178400762,207.22459882835216,209.6982471375604,212.29351006557377,211.50403316945554,194.61848212311483,196.31093572801325,197.513245087407,201.4526380661974,199.29443020022183,200.80113452732715,202.4328600682718,189.79709140785016,186.05434183209974,178.04870852546992,169.21660977778618,154.1482878201018,177.14150360084233,190.94394135327283,168.40719880959648,160.30597265161452,186.8749337760018,213.02321397860663,,,261.5012255671461,228.3974520569982,193.54225000894945
8,1988-06-09 23:12:39+00:00,186.1855804473839,207.22019805837985,213.49112088625722,212.93540823631926,202.40939042438603,200.09984936204611,197.33150401465915,192.61156049798066,196.10536396650244,187.92581061328767,187.23690193673454,185.9802977735018,193.07559952868795,185.21562382370934,179.53499006967593,185.32130187050362,184.69088254159877,193.8225401850839,192.79934916139462,191.0590613261404,186.209100860785,193.0508433520368,202.74051619470754,205.23421586166822,198.84133933803173,208.2300796053005,196.93280328075576,205.22547305247795,207.13720883118265,207.287966951846,191.9400241345977,190.16033512778003,197.03773923580135,195.2181844782818,201.19569706377584,192.2821454522115,188.87374167128624,199.26593667546382,207.2995825045894,199.94959410405554,189.8403165242888,191.77874870765558,196.14821461444077,194.86133250670616,199.23016805979594,200.9539523220774,189.7148919164376,175.01100958602999,179.00681605168376,177.11380428496165,175.06491116680988,179.61704572359943,188.4176859025514,180.84937082592896,167.90240768025336,163.08424295782612,158.09526621864447,146.56136720243194,161.29426629342782,170.50361403170393,159.22294055842957,148.81365597463034,166.03511545036508,195.1664738978147,,,234.17626656684087,201.29714801833993,176.30691782950302
9,1988-06-25 23:12:45+00:00,192.08201652911663,226.02230297802052,219.3123690553182,215.16193952703472,203.10654782751038,204.03694068150097,200.19610890629474,203.34696341017064,194.71334515581094,187.79805973249847,191.03343556064317,197.65189677226203,191.12472655015247,184.75139273539946,177.93736498568134,176.92913209649743,196.51676164034163,198.44519029805016,189.52933120234866,186.71718172277545,196.9286382710482,198.86064476428345,202.85635854591297,205.90203446768118,200.96908107231513,197.83737784276414,197.3723510119544,201.98816204067109,198.9343202046627,196.71497909291918,193.9766251396987,183.27953330417063,187.83719598535185,192.25036438381483,202.29742352935244,181.40041258790288,183.26550717189505,196.13854796147112,205.9482376211868,203.57049566059058,194.16489698047,193.61397392029372,186.04179543867144,190.26587782443934,198.95620065956592,192.46516573570307,181.53433350862244,174.19213848837703,170.65810575079928,174.55942430740558,170.91792307098294,170.9987710676824,188.3797855423264,178.13590884530583,175.0781921906112,164.80091058359787,150.93268228058432,144.61391914888273,161.7489385209659,168.818507360558,148.99076738650155,145.773951204154,167.74954841539312,204.53426320642527,,,227.52115511364204,192.35103770740568,165.443037740586
