,dates,mex0129-0000,mex0129-0001,mex0129-0002,mex0129-0003,mex0129-0004,mex0129-0005,mex0129-0006,mex0129-0007,mex0129-0008,mex0129-0009,mex0129-0010,mex0129-0011,mex0129-0012,mex0129-0013,mex0129-0014,mex0129-0015,mex0129-0016,mex0129-0017,mex0129-0018,mex0129-0019,mex0129-0020,mex0129-0021,mex0129-0022,mex0129-0023,mex0129-0024,mex0129-0025,mex0129-0026,mex0129-0027,mex0129-0028,mex0129-0029,mex0129-0030,mex0129-0031,mex0129-0032,mex0129-0033
0,1984-12-23 16:24:48+00:00,217.91990803636548,199.6081272556826,191.19233028783336,192.30607323350497,192.9338850815262,189.48142098471695,189.2856010632581,193.93970657359773,193.6396384286299,212.30002056573647,213.10195730746136,206.36588125833418,208.59946592025779,210.76807778967049,210.0237881421283,206.46704437073595,205.5518132714334,203.5684569628634,199.99905884171048,201.00628564065576,198.00147792827957,196.9436228629081,195.71356582555995,194.0992699124439,191.51651828385926,183.67314474921105,183.53905390355104,179.68939726059875,183.79444537645412,196.4866131632788,209.31763152064948,224.35892979506795,215.13362814874873,216.50018352071893
1,1984-12-30 16:30:38+00:00,228.82571129166234,207.10283973384597,199.23436464342348,203.43878786469543,203.92077417802147,193.39729025797863,191.34378011006157,199.49842549943324,200.21725475822618,214.9648549243849,216.636917538582,209.9155771795408,214.15039644320356,214.17874701921912,218.79187379770661,213.62789781172785,215.61506225896272,210.05503056642152,209.14745772477258,209.71182915437504,203.7104054913125,203.79327004785728,200.09176185532513,203.90392184551976,200.8458970145088,200.58884928820925,199.60028862804177,194.39004415439138,193.97363873746343,201.08278308169918,219.54813529805259,234.14095609033944,224.5914596539882,224.78688789152312
2,1985-01-31 16:30:48+00:00,230.21706651264807,217.39441444077568,212.22782716036377,220.5631912068397,225.06225762732188,219.54952093697852,220.3593041716172,227.49251118989886,231.02990113705727,236.46838286698375,235.68219576019297,226.81171686036535,232.254409484627,231.17388440080043,233.1971173316041,228.49716091757364,222.12285066712468,217.0237638532497,215.70888506011386,213.48769653866955,215.83679101319004,210.24415385698012,207.60461635800021,210.55977021409646,206.61525541977485,201.5178241701471,202.76657503285256,204.87863058192949,208.66354187534358,223.75605299159156,240.9521902422829,252.0552943891351,236.63930918056525,234.82633690847302
3,1985-10-30 16:29:10+00:00,185.49462619208762,170.89776926138342,176.58548466104668,179.09118770022263,193.37021006987095,190.49604850106837,174.1279568927252,184.75187814574556,188.59433800546722,194.71368628549422,193.68934191422974,204.35834057572666,197.94473813699588,189.11219260960726,192.3717276999611,195.92670143178137,190.7111395150799,184.88889223249413,187.37975117993494,183.6547514112134,185.9108885702592,182.69652557966117,182.3874091984472,181.3802254760052,180.396923431832,179.56833449053957,179.14734716518797,183.2228768733608,177.76475063577757,191.00945749852494,200.03565074315568,206.38888416485963,201.22876413030434,193.02988803340418
4,1986-01-27 16:21:44+00:00,195.43708557842902,198.94184727951853,189.024564569438,189.7765932949495,193.64410996615212,195.05314176723272,192.493066133946,199.37269911543035,198.30151516795013,217.65398075533278,221.7360175586537,224.15471516413058,224.8568489342203,222.33611478732118,220.84317411946535,213.20565236344734,212.7766930149596,207.40749949914562,208.416256874521,203.79440324451542,204.28623471154143,203.1741220084092,193.0574482294561,189.05118246209145,188.5878646652592,187.9442139187091,186.79236139655933,189.54713729617592,189.2209422572996,195.03759556171036,214.76383312029287,230.4004734924,222.10408165297721,220.5697251149014
5,1986-03-16 16:20:40+00:00,208.38212927298784,187.71884781667097,183.88259567603504,192.39659596675813,200.64842690090444,192.84349465772158,196.5061606708554,203.5423124605485,212.7691073833444,217.79700843572653,225.1402016791858,229.79483669618426,232.32158054337143,235.3960758492644,230.186941811882,223.9773554468136,214.77948997745202,206.80123935667058,201.36016682747342,199.88693327363805,198.40919229457504,192.49146505914348,194.86721678710236,191.49630522463858,189.11957835224712,188.07977786421756,192.50979781693994,187.98419310316052,190.19958730491217,200.9030272094024,212.96193493053391,223.19494375222516,220.2771139228281,218.97917119820025
6,1986-03-23 16:26:19+00:00,215.5563127895378,198.2762375733068,196.09207825226886,205.1731748213708,204.352098683967,201.36369741000303,205.21886811164447,213.15578841013274,221.22537072983405,227.83123030285537,234.10392649101038,243.76002546115862,243.38953336363696,246.18222914795155,237.19726578232837,229.08156300076445,225.51140527183037,221.85897885261681,216.88334944121712,214.63934820774313,213.46543329088945,211.069686432582,212.0992685450604,206.93909673392022,205.88138950849287,206.52982622957754,204.72629355904525,199.09473324856629,198.06486611586217,206.65779051550564,221.54639625560236,233.06095001634782,227.25188862468968,228.4899575140589
7,1986-04-17 16:20:00+00:00,192.76985466342887,171.5129077137891,168.50420311981813,173.18182750357244,177.14104728841357,175.71905662718552,180.02657321310244,190.62981232222157,195.65570619793823,207.24051765177245,210.03876495127344,214.7109027987511,217.48291270928274,214.96506826310593,212.51946636054845,200.75986163118617,196.25056760668352,195.860105843926,190.22133717328066,189.9654578591628,188.4130368363766,188.86165625007604,184.5557839841481,184.85934326088503,182.71455022482672,183.69764926204152,181.4481117812715,174.2421371458053,173.89332165358715,183.57950388582503,195.99784324964088,214.61083730270465,210.20469437074695,211.86482614674227
8,1986-04-24 16:25:36+00:00,,,,,,,,,,,,215.7901201076218,218.05258112854656,216.4433206903021,216.1435481917959,211.9441680447239,207.04678262958205,202.66531556080952,198.152863054784,198.71373601980287,194.84911163480223,194.94125782549264,192.40224447080394,189.33315864115457,186.1844108581248,187.56421427891695,188.10237644695417,184.61123002305072,183.5531877587748,194.07328969722963,211.08638495038107,221.79146763524702,210.11037482106698,210.64433315734564
9,1986-05-03 16:19:36+00:00,189.63315959103844,168.6709436081682,163.4504021458544,167.1388903169587,170.09942187979814,171.29557175454008,176.18905174766957,178.9306600867306,191.92817497482582,198.49366609679626,202.5590046381708,201.83704740099122,211.443350420202,208.80374318450762,199.06836813503926,197.37787210083783,191.2954591350502,191.12981046305904,187.70136469064147,184.65716964482777,182.7680948690189,182.0662710772502,178.35628020013783,177.88321717084196,177.05514001187356,173.1979449075254,170.36296969504286,165.015766390034,168.3840814287324,173.68866987516608,188.86391167936054,201.1159560697915,199.99080162158705,198.70446968185635
