,dates,aus0327-0000,aus0327-0001,aus0327-0002,aus0327-0003,aus0327-0004,aus0327-0005,aus0327-0006,aus0327-0007,aus0327-0008
0,1987-05-22 23:08:32+00:00,207.53090390327884,212.75469884517625,205.10963393330113,206.04900914928615,204.1152481176582,,190.86652771138324,183.1152653580232,184.03900293148536
1,1987-05-29 23:14:53+00:00,192.49090061670208,209.10864060818298,202.50663669190024,,,,174.52544851819846,173.1214282110383,
2,1987-09-18 23:17:38+00:00,186.72867933505168,204.91934484634638,202.9519798252937,209.75011091538855,216.60777790373857,198.57414630478252,188.70078158769763,200.36328645414494,195.4045195474846
3,1987-09-27 23:11:39+00:00,194.93901818870742,210.1822021076068,210.53496884831603,219.52556667838576,214.95487432659078,191.45598504739507,191.98799835341148,202.39003692613855,196.81619246481355
4,1987-10-04 23:17:58+00:00,190.75004104782437,202.40809256130476,198.73687846163534,207.49618262455263,210.64615016155182,193.9517323652475,186.2634744435886,198.4711867009397,193.37062226090154
5,1987-10-13 23:11:57+00:00,190.2951462063958,200.41414702193828,202.58945953775333,209.2568315461195,217.544896392233,204.706064517457,196.80233681488164,205.6679505196259,209.48030889150388
6,1987-10-29 23:12:37+00:00,200.83729913515845,205.91329024019626,211.51690274710577,215.617854895198,205.45372024589898,182.50478680247895,197.01452530388738,208.21281121491356,199.69096617319082
7,1987-11-14 23:12:35+00:00,198.51909037093435,204.77901504798743,208.24086705051985,210.7614912527034,200.58546472013805,176.83572296667109,188.43525167680306,207.91422430655868,198.88768653448844
8,1987-11-21 23:18:53+00:00,208.67934810597419,217.699391642534,219.18493810430854,219.13221785842973,208.31260631051768,191.08686290458573,194.00060185568637,213.8211220879781,202.99732533209172
9,1987-12-07 23:19:07+00:00,201.17784042448605,217.51682217330458,214.26363779245855,208.67264715822134,215.2311649304608,195.55904888731834,191.4504991160423,207.84289702461544,207.31989136390249
10,1988-01-08 23:19:38+00:00,190.37598345066598,204.6225029200849,194.33397391398043,214.60910401118423,208.57663946600474,181.55251617886773,189.38810440804815,211.34199699910846,205.37512261117166
11,1988-01-24 23:19:56+00:00,191.26079095861638,218.3853324115107,211.05363561661719,211.1404702188629,200.9828697156555,182.11536141811044,200.9893267856196,213.9412684836387,191.34199559175764
12,1988-02-18 23:14:11+00:00,186.87136052290631,199.2659271502083,200.2562057371873,196.32785296367268,196.44958680931907,176.92224490640587,180.23011087731177,191.65835770804267,183.88924137544967
13,1988-02-25 23:20:26+00:00,189.9948425044792,202.27730591159866,198.29176580609388,200.08215802940293,203.5481489597564,175.6034060217682,179.62975241139233,195.05948653207957,185.07112973914198
14,1988-03-21 23:14:53+00:00,190.68859491121682,204.2750077166495,208.58080406990885,218.11708765905536,218.24094822895302,197.60557233478238,197.05325232098158,213.84490593163008,203.48660470858303
15,1988-03-28 23:20:43+00:00,189.36126934783744,198.70329232552723,201.95750305351282,205.0847596261671,203.47098920632533,168.95912580808312,176.74330996929996,199.55215713770917,181.28010304403523
16,1988-04-13 23:20:47+00:00,191.8209919454203,208.86011695565557,200.74485897167105,196.20466591050067,194.87806864997506,166.2444024959025,186.57055969549504,194.03186599850162,188.12307274322004
17,1988-04-22 23:15:04+00:00,189.20948513761357,212.37051459534476,207.4062716620339,196.46997029652735,192.23360085345624,165.80992275487836,181.03421626578339,190.24681422877447,185.97905418659548
18,1988-05-08 23:15:14+00:00,197.0596267783536,209.38757174578464,200.2673241323339,198.64319776947005,189.97822819555944,155.90178918096413,180.4859724832773,190.18540071490676,184.68634559548659
19,1988-05-31 23:21:11+00:00,198.6153507056229,203.71544174478896,201.7236950281408,205.96331993885175,207.918949961913,172.34794975969126,192.50760959518178,187.10352361625095,192.1379639498238
20,1988-06-09 23:15:03+00:00,194.050845857305,194.88075653866483,191.37343643494467,197.26867020875582,194.21074243325864,144.11032714722907,179.01400994182762,180.12440751836513,179.63577531173502
21,1988-06-25 23:15:08+00:00,201.9484490650795,202.9860012893774,202.09360169736806,199.5257067945969,207.06283146554236,158.86587470587028,184.29200034594592,189.58794242173087,185.48188892622358
22,1988-07-11 23:15:12+00:00,207.84781666705126,221.34106587197914,215.61814200135387,213.35598680255336,203.8040554245282,166.78533421512927,190.10939584715967,231.22850684048518,187.1244374920919
23,1988-07-18 23:21:24+00:00,193.95422175380844,196.04111729265438,191.88441326910794,193.5377789199983,,,171.4271950742534,179.96925904197073,
24,1988-07-27 23:15:38+00:00,196.13771939970724,206.79170762236103,191.6638132048535,197.27669991316586,201.8873278108235,167.8492129191228,181.2447840145739,183.6593491987633,185.3284006073609
25,1988-08-03 23:21:25+00:00,200.0210916387311,201.32496882566306,198.60351993470505,213.50574475390454,222.1653339300395,195.60032152547416,191.2170216284455,194.23480506826874,192.26482730893352
26,1988-08-12 23:15:37+00:00,183.61350351463554,188.78478521640844,198.53152677329075,209.22508026129182,210.4901709564232,172.34139687259994,185.1024242552512,190.78005423338342,184.934979607768
