,dates,jap0158-0000,jap0158-0001,jap0158-0002,jap0158-0003,jap0158-0004,jap0158-0005,jap0158-0006,jap0158-0007,jap0158-0008,jap0158-0009
0,1984-07-31 00:45:05+00:00,169.99205411302125,187.38809210624936,187.50611145039406,178.66759398762838,173.90715924800912,164.64974959980563,163.26487897622428,158.11344461804944,153.9772746560295,142.34731137172724
1,1984-08-09 00:39:12+00:00,170.17058565423702,186.62197805272442,201.09301226174966,192.4987250023156,186.74682388119348,174.8597695925229,172.40726412870723,169.54965673569083,160.51806189716595,141.36741368131962
2,1984-09-17 00:45:56+00:00,158.86620452336533,179.68979346090487,184.50892926397998,168.55526326539413,171.1263225956815,161.93441617253558,158.2918937209464,157.1270874636455,152.74472837455417,144.47343305278494
3,1984-11-04 00:45:46+00:00,183.8023856285045,196.5222268588945,202.9726247106322,192.26713435891295,180.18949275198585,181.29486165061815,176.52054733735775,171.87973680902462,160.73167101931577,147.68518200534913
4,1985-01-07 00:46:06+00:00,171.7977197601133,191.97422491779272,199.14985772228889,184.52463331470662,174.1861398305086,172.4682592257523,169.34286574665578,164.2843858310974,163.71940047526152,151.51715898000063
5,1985-05-15 00:45:56+00:00,148.97679121973516,172.0935945740865,178.65316696526384,179.30198855461163,171.4110208714215,161.7922061246237,160.3998403639262,150.59919940756913,143.63930646332554,126.28906383844128
6,1985-12-09 00:43:54+00:00,153.1991615682083,175.59840484180518,187.4773986135424,180.73593863357317,171.46534144922796,171.08356654206185,167.01616153970699,156.64539163697978,155.5127151611025,138.98327036206985
7,1986-01-10 00:43:19+00:00,167.78695829209877,185.47670531625903,190.73691071019232,183.40397846845758,172.83505800248415,173.0543080027924,177.90163814445864,170.80467755236293,164.24877528775482,148.82578816735358
8,1986-04-16 00:41:14+00:00,153.91059411880917,171.61546292312758,178.1687104350283,175.7864698762256,162.87964940724132,155.36372796778195,151.70250822220632,155.8849931095525,158.443635679596,134.51374512685797
9,1986-11-10 00:34:29+00:00,136.66181515394288,163.87902772582055,165.66955615753733,150.82795370946377,145.21953029782244,155.39780202825352,148.543287993323,140.7364810063033,131.4343865451132,125.29956308752611
10,1987-01-13 00:35:28+00:00,155.73926931325138,176.69278647757687,177.20135572456198,165.0607232805438,158.89533596403746,171.1457695127931,170.2248527998705,168.92201773800448,160.51601059292256,147.371462515655
11,1987-02-14 00:36:34+00:00,154.80628804613045,176.01305583135795,175.4671936853958,159.7942170603571,147.99949631092508,152.39927814260386,151.95685757338762,152.13055890861196,149.6008803033638,135.91342414542393
12,1987-03-02 00:37:11+00:00,150.3905077045283,168.66921449576913,169.21185310907785,172.4039718459586,159.95213582907647,155.6496088687012,153.7225828170526,152.88455477464962,146.97771618591523,141.10274191462074
13,1987-03-18 00:37:47+00:00,146.1964977394553,164.06385472901312,167.87033076543602,159.77899850726956,154.12941819533282,145.10180457623426,147.97974114803836,148.50313136498724,137.25265806775425,129.48124074083202
