dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057,satname
2007-05-03 22:08:02+00:00,393.63,390.42,379.45,355.59,358.02,363.73,360.59,372.56,356.65,375.30,371.72,365.64,366.25,349.89,357.44,348.13,337.51,332.47,342.88,345.97,355.18,364.95,347.98,346.71,351.85,350.34,352.89,343.53,361.64,365.31,351.81,346.51,354.62,361.09,359.15,363.67,356.34,361.34,350.64,357.48,359.74,358.62,363.61,371.87,362.14,359.51,357.12,353.99,349.07,335.60,335.22,344.12,372.88,382.66,391.02,385.72,385.51,385.10,L7
2007-07-22 22:07:45+00:00,410.93,390.86,378.81,341.80,350.67,360.72,358.44,367.33,368.11,370.99,363.82,353.31,360.89,346.29,361.16,349.41,337.87,335.03,343.91,340.67,348.38,361.33,348.01,348.15,357.22,350.75,353.70,342.02,354.22,365.31,351.81,349.01,352.72,356.74,351.82,353.92,349.44,360.43,354.27,361.47,362.02,360.13,363.25,368.51,356.92,354.84,351.38,350.33,347.10,336.82,333.39,342.34,372.91,382.40,389.71,386.18,383.91,382.69,L7
2007-08-07 22:07:40+00:00,413.92,385.74,383.05,348.23,350.67,360.72,358.44,367.33,368.11,370.99,363.82,353.31,360.89,346.29,361.16,349.41,338.30,336.79,343.91,340.67,350.56,364.02,350.32,349.57,357.78,350.46,352.51,339.42,351.94,360.60,348.81,344.84,351.51,355.16,352.04,356.59,349.44,360.43,356.31,362.76,362.83,360.14,364.04,368.09,356.18,354.78,351.44,350.00,346.82,337.38,337.26,347.14,375.77,380.75,389.60,388.29,389.74,384.52,L7
2007-10-02 22:10:31+00:00,418.84,383.92,392.10,359.49,358.80,370.62,364.06,374.57,378.41,372.81,362.98,355.05,365.24,350.56,362.03,352.32,343.51,347.73,351.38,346.67,352.83,367.02,353.36,352.73,355.84,352.43,352.57,336.96,349.40,356.13,348.15,344.32,350.38,356.15,354.72,354.47,354.03,360.95,358.87,363.59,366.63,361.94,365.70,367.60,357.47,355.86,353.76,352.03,345.27,341.18,339.29,354.11,376.31,379.04,390.20,392.85,392.29,383.95,L5
2007-11-27 22:07:48+00:00,410.33,378.84,387.15,356.77,352.51,368.43,362.61,367.97,364.56,361.83,353.35,342.85,346.83,341.30,354.79,347.04,337.71,342.22,346.38,342.70,352.23,367.44,349.26,349.08,352.14,349.12,348.03,330.88,343.45,348.83,345.29,341.22,346.14,351.24,349.97,347.37,347.86,361.81,361.26,363.50,366.59,359.16,361.57,364.62,354.68,351.98,347.38,345.97,339.18,335.40,333.19,348.95,370.81,373.57,384.54,390.59,391.48,381.14,L7
2007-12-29 22:07:56+00:00,412.48,382.52,387.15,356.77,355.00,369.77,363.58,369.35,369.48,366.20,355.85,345.99,349.51,342.19,353.01,346.78,337.71,342.22,345.90,342.91,351.27,365.02,348.05,347.59,351.38,348.80,348.77,333.66,344.70,351.23,346.12,342.15,346.14,351.24,349.97,348.14,348.64,361.38,360.70,363.37,364.33,359.71,362.20,365.95,355.20,352.93,348.57,347.43,341.00,336.63,333.08,348.90,370.32,375.48,384.65,390.54,389.99,381.98,L7
2008-03-18 22:07:44+00:00,400.70,381.76,373.84,354.75,353.86,364.46,359.69,360.78,360.13,360.01,349.90,347.44,353.06,342.19,346.67,339.61,326.45,336.22,342.13,339.69,344.64,352.85,338.63,340.57,342.75,344.34,341.88,330.78,342.88,351.67,345.18,339.14,337.76,344.71,345.85,340.24,345.83,355.52,353.80,356.52,356.66,353.77,355.08,361.51,352.24,347.45,343.53,343.32,337.48,333.62,330.36,346.10,365.23,374.38,382.60,386.84,383.47,379.22,L7
2008-06-06 22:07:24+00:00,405.85,386.48,365.37,,356.33,361.72,356.06,358.16,364.35,363.36,350.18,353.35,359.30,343.97,347.67,334.99,315.05,,344.46,337.38,341.39,349.96,340.11,342.46,346.87,344.99,341.64,339.97,350.35,357.69,345.74,340.63,333.09,341.02,343.75,351.21,350.99,354.11,351.68,356.67,354.50,353.95,355.85,363.95,351.32,347.56,343.09,344.93,344.68,335.08,332.44,345.40,366.40,376.32,383.02,385.10,383.35,380.82,L7
2008-08-09 22:06:47+00:00,404.17,385.35,368.90,355.76,350.41,350.99,346.60,349.51,344.48,356.31,344.43,339.62,353.86,339.37,353.71,336.96,316.75,335.05,334.15,330.90,334.40,346.07,335.61,338.37,343.01,341.13,338.26,335.32,345.99,351.12,341.68,337.71,333.03,337.96,338.16,344.19,336.97,343.93,344.34,350.38,357.17,346.83,348.01,358.28,347.03,340.36,338.16,341.06,343.31,334.33,333.12,343.06,360.11,371.21,377.62,390.11,391.94,378.63,L7
2008-09-26 22:06:23+00:00,411.48,394.97,373.68,353.96,349.25,354.08,351.34,353.98,352.18,363.35,353.47,337.00,350.25,339.35,353.71,349.96,320.48,329.69,331.45,329.22,337.44,352.56,336.85,338.71,343.44,339.06,344.67,336.05,346.11,351.97,343.91,340.50,333.73,338.43,338.64,345.64,338.00,344.44,347.84,352.31,360.62,350.46,352.12,360.59,350.94,353.86,352.60,350.90,350.58,340.53,333.70,344.01,356.86,374.21,374.18,393.23,395.03,384.73,L7
2008-10-12 22:06:13+00:00,419.04,388.94,373.99,353.08,348.83,354.61,348.71,349.84,346.56,362.56,353.23,337.00,349.00,337.41,342.97,341.75,321.10,326.91,331.93,329.92,341.09,352.87,335.46,335.69,340.81,333.80,339.66,336.05,346.11,354.79,345.81,341.75,335.98,338.61,340.58,346.19,338.98,343.56,343.32,348.79,359.45,350.40,351.65,360.31,353.09,357.75,356.35,354.51,350.58,340.53,333.70,343.59,357.34,372.60,375.66,390.88,393.47,382.17,L7
2008-11-13 22:06:43+00:00,413.17,388.94,373.99,350.49,346.70,352.33,344.24,346.44,344.65,360.06,350.26,337.22,350.17,337.41,342.97,341.75,322.73,324.52,329.07,328.97,336.14,350.17,333.85,334.03,338.95,332.16,337.51,333.33,343.57,352.94,343.68,341.75,335.98,339.56,339.93,346.98,340.21,344.21,343.52,348.33,359.12,349.46,352.08,360.46,353.51,356.50,356.06,352.85,348.70,338.22,333.18,343.60,359.00,373.07,376.77,388.30,391.34,382.13,L7
2008-11-21 22:01:05+00:00,407.52,381.80,371.64,349.72,346.70,351.05,344.42,348.64,346.83,358.17,348.88,338.00,348.92,337.29,338.27,334.92,322.67,321.95,328.07,327.91,332.51,348.18,333.04,332.62,336.29,330.75,334.71,330.61,342.19,351.47,342.48,339.17,334.59,338.37,337.70,344.82,337.82,342.75,341.49,346.31,357.33,348.42,351.13,358.72,352.34,355.29,354.49,352.02,348.43,337.78,332.51,344.55,360.44,372.22,375.03,386.39,389.12,381.74,L5
2008-11-29 22:06:55+00:00,407.60,382.49,372.45,350.47,346.68,352.59,344.31,349.04,347.67,358.04,348.88,338.00,350.70,338.47,338.56,334.69,323.58,322.00,328.34,328.84,333.48,348.60,332.67,332.36,335.86,330.66,334.71,330.61,341.97,351.03,342.05,338.24,335.14,338.93,338.67,346.35,340.36,343.65,342.34,347.71,357.93,349.68,351.27,359.63,353.24,356.35,354.49,352.02,348.43,337.78,334.44,344.98,362.11,372.33,376.07,386.20,388.95,382.98,L7
2008-12-31 22:07:13+00:00,410.75,382.80,373.11,351.79,348.57,353.57,345.14,350.70,347.67,358.04,350.09,342.10,352.46,340.31,340.88,335.45,324.78,323.53,329.19,330.05,333.64,348.40,331.48,330.74,333.76,330.32,334.41,327.86,340.77,349.34,341.09,337.14,336.21,339.35,340.02,347.50,341.53,344.54,343.25,349.20,358.62,350.94,351.27,358.47,353.55,356.35,357.39,353.79,352.44,340.97,337.09,347.15,365.50,374.22,377.95,385.63,389.83,384.10,L7
2009-01-24 22:02:55+00:00,411.65,383.97,374.18,353.78,349.95,354.86,346.44,352.00,350.98,360.33,351.80,345.90,354.63,342.34,344.06,335.45,324.78,323.53,329.19,330.05,333.64,348.40,331.48,330.74,336.92,332.63,336.32,329.25,342.88,351.48,342.06,338.35,338.18,340.79,344.69,348.87,343.10,345.98,345.21,351.27,359.66,352.26,353.00,358.47,353.55,356.35,357.39,353.79,354.67,341.84,338.62,349.30,368.73,377.28,380.40,386.42,391.34,384.62,L5
2009-02-17 22:07:31+00:00,410.78,381.77,374.47,353.49,349.86,354.86,347.07,352.03,352.00,359.51,351.80,349.49,356.15,342.76,342.14,331.82,325.83,321.61,328.36,329.96,333.64,348.40,331.78,331.02,336.95,331.61,334.88,328.18,344.40,352.98,341.51,337.03,337.91,342.06,346.42,349.53,342.52,345.82,344.60,351.59,358.81,353.14,353.78,359.19,355.26,359.27,360.95,356.04,356.50,341.74,338.48,350.38,370.51,378.18,381.43,383.68,389.44,384.91,L7
2009-03-21 22:07:47+00:00,410.08,381.92,374.77,354.49,350.75,355.86,348.95,352.91,353.88,360.62,352.58,349.41,356.15,342.76,343.44,333.92,328.15,324.54,330.57,331.34,335.23,350.55,334.65,333.64,338.28,332.75,335.44,329.15,344.40,352.98,341.96,337.63,338.42,342.24,347.27,350.27,343.01,346.47,345.46,352.50,359.28,353.31,354.06,358.95,354.86,359.54,361.78,356.43,355.81,341.74,338.48,350.38,370.51,378.18,381.43,383.68,389.44,384.91,L7
2009-06-09 22:08:01+00:00,409.39,380.25,373.50,362.94,358.85,359.25,354.75,356.60,360.72,365.27,354.95,348.95,357.93,349.84,352.21,336.45,329.80,337.42,339.05,334.47,337.05,351.68,339.82,337.99,343.56,336.19,338.83,330.45,345.85,352.20,338.10,335.87,337.69,343.40,354.56,356.09,345.47,349.39,348.65,356.01,358.53,353.65,354.61,355.96,350.59,354.35,359.70,354.32,355.07,339.41,338.77,352.03,377.97,381.77,382.77,379.47,389.60,382.72,L7
2009-10-15 22:07:44+00:00,399.56,366.65,360.49,,367.53,352.06,353.21,348.12,352.06,355.85,341.51,325.39,343.98,337.43,346.54,334.69,313.74,,,329.17,337.14,352.23,334.75,333.19,332.42,327.34,332.52,324.85,335.10,344.97,324.90,328.49,327.98,334.63,339.49,,,346.28,344.81,349.95,347.28,341.58,346.48,351.49,344.51,344.18,338.51,340.41,335.72,324.14,332.10,334.89,356.21,362.79,367.39,368.97,379.38,377.83,L7
2010-01-27 22:08:26+00:00,418.03,373.61,366.25,359.97,364.04,361.39,362.00,359.99,365.36,364.38,350.19,342.26,354.21,341.68,348.73,344.61,328.48,340.98,348.71,341.17,347.49,361.01,341.02,337.75,340.42,334.34,336.26,331.29,340.00,351.03,338.88,340.82,341.74,344.31,345.11,356.21,351.53,350.12,351.16,360.61,362.30,353.11,356.93,361.21,355.62,356.03,352.90,354.71,347.44,337.30,342.10,349.77,371.33,381.75,383.38,385.32,392.04,390.45,L5
2010-02-04 22:09:23+00:00,407.91,372.83,364.14,352.29,356.15,359.22,358.13,357.05,360.36,360.66,348.17,342.26,354.21,338.78,344.18,339.87,328.25,331.00,338.81,338.97,345.49,357.31,336.62,332.60,336.04,330.12,336.26,331.29,340.00,344.68,334.61,337.17,339.41,343.88,338.03,347.13,343.82,344.16,343.47,355.19,358.82,350.46,351.59,357.89,352.57,350.63,346.29,354.71,347.44,337.30,342.10,346.16,367.74,377.02,379.58,381.69,386.73,383.39,L7
2010-02-20 22:09:33+00:00,406.16,373.43,368.24,354.08,356.15,359.22,359.02,358.36,361.92,360.23,349.76,346.41,354.32,339.67,347.30,342.80,331.50,333.65,338.81,338.97,354.32,362.47,339.92,335.34,338.26,331.04,338.67,335.05,342.59,347.27,337.75,341.87,346.08,347.55,344.37,352.02,343.82,344.16,343.47,360.14,363.06,355.40,356.34,362.55,356.62,352.48,350.19,357.02,353.62,342.78,345.88,349.54,370.02,379.62,381.24,382.24,386.48,383.33,L7
2010-03-08 22:09:41+00:00,403.91,374.81,368.24,353.77,354.16,359.22,359.02,357.68,359.38,358.36,348.48,344.90,352.69,340.51,349.05,345.82,334.88,335.71,340.60,341.64,354.32,362.47,339.92,336.27,338.09,332.39,341.83,337.53,343.28,347.84,337.82,342.01,346.98,348.82,345.12,351.73,344.34,345.63,343.47,360.14,363.06,355.05,355.77,365.18,358.31,352.44,350.87,356.97,354.68,341.07,343.24,349.56,369.92,380.15,381.53,381.33,384.73,381.62,L7
2010-06-28 22:09:46+00:00,402.14,376.08,371.70,354.47,350.03,362.91,360.96,356.58,358.28,357.86,350.81,351.23,354.57,344.56,350.76,345.74,338.50,334.15,339.09,342.86,354.78,361.30,340.15,335.89,338.68,333.74,344.64,342.18,345.67,350.26,340.01,342.65,348.26,349.11,344.16,350.34,342.70,345.44,342.36,359.97,364.69,357.37,358.43,368.83,361.61,355.12,354.06,358.55,361.67,346.64,345.29,350.36,371.37,381.13,383.02,381.95,383.50,377.07,L7
2010-10-02 22:09:49+00:00,421.23,375.18,377.83,373.05,362.75,372.98,365.44,357.05,356.69,358.65,355.36,360.57,370.80,353.38,353.60,340.45,336.94,334.89,341.31,347.93,358.04,366.04,338.38,335.30,339.28,334.44,340.41,,,360.37,339.49,334.04,334.62,337.27,358.00,361.34,354.47,357.54,354.32,358.84,361.58,363.35,366.79,372.04,366.39,369.31,367.91,365.85,386.08,,,339.20,362.96,369.43,395.98,393.91,391.60,383.19,L7
2010-11-03 22:10:09+00:00,409.80,374.72,365.64,362.15,354.95,362.37,365.44,357.05,349.49,350.94,349.68,351.43,357.55,344.03,347.27,331.13,331.36,330.24,333.28,340.26,351.15,366.04,338.38,342.26,340.58,335.77,336.72,319.16,330.31,350.79,336.48,333.50,334.48,335.48,351.04,355.57,350.62,352.64,352.89,358.84,361.58,363.35,366.79,372.04,366.39,369.31,367.91,365.85,386.08,,,339.20,362.96,369.43,395.98,393.91,389.83,382.29,L7
2010-11-27 22:07:24+00:00,411.95,379.37,371.91,364.94,354.75,362.62,360.00,356.51,352.40,354.01,352.62,356.15,364.34,348.61,351.77,342.20,336.68,335.70,340.56,344.15,355.08,370.67,351.41,348.53,347.92,342.95,342.91,337.29,348.53,359.60,345.88,342.93,345.15,346.01,356.49,361.78,358.25,360.67,358.11,366.50,368.43,367.79,370.27,377.62,371.83,370.63,369.42,368.73,381.96,367.80,368.19,358.08,382.16,391.66,401.77,400.18,396.14,387.69,L5
2010-12-05 22:10:32+00:00,407.32,375.59,365.11,358.59,348.59,357.26,347.82,356.51,352.40,351.25,350.23,352.98,358.31,345.09,348.59,342.20,336.68,335.70,340.56,344.15,355.08,370.67,351.41,348.53,348.09,340.27,341.44,332.55,343.92,356.28,343.19,341.31,341.99,346.01,356.49,361.78,358.25,360.67,358.11,366.50,368.43,367.79,370.27,377.62,371.83,370.63,369.42,368.73,381.96,367.80,368.19,358.08,382.16,391.66,401.77,400.18,396.14,387.69,L7
2011-01-14 22:07:31+00:00,405.59,376.69,361.70,357.45,347.63,354.60,347.82,356.56,354.33,351.40,352.43,354.32,359.15,343.81,348.88,342.33,337.59,337.57,343.62,346.92,356.38,374.11,356.60,350.98,349.04,343.17,343.15,335.10,346.66,356.32,344.83,343.94,344.14,349.43,359.25,365.00,362.75,366.15,363.72,369.43,369.10,368.24,369.52,378.97,373.68,373.14,369.68,374.37,379.09,361.06,362.73,368.88,394.06,405.56,410.97,409.24,401.16,392.67,L5
2011-02-07 22:11:00+00:00,405.70,376.87,364.35,356.68,347.34,354.03,346.30,352.25,351.58,351.40,352.95,353.67,359.09,343.48,348.19,341.85,335.58,335.13,341.54,345.46,353.93,369.13,349.05,347.29,349.04,343.17,345.31,335.10,346.05,355.28,343.54,341.78,341.78,346.80,356.59,362.62,361.46,360.27,360.65,364.76,364.12,364.83,365.56,375.41,373.68,373.14,369.68,370.61,373.31,355.86,356.75,363.11,385.41,397.92,404.72,402.29,397.80,390.10,L7
2011-02-23 22:11:05+00:00,405.70,376.15,363.26,354.43,345.52,352.51,344.47,348.32,349.02,350.91,350.97,350.20,357.89,343.48,348.19,340.76,334.19,333.93,339.90,343.41,351.88,365.52,347.67,347.92,348.95,341.07,343.55,334.00,345.49,355.84,343.54,341.96,339.56,344.22,354.07,360.47,359.11,357.89,359.00,363.89,363.58,362.02,363.00,373.51,368.56,369.47,364.39,365.27,366.82,349.31,349.74,363.11,385.41,397.92,404.72,402.29,397.80,390.10,L7
2011-05-30 22:11:11+00:00,399.12,373.77,359.72,344.63,340.83,348.17,339.55,344.34,348.17,354.10,350.09,344.43,354.05,342.08,347.12,338.13,329.33,329.56,337.23,343.10,348.29,358.68,345.55,345.24,349.79,341.87,342.30,331.89,343.57,353.39,341.25,339.12,335.48,343.13,346.87,353.48,353.14,354.63,355.68,361.00,360.69,356.42,357.28,367.92,360.30,361.63,353.59,355.72,353.45,339.99,340.98,352.59,374.40,385.49,391.91,390.86,387.87,380.76,L7
2011-07-17 22:11:06+00:00,405.15,375.03,363.23,350.97,346.57,355.50,345.21,345.59,349.42,363.59,351.34,341.08,355.59,344.81,351.00,340.22,327.84,327.03,331.06,340.63,347.88,357.00,344.72,344.82,349.26,343.43,344.30,335.14,344.97,352.60,340.33,336.55,335.45,341.66,345.37,355.01,345.28,351.54,351.98,359.73,360.40,354.12,356.79,366.18,355.32,355.31,350.68,350.49,344.79,334.25,334.07,347.31,368.79,378.65,384.47,385.83,384.58,382.56,L7
2011-08-18 22:10:59+00:00,403.49,374.30,361.00,350.83,345.98,356.26,348.93,346.38,352.53,363.03,350.71,339.98,354.22,342.10,351.85,340.22,327.44,325.29,328.30,339.74,349.14,357.93,349.23,346.28,347.58,341.98,341.36,333.94,344.62,350.80,340.11,337.70,336.95,347.26,348.78,355.15,336.94,355.17,353.18,362.73,364.14,356.45,359.00,367.65,355.10,353.77,348.06,345.71,339.02,328.59,328.70,343.92,368.11,377.37,382.37,388.40,386.00,384.92,L7
2011-09-11 22:06:09+00:00,396.03,372.21,360.11,348.33,346.66,360.55,353.47,350.98,357.96,367.90,354.57,343.52,355.40,342.10,346.99,337.38,323.35,318.47,325.87,337.65,345.86,356.23,346.34,341.57,343.55,341.32,340.34,332.64,342.56,346.03,336.81,333.26,335.65,348.92,346.89,349.88,331.73,349.60,346.32,356.33,365.50,358.35,361.09,368.23,355.73,352.21,347.91,346.32,338.42,328.23,328.71,343.92,368.11,377.37,382.37,388.40,386.00,384.92,L5
2011-09-19 22:10:52+00:00,398.27,370.53,360.82,346.76,346.95,359.30,353.47,354.60,357.75,367.22,353.30,344.27,355.40,342.10,346.99,337.38,323.35,322.41,330.16,339.06,346.64,356.23,346.34,345.39,347.24,344.27,343.14,336.18,346.43,349.62,338.94,335.96,339.05,352.07,350.57,354.07,338.76,348.18,349.79,356.33,365.50,358.35,368.80,371.32,359.50,357.83,353.35,350.44,338.16,328.97,327.54,344.65,368.11,377.37,382.37,388.40,386.00,384.92,L7
2011-10-21 22:10:56+00:00,403.18,370.53,363.75,348.93,347.87,359.35,354.64,355.85,358.83,366.17,352.14,343.15,354.92,344.24,348.69,337.38,329.61,324.34,331.63,341.14,347.33,359.31,349.01,347.24,348.81,345.94,344.96,338.06,348.03,350.59,340.33,335.96,339.05,354.95,352.42,353.58,340.16,348.56,350.23,357.30,366.11,359.17,369.08,372.41,361.11,360.10,355.90,353.82,343.00,331.53,330.97,346.59,370.40,379.65,385.43,391.50,391.05,391.11,L7
2012-02-10 22:11:42+00:00,404.28,367.55,366.58,348.82,345.31,356.06,350.89,353.03,359.97,362.76,351.51,344.59,355.65,344.86,345.06,332.71,329.17,323.59,331.89,338.14,342.71,355.20,344.87,345.67,347.42,342.43,342.72,336.46,347.91,350.30,338.93,336.53,338.09,353.35,351.43,350.74,341.32,339.04,344.95,349.16,361.06,357.29,370.28,374.86,364.55,360.85,356.17,355.26,343.97,331.04,330.25,345.09,368.56,379.58,384.58,390.39,393.50,391.65,L7
2012-03-13 22:11:42+00:00,410.35,367.60,367.97,349.88,345.74,355.10,346.85,354.75,361.36,361.69,351.82,344.11,358.43,347.22,349.42,336.90,333.77,328.79,334.12,341.89,345.28,357.41,345.42,348.48,350.33,342.86,346.90,342.88,354.31,353.27,340.86,336.85,341.41,352.00,350.88,352.21,341.58,339.29,347.76,354.44,360.40,353.30,369.06,373.09,364.80,360.98,358.30,360.28,347.65,333.78,331.72,346.32,369.82,379.99,387.03,391.00,395.95,394.01,L7
2012-05-16 22:12:19+00:00,402.40,365.97,363.31,349.94,341.17,353.73,342.55,345.86,362.59,360.44,348.43,347.13,360.48,341.77,345.52,335.07,326.46,324.44,327.97,335.66,345.00,356.23,336.99,335.83,340.56,331.35,331.42,328.18,342.37,347.19,336.27,331.88,332.75,340.62,341.05,345.29,334.56,332.10,341.65,351.96,352.97,350.84,357.85,362.72,356.34,347.94,351.79,348.86,338.07,320.73,326.75,330.65,357.98,368.54,373.56,374.93,378.76,374.44,L7
2012-06-01 22:11:59+00:00,397.21,365.97,363.31,347.51,341.11,352.59,342.86,343.88,357.00,359.61,343.90,337.21,357.98,336.70,339.29,335.07,326.46,323.05,325.97,332.55,340.89,351.35,335.03,333.63,337.48,330.19,329.29,323.90,337.74,343.86,333.08,329.41,332.75,340.62,339.34,339.66,328.41,331.55,340.33,349.95,349.38,349.19,355.51,358.74,349.93,344.49,347.07,341.82,331.48,318.24,322.44,328.73,353.89,365.98,370.52,371.55,375.32,373.23,L7
2012-10-23 22:13:24+00:00,401.17,369.01,358.38,346.71,343.13,350.74,345.00,341.42,347.13,358.06,340.36,342.92,352.56,331.98,339.01,335.69,333.03,322.66,328.50,332.63,343.42,353.84,331.76,328.88,341.81,332.98,331.06,325.51,336.82,344.68,335.90,334.37,341.06,345.01,345.25,342.51,333.56,343.99,342.92,352.50,348.87,349.25,353.95,349.98,349.05,348.06,348.50,342.47,334.56,321.25,321.94,331.12,358.97,370.11,375.07,375.07,380.48,379.99,L7
2012-12-10 22:13:38+00:00,411.50,377.16,362.31,349.45,344.35,349.35,346.73,340.28,350.18,356.38,355.75,358.55,353.63,341.26,345.19,339.56,334.08,330.00,335.20,338.31,345.85,357.89,341.82,338.65,349.02,337.95,337.62,335.68,348.68,352.17,341.33,341.88,343.61,348.30,353.17,354.92,347.49,356.31,347.67,360.26,362.80,361.18,363.13,369.79,364.15,363.38,354.68,352.68,352.45,336.11,334.81,348.51,377.40,387.68,395.93,395.16,399.03,394.66,L7
2013-01-11 22:13:44+00:00,408.70,377.33,362.87,352.01,344.35,352.23,345.31,342.95,349.41,356.39,354.84,358.21,357.26,342.36,346.14,340.94,332.58,331.72,336.01,338.31,346.55,358.74,345.20,341.15,347.88,338.93,340.16,337.63,348.53,353.51,342.62,341.78,344.88,349.12,352.05,353.79,347.49,356.31,347.67,361.12,363.50,360.65,363.73,369.51,363.32,360.71,353.16,353.41,348.22,336.08,336.73,349.21,374.37,386.65,392.04,392.09,394.67,390.30,L7
2013-05-03 22:13:30+00:00,396.00,372.24,360.67,346.88,341.71,354.76,356.94,346.67,354.50,361.39,358.27,358.71,361.30,344.80,347.48,339.12,327.75,328.93,331.57,337.66,345.45,355.72,341.55,339.70,341.63,338.27,337.71,332.58,346.37,349.57,337.88,338.65,338.99,344.57,345.17,347.60,334.15,355.07,349.07,360.99,358.64,355.47,363.73,369.51,360.85,357.93,351.64,354.14,343.98,335.43,337.98,351.33,372.75,387.05,391.52,392.25,391.42,386.13,L7
2013-05-11 22:19:31+00:00,395.62,373.01,362.19,347.84,346.73,355.88,354.31,348.19,358.81,364.03,363.32,363.17,363.46,348.05,350.75,341.48,328.32,329.45,334.02,339.93,345.87,356.11,342.05,340.50,343.37,339.96,339.99,332.69,345.89,350.03,340.13,339.90,339.53,345.39,345.80,349.52,339.76,353.35,349.59,360.03,358.39,355.46,361.01,367.34,357.37,355.15,348.37,347.21,338.60,332.09,335.21,345.71,371.17,384.45,388.30,393.26,390.07,387.78,L8
2013-05-19 22:13:27+00:00,401.53,374.32,364.30,349.87,351.60,358.15,354.98,350.19,359.70,365.10,364.85,363.44,363.46,350.86,353.66,343.35,330.62,330.80,335.31,340.90,345.50,354.76,341.16,340.46,343.11,339.42,339.52,332.62,345.89,352.66,340.39,339.42,339.50,345.21,345.14,348.76,339.96,348.04,347.60,358.92,356.98,357.30,359.65,364.84,355.40,353.42,345.50,343.25,338.60,332.09,335.21,345.71,369.83,382.02,386.09,390.74,388.88,386.78,L7
2013-06-20 22:13:13+00:00,399.27,372.29,364.54,349.91,353.40,368.51,355.17,350.51,358.98,364.80,362.86,361.54,364.72,352.98,355.61,343.10,329.58,331.13,337.20,342.88,347.19,355.37,343.01,342.88,346.95,342.45,341.36,335.22,346.02,352.80,343.69,340.70,341.74,345.60,345.25,349.92,340.02,341.11,349.16,359.22,356.41,359.37,358.28,365.99,357.06,348.44,342.27,337.63,330.98,330.72,335.13,342.53,367.37,379.52,382.42,390.41,386.21,385.48,L7
2013-06-28 22:19:33+00:00,398.96,371.29,363.84,349.10,351.65,365.94,353.14,349.63,358.42,363.27,360.48,361.46,364.58,353.03,356.27,342.94,329.08,330.56,337.62,342.26,347.22,356.00,343.44,343.93,347.38,342.67,341.80,334.88,346.12,353.13,343.48,340.84,341.49,345.33,345.88,350.25,340.88,339.52,348.14,358.69,356.50,357.99,358.04,365.10,355.98,347.27,341.95,336.69,331.15,328.60,329.86,339.60,364.99,376.37,380.99,387.05,385.31,383.84,L8
2013-07-06 22:13:02+00:00,393.18,368.78,361.12,349.10,351.65,362.70,353.14,349.63,358.42,363.27,360.48,361.46,364.58,353.03,356.27,342.94,329.08,330.56,337.62,342.26,347.22,356.00,343.44,343.93,347.38,342.67,341.80,334.88,346.12,353.13,343.48,340.84,341.49,345.33,345.88,350.25,340.88,339.52,348.14,358.14,356.22,357.07,357.88,364.73,355.49,347.52,342.28,336.89,332.46,327.14,328.55,337.63,363.73,375.90,381.61,385.88,385.57,383.13,L7
2013-07-14 22:19:34+00:00,392.41,366.63,360.50,347.07,352.28,363.66,356.03,352.44,362.55,364.66,360.08,362.77,366.37,356.36,358.63,343.47,328.73,329.87,338.47,342.74,347.98,356.76,343.60,344.91,350.01,345.10,343.31,335.32,346.37,353.33,343.99,342.13,341.33,345.19,346.55,351.37,343.95,343.82,348.48,357.90,356.01,357.59,358.32,364.67,355.05,346.98,341.17,334.01,330.89,324.99,323.64,334.26,362.23,374.39,380.32,384.08,385.19,383.19,L8
2013-08-23 22:12:58+00:00,393.23,367.06,361.18,347.30,350.54,361.87,353.72,351.87,362.55,364.66,357.85,360.83,364.99,354.91,357.55,342.65,328.96,330.40,338.43,341.76,346.62,356.11,342.79,344.91,350.01,346.27,343.07,334.46,345.34,352.22,342.45,341.55,339.98,343.91,345.18,350.28,344.50,344.30,347.10,356.88,355.49,356.01,358.32,364.67,355.05,348.88,340.24,332.83,329.79,323.96,321.49,331.86,358.80,372.03,377.47,381.50,382.01,383.19,L7
