,dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
0,1999-08-17 22:10:26+00:00,206.6942116456386,172.55378058064645,166.35721424079043,146.90121207054287,136.22201626916632,148.28794352988783,149.11631805074614,136.8811170913869,150.57140550506446,156.73892210926505,143.57697780362452,141.58980545144925,149.28070321421882,143.6020482578425,147.5927787820013,141.24737760862615,125.70799609137283,121.61727989724524,121.30052223760154,119.51996575986456,123.46390619267348,138.32946954948372,131.10702394314373,135.98173520473807,139.7467407512029,124.46159794815571,125.44677047912188,114.90819964789708,125.4527147810916,138.5574357329962,131.49051502437916,131.0254506254451,131.39790197136566,132.74399228826923,131.91431986648402,136.12513604430004,133.728802994419,141.027248000125,137.77719515812515,148.86238165172097,148.84849921843858,146.80628875259958,147.8330906493847,154.99584562951782,140.98099859382867,143.04305517407977,136.3568393415598,134.00096433726316,131.07846896202358,122.57738945294776,119.93298320857036,127.3372608821786,167.49202901370643,173.82335397959804,185.6086793043419,183.5437629177184,182.9120444007609,178.54551388258582
1,1999-10-04 22:10:38+00:00,,,,179.05160723706575,159.9266373177579,169.58799909915442,163.80711978169649,162.08042958325535,181.8771949819228,178.18075126764012,153.01058483894377,157.23658898813628,164.7777938276262,160.34153059397556,161.5390239124335,143.16002112340203,140.3506103107815,144.09287620222057,146.8792735368538,133.76206421035283,137.53876151445783,156.34215252970083,149.6607325992383,149.7703828362099,155.79505668934712,150.16825225594872,146.3151221895113,142.98093122090768,155.41690278364194,165.5258570378912,155.50413781626085,155.5446935418793,157.43728372918883,163.41410253191813,167.10664223350707,174.21491307474537,165.94152143009498,169.8714516082492,163.5141783048849,171.4992415079918,174.8227976267452,173.3419330007491,175.9492940410605,183.88751796194245,176.720183745152,177.45630649761137,179.026283238054,182.8935698366963,179.07981780208277,174.17294433785824,173.65172180837118,185.95286712359172,203.92295063607355,213.96383292388003,209.15385802091623,208.7982716150653,214.5897656159774,203.05584603020367
2,2000-03-28 22:10:07+00:00,215.24502679302745,184.69075252011348,166.4975110026215,156.96043551024889,152.18138162532344,165.96341610262382,159.7661885323203,162.06722211717147,166.91696186141127,165.03590687344092,161.4569841259389,154.34887414543488,157.79345438104167,149.32438868632758,153.99516795236565,144.8324385599142,140.43331279622797,142.20017788222597,143.80838261223363,144.54762121115706,146.9202671041882,156.79248719946335,140.74392941622108,136.50928442891444,139.94058038316828,137.81617633505715,141.5534903850843,139.62159699176686,,,,,,,,172.86361057174406,170.4617684364752,163.75623581812573,155.19843362493071,160.75687172154232,174.9085260992659,165.0719642423478,164.88139673745735,165.02491589378255,154.66059770285287,159.74188852680754,155.51448363734713,160.5963100871621,153.34664125725664,157.2034295455548,159.17898818039058,181.76421888069564,200.50921133452428,207.82309132989235,205.4316426617687,202.8832276419259,208.92710318375543,204.37011722535564
3,2000-08-19 22:08:38+00:00,166.8144597481046,161.38497581497288,151.99693526382333,126.80317407634227,119.59111253508831,126.92683601863192,121.8081554270889,123.4603181867658,135.43255191727224,135.36591025301232,113.67662084729184,109.07264869912588,121.67101317204232,112.67259697060726,117.29193299238034,102.46531892443603,93.76317079471612,98.75765615900404,104.11960842929224,102.47993330541578,108.86096369758576,122.5670200494977,115.4965779816416,116.5624908663328,123.5992618106262,119.9864295772468,110.19822236412028,100.32006147787337,112.04059056082976,116.79127677908406,113.67079658852164,111.2704392547024,109.1743707358572,108.71592456338796,109.69722023838736,114.25098409080834,111.57890858147856,119.86372763018616,119.15744327025176,121.51665511911338,125.22729653284952,122.06154270196924,126.02412253707084,133.80741769199648,125.627913259861,121.95943827469732,117.689328819335,119.42947888971295,111.79295194023224,105.12845369217084,102.01363435403375,118.25561735883149,134.47804742903566,152.74432401894614,157.1540669014239,163.48043919230585,159.85258773427904,158.5366315118178
4,2000-09-04 22:08:22+00:00,200.2574582066478,166.30852843401823,152.17618862889185,137.4307809351653,127.73940388690232,141.99856596813413,139.36050379012545,140.62984997443826,163.6898732113589,150.28631959117135,130.4639550189038,128.29974134709929,138.2222482661291,130.91802048257617,133.9367211928399,120.69327928262328,108.84831049257144,109.14811696040135,110.61057072715604,123.84338588310952,126.38135540626804,146.31395269596342,135.18042550943056,128.4754077379704,122.89279899471164,119.96027372332584,117.90848794527842,112.0661779669002,125.4789171820286,137.69976988371303,129.55624542508082,127.29973952757616,125.3327693296468,124.71048802792008,125.50907178762328,134.04590505528,116.86491277430672,133.78847905758877,125.07314025090255,140.82708742559572,137.5642575497272,140.65363972542957,147.4370824679832,147.4440811707221,140.11924539004923,144.25270872917878,139.17585061601034,136.18649069141117,142.51380780698278,132.76102543934752,120.22979578850776,129.2267554647086,154.54264812709562,170.24172888340797,166.20852623979414,173.06829673179178,174.8160631306667,169.740343258059
5,2000-09-20 22:08:03+00:00,224.01984759783576,175.02726840357164,157.23855859233535,148.4185386309292,141.44112165083882,153.70605951073452,148.97381775719396,153.8947272173104,164.47211117517026,152.88563863091218,140.46255361283366,142.44188706143285,143.93418036941125,132.17976727271025,143.96310447284364,138.3734426548436,127.4910830719556,116.08684655032695,117.89509105227629,131.3378668452067,139.87077923414773,152.5061553730076,139.95813594370378,142.15751086982246,134.9052122374306,130.63236565909352,130.2840252864821,118.12939334707154,135.21948050892942,144.68045506449448,136.98843770645087,137.33423610632727,131.1695049428439,138.23483327923165,139.896074552909,150.94997125986075,149.91406667404908,163.18081280725886,153.5689239924717,155.30092153345294,161.19518492461145,154.449823684837,163.91888263176412,168.20750073927883,161.8907444456492,157.77499762615062,160.2757367823437,159.12460121854537,155.2988972601624,148.97449435364865,140.8238408797105,153.92849384258412,175.30258765388464,183.2783495470505,178.48449810128113,189.1801555720552,186.930974328877,181.9323888074655
6,2001-01-26 22:08:07+00:00,167.56520047798483,168.74446194433233,155.37934797443455,148.3343018451264,136.53248540725977,149.9556085294418,149.2730999845276,147.24050165440593,147.79230611546689,148.90998960562226,142.2423949348265,140.43150726271887,155.04293326610852,128.63129761265185,150.94223979263953,145.08261491327056,136.31383969992802,138.5691228464068,141.40106324404022,144.51087403346477,155.40683198488338,165.89279207630582,153.98183925955226,149.4635379172793,145.9163524827464,143.0166866267779,139.64509070015578,128.1186437333644,143.89354102297384,152.90634226203457,149.27224578845062,144.27453831913948,141.72854892786384,144.84834195538457,140.87262577391158,142.9082190108761,139.8494863845177,142.17215702985084,135.10367728258765,147.41927924397802,151.98245488392396,148.3487367428076,156.47498470496592,161.1928080700036,153.22630697887092,151.47269764163656,150.86285640606502,148.426512763656,137.29418048193332,123.44524675588556,121.77262516094896,136.4965720030781,160.4494269503278,170.5797912942715,172.94465314453606,176.43261672765016,181.2755948475049,180.17948427549763
7,2001-04-16 22:07:42+00:00,227.98632884144357,184.7511668008568,181.69347201361208,162.42500769791778,152.58226622861469,168.87439303416596,163.02577039008497,161.14278705550475,175.23052788200448,179.0522062321977,167.42945127936963,171.0521026672767,177.4530350560293,159.78501855581482,158.5506662297686,139.4149660681704,137.11839249837638,135.15606440436463,144.98277238556147,148.55104978768009,155.56885753841456,163.69417550607366,145.13531046824335,141.14565353392075,142.58936629749823,141.66514157723927,138.68380518222813,128.73790538002723,139.22311021461192,158.6977411295727,162.44041881526783,144.03442721725222,129.95863295047906,129.54091095682384,134.86061822838414,145.91188895088737,144.2553329843512,153.77090337776298,149.62980618480697,151.30611653804553,150.35548026356545,159.89514613089193,162.6467690161497,163.09541900875317,158.72032221726568,157.6147227134163,152.71645791285258,152.65311685323798,146.26946216609244,132.64905584785487,134.94713154849197,140.14699599141525,165.2826159142848,174.03164043720002,180.53987956533197,174.90088224020946,179.47822420695127,179.76701203325717
8,2001-06-03 22:07:16+00:00,214.67710862001547,188.0367409678485,162.72336007069575,161.60223388144126,146.5759096227365,163.43319984767112,156.23937026152944,156.9378171323266,173.32653793590677,173.37569437214628,155.59094397494363,158.5592384390676,165.39089369516336,162.4543663571806,158.06722749154704,139.46276946545504,132.1434768217378,129.89776307118512,131.58311971411462,131.45258829590404,146.03120060447714,162.44763492746193,138.38463322477304,139.66457492664784,144.32654168990638,135.2199052425923,127.34480247300928,124.16480561114292,136.57499769308063,147.2432689604601,151.4602638524813,142.5593500434385,138.92621658414015,129.71524046448172,132.0542240662985,138.0113402304263,136.8209486779937,154.41292521039924,145.4671315958799,142.63972352420265,153.479377745066,161.98221253102906,159.2183379783331,161.9581122120207,148.6639220413472,141.37248814003888,141.02212333458533,148.91613028272226,131.53788167486013,121.7459414800406,136.26577814578354,150.75618401116606,159.97698662136557,165.26537391322063,174.45299594662652,175.7968422482126,178.09425654321478,177.87432834114244
9,2001-09-07 22:06:11+00:00,179.37483786853116,166.70688768522098,160.93993478532553,131.60741232054306,130.91577537471952,148.561822763317,142.8370919534968,147.51134955120236,148.22224048310005,149.66473230599476,146.1763041896355,143.8066763729348,144.3642148512317,133.34580550424766,132.35567448857205,125.36262865752128,115.22823254003376,110.77745445832446,111.26282656332268,109.56910323352028,120.44897767644402,135.7060699809407,121.2485645576543,120.6602812965864,123.28575489271329,123.49158341898044,129.40981637808136,112.99603952121043,119.28625312950643,135.8275682756315,123.93991472141244,122.58205228028876,112.53241105464969,114.77276797486596,115.3349180712122,124.68842856604442,122.87644522153124,120.39968634862645,122.62582153437224,137.63164755835925,135.5915697771492,131.4667653194891,129.86064768332253,140.43156273073078,133.66570145584348,134.40852541086394,136.7233215043818,135.3712333939655,124.02322149081031,109.48275596929656,113.51376313327292,117.82961171010258,140.598785030023,157.69396767964128,169.48473412202827,172.80839598362505,177.63566211583407,173.25453701486683
