,dates,aus0279-0000,aus0279-0001,aus0279-0002,aus0279-0003,aus0279-0004
0,1987-05-22 23:08:32+00:00,216.45683997437993,217.72712578056775,210.87982556350556,224.89178468326628,235.47026588450458
1,1987-05-29 23:14:53+00:00,203.5404474152039,213.78631662880792,218.86744749869408,225.7939896197487,232.53357131124665
2,1987-07-16 23:15:53+00:00,229.89516327539334,223.91073093643033,212.5253803689073,,
3,1987-09-02 23:17:14+00:00,217.71865622123352,220.0902670948676,208.83936729607828,220.46633918981593,232.8135097124167
4,1987-09-18 23:17:38+00:00,224.89739117758782,230.6370702318944,215.7134612865072,228.96354865311903,227.28203467825946
5,1987-09-27 23:11:39+00:00,231.68666302269423,239.97014009326983,224.7074924227299,232.03598724939613,238.06531373762866
6,1987-10-04 23:17:58+00:00,228.26248710234137,228.44730071870634,218.71042033900466,225.68805530959142,231.6657238706194
7,1987-10-29 23:12:13+00:00,231.68705754577067,235.0027181608187,214.7983683645895,223.4047727373388,233.29400748849537
8,1987-11-14 23:12:35+00:00,232.7564586057463,229.66170699790524,216.7426911907565,223.25486047694682,224.98154871290316
9,1987-11-21 23:18:53+00:00,218.645269702269,224.66015346137837,213.92386089417911,228.23024427301897,231.5035263318672
10,1988-01-17 23:13:38+00:00,225.84223200970692,227.84806005381844,218.61111758028264,222.96695600652964,223.77205299897602
11,1988-01-24 23:19:56+00:00,234.70898817674023,230.0866458231446,224.70400247483906,222.17339548629144,218.91782111577785
12,1988-02-25 23:20:26+00:00,222.25664346251338,225.56609898314238,222.93671422609762,229.62958539793598,222.9061122404668
13,1988-03-05 23:14:21+00:00,232.2301313358239,234.50458137228907,225.08269509497586,234.1561182602622,233.7100944629648
14,1988-03-12 23:20:35+00:00,230.96914037268743,233.89078113686915,222.40749127343952,229.08038309535362,227.4653184326919
15,1988-03-28 23:20:43+00:00,240.67284351553752,240.07053409467696,236.59459525712208,237.19454566438242,230.3181670967275
16,1988-04-13 23:20:47+00:00,234.77635534341053,228.99205623927637,215.23354179268944,220.1975625727956,226.22620846264536
17,1988-04-22 23:14:40+00:00,243.4370233315927,233.9844801675859,222.55183185156477,230.05535220675876,231.70043940086458
18,1988-05-08 23:14:50+00:00,226.29117126106007,223.96079587531926,210.420097397861,213.73567357261976,231.15132510242597
19,1988-06-09 23:15:03+00:00,210.86003144004258,217.36523078400688,215.15811729912537,223.36630850165466,239.40000711166337
